股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
多浦乐,4.09%,0.0%,inf
迎丰股份,1.57%,0.0%,inf
华新环保,9.37%,-0.32%,29.67947500000063
阳光乳业,1.67%,0.07%,23.229700000000495
中科环保,2.93%,-0.16%,18.048800000000384
蓝天燃气,1.58%,0.1%,15.705200000000335
法尔胜,2.03%,0.21%,9.601900000000207
启迪环境,3.9%,-0.43%,8.989499999999794
福莱新材,4.14%,0.66%,6.276240000000023
筑博设计,1.54%,-0.3%,5.13590000000011
优彩资源,1.12%,-0.26%,4.317600000000092
苏州规划,5.79%,1.76%,3.293595789473675
艾布鲁,3.3%,1.04%,3.168000000000035
爱朋医疗,2.65%,-0.92%,2.86553333333336
名雕股份,2.97%,1.15%,2.5839000000000243
节能铁汉,2.52%,1.16%,2.1672000000000144
海天股份,1.36%,-0.68%,1.9855999999999836
菲达环保,1.06%,0.58%,1.8302666666666514
天马科技,1.04%,0.62%,1.6692000000000355
神雾节能,1.64%,-1.0%,1.6358999999999988
杭州园林,3.24%,-2.01%,1.6082181818181769
青岛食品,1.97%,-1.26%,1.5691478260869536
奥雅股份,1.49%,1.07%,1.3936697674418614
新城市,1.29%,0.98%,1.3211117647058968
军信股份,1.14%,-0.94%,1.2155249999999989
浙江震元,1.01%,0.86%,1.175928571428567
金埔园林,1.99%,-1.75%,1.1386260869565197
威士顿,9.08%,-8.03%,1.1303942028985499
通用电梯,1.94%,-1.77%,1.0960999999999956
金鸿顺,1.14%,1.05%,1.0819636363636245
森鹰窗业,2.03%,2.1%,0.9686432835820871
超捷股份,1.47%,-1.58%,0.9316999999999962
航材股份,2.86%,3.36%,0.85085
国创高新,2.44%,-2.88%,0.848577777777779
深水规院,4.83%,5.81%,0.8316000000000011
蕾奥规划,4.54%,5.47%,0.8292593749999991
德必集团,1.83%,2.29%,0.7977810810810787
建科股份,3.19%,-4.1%,0.7784225490196083
深水海纳,1.64%,2.24%,0.733584615384616
美晨生态,1.26%,1.85%,0.6803999999999994
普邦股份,1.58%,-2.33%,0.6794000000000024
匠心家居,2.04%,3.1%,0.6582399999999984
远兴能源,1.75%,2.66%,0.6576315789473671
晓程科技,2.48%,3.88%,0.6395789473684228
华蓝集团,1.12%,1.75%,0.6393739130434819
南华仪器,2.52%,4.14%,0.6094285714285712
通源环境,2.1%,-3.55%,0.5909999999999994
建科院,2.16%,3.81%,0.5675225806451603
波长光电,7.45%,13.41%,0.5557211126961483
青岛金王,1.66%,3.04%,0.5462909090909097
