股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
恒达新材,15.43%,0.0%,inf
恒尚节能,9.02%,0.0%,inf
新炬网络,7.05%,0.0%,inf
波长光电,6.58%,0.0%,inf
盛帮股份,4.3%,0.0%,inf
科净源,4.23%,0.0%,inf
多浦乐,4.09%,0.0%,inf
蒙草生态,3.44%,0.0%,inf
苏州规划,3.23%,0.0%,inf
安居宝,3.22%,0.0%,inf
中电环保,2.95%,0.0%,inf
威士顿,2.85%,0.0%,inf
沙河股份,2.66%,0.0%,inf
拓山重工,2.63%,0.0%,inf
西陇科学,2.62%,0.0%,inf
创识科技,2.5%,0.0%,inf
天房发展,2.34%,0.0%,inf
大宏立,2.32%,0.0%,inf
森鹰窗业,2.26%,0.0%,inf
南华仪器,2.07%,0.0%,inf
利通电子,2.04%,0.0%,inf
*ST西发,2.0%,0.0%,inf
杭州园林,1.96%,0.0%,inf
天键股份,1.93%,0.0%,inf
建科院,1.9%,0.0%,inf
乖宝宠物,1.89%,0.0%,inf
致欧科技,1.88%,0.0%,inf
德必集团,1.84%,0.0%,inf
泰山石油,1.84%,0.0%,inf
上海建科,1.81%,0.0%,inf
洪涛股份,1.79%,0.0%,inf
新莱福,1.77%,0.0%,inf
三雄极光,1.77%,0.0%,inf
箭牌家居,1.76%,0.0%,inf
普莱得,1.74%,0.0%,inf
利和兴,1.74%,0.0%,inf
国创高新,1.69%,0.0%,inf
建工修复,1.69%,0.0%,inf
三和管桩,1.68%,0.0%,inf
恒光股份,1.66%,0.0%,inf
名雕股份,1.61%,0.0%,inf
黑芝麻,1.57%,0.0%,inf
浙江正特,1.56%,0.0%,inf
未来电器,1.56%,0.0%,inf
天山电子,1.56%,0.0%,inf
五洲医疗,1.52%,0.0%,inf
华蓝集团,1.5%,0.0%,inf
联翔股份,1.49%,0.0%,inf
浙江震元,1.48%,0.0%,inf
倍杰特,1.47%,0.0%,inf
奥雅股份,1.47%,0.0%,inf
严牌股份,1.47%,0.0%,inf
清研环境,1.46%,0.0%,inf
通裕重工,1.44%,0.0%,inf
匠心家居,1.4%,0.0%,inf
华西股份,1.39%,0.0%,inf
中超控股,1.39%,0.0%,inf
深水规院,1.35%,0.0%,inf
尤安设计,1.34%,0.0%,inf
采纳股份,1.33%,0.0%,inf
梦天家居,1.33%,0.0%,inf
棕榈股份,1.32%,0.0%,inf
爱朋医疗,1.32%,0.0%,inf
迎丰股份,1.31%,0.0%,inf
利仁科技,1.3%,0.0%,inf
金鹰重工,1.3%,0.0%,inf
兔宝宝,1.28%,0.0%,inf
蓝箭电子,1.24%,0.0%,inf
冠龙节能,1.23%,0.0%,inf
中水渔业,1.21%,0.0%,inf
锴威特,1.21%,0.0%,inf
创业黑马,1.2%,0.0%,inf
陇神戎发,1.19%,0.0%,inf
建艺集团,1.17%,0.0%,inf
陕西金叶,1.17%,0.0%,inf
启迪药业,1.17%,0.0%,inf
启迪环境,1.16%,0.0%,inf
昆仑万维,1.12%,0.0%,inf
格林精密,1.11%,0.0%,inf
熊猫乳品,1.11%,0.0%,inf
东方园林,1.11%,0.0%,inf
中农联合,1.11%,0.0%,inf
天禾股份,1.11%,0.0%,inf
乐心医疗,1.09%,0.0%,inf
北化股份,1.07%,0.0%,inf
美诺华,1.06%,0.0%,inf
金桥信息,1.06%,0.0%,inf
国统股份,1.06%,0.0%,inf
华西能源,1.05%,0.0%,inf
设研院,1.04%,0.0%,inf
财信发展,1.03%,0.0%,inf
中交地产,1.03%,0.0%,inf
神雾节能,1.02%,0.0%,inf
阿特斯,1.02%,0.0%,inf
法尔胜,1.01%,0.0%,inf
