股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
泰慕士,23.08%,7.36%,3.1371703703703764
君逸数码,19.15%,1.45%,13.248032786885261
天力锂能,13.57%,-21.32%,0.6363915062287656
恒达新材,13.23%,24.67%,0.536345316455696
福莱新材,12.78%,-3.23%,3.9517764705882366
拓山重工,12.03%,0.39%,30.636399999999746
赢合科技,10.74%,61.74%,0.17395128205128207
锴威特,8.32%,-35.46%,0.2346174142480211
*ST西发,7.47%,79.9%,0.09348818181818182
波长光电,7.45%,13.41%,0.5557211126961483
荣盛发展,7.23%,45.93%,0.15741265822784814
江波龙,7.04%,-32.6%,0.21596330275229356
宁波方正,6.09%,-14.16%,0.43008093126385794
天健集团,6.0%,39.01%,0.1538071065989848
神州数码,5.74%,4.51%,1.2715248000000001
超捷股份,5.59%,-13.93%,0.4013198113207545
通源环境,5.24%,6.97%,0.7521252525252539
迎丰股份,5.17%,8.95%,0.5774792452830185
源飞宠物,5.12%,-11.36%,0.4506198830409354
弘业期货,4.93%,-12.33%,0.3999962162162164
森鹰窗业,4.9%,12.2%,0.4015239436619718
城建发展,4.88%,49.14%,0.09930894941634245
智翔金泰,4.86%,-6.81%,0.7140272727272725
华旺科技,4.45%,6.9%,0.6449128787878786
港通医疗,4.26%,-19.32%,0.22044718826405865
好当家,4.24%,18.67%,0.22707555555555572
银之杰,4.23%,21.09%,0.20057250000000007
有研粉材,4.12%,-13.38%,0.30796999999999974
中电环保,4.12%,90.98%,0.045282882882882874
多浦乐,4.09%,0.0%,inf
巴安水务,4.09%,27.47%,0.14887599999999998
华菱钢铁,4.07%,16.31%,0.24959397590361448
美芝股份,3.87%,3.32%,1.1656909090909089
华泰证券,3.65%,18.53%,0.1970170454545455
创益通,3.45%,-25.03%,0.13785350318471337
优彩资源,3.42%,1.18%,2.887999999999976
铂力特,3.42%,-2.44%,1.3993186813186793
古鳌科技,3.38%,2.61%,1.2936677419354818
欧亚集团,3.32%,0.79%,4.199800000000015
信宇人,3.31%,-35.94%,0.09208754863813226
