股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
威力传动,2.64%,0.0%,inf
碧兴物联,3.1%,0.0%,inf
蓝箭电子,1.75%,0.0%,inf
中科蓝讯,1.32%,0.03%,44.88000000000893
君逸数码,10.52%,-0.96%,10.904936363636418
弘业期货,14.52%,1.74%,8.346096000000001
赛隆药业,1.15%,-0.17%,6.624000000000141
宁波方正,8.02%,-1.6%,5.021149019607863
中信博,1.03%,0.21%,4.806666666666485
源飞宠物,5.99%,-1.79%,3.3501214285714362
中南股份,1.02%,-0.33%,3.090600000000066
源杰科技,2.45%,0.97%,2.53662983425414
永安期货,2.67%,1.09%,2.4550650000000087
陕国投A,1.28%,0.6%,2.1503999999999976
中国软件,2.09%,1.03%,2.038137037037013
天力锂能,13.62%,9.1%,1.4959930555555554
索辰科技,2.04%,1.37%,1.491301818181826
鼎通科技,1.25%,-0.99%,1.2613013698630315
苏豪弘业,1.22%,-1.02%,1.191533333333335
通行宝,1.53%,1.39%,1.097774999999999
瑞松科技,1.76%,-1.69%,1.0439215686274477
森鹰窗业,2.14%,-2.07%,1.0327121212121217
青农商行,1.48%,1.69%,0.8732000000000032
光大嘉宝,1.28%,-1.53%,0.8371200000000029
齐鲁银行,1.23%,1.47%,0.8364000000000055
开勒股份,1.98%,2.43%,0.81378
南钢股份,1.55%,-1.91%,0.812642857142859
保立佳,2.23%,-2.78%,0.8032207547169792
华旺科技,2.82%,3.51%,0.8028942857142866
华大九天,1.41%,1.79%,0.7876076086956508
青云科技,1.1%,1.41%,0.7790483870967685
海辰药业,1.88%,2.56%,0.7350800000000026
浙江震元,1.06%,1.45%,0.7313999999999938
无锡银行,1.05%,1.45%,0.7231874999999993
美芝股份,1.08%,-1.5%,0.7222499999999992
泰慕士,18.24%,25.46%,0.7165033942558747
上海凯宝,1.51%,2.12%,0.712719999999998
恒生电子,1.69%,2.46%,0.687898979591839
经纬纺机,1.25%,-1.82%,0.6861111111111052
辽宁成大,1.05%,1.53%,0.6844090909090889
中原证券,3.37%,5.06%,0.6663409090909069
亚太药业,1.04%,1.58%,0.6596571428571486
坚朗五金,1.46%,-2.22%,0.656999999999999
顺络电子,1.19%,1.82%,0.654257142857145
百普赛斯,2.0%,3.22%,0.6209433962264136
江阴银行,1.57%,2.56%,0.6138700000000021
福莱新材,2.44%,-4.08%,0.5987384615384628
玉马遮阳,3.98%,7.11%,0.5597512820512827
太极股份,1.64%,2.98%,0.5507776
拓山重工,2.29%,-4.16%,0.5506734374999996
海光信息,1.93%,3.53%,0.5459691542288563
北新路桥,1.58%,2.9%,0.5456266666666653
南王科技,6.15%,11.29%,0.5447573529411769
皮阿诺,2.37%,-4.39%,0.54041511627907
返利科技,1.16%,2.17%,0.534180000000002
金地集团,1.23%,-2.36%,0.5202899999999971
伟测科技,1.56%,3.03%,0.514961937716263
智翔金泰,2.98%,-5.8%,0.5135302325581399
中科金财,3.82%,7.53%,0.5072459016393432
唯捷创芯,1.89%,3.74%,0.5047874999999987
华阳国际,2.24%,4.45%,0.5029818181818181
瑞华泰,2.02%,4.02%,0.5024212765957441
小崧股份,1.59%,3.19%,0.4977583333333316
信安世纪,1.38%,2.8%,0.49348800000000004
百诚医药,2.41%,5.01%,0.48143766666666676
东华测试,1.13%,2.43%,0.46446494845360536
华菱钢铁,1.56%,-3.37%,0.4625400000000016
荣旗科技,4.6%,9.95%,0.46236934673366864
华泰证券,2.95%,6.39%,0.4616203703703695
九丰能源,1.21%,2.72%,0.4440507936507944
神州数码,5.0%,11.3%,0.442456140350877
恩威医药,7.28%,16.69%,0.4362583333333334
易联众,1.87%,4.32%,0.43287037037037107
水羊股份,3.89%,9.17%,0.4240994252873558
第一创业,2.77%,6.55%,0.422931707317073
山西证券,1.21%,2.9%,0.4171315789473675
张家港行,1.46%,3.52%,0.41427499999999967
川宁生物,1.17%,2.93%,0.3996000000000004
晶升股份,1.54%,3.86%,0.39856666666666674
亚盛集团,1.25%,3.15%,0.3962499999999997
中钢国际,1.08%,2.73%,0.39544615384615417
雪迪龙,1.34%,3.39%,0.3948214285714296
航天软件,1.95%,5.27%,0.36981338028168975
宝立食品,1.6%,4.42%,0.3616000000000009
大华股份,1.17%,3.27%,0.35728656716418
东方财富,1.83%,5.14%,0.35585783132530197
超捷股份,1.12%,-3.18%,0.3516545454545459
创识科技,3.73%,10.63%,0.3509210762331838
银之杰,6.25%,17.94%,0.3484100877192984
法本信息,3.75%,10.89%,0.3442241379310346
兴业证券,1.83%,5.36%,0.341270270270271
果麦文化,2.77%,8.17%,0.3389688571428571
药石科技,1.58%,4.69%,0.3369991452991448
直真科技,1.58%,4.79%,0.3300293103448276
恺英网络,2.35%,7.2%,0.326415
铜峰电子,2.76%,8.77%,0.314552380952381
酷特智能,2.38%,7.66%,0.31067956989247325
耐普矿机,1.89%,6.09%,0.31025602409638553
国新健康,1.05%,3.41%,0.30791249999999976
广发证券,1.4%,4.61%,0.3036486486486493
财通证券,2.44%,8.14%,0.29971940298507466
威士顿,8.78%,29.74%,0.2952089933571792
海通发展,1.3%,4.41%,0.29455263157894673
南京证券,1.85%,6.29%,0.29431818181818137
光大证券,1.16%,3.94%,0.2940756756756764
智莱科技,1.47%,5.05%,0.29125932203389837
佳云科技,4.42%,15.19%,0.2910528301886796
五洲医疗,1.97%,6.95%,0.28340511627907
豫光金铅,3.41%,12.2%,0.2794536585365852
国金证券,2.79%,10.0%,0.27899999999999975
麒麟信安,3.48%,12.5%,0.2783021784961348
恒锋信息,1.82%,6.56%,0.277406315789474
神农科技,4.53%,16.43%,0.2756389830508475
四方精创,1.11%,4.07%,0.27259534883720954
华软科技,1.16%,4.27%,0.27167199999999997
古鳌科技,3.12%,11.49%,0.27155555555555566
天赐材料,1.06%,3.92%,0.27026241134751844
东兴证券,1.65%,6.13%,0.26910000000000056
中信证券,1.68%,6.46%,0.2599058823529416
浙商证券,1.77%,6.82%,0.2595202702702702
