股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
泰慕士,39.95%,76.07%,0.5251551195585532
经纬股份,15.22%,16.96%,0.8973978142076501
君逸数码,14.55%,7.04%,2.0673737373737384
天力锂能,14.17%,17.1%,0.8286451058201058
拓山重工,11.52%,-0.47%,24.38948571428562
宁波方正,10.61%,6.36%,1.6671244680851038
王力安防,10.23%,2.53%,4.040850000000003
福莱新材,9.83%,-1.03%,9.498237499999993
江波龙,8.79%,-21.31%,0.41239141274238195
有研粉材,8.56%,11.52%,0.742787096774194
赢合科技,8.54%,44.57%,0.19161834862385324
源飞宠物,8.1%,5.7%,1.4199397590361444
仟源医药,7.58%,24.04%,0.315328
圣泉集团,7.3%,7.97%,0.9164578313253012
超捷股份,6.75%,-7.85%,0.8594407894736839
森鹰窗业,5.93%,10.88%,0.5451336601307186
优彩资源,5.88%,14.12%,0.41640000000000027
保立佳,5.72%,13.17%,0.43429629629629607
开勒股份,5.63%,20.05%,0.2808593172119488
天元股份,5.61%,12.82%,0.43748951612903214
冠中生态,5.6%,5.53%,1.012363636363637
锦龙股份,5.22%,34.42%,0.1516754716981132
元力股份,5.19%,20.92%,0.2480952229299364
铂力特,5.11%,22.0%,0.23224052680221816
茂莱光学,5.1%,16.41%,0.3107522313459476
倍杰特,5.09%,4.55%,1.1198
梦网科技,5.0%,15.9%,0.31448598130841143
果麦文化,4.97%,-1.09%,4.564603921568582
创益通,4.88%,-4.56%,1.0690453333333334
永悦科技,4.88%,29.78%,0.1638627450980391
华斯股份,4.65%,9.93%,0.46817045454545403
方正科技,4.61%,32.26%,0.14291000000000004
金力泰,4.6%,36.73%,0.1252222222222222
炬申股份,4.58%,8.72%,0.5254176
欧亚集团,4.56%,6.83%,0.6680674698795179
百花医药,4.54%,15.63%,0.29046734693877535
众望布艺,4.44%,1.88%,2.3620800000000144
新易盛,4.34%,-15.92%,0.272622857142857
恩威医药,4.33%,25.34%,0.17087547368421047
贝肯能源,4.32%,13.11%,0.32955428571428547
红墙股份,4.21%,4.27%,0.9864795454545465
华大智造,4.2%,-2.95%,1.4233511450381657
佳云科技,4.15%,20.36%,0.2038382352941178
艾为电子,4.12%,26.77%,0.15389883268482496
耐普矿机,4.11%,23.28%,0.17651923076923076
迎丰股份,4.1%,5.28%,0.7763548387096785
大地海洋,4.0%,2.32%,1.7245569620253185
通源环境,3.96%,0.81%,4.887300000000033
豫光金铅,3.95%,20.83%,0.18960000000000002
华菱钢铁,3.94%,15.06%,0.26161599999999996
真爱美家,3.89%,2.48%,1.571355263157892
地铁设计,3.89%,9.28%,0.41925555555555627
聚赛龙,3.85%,2.64%,1.4598571428571367
中自科技,3.82%,-24.22%,0.15773713033953993
银之杰,3.81%,31.38%,0.1214304469273743
中原证券,3.8%,24.52%,0.15495555555555546
华旺科技,3.75%,11.03%,0.33987804878048766
赛隆药业,3.75%,7.18%,0.5225649350649353
指南针,3.74%,66.46%,0.05627037386113729
西部黄金,3.74%,17.06%,0.21918139534883715
朝阳科技,3.73%,9.62%,0.3879199999999995
华鹏飞,3.7%,29.2%,0.1267250000000001
弘业期货,3.67%,-2.79%,1.3142095238095242
双乐股份,3.67%,8.4%,0.4370868055555551
金富科技,3.6%,1.81%,1.9863529411764718
华泰证券,3.58%,33.28%,0.10755946547884186
贵州轮胎,3.56%,29.56%,0.12042469135802478
税友股份,3.53%,7.4%,0.4767951388888885
栖霞建设,3.52%,17.42%,0.20207407407407407
南钢股份,3.51%,6.82%,0.5142913043478262
模塑科技,3.51%,33.33%,0.10530000000000002
湖南裕能,3.49%,7.11%,0.4909904109589038
华阳国际,3.44%,9.71%,0.35429489051094876
智翔金泰,3.44%,-10.48%,0.3281149847094801
天健集团,3.43%,28.6%,0.11993006993006995
亚通股份,3.41%,13.53%,0.2520635135135134
冠盛股份,3.41%,-1.5%,2.272424
神农科技,3.41%,31.03%,0.10987777777777777
杭州高新,3.39%,6.67%,0.5084999999999998
中百集团,3.37%,12.33%,0.2732763636363637
宁波富邦,3.35%,3.96%,0.8456707317073168
国金证券,3.34%,23.65%,0.14120594059405933
海光信息,3.33%,-15.9%,0.20943396226415087
五洲医疗,3.32%,14.86%,0.2234018691588787
神州数码,3.29%,7.06%,0.46629081081081053
四方新材,3.29%,5.53%,0.5950432098765428
双枪科技,3.25%,3.01%,1.079609375000005
大业股份,3.23%,13.89%,0.23256000000000002
一鸣食品,3.22%,20.29%,0.15871090047393366
