成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
08:30:06,0.0,-100.00%,--,0,0,中性盘
09:25:00,38.29,-0.03%,--,19,72751,--
09:30:00,38.29,-0.03%,--,48,183792,买盘
09:30:03,38.29,-0.03%,--,24,91896,卖盘
09:30:06,38.29,-0.03%,--,15,57435,卖盘
09:30:09,38.3,0.00%,+0.01,151,578330,买盘
09:30:12,38.49,+0.50%,+0.19,14,53886,中性盘
09:30:18,38.49,+0.50%,--,5,19245,买盘
09:30:24,38.48,+0.47%,-0.01,2,7696,中性盘
09:30:30,38.48,+0.47%,--,1,3848,买盘
09:30:33,38.43,+0.34%,-0.05,7,26901,卖盘
09:30:36,38.48,+0.47%,+0.05,11,42328,买盘
09:30:39,38.48,+0.47%,--,57,219336,买盘
09:30:42,38.48,+0.47%,--,23,88504,买盘
09:30:45,38.47,+0.44%,-0.01,21,80787,卖盘
09:30:51,38.47,+0.44%,--,5,19235,买盘
09:30:54,38.47,+0.44%,--,2,7694,买盘
09:30:57,38.48,+0.47%,+0.01,24,92352,买盘
09:31:00,38.49,+0.50%,+0.01,10,38490,买盘
09:31:03,38.48,+0.47%,-0.01,9,34632,卖盘
09:31:06,38.41,+0.29%,-0.07,23,88343,中性盘
09:31:09,38.49,+0.50%,+0.08,12,46188,买盘
09:31:12,38.5,+0.52%,+0.01,6,23100,买盘
09:31:15,38.53,+0.60%,+0.03,9,34677,中性盘
09:31:24,38.53,+0.60%,--,4,15412,中性盘
09:31:27,38.55,+0.65%,+0.02,14,53970,买盘
09:31:30,38.59,+0.76%,+0.04,11,42449,买盘
09:31:33,38.59,+0.76%,--,8,30872,买盘
09:31:36,38.59,+0.76%,--,14,54026,卖盘
09:31:39,38.64,+0.89%,+0.05,23,88872,买盘
09:31:42,38.64,+0.89%,--,6,23184,买盘
09:31:45,38.6,+0.78%,-0.04,1,3860,卖盘
09:31:48,38.6,+0.78%,--,39,150540,买盘
09:31:51,38.55,+0.65%,-0.05,6,23130,卖盘
09:31:54,38.55,+0.65%,--,4,15420,买盘
09:32:00,38.49,+0.50%,-0.06,9,34641,卖盘
09:32:03,38.46,+0.42%,-0.03,17,65382,中性盘
09:32:06,38.53,+0.60%,+0.07,155,597215,中性盘
09:32:09,38.54,+0.63%,+0.01,16,61664,买盘
09:32:12,38.55,+0.65%,+0.01,4,15420,买盘
09:32:15,38.55,+0.65%,--,6,23130,买盘
09:32:18,38.54,+0.63%,-0.01,6,23124,买盘
09:32:24,38.5,+0.52%,-0.04,59,227150,中性盘
09:32:27,38.5,+0.52%,--,86,331100,买盘
09:32:30,38.49,+0.50%,-0.01,164,631236,卖盘
09:32:33,38.49,+0.50%,--,9,34641,买盘
09:32:36,38.49,+0.50%,--,86,331014,买盘
09:32:39,38.49,+0.50%,--,4,15396,买盘
09:32:48,38.51,+0.55%,+0.02,7,26957,买盘
09:32:51,38.52,+0.57%,+0.01,1,3852,中性盘
09:32:54,38.46,+0.42%,-0.06,8,30768,卖盘
09:32:57,38.46,+0.42%,--,19,73074,卖盘
09:33:03,38.44,+0.37%,-0.02,6,23064,卖盘
09:33:06,38.46,+0.42%,+0.02,14,53844,买盘
09:33:09,38.46,+0.42%,--,4,15384,卖盘
09:41:18,38.86,+1.46%,--,33,128238,中性盘
