股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
金钟股份,1.23%,0.0%,inf
潍柴重机,1.05%,0.0%,inf
维科精密,2.68%,0.0%,inf
智信精密,13.28%,-0.08%,167.2521142857306
正弦电气,2.29%,0.04%,56.036299999991236
长盛轴承,2.36%,-0.1%,23.588200000000505
江波龙,12.04%,0.82%,14.603639024390109
博亚精工,2.13%,-0.28%,7.543242857142828
盾安环境,1.45%,0.23%,6.438000000000138
赛力斯,1.12%,0.2%,5.728800000000122
创益通,6.57%,-1.18%,5.561505000000021
经纬股份,11.27%,2.66%,4.229215789473683
骏成科技,3.17%,0.84%,3.763555172413804
安德利,4.13%,1.47%,2.801024999999988
盛弘股份,1.74%,0.62%,2.7862695652173435
迈信林,2.95%,-1.15%,2.558804347826083
拓山重工,7.8%,3.43%,2.2720396039604003
景津装备,1.78%,0.79%,2.2479916666666484
广信材料,4.57%,2.26%,2.020208823529412
白云电器,1.26%,-0.65%,1.9424999999999837
通源环境,5.16%,-2.93%,1.7640000000000011
鼎捷软件,1.68%,-0.96%,1.7471999999999956
楚环科技,5.47%,-3.28%,1.6689715909090859
王力安防,10.44%,6.39%,1.6350387096774215
山东药玻,1.19%,0.73%,1.6346842105263353
西上海,3.59%,2.39%,1.5026714285714224
福莱新材,4.67%,3.25%,1.4372163265306117
冠盛股份,3.06%,2.25%,1.3621135135135098
伟时电子,4.02%,3.03%,1.3247727272727283
超捷股份,5.61%,-4.4%,1.2751619047619032
科汇股份,1.79%,-1.52%,1.1782869565217367
华铭智能,3.05%,2.77%,1.1020666666666639
瑞晟智能,1.24%,-1.16%,1.0655348837209309
鼎际得,2.99%,-2.84%,1.054593233082708
华大智造,4.73%,4.51%,1.0490629901960788
爱朋医疗,2.81%,-2.8%,1.0037319999999998
晨光新材,1.32%,-1.35%,0.9813913043478243
天新药业,6.6%,6.88%,0.9593571428571425
利仁科技,3.83%,4.23%,0.9064333333333349
聚赛龙,5.06%,5.65%,0.8959902439024372
绿岛风,1.5%,1.72%,0.8702884615384624
湖南裕能,6.03%,7.06%,0.854632525951557
*ST正邦,2.06%,-2.46%,0.8387142857142822
青达环保,1.94%,2.4%,0.8099499999999993
南钢股份,1.44%,1.79%,0.8063999999999992
涛涛车业,7.01%,8.7%,0.8054593596059105
泰福泵业,2.59%,3.23%,0.802064516129031
联合精密,2.14%,2.7%,0.7932758620689679
华光新材,4.07%,5.58%,0.7290778846153827
奥特维,2.17%,-3.0%,0.7233976868327395
华自科技,1.58%,-2.19%,0.721223529411765
思瑞浦,1.97%,2.74%,0.7198443548387111
瑞联新材,5.42%,7.69%,0.7045999999999997
江淮汽车,2.0%,2.87%,0.6966666666666642
金百泽,1.23%,-1.77%,0.693355555555552
澜起科技,1.96%,2.86%,0.6859999999999992
联翔股份,3.72%,5.43%,0.6848181818181824
泰慕士,15.24%,22.39%,0.6807200000000005
众望布艺,4.69%,6.93%,0.6772360000000001
天宸股份,1.31%,1.98%,0.6615499999999994
新风光,4.7%,7.12%,0.6602065727699545
普利特,2.31%,3.55%,0.6498130434782595
倍杰特,6.74%,10.46%,0.6441769911504431
通达创智,7.74%,12.34%,0.6269937499999994
野马电池,2.48%,4.05%,0.6126417582417581
雅艺科技,5.59%,9.54%,0.5859557312252961
荣安地产,1.01%,1.72%,0.5857999999999969
三友联众,1.26%,2.16%,0.5843249999999998
浙江恒威,3.84%,6.6%,0.582040449438202
贝肯能源,4.97%,8.59%,0.5785970149253724
嘉曼服饰,6.85%,11.96%,0.5726318493150689
普瑞眼科,1.99%,3.49%,0.5697085714285713
维康药业,2.75%,4.87%,0.5645283018867933
胜蓝股份,2.6%,-4.69%,0.5549375000000015
模塑科技,2.14%,3.86%,0.5543619047619049
飞鹿股份,1.74%,3.15%,0.552115384615385
真爱美家,3.56%,6.47%,0.5501484536082473
华业香料,3.45%,6.29%,0.5483035714285719
诺唯赞,1.03%,1.88%,0.5479600000000029
北京君正,2.63%,5.02%,0.5237732265446218
镇洋发展,1.16%,2.23%,0.5206615384615388
华工科技,4.1%,8.23%,0.49817808219178056
宗申动力,1.1%,2.22%,0.49499999999999894
富春染织,2.97%,6.02%,0.49360108695652083
安奈儿,6.73%,13.71%,0.49084670658682633
圣泉集团,9.62%,19.92%,0.4828455635491604
德石股份,2.52%,5.22%,0.4823162790697677
通源石油,4.6%,9.59%,0.47954999999999964
蠡湖股份,2.12%,4.43%,0.4786488888888897
索菱股份,2.26%,4.77%,0.473696
永冠新材,1.92%,4.18%,0.4594758620689654
北矿科技,2.02%,4.42%,0.4566424242424241
神剑股份,1.53%,3.37%,0.4542923076923064
确成股份,2.09%,4.66%,0.44815949367088653
税友股份,1.32%,-2.95%,0.4475589743589737
德联集团,1.83%,4.1%,0.4465199999999996
东芯股份,2.62%,5.9%,0.444109359605911
果麦文化,1.77%,-4.01%,0.44139948186528505
百克生物,1.02%,2.32%,0.43920895522388187
天普股份,3.57%,8.18%,0.4362365853658528
红墙股份,4.44%,10.22%,0.4343287128712872
深科达,7.76%,17.87%,0.4342650831353918
建科股份,2.48%,5.73%,0.4328190476190471
国机通用,1.7%,4.01%,0.42434615384615426
华融化学,3.3%,7.78%,0.4239230769230767
华生科技,4.24%,10.03%,0.4229220338983051
天亿马,2.63%,6.24%,0.42162617801047114
统联精密,1.56%,3.71%,0.42052173913043617
有研粉材,8.78%,20.93%,0.4195330316742079
冠中生态,4.6%,11.02%,0.41735099337748305
腾龙股份,1.02%,2.46%,0.41423333333333195
恒大高新,4.36%,10.71%,0.4069333333333334
佰维存储,3.01%,-7.43%,0.4052297734627827
泰坦股份,1.89%,4.67%,0.40458813559322043
泰和科技,2.26%,5.63%,0.40160459770115065
华阳国际,1.13%,2.82%,0.40085263157894835
真视通,3.27%,8.18%,0.3997247999999995
霍普股份,5.76%,14.43%,0.39912212389380525
朗坤环境,1.12%,2.82%,0.39760000000000123
凯赛生物,1.24%,-3.13%,0.39618000000000003
海顺新材,2.33%,5.97%,0.3904044444444443
崧盛股份,2.49%,6.38%,0.39036774193548435
清研环境,2.78%,7.15%,0.38896239316239384
青岛食品,3.69%,9.51%,0.3881168674698795
宁波方正,1.81%,4.68%,0.38715367647058835
嘉华股份,2.89%,7.47%,0.3869388888888895
雅创电子,1.65%,4.27%,0.38613235294117665
中荣股份,3.54%,9.24%,0.38328928571428583
华测导航,1.16%,3.03%,0.382306382978723
金富科技,3.93%,10.31%,0.381167741935484
华新环保,2.58%,6.8%,0.3792935064935069
大洋生物,3.45%,9.13%,0.3780625000000001
斯瑞新材,1.58%,-4.22%,0.37464230769230805
华体科技,1.58%,4.22%,0.3744600000000003
德昌股份,3.68%,-9.84%,0.37381052631578904
建研设计,4.47%,11.99%,0.37295151515151503
潜能恒信,2.79%,7.48%,0.3729229007633592
森鹰窗业,3.87%,10.39%,0.3723256505576205
中源家居,1.43%,3.95%,0.36158571428571484
蒙泰高新,2.95%,8.24%,0.3581928934010154
国泰环保,10.01%,28.23%,0.35461066666666663
嘉益股份,1.89%,5.35%,0.3529623711340197
耐科装备,4.08%,11.65%,0.3502293103448277
飞荣达,2.43%,7.01%,0.346848113207547
工大高科,2.2%,6.35%,0.3465523809523807
上海艾录,1.45%,4.2%,0.34558333333333335
四方股份,1.13%,3.3%,0.3423900000000001
洪通燃气,1.93%,5.64%,0.34198245614035067
顺博合金,1.7%,4.99%,0.34058620689655156
