股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
国泰环保,9.13%,0.0%,inf
苏州规划,7.77%,0.0%,inf
金科股份,4.01%,0.0%,inf
通力科技,3.93%,0.0%,inf
蕾奥规划,3.92%,0.0%,inf
熊猫乳品,3.81%,0.0%,inf
深水规院,3.61%,0.0%,inf
阳光乳业,3.27%,0.0%,inf
国联水产,3.06%,0.0%,inf
梦网科技,2.96%,0.0%,inf
金埔园林,2.9%,0.0%,inf
特发服务,2.87%,0.0%,inf
美邦服饰,2.74%,0.0%,inf
维科精密,2.68%,0.0%,inf
品渥食品,2.65%,0.0%,inf
嘉曼服饰,2.54%,0.0%,inf
通达创智,2.41%,0.0%,inf
普利制药,2.3%,0.0%,inf
甬矽电子,2.29%,0.0%,inf
新天地,2.29%,0.0%,inf
赛维时代,2.28%,0.0%,inf
中南建设,2.22%,0.0%,inf
德迈仕,2.15%,0.0%,inf
黑芝麻,2.06%,0.0%,inf
岭南股份,2.02%,0.0%,inf
金发拉比,1.98%,0.0%,inf
联动科技,1.97%,0.0%,inf
亚华电子,1.93%,0.0%,inf
骏成科技,1.89%,0.0%,inf
荣盛发展,1.89%,0.0%,inf
中荣股份,1.87%,0.0%,inf
津滨发展,1.83%,0.0%,inf
中大力德,1.82%,0.0%,inf
华人健康,1.81%,0.0%,inf
天保基建,1.76%,0.0%,inf
农发种业,1.67%,0.0%,inf
国科恒泰,1.65%,0.0%,inf
可靠股份,1.64%,0.0%,inf
拱东医疗,1.64%,0.0%,inf
神农科技,1.64%,0.0%,inf
宣泰医药,1.63%,0.0%,inf
中国武夷,1.62%,0.0%,inf
凯格精机,1.6%,0.0%,inf
银信科技,1.6%,0.0%,inf
普邦股份,1.5%,0.0%,inf
德邦科技,1.46%,0.0%,inf
登康口腔,1.46%,0.0%,inf
国泰集团,1.44%,0.0%,inf
皇氏集团,1.43%,0.0%,inf
中银绒业,1.39%,0.0%,inf
丰立智能,1.37%,0.0%,inf
洪涛股份,1.37%,0.0%,inf
兆新股份,1.35%,0.0%,inf
嘉益股份,1.33%,0.0%,inf
南国置业,1.33%,0.0%,inf
矩阵股份,1.33%,0.0%,inf
爱玛科技,1.29%,0.0%,inf
大湖股份,1.27%,0.0%,inf
益客食品,1.27%,0.0%,inf
优德精密,1.27%,0.0%,inf
豪江智能,1.25%,0.0%,inf
善水科技,1.24%,0.0%,inf
一鸣食品,1.21%,0.0%,inf
建研设计,1.2%,0.0%,inf
老白干酒,1.19%,0.0%,inf
信德新材,1.17%,0.0%,inf
赛微电子,1.16%,0.0%,inf
华远地产,1.16%,0.0%,inf
华夏幸福,1.15%,0.0%,inf
跨境通,1.14%,0.0%,inf
金桥信息,1.13%,0.0%,inf
宁波建工,1.13%,0.0%,inf
迪马股份,1.13%,0.0%,inf
广博股份,1.13%,0.0%,inf
西部牧业,1.11%,0.0%,inf
万里马,1.11%,0.0%,inf
建业股份,1.1%,0.0%,inf
保力新,1.1%,0.0%,inf
卫宁健康,1.09%,0.0%,inf
栖霞建设,1.08%,0.0%,inf
财信发展,1.07%,0.0%,inf
安车检测,1.06%,0.0%,inf
东旭光电,1.05%,0.0%,inf
酒鬼酒,1.03%,0.0%,inf
荃银高科,1.03%,0.0%,inf
华宝新能,1.02%,0.0%,inf
金种子酒,1.01%,0.0%,inf
华致酒行,1.01%,0.0%,inf
