股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
维科精密,2.68%,0.0%,inf
智信精密,13.28%,-0.08%,167.2521142857306
电连技术,2.09%,-0.09%,24.19523333333815
艾为电子,1.7%,-0.09%,19.139166666665943
国泰集团,1.81%,-0.11%,16.615800000000352
森鹰窗业,1.56%,0.11%,14.84079999999944
泰和科技,1.17%,0.12%,9.541350000000204
真爱美家,1.74%,-0.19%,9.274200000000198
经纬股份,7.85%,-0.86%,9.151447368421161
联德股份,1.67%,-0.21%,8.02435000000017
王力安防,4.09%,0.68%,5.994771428571404
贝肯能源,2.08%,0.36%,5.851733333333112
冠中生态,1.15%,-0.2%,5.842000000000124
拓山重工,4.22%,-0.85%,4.981223076923047
元力股份,1.43%,0.31%,4.687539999999934
华新环保,3.52%,0.83%,4.220480000000014
创益通,6.75%,-1.88%,3.596484374999997
福莱新材,2.67%,-0.83%,3.2245384615384856
涛涛车业,7.14%,2.42%,2.9458449999999927
众望布艺,1.71%,0.63%,2.733149999999977
江波龙,10.66%,-4.55%,2.342969874476987
宁波方正,1.22%,-0.56%,2.197435294117625
迪哲医药,1.21%,-0.56%,2.159177777777824
法狮龙,2.25%,1.06%,2.125499999999995
青岛食品,1.99%,0.95%,2.093922222222226
联翔股份,1.03%,0.53%,1.9444111111111142
通力科技,2.69%,-1.4%,1.9250670212766006
晶合集成,3.02%,1.68%,1.8019333333333425
浩洋股份,1.26%,-0.75%,1.669939534883722
园林股份,1.01%,0.61%,1.654957142857178
金富科技,1.02%,0.71%,1.4396571428571736
华生科技,1.56%,1.09%,1.4274000000000124
山大地纬,2.05%,1.52%,1.3510476190476137
湖南裕能,5.63%,4.18%,1.3464017045454562
野马电池,1.72%,1.34%,1.2805677419354744
高凌信息,1.36%,-1.11%,1.2256585365853552
南钢股份,1.07%,0.88%,1.2091000000000078
欧亚集团,1.77%,1.5%,1.1784473684210557
双乐股份,2.4%,2.19%,1.0963902439024387
北京君正,2.91%,2.94%,0.989957471264368
圣泉集团,5.92%,6.09%,0.9726888888888882
科拓生物,1.69%,1.74%,0.9726888888888839
联合化学,1.71%,1.77%,0.9675418604651086
朗坤环境,7.07%,7.46%,0.9479381578947371
华业香料,1.71%,1.85%,0.9234000000000006
岱勒新材,2.93%,3.27%,0.8968546874999995
三利谱,2.3%,2.6%,0.8840786516853928
拉卡拉,2.31%,2.71%,0.8537941176470621
史丹利,1.57%,1.93%,0.8124749999999993
仁智股份,1.49%,1.85%,0.8067285714285732
美芝股份,1.46%,1.88%,0.7753368421052653
严牌股份,1.39%,1.98%,0.7033399999999962
荣昌生物,1.94%,-2.8%,0.6930994535519132
农发种业,2.37%,3.46%,0.6851454545454543
*ST爱迪,3.34%,-4.97%,0.6724533333333336
均胜电子,1.03%,1.55%,0.6655931034482696
箭牌家居,2.81%,4.29%,0.6546112676056329
神农科技,2.82%,4.38%,0.6433124999999993
共创草坪,4.34%,6.81%,0.6376461538461545
慈文传媒,2.77%,4.47%,0.6197874999999996
正和生态,1.02%,1.66%,0.6140399999999986
天元股份,1.64%,2.69%,0.610758620689657
庄园牧场,1.77%,2.94%,0.6028727272727271
嘉曼服饰,4.9%,8.37%,0.5856777251184835
中荣股份,3.66%,6.26%,0.5849743589743581
鼎捷软件,2.76%,-4.78%,0.577819354838708
溯联股份,3.58%,6.31%,0.5674165413533826
建研设计,2.41%,4.34%,0.5549259740259744
海欣食品,1.14%,2.1%,0.5440909090909074
霍普股份,1.79%,3.42%,0.5227202247191007
北京文化,1.64%,-3.2%,0.512336
TCL科技,1.17%,2.4%,0.48672000000000165
华大智造,2.1%,4.34%,0.4843358778625964
长青股份,1.22%,2.57%,0.47444444444444533
朝阳科技,1.54%,3.28%,0.46894878048780475
宁波色母,1.31%,2.81%,0.46604915254237295
华曙高科,2.61%,5.61%,0.4656507692307686
华光新材,1.86%,-4.0%,0.4647731707317092
炬申股份,1.23%,2.65%,0.46340249999999955
华斯股份,1.27%,2.74%,0.4630615384615388
有研粉材,4.88%,10.63%,0.45922391304347837
飞荣达,3.7%,8.37%,0.4422239999999995
迎丰股份,2.31%,5.23%,0.4418806451612896
骏成科技,2.75%,-6.26%,0.439051724137931
天亿马,1.78%,4.13%,0.4310635658914719
华旺科技,1.02%,2.39%,0.42706956521739387
特发服务,1.72%,4.08%,0.42182574257425676
益客食品,2.3%,5.5%,0.41854651162790635
宁波中百,1.41%,3.43%,0.4105588235294119
森泰股份,2.66%,6.49%,0.40986478873239385
新华都,1.29%,3.17%,0.40668947368421154
国泰环保,9.45%,23.47%,0.40257897862232767
楚环科技,3.74%,-9.32%,0.40117453183520574
阳光乳业,1.78%,4.46%,0.3990645161290328
新益昌,1.15%,-2.92%,0.39367574257425547
博闻科技,1.19%,3.05%,0.3897250000000011
优彩资源,3.42%,8.89%,0.38475000000000026
安德利,3.56%,-9.53%,0.37353694581280766
安记食品,1.15%,3.09%,0.37221666666666803
佰维存储,4.59%,-12.46%,0.36845638686131355
大业股份,1.54%,4.3%,0.35797142857142844
超捷股份,3.62%,-10.46%,0.34593625
准油股份,1.35%,3.98%,0.3390000000000006
德邦科技,5.17%,15.52%,0.33307508379888257
正弦电气,1.07%,-3.24%,0.3301341463414634
国中水务,1.54%,4.76%,0.3234000000000002
文投控股,1.33%,4.15%,0.32067777777777823
宏昌电子,1.51%,4.72%,0.320245833333333
福莱蒽特,1.87%,5.86%,0.3192550724637675
四方股份,1.28%,4.06%,0.3155934426229502
逸豪新材,1.41%,4.5%,0.313679220779221
中百集团,2.4%,7.71%,0.31133333333333313
荃银高科,1.27%,4.12%,0.3079044444444449
福星股份,1.32%,4.33%,0.30498947368420987
飞凯材料,1.35%,4.44%,0.30392763157894676
瑞丰银行,1.39%,4.64%,0.2997565217391298
耐科装备,3.72%,12.55%,0.29632499999999995
思瑞浦,1.07%,3.69%,0.2900759661835749
全志科技,1.46%,5.05%,0.28914125874125884
招商南油,2.37%,8.28%,0.28637499999999977
苏州龙杰,1.13%,3.95%,0.28592424242424236
深科达,1.85%,-6.56%,0.28195897435897443
天力锂能,3.78%,13.84%,0.273217616580311
统联精密,1.08%,-3.98%,0.2712149999999997
芯海科技,1.1%,-4.09%,0.26910144927536317
方正科技,2.88%,10.7%,0.26907428571428565
科信技术,3.59%,13.45%,0.26694107883817464
中国武夷,1.64%,6.19%,0.2648599999999997
芯朋微,2.11%,7.98%,0.2645229702970298
海光信息,2.21%,-8.43%,0.2622663716814159
一鸣食品,2.46%,9.38%,0.2621722222222222
天保基建,1.12%,4.28%,0.2615529411764713
铂力特,4.25%,16.69%,0.2546701773835919
华工科技,2.74%,-10.8%,0.25367096774193554
鲁西化工,1.16%,-4.71%,0.24627692307692328
百花医药,2.38%,9.91%,0.2401636363636363
晶晨股份,1.66%,6.91%,0.2401504244482173
华创云信,1.15%,4.8%,0.23958333333333345
普瑞眼科,2.03%,8.5%,0.2389499999999999
源飞宠物,1.06%,4.51%,0.2352264705882354
兆易创新,1.57%,6.71%,0.2339655807365438
富祥药业,1.03%,4.41%,0.23334827586206894
趣睡科技,2.02%,8.7%,0.23219899999999996
康为世纪,1.57%,6.86%,0.22877142857142843
广百股份,1.4%,6.15%,0.22775609756097553
中银绒业,1.3%,5.77%,0.22533333333333366
德方纳米,1.04%,-4.63%,0.22480298507462687
华谊兄弟,1.2%,5.4%,0.22239999999999946
梦网科技,4.76%,21.95%,0.21684444444444437
迪马股份,1.03%,4.91%,0.20986249999999979
翔宇医疗,2.6%,12.4%,0.20962790697674427
西部牧业,1.94%,9.29%,0.20880526315789477
金埔园林,4.02%,19.25%,0.2087974137931036
矩阵股份,1.47%,7.06%,0.20822869565217356
东材科技,1.45%,7.26%,0.19976063829787205
阳光股份,1.57%,8.0%,0.19624999999999984
玉龙股份,1.72%,8.91%,0.1929624999999998
中际旭创,1.31%,-6.84%,0.1915669456066945
精智达,1.99%,-10.42%,0.19103561190738708
保力新,3.66%,19.26%,0.19003846153846157
民和股份,1.13%,5.96%,0.189508256880734
品渥食品,2.58%,13.67%,0.18873439490445854
华夏幸福,1.09%,5.78%,0.18865384615384626
华联股份,1.89%,10.24%,0.18455294117647045
数字认证,1.25%,6.81%,0.18365384615384583
美晨生态,1.72%,9.38%,0.18346666666666647
百洋股份,1.2%,6.58%,0.18234146341463453
善水科技,1.09%,6.11%,0.1785243243243244
徐工机械,1.57%,8.98%,0.17482881355932206
