代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz301421,波长光电,63.55,21.53%,67.99%,578000000.0,536000000.00000006,41462400.0,1135000000.0
sz300094,国联水产,7.13,20.03%,36.67%,1393000000.0,1160000000.0,233000000.0,2557000000.0
sz300528,幸福蓝海,14.39,20.02%,17.09%,381000000.0,492000000.0,110000000.00000001,874000000.0
sz300941,创识科技,26.63,20.01%,18.69%,117000000.0,275000000.0,158000000.0,394000000.0
sz301228,实朴检测,25.46,19.98%,57.30%,355000000.0,312000000.0,42258200.0,669000000.0
sz300172,中电环保,7.39,19.97%,50.03%,989000000.0,827000000.0,161000000.0,1817000000.0000002
sz301337,亚华电子,42.41,13.64%,66.46%,317000000.0,385000000.0,67778600.0,708000000.0
sz301169,零点有数,73.45,13.59%,63.83%,495000000.0,859000000.0,364000000.0,1362000000.0
sz301396,宏景科技,41.62,12.73%,52.91%,148000000.0,462000000.0,314000000.0,627000000.0
sz300761,立华股份,19.87,12.32%,2.51%,165000000.0,123000000.0,42131100.0,292000000.0
sh688316,青云科技,53.95,11.65%,12.23%,129000000.0,103000000.0,26033900.0,234000000.0
sz300347,泰格医药,66.64,11.49%,2.80%,608000000.0,401999999.99999994,206000000.0,1026000000.0
sh688429,时创能源,26.44,11.33%,30.62%,93266000.0,155000000.0,61525500.0,250000000.0
sz301333,诺思格,57.5,11.26%,4.16%,81022800.0,47715700.0,33307100.0,131000000.0
sz300561,汇金科技,14.9,11.19%,24.07%,349000000.0,264000000.0,85570200.0,633000000.0
sz301148,嘉戎技术,36.0,11.08%,56.76%,361000000.0,366000000.0,5940100.0,732000000.0
sz300291,百纳千成,6.79,10.59%,6.21%,212000000.0,128000000.0,83663200.0,344000000.0
sh600467,好当家,2.82,10.16%,14.27%,317000000.0,236000000.0,81193000.0,555000000.0
sz000798,中水渔业,11.72,10.05%,15.39%,338000000.0,287000000.0,50595400.0,628000000.0
sz301419,阿莱德,44.01,10.02%,31.13%,184000000.0,150000000.0,33739900.0,340000000.0
sz002048,宁波华翔,14.38,10.02%,6.36%,213000000.0,259000000.0,46818900.0,473000000.00000006
sz001314,亿道信息,40.33,10.01%,12.55%,64714799.99999999,110000000.00000001,45253900.0,176000000.0
sh601065,江盐集团,17.26,10.01%,68.27%,900000000.0,833000000.0,66582500.0,1732999999.9999998
sh601595,上海电影,24.29,10.01%,6.25%,348000000.0,316000000.0,31724899.999999996,665000000.0
sz002802,洪汇新材,11.98,10.01%,2.38%,9948300.0,41500000.0,31551600.0,51607700.00000001
sz001309,德明利,72.52,10.00%,5.64%,150000000.0,112999999.99999999,36818200.0,264000000.0
sh603999,读者传媒,6.71,10.00%,4.47%,43972100.0,126000000.0,82322300.0,170000000.0
sh603106,恒银科技,8.47,10.00%,21.62%,490000000.00000006,430999999.99999994,58585900.0,921000000.0000001
sh603103,横店影视,18.7,10.00%,1.75%,93409900.0,110000000.00000001,16301500.0,202999999.99999997
sh601949,中国出版,11.33,10.00%,4.75%,543000000.0,409000000.0,134000000.00000001,952000000.0
sz002905,金逸影视,11.99,10.00%,4.52%,95626700.0,87103300.0,8523400.0,183000000.0
sz002865,钧达股份,98.55,10.00%,3.51%,310000000.0,336000000.0,26475800.0,648000000.0
sz002735,王子新材,12.43,10.00%,2.73%,28482800.000000004,33736000.0,5253099.999999999,62399100.0
sz002670,国盛金控,10.89,10.00%,8.99%,618000000.0,948000000.0,330000000.0,1569000000.0
sz002049,紫光国微,91.08,10.00%,3.27%,1193000000.0,1300000000.0,107000000.0,2496000000.0
sh605069,正和生态,15.19,9.99%,58.43%,297000000.0,370000000.0,73200000.0,667000000.0
sh603956,威派格,8.92,9.99%,8.71%,165000000.0,221000000.0,55449399.99999999,386000000.0
sh603848,好太太,15.85,9.99%,2.33%,56087000.0,90580200.0,34493200.0,147000000.0
sh603220,中贝通信,24.55,9.99%,21.91%,450000000.0,1340000000.0,889000000.0,1789999999.9999998
sh605398,新炬网络,37.53,9.99%,16.93%,0.0,237000000.0,237000000.0,240000000.0
sh600257,大湖股份,8.37,9.99%,22.81%,479000000.0,404000000.0,74482900.0,883000000.0
sz002069,獐子岛,5.18,9.98%,11.36%,200000000.0,189000000.0,11198300.0,390000000.0
sz002582,好想你,8.61,9.96%,7.43%,98409300.0,111000000.00000001,13019800.0,210000000.0
sh600097,开创国际,10.93,9.96%,8.32%,112000000.00000001,93164000.0,19046800.0,206999999.99999997
sz002333,罗普斯金,6.74,9.95%,6.56%,42478100.00000001,129000000.0,86655800.0,172000000.0
sz002696,百洋股份,7.74,9.94%,21.89%,248000000.0,294000000.0,45692100.0,542000000.0
sz000506,中润资源,4.87,9.93%,12.16%,305000000.0,231000000.0,74565600.0,537000000.0
sz300017,网宿科技,7.09,9.75%,8.76%,822000000.0000001,573000000.0,249000000.00000003,1412000000.0
sh603985,恒润股份,29.3,9.41%,6.77%,494000000.00000006,353000000.0,141000000.0,847000000.0000001
sz301239,普瑞眼科,99.03,9.38%,2.48%,102000000.0,67065600.00000001,34818800.0,170000000.0
sz301256,华融化学,10.13,8.92%,31.00%,212000000.0,194000000.0,18459300.0,416000000.0
sz300437,清水源,15.65,8.38%,11.46%,168000000.0,136000000.0,31986500.0,310000000.0
sz300955,嘉亨家化,23.22,8.30%,11.55%,59243900.0,54169700.0,5074100.0,114999999.99999999
sh688426,康为世纪,31.99,8.29%,5.25%,24863400.0,15578599.999999998,9284800.0,40798200.0
sh601900,南方传媒,19.35,8.28%,6.79%,640000000.0,530000000.0,109000000.00000001,1170000000.0
sz300268,*ST佳沃,16.75,8.06%,2.78%,30537000.0,27057100.0,3479900.0,59424799.99999999
