代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz300539,横河精密,14.44,12.02%,6.08%,70004100.0,58222700.00000001,11781400.000000002,143000000.0
sz301299,卓创资讯,70.95,11.47%,52.65%,279000000.0,225999999.99999997,52414500.0,505999999.99999994
sz300563,神宇股份,18.0,11.32%,28.98%,307000000.0,279000000.0,28119300.0,592000000.0
sh688448,磁谷科技,35.92,11.28%,25.47%,83501600.0,68585700.0,14915900.0,152000000.0
sh688232,新点软件,60.98,10.91%,10.73%,349000000.0,278000000.0,71443800.0,627000000.0
sh688229,博睿数据,66.69,10.78%,17.48%,148000000.0,94692099.99999999,52940000.0,242000000.0
sh600532,退市未来,0.72,10.77%,4.44%,0.0,0.0,0.0,16119700.0
sz300275,梅安森,16.65,10.56%,9.60%,221000000.0,164000000.0,57259700.0,386000000.0
sz300580,贝斯特,37.91,10.36%,3.18%,121000000.0,96707200.0,24500000.0,219000000.0
sh688048,长光华芯,116.99,10.26%,16.63%,826000000.0,649000000.0,177000000.0,1474000000.0
sh688698,伟创电气,36.32,10.16%,14.17%,135000000.0,91971900.0,42658500.0,227000000.0
sz002513,蓝丰生化,5.35,10.08%,1.60%,55100.0,26832900.0,26777800.000000004,26901400.0
sz300991,创益通,18.26,10.07%,32.15%,193000000.0,187000000.0,6190000.0,381000000.0
sh600609,金杯汽车,5.36,10.06%,1.68%,64924200.0,51250900.0,13673200.0,115999999.99999999
sz000962,东方钽业,12.71,10.04%,5.16%,136000000.0,146000000.0,9941600.0,282000000.0
sh600556,天下秀,9.43,10.04%,7.46%,713000000.0,503000000.0,210000000.0,1221000000.0
sh603269,海鸥股份,14.47,10.04%,9.53%,75134000.0,140000000.0,64377900.0,215000000.0
sh603118,共进股份,12.17,10.04%,12.75%,563000000.0,633000000.0,69610500.0,1198000000.0
sh600105,永鼎股份,8.77,10.04%,26.16%,1667000000.0000002,1432000000.0,235000000.0,3101000000.0
sz002166,莱茵生物,8.0,10.04%,3.96%,75165600.0,70613400.0,4552200.0,146000000.0
sz000936,华西股份,12.6,10.04%,0.73%,0.0,81585700.0,81585700.0,81689100.0
sz301183,东田微,63.82,10.03%,29.53%,357000000.0,342000000.0,14778500.0,705000000.0
sh600446,金证股份,17.23,10.03%,9.77%,815000000.0,741000000.0,74145000.0,1557000000.0
sz002079,苏州固锝,13.38,10.03%,6.15%,320000000.0,324000000.0,4491500.0,646000000.0
sh603108,润达医疗,16.91,10.02%,8.71%,336000000.0,509999999.99999994,174000000.0,846000000.0000001
sh601138,工业富联,26.47,10.02%,1.04%,2705000000.0,2470000000.0,235000000.0,5175000000.0
sz001282,三联锻造,34.39,10.01%,27.35%,79157500.0,181000000.0,102000000.0,260000000.0
sh603286,日盈电子,18.9,10.01%,6.99%,16725400.0,97787099.99999999,81061800.0,114999999.99999999
sh603662,柯力传感,35.5,10.01%,11.42%,556000000.0,557000000.0,1123300.0,1112000000.0
sh603039,泛微网络,84.65,10.01%,2.32%,241000000.0,258000000.0,16633100.0,499000000.0
sh600148,长春一东,17.25,10.01%,7.50%,76813800.0,100000000.0,23570600.0,177000000.0
sz002858,力盛体育,29.78,10.01%,17.32%,367000000.0,345000000.0,21852199.999999996,712000000.0
sz002777,久远银海,42.43,10.01%,10.23%,832000000.0,828999999.9999999,3019000.0,1661000000.0
sz002536,飞龙股份,15.83,10.01%,23.55%,817000000.0,900000000.0,83104000.0,1717000000.0000002
sz002970,锐明技术,33.77,10.00%,7.49%,113999999.99999999,153000000.0,38818500.0,267000000.0
sz001209,洪兴股份,17.05,10.00%,11.29%,33916700.0,42424000.0,8507400.0,76406900.0
sz003031,中瓷电子,148.72,10.00%,7.44%,325000000.0,413000000.0,88122900.00000001,741000000.0
sh601127,赛力斯,38.16,10.00%,6.03%,1873000000.0,1464000000.0,409000000.0,3336000000.0
sz002281,光迅科技,40.36,10.00%,11.22%,1583000000.0,1434000000.0,149000000.0,3018000000.0
sz002151,北斗星通,33.76,10.00%,4.10%,273000000.0,262000000.0,10530900.0,534999999.99999994
sz000977,浪潮信息,62.15,10.00%,8.97%,4233000000.0,3610000000.0,623000000.0,7865000000.000001
sz003033,征和工业,35.9,9.99%,8.31%,26934500.0,43280200.00000001,16345600.0,70308100.0
sh605068,明新旭腾,24.66,9.99%,4.42%,24948400.0,31154500.0,6206100.0,56103000.0
sh603918,金桥信息,37.66,9.99%,25.35%,2001000000.0000002,1341000000.0,659000000.0,3342000000.0
sz002896,中大力德,39.41,9.99%,12.56%,218000000.00000003,520000000.0,302000000.0,738000000.0
sz002771,真视通,15.86,9.99%,17.25%,234000000.0,217000000.0,17691300.0,451000000.0
sz002401,中远海科,29.95,9.99%,8.93%,469000000.00000006,500000000.0,30784600.0,969999999.9999999
sh600421,华嵘控股,12.78,9.98%,0.41%,0.0,10350600.0,10350600.0,10353200.0
sz002835,同为股份,18.96,9.98%,9.04%,87045300.0,123000000.0,35676600.0,210000000.0
sz002055,得润电子,10.47,9.98%,8.45%,163000000.0,349000000.0,186000000.0,513000000.0
sh603789,星光农机,9.16,9.96%,1.54%,9926000.0,26223000.0,16297000.0,36149100.0
sz000815,美利云,13.92,9.95%,16.47%,730000000.0,831000000.0,101000000.0,1572000000.0
sh688586,江航装备,13.71,9.86%,7.16%,204000000.0,141000000.0,62887200.0,345000000.0
sh688279,峰岹科技,116.52,9.72%,6.91%,259000000.0,176000000.0,83777600.0,434999999.99999994
sz301218,华是科技,24.86,9.71%,16.49%,133000000.0,88064100.0,44799300.0,225000000.0
sh688655,迅捷兴,18.44,9.63%,23.64%,167000000.0,132000000.0,35814300.0,299000000.0
sh603019,中科曙光,61.12,9.57%,9.87%,4907000000.0,3395000000.0000005,1512000000.0,8429000000.000001
sz300946,恒而达,39.98,9.53%,30.72%,227000000.0,173000000.0,54019399.99999999,405999999.99999994
sz301419,阿莱德,50.64,9.49%,41.55%,231000000.0,235000000.0,3553700.0,469000000.00000006
sh603667,五洲新春,14.92,9.30%,8.17%,209000000.0,172000000.0,37549200.0,381000000.0
sz300112,万讯自控,11.26,9.21%,15.88%,212000000.0,195000000.0,16618000.0,412000000.0
sh688515,裕太微,184.32,9.20%,17.02%,323000000.0,238000000.0,84956400.0,562000000.0
sh603076,乐惠国际,48.22,8.97%,6.40%,213000000.0,154000000.0,59040700.0,369000000.0
sh688609,九联科技,11.86,8.91%,15.68%,332000000.0,254999999.99999997,77091700.0,587000000.0
sh600877,电科芯片,15.7,8.80%,3.62%,346000000.0,158000000.0,188000000.0,511000000.00000006
sz000606,顺利退,0.25,8.70%,1.54%,0.0,0.0,0.0,2951400.0
sz300901,中胤时尚,15.91,8.67%,22.26%,217000000.0,202000000.0,15317700.0,421000000.0
sh688201,信安世纪,45.58,8.58%,6.46%,107000000.0,75547100.0,31533600.0,183000000.0
sz002472,双环传动,29.85,8.55%,11.28%,1256000000.0,1233000000.0,23460000.0,2493000000.0
sz300168,万达信息,14.16,8.51%,6.77%,649000000.0,450000000.0,199000000.0,1104000000.0
sz300033,同花顺,209.37,8.48%,6.27%,1848999999.9999998,1597000000.0,252000000.0,3465999999.9999995
sh688035,德邦科技,61.69,8.44%,10.48%,123000000.0,73292300.0,49410300.0,196000000.0
sh688590,新致软件,23.65,8.44%,15.05%,310000000.0,262000000.0,47746400.0,572000000.0
sh688539,高华科技,43.8,8.36%,12.65%,93660200.0,58891200.0,34768900.0,153000000.0
sh688036,传音控股,151.1,8.32%,1.00%,627000000.0,560000000.0,67107000.0,1188000000.0
sz300684,中石科技,27.18,8.24%,20.57%,483000000.0,476999999.99999994,6096400.0,983000000.0
sz301128,强瑞技术,41.01,8.23%,21.46%,137000000.0,96243300.0,40698600.0,235000000.0
sh688358,祥生医疗,55.96,8.22%,2.78%,78800700.0,61330200.00000001,17470500.0,140000000.0
sh688246,嘉和美康,44.22,8.14%,4.02%,109000000.00000001,64820100.0,43890500.0,174000000.0
sz300795,米奥会展,44.46,8.10%,3.82%,84739200.0,57352100.0,27387100.0,143000000.0
sz300679,电连技术,35.38,8.10%,3.38%,259000000.0,153000000.0,106000000.0,415000000.00000006
sh603353,和顺石油,18.16,8.03%,5.27%,56824700.0,109000000.00000001,52478100.00000001,166000000.0
sz300757,罗博特科,91.51,7.98%,9.08%,421000000.0,419000000.00000006,2323100.0,849000000.0
sh688512,慧智微,25.47,7.97%,15.79%,111000000.00000001,76648100.0,34563600.0,188000000.0
sz301191,菲菱科思,100.1,7.94%,16.66%,178000000.0,166000000.0,12315000.0,353000000.0
sz300811,铂科新材,62.86,7.91%,4.21%,239000000.0,161000000.0,77565800.0,403000000.0
sh605186,健麾信息,54.32,7.78%,11.79%,234000000.0,187000000.0,46813000.0,421000000.0
sz002236,大华股份,23.04,7.76%,14.21%,3369000000.0,2817000000.0,552000000.0,6213000000.0
sh688172,燕东微,26.7,7.75%,17.77%,336000000.0,252999999.99999997,82969000.0,589000000.0
sh688286,敏芯股份,57.85,7.73%,5.35%,54613900.0,55778200.0,1164300.0,110000000.00000001
sh688435,英方软件,94.58,7.58%,11.76%,108000000.0,84348400.0,23913400.0,193000000.0
sz300459,汤姆猫,7.63,7.46%,20.37%,2614000000.0,1923000000.0,691000000.0,4550000000.0
sh603728,鸣志电器,71.0,7.45%,2.30%,356000000.0,298000000.0,57398800.0,654000000.0
sh688084,晶品特装,76.0,7.44%,5.19%,41119000.0,30105800.0,11013200.0,71224800.0
sh688170,德龙激光,50.66,7.44%,11.43%,227999999.99999997,143000000.0,85096600.0,372000000.0
sh688256,寒武纪,239.1,7.29%,6.95%,2240000000.0,1751000000.0000002,488999999.99999994,3990999999.9999995
sz301195,北路智控,79.17,7.28%,10.72%,97541900.0,77102000.0,20439900.0,177000000.0
sz301185,鸥玛软件,38.96,7.18%,14.65%,269000000.0,208000000.0,60788100.00000001,482000000.0
sz300594,朗进科技,27.6,7.14%,9.33%,126000000.0,108000000.0,17183800.0,234000000.0
sh688195,腾景科技,49.81,7.12%,22.37%,451999999.99999994,398000000.0,53328900.0,850000000.0
sz300842,帝科股份,78.26,7.09%,8.14%,305000000.0,225000000.0,80314900.0,533000000.0
sz002387,维信诺,8.46,7.09%,2.44%,164000000.0,112000000.00000001,52099200.0,277000000.0
sz301153,中科江南,88.86,7.03%,3.76%,241000000.0,178000000.0,62828700.0,421000000.0
sz002428,云南锗业,12.73,6.97%,9.96%,483000000.0,334000000.0,149000000.0,821000000.0000001
sz300726,宏达电子,39.92,6.88%,2.99%,126000000.0,122000000.0,3785500.0,250000000.0
sz002654,万润科技,9.04,6.86%,12.73%,448000000.00000006,417000000.0,30547000.0,868000000.0
sz300770,新媒股份,54.31,6.85%,5.52%,367000000.0,316000000.0,50319000.0,687000000.0
sh600103,青山纸业,3.13,6.83%,8.43%,325000000.0,275000000.0,49559799.99999999,605000000.0
sh688292,浩瀚深度,35.15,6.77%,17.81%,121000000.0,101000000.0,20540600.0,222000000.00000003
sh688191,智洋创新,20.18,6.77%,12.68%,98696400.0,86194599.99999999,12501800.0,185000000.0
sz300442,润泽科技,36.13,6.74%,9.51%,240000000.0,159000000.0,81565000.0,401000000.0
sh688678,福立旺,18.34,6.63%,4.31%,38961900.0,30799600.0,8162200.0,69761500.0
sh600246,万通发展,7.08,6.63%,5.01%,394000000.0,327000000.0,67123300.0,724000000.0
sh603236,移远通信,66.55,6.60%,5.17%,516000000.0,379000000.0,137000000.0,894999999.9999999
sh688205,德科立,95.5,6.53%,21.78%,239000000.0,227999999.99999997,11551700.0,467000000.0
sh688083,中望软件,156.8,6.52%,2.08%,125000000.0,95462500.0,29917000.0,221000000.0
sz002837,英维克,33.5,6.52%,5.42%,484000000.0,375000000.0,109000000.00000001,864000000.0
sh603867,新化股份,40.54,6.43%,4.96%,213000000.0,158000000.0,54169300.0,371000000.0
sz301018,申菱环境,43.19,6.38%,12.87%,249000000.00000003,208000000.0,41354100.0,467000000.0
sh688047,龙芯中科,144.84,6.38%,9.02%,248000000.0,174000000.0,73973500.0,421000000.0
sz000676,智度股份,8.0,6.38%,12.78%,721000000.0,547000000.0,174000000.0,1278000000.0
sz300560,中富通,20.09,6.35%,14.57%,289000000.0,190000000.0,98784599.99999999,491000000.0
sh688313,仕佳光子,20.85,6.32%,23.57%,839000000.0,739000000.0,99808000.0,1577000000.0
sz000988,华工科技,43.73,6.32%,11.96%,2646000000.0,2395000000.0,250999999.99999997,5058000000.0
sz002908,德生科技,18.77,6.29%,9.31%,292000000.0,233000000.0,59730400.0,528000000.0
sh688372,伟测科技,146.32,6.26%,10.08%,148000000.0,112999999.99999999,35379800.0,261000000.0
sz301399,英特科技,71.15,6.24%,47.66%,352000000.0,355000000.0,3256700.0,710000000.0
sh688141,杰华特,43.24,6.24%,8.86%,93279400.0,91287300.0,1992100.0,185000000.0
sz002897,意华股份,51.07,6.22%,13.40%,546000000.0,499000000.0,46233100.00000001,1049000000.0
sh688579,山大地纬,18.8,6.21%,7.75%,208000000.0,194000000.0,14306800.0,401999999.99999994
sz002920,德赛西威,153.02,6.18%,2.06%,827999999.9999999,898000000.0,69379000.0,1730999999.9999998
sh688143,长盈通,45.85,6.13%,9.20%,43839900.0,39245700.0,4594300.0,83085600.0
sz300627,华测导航,31.62,6.11%,2.55%,186000000.0,166000000.0,19611500.0,353000000.0
sz000917,电广传媒,8.71,6.09%,9.82%,597000000.0,619000000.0,22307500.0,1221000000.0
sh688416,恒烁股份,81.88,6.06%,24.16%,216000000.0,153000000.0,62289500.0,369000000.0
sh605599,菜百股份,12.6,6.06%,2.45%,106000000.0,76067500.0,29850500.0,182000000.0
sh688150,莱特光电,24.0,6.05%,3.59%,75470400.0,49800400.0,25670100.000000004,125000000.0
sh603698,航天工程,16.57,6.01%,4.39%,208000000.0,176000000.0,31878700.0,384000000.0
sz300870,欧陆通,69.8,6.00%,15.46%,200999999.99999997,206000000.0,5059600.0,408000000.0
sh688102,斯瑞新材,13.25,6.00%,7.61%,129000000.0,112000000.00000001,17159200.0,241000000.0
sz002162,悦心健康,4.26,5.97%,6.51%,92042500.0,169000000.0,76634100.0,262000000.0
sh688611,杭州柯林,44.32,5.95%,7.63%,35253400.0,31570500.0,3682799.9999999995,66823800.0
sz300461,田中精机,24.63,5.94%,8.57%,99904800.0,69020800.0,30884000.0,169000000.0
sh688600,皖仪科技,25.23,5.92%,4.46%,40710300.0,37051300.0,3659000.0,77761700.0
sh603383,顶点软件,58.18,5.90%,1.83%,101000000.0,76837000.0,24290200.0,178000000.0
sz002292,奥飞娱乐,11.48,5.90%,20.39%,1195000000.0,1016000000.0,179000000.0,2230000000.0
sz300525,博思软件,17.92,5.85%,4.59%,274000000.0,211000000.0,62914200.0,486000000.00000006
sz300053,欧比特,15.43,5.83%,8.44%,450000000.0,343000000.0,107000000.0,801000000.0
sh603327,福蓉科技,11.5,5.80%,1.83%,87641200.00000001,55817900.0,31823300.0,143000000.0
sz002527,新时达,10.58,5.80%,25.76%,689000000.0,719000000.0,29827500.0,1410000000.0
sh688383,新益昌,157.31,5.79%,6.74%,165000000.0,158000000.0,6924900.0,323000000.0
sz300624,万兴科技,150.08,5.77%,13.78%,1241000000.0,1203000000.0,38425000.0,2452000000.0
sz300430,诚益通,16.7,5.76%,2.81%,77694100.0,42037700.00000001,35656400.0,120000000.0
sh688687,凯因科技,29.17,5.73%,2.26%,45897000.0,30495100.000000004,15402000.0,76392100.0
sh600481,双良节能,13.32,5.71%,2.61%,347000000.0,289000000.0,57413200.0,640000000.0
sh603197,保隆科技,54.9,5.68%,3.82%,243000000.00000003,193000000.0,49249300.0,436000000.00000006
sh688318,财富趋势,120.48,5.61%,6.85%,287000000.0,227000000.0,60140000.0,513999999.99999994
sz002829,星网宇达,40.22,5.59%,5.80%,141000000.0,95418000.0,45773400.0,237000000.0
sz300687,赛意信息,32.07,5.56%,6.33%,340000000.0,285000000.0,54947400.0,629000000.0
sh603660,苏州科达,7.83,5.53%,5.56%,113999999.99999999,97052099.99999999,17322700.0,211000000.0
sh605588,冠石科技,55.59,5.50%,30.35%,204000000.0,183000000.0,20253800.0,387000000.0
sz300976,达瑞电子,51.42,5.50%,3.15%,34656900.0,24235200.0,10421700.0,59421600.0
sz300638,广和通,24.46,5.48%,7.48%,484999999.99999994,404000000.0,81093600.0,892000000.0
sz300113,顺网科技,20.04,5.47%,9.87%,730000000.0,621000000.0,109000000.00000001,1361000000.0
sz002375,亚厦股份,4.82,5.47%,3.92%,143000000.0,103000000.0,40313600.0,247000000.00000003
sz301363,美好医疗,45.26,5.45%,5.45%,45791200.0,48692000.0,2900800.0,97230100.0
sz002857,三晖电气,20.88,5.45%,2.49%,41659900.0,24417300.0,17242600.0,66215200.00000001
sh688260,昀冢科技,17.26,5.37%,4.64%,31163400.0,22342000.0,8821400.0,53505400.0
sh688400,凌云光,39.33,5.36%,22.88%,375000000.0,382000000.0,7617000.0,757000000.0
sz002089,*ST新海,1.18,5.36%,7.64%,64741100.0,44321700.0,20419500.0,112000000.00000001
sz002046,国机精工,12.91,5.30%,6.95%,284000000.0,172000000.0,112999999.99999999,459000000.0
sh600617,国新能源,4.42,5.24%,4.01%,101000000.0,69708300.0,31275200.0,173000000.0
sz300910,瑞丰新材,51.79,5.22%,3.45%,169000000.0,142000000.0,26583400.0,311000000.0
sz000539,粤电力A,7.08,5.20%,2.83%,331000000.0,166000000.0,165000000.0,501000000.0
sh601519,大智慧,7.92,5.18%,4.70%,380000000.0,363000000.0,16934100.0,744000000.0
sz002912,中新赛克,47.63,5.17%,4.14%,158000000.0,153000000.0,5037500.0,313000000.0
sh600343,航天动力,10.4,5.16%,4.65%,179000000.0,130000000.0,49435500.0,311000000.0
sz002962,五方光电,14.1,5.15%,22.59%,254000000.0,416000000.0,162000000.0,675000000.0
sz300996,普联软件,34.3,5.15%,3.96%,78710100.0,83282000.0,4571900.0,162000000.0
sz300600,国瑞科技,12.24,5.15%,12.55%,196000000.0,175000000.0,20141600.0,373000000.0
sh688023,安恒信息,197.49,5.12%,2.00%,187000000.0,121000000.0,65534600.0,308000000.0
sh603603,*ST博天,3.08,5.12%,0.66%,5846200.0,10828300.0,4982100.0,16674500.0
sh603888,新华网,39.63,5.12%,5.90%,619000000.0,589000000.0,29083200.0,1208000000.0
sz002975,博杰股份,44.43,5.11%,6.16%,90537900.00000001,95565400.00000001,5027500.0,188000000.0
sh688395,正弦电气,25.3,5.11%,6.70%,26814899.999999996,29697900.0,2883100.0,56512800.0
sz301320,豪江智能,27.01,5.10%,59.11%,354000000.0,351000000.0,2671500.0,709000000.0
sz300828,锐新科技,17.13,5.09%,13.70%,149000000.0,136000000.0,13401300.000000002,286000000.0
sh603007,ST花王,4.54,5.09%,1.78%,15484500.0,11447500.0,4037000.0,26933800.0
sz300928,华安鑫创,41.2,5.08%,8.45%,81359000.0,68077900.0,13281000.0,150000000.0
sz300007,汉威科技,20.7,5.08%,11.46%,393000000.0,273000000.0,120000000.0,669000000.0
sz000615,*ST美谷,3.31,5.08%,2.03%,24436800.0,25662600.000000004,1225900.0,50113300.0
sz301339,通行宝,25.51,5.07%,9.75%,91441500.0,53371100.0,38070400.0,147000000.0
sz301235,华康医疗,32.34,5.07%,3.58%,31404100.0,25285900.0,6118200.000000001,57113900.0
sh688618,三旺通信,70.15,5.06%,2.95%,31281400.0,20381900.0,10899500.0,51663300.0
sz301366,一博科技,87.17,5.05%,26.65%,224000000.00000003,206999999.99999997,16981300.0,438999999.99999994
sh603636,南威软件,17.09,5.04%,4.80%,259000000.0,220000000.00000003,38375000.0,479000000.0
sz002699,*ST美盛,1.67,5.03%,5.71%,46834200.0,29814100.0,17020100.0,84484100.0
sz002130,沃尔核材,8.37,5.02%,7.56%,409000000.0,365000000.0,43864600.0,781000000.0
sh603869,新智认知,12.36,5.01%,8.18%,270000000.0,231000000.0,38407800.0,501000000.0
sz300733,西菱动力,15.75,5.00%,4.44%,72822200.0,63554300.0,9267900.0,137000000.0
sh688535,华海诚科,67.59,4.99%,20.64%,119000000.0,104000000.0,15037200.0,222000000.00000003
sz300830,金现代,11.15,4.99%,6.13%,114999999.99999999,93807200.0,20916200.0,210000000.0
sh688153,唯捷创芯,76.74,4.98%,2.63%,101000000.0,75763900.0,25540500.0,177000000.0
sz002096,南岭民爆,12.05,4.97%,3.14%,62199100.0,79529700.0,17330700.0,142000000.0
sh605118,力鼎光电,18.15,4.97%,36.68%,147000000.0,126000000.0,21403600.0,273000000.0
sz300551,古鳌科技,22.39,4.97%,8.00%,206999999.99999997,209000000.0,1568500.0,418000000.0
sz300559,佳发教育,20.15,4.95%,4.22%,123000000.0,119000000.0,4258200.0,249000000.00000003
sz000620,*ST新联,1.7,4.94%,3.98%,74898800.0,50652700.00000001,24246100.0,126000000.0
sz301099,雅创电子,52.48,4.94%,9.45%,81979700.0,54857900.0,27121800.0,137000000.0
sz002776,*ST柏龙,2.98,4.93%,0.43%,2760800.0,4137600.0,1376800.0,6907700.0
sz001380,华纬科技,30.78,4.91%,24.62%,134000000.00000001,105000000.0,28860100.000000004,239000000.0
sh688689,银河微电,26.95,4.90%,4.04%,23741700.0,16209000.0,7532700.0,39950700.0
sz300766,每日互动,19.96,4.89%,6.64%,256999999.99999997,216000000.0,41637200.0,478000000.0
sz300660,江苏雷利,34.94,4.89%,9.71%,550000000.0,487000000.0,62170200.00000001,1041000000.0
sz002222,福晶科技,29.8,4.89%,12.55%,752000000.0,810000000.0,57359900.0,1575000000.0
sz002112,三变科技,11.37,4.89%,18.88%,325000000.0,215000000.0,109000000.00000001,546000000.0
sh688316,青云科技,65.39,4.88%,13.22%,164000000.0,135000000.0,29132399.999999996,300000000.0
sh600588,用友网络,22.77,4.88%,1.72%,764000000.0,539000000.0,225000000.0,1315000000.0
sz002417,深南退,0.43,4.88%,13.13%,0.0,0.0,0.0,12976400.000000002
sz002586,*ST围海,2.8,4.87%,0.56%,8557400.0,5270400.0,3287000.0,13839000.0
sh688525,佰维存储,100.01,4.87%,28.05%,547000000.0,420000000.0,127000000.0,967000000.0
sz002338,奥普光电,37.91,4.87%,4.43%,222000000.00000003,171000000.0,50995100.0,396000000.0
sh600505,西昌电力,9.07,4.86%,7.65%,140000000.0,109000000.00000001,31365500.0,250999999.99999997
sz300729,乐歌股份,16.41,4.86%,7.50%,206000000.0,154000000.0,51992600.0,365000000.0
sz300553,集智股份,49.14,4.82%,2.69%,33569200.0,35481700.0,1912500.0,70255200.0
sz300654,世纪天鸿,17.12,4.77%,11.96%,352000000.0,288000000.0,63258900.0,644000000.0
sz002433,*ST太安,1.98,4.76%,4.09%,30764200.0,28161000.0,2603100.0,59039799.99999999
sh600183,生益科技,16.13,4.74%,2.24%,434000000.0,390000000.0,43997000.0,828999999.9999999
sh600150,中国船舶,30.04,4.74%,3.06%,2367000000.0,1707999999.9999998,659000000.0,4086000000.0
sz300458,全志科技,31.64,4.73%,8.29%,761000000.0,547000000.0,213000000.0,1314000000.0
sz002384,东山精密,28.41,4.72%,5.21%,1128000000.0,898000000.0,229999999.99999997,2030000000.0
sz300250,初灵信息,19.33,4.71%,16.97%,277000000.0,229999999.99999997,46956600.0,513000000.0
sh688109,品茗科技,28.5,4.70%,6.75%,40765200.0,33070600.0,7694600.0,73835700.0
sh688066,航天宏图,61.2,4.67%,1.98%,182000000.0,135000000.0,46659799.99999999,317000000.0
sz300308,中际旭创,162.18,4.63%,6.12%,3699000000.0,3544000000.0,155000000.0,7281999999.999999
sz300990,同飞股份,52.07,4.62%,7.05%,81981800.0,69451400.0,12530500.0,154000000.0
sh603759,海天股份,9.05,4.62%,3.49%,36528700.0,24145900.0,12382800.0,60674600.0
sz301308,江波龙,114.2,4.60%,21.70%,455999999.99999994,361000000.0,94847600.0,822000000.0000001
sh603380,易德龙,23.2,4.60%,1.87%,37625000.0,31344200.0,6280800.0,68969200.0
sz300354,东华测试,43.39,4.60%,1.27%,24693300.0,18838100.0,5855200.0,43709399.99999999
sh605289,罗曼股份,38.7,4.59%,15.22%,182000000.0,113999999.99999999,68423300.0,295000000.0
sz301316,慧博云通,27.17,4.58%,23.38%,121000000.0,104000000.0,16651099.999999998,227999999.99999997
sh603496,恒为科技,15.07,4.58%,3.13%,79846000.0,67361100.0,12484900.0,147000000.0
sh603081,大丰实业,18.32,4.57%,2.36%,91423200.0,78443700.0,12979500.0,172000000.0
sh688062,迈威生物,22.01,4.56%,1.85%,41542700.00000001,40481500.0,1061200.0,82024100.0
sz301197,工大科雅,25.26,4.55%,11.76%,49549900.0,39814300.0,9735600.0,89778200.0
sz002351,漫步者,21.49,4.52%,12.21%,636000000.0,632000000.0,3778000.0,1278000000.0
sh603011,合锻智能,7.63,4.52%,9.75%,192000000.0,167000000.0,25230500.0,364000000.0
sz301328,维峰电子,55.75,4.50%,5.26%,43289700.0,32538900.0,10750800.0,76177200.0
