代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz301429,森泰股份,23.99,3.58%,14.48%,59850700.0,35673000.0,24177700.0,96594000.0
sz000893,亚钾国际,26.03,3.58%,1.55%,222000000.00000003,102000000.0,120000000.0,325000000.0
sh603893,瑞芯微,80.74,3.58%,1.46%,279000000.0,213000000.0,66065300.0,493000000.0
sh601975,招商南油,3.22,3.54%,2.63%,274000000.0,133000000.0,141000000.0,409000000.0
sh600778,友好集团,7.94,3.52%,7.99%,103000000.0,95101800.0,7986400.0,200000000.0
sh600751,海航科技,2.65,3.52%,1.53%,72166200.0,29278500.0,42887700.00000001,103000000.0
sz000820,神雾节能,3.86,3.49%,6.04%,33395900.0,33927500.0,531500.0,67736100.0
sh688439,振华风光,108.6,3.47%,5.07%,143000000.0,102000000.0,41167100.0,247000000.00000003
sh600266,城建发展,5.38,3.46%,1.53%,100000000.0,79450200.0,20761500.0,183000000.0
sz001368,通达创智,26.45,3.44%,23.23%,87583799.99999999,83040500.0,4543300.0,171000000.0
sh600733,北汽蓝谷,5.72,3.44%,2.70%,363000000.0,239000000.0,124000000.0,607000000.0
sz002845,同兴达,17.45,3.44%,12.81%,249000000.00000003,225999999.99999997,22927900.0,487000000.0
sz002432,九安医疗,35.48,3.44%,2.14%,202000000.0,162000000.0,39688200.0,367000000.0
sz300384,三联虹普,17.27,3.41%,2.68%,53252400.0,47979000.0,5273400.0,102000000.0
sz301316,慧博云通,23.18,3.39%,10.41%,41518700.0,45043900.0,3525200.0,88093900.0
sz300958,建工修复,19.8,3.39%,16.19%,115999999.99999999,127000000.0,11560100.0,245000000.00000003
sz300776,帝尔激光,64.6,3.38%,3.91%,276000000.0,144000000.0,131000000.0,422000000.0
sz300624,万兴科技,102.84,3.38%,10.15%,677000000.0,591000000.0,85701100.0,1273000000.0
sz300120,经纬辉开,8.29,3.37%,9.65%,162000000.0,152000000.0,9899000.0,315000000.0
sh600697,欧亚集团,12.61,3.36%,2.66%,29095700.0,22588700.0,6506900.000000001,52536800.0
sz300503,昊志机电,17.96,3.34%,16.57%,329000000.0,301000000.0,27345000.0,636000000.0
sh600095,湘财股份,8.11,3.31%,1.96%,272000000.0,170000000.0,102000000.0,453000000.0
sz301378,通达海,60.51,3.29%,3.25%,18151200.0,15551600.0,2599600.0,33866200.0
sh600708,光明地产,2.2,3.29%,1.13%,36037100.0,17846700.0,18190400.0,54656500.0
sz300108,*ST吉药,2.53,3.27%,3.43%,30073200.0,25690800.0,4382400.0,56380900.0
sz301021,英诺激光,28.47,3.26%,13.97%,139000000.0,126000000.0,13933500.0,274000000.0
sh603816,顾家家居,40.37,3.25%,0.70%,112999999.99999999,115999999.99999999,3330200.0,231000000.0
sz300231,银信科技,10.48,3.25%,22.89%,416000000.0,395000000.0,20314900.0,811999999.9999999
sz000838,财信发展,3.82,3.24%,4.34%,93437000.0,79509500.0,13927600.0,174000000.0
sh600658,电子城,5.76,3.23%,2.71%,102000000.0,72100000.0,29683300.0,174000000.0
sz002517,恺英网络,15.34,3.23%,2.30%,426999999.99999994,247000000.00000003,179000000.0,676000000.0
sh603733,仙鹤股份,21.9,3.20%,0.95%,78131700.0,67796600.0,10335200.0,147000000.0
sh603516,淳中科技,18.07,3.20%,3.07%,52907900.0,48396400.0,4511500.0,102000000.0
sz000679,大连友谊,5.51,3.18%,2.81%,26722900.0,27886700.0,1163700.0,54988100.00000001
sz002656,ST摩登,2.27,3.18%,0.56%,3075000.0,4389000.0,1314000.0,7567300.0
sz300264,佳创视讯,6.81,3.18%,10.80%,140000000.0,120000000.0,19855100.0,262000000.0
sz301396,宏景科技,33.8,3.17%,12.63%,59382500.0,55852299.99999999,3530200.0,117000000.0
sh600376,首开股份,3.91,3.17%,0.78%,46884100.0,29814200.0,17069900.0,77925200.0
sh600489,中金黄金,11.24,3.12%,1.23%,370000000.0,293000000.0,76265500.0,663000000.0
sz300785,值得买,25.82,3.12%,3.44%,55574700.0,42097299.99999999,13477300.0,100000000.0
sz000014,沙河股份,12.56,3.12%,11.07%,175000000.0,157000000.0,17729300.0,335000000.0
sh600683,京投发展,5.97,3.11%,4.76%,114999999.99999999,93978200.0,20553200.0,209000000.0
sh605188,国光连锁,9.3,3.10%,30.32%,92702400.0,76522600.0,16179800.0,171000000.0
sz000975,银泰黄金,13.63,3.10%,1.53%,340000000.0,172000000.0,168000000.0,517000000.0
sz301110,青木股份,50.41,3.09%,6.81%,47350200.00000001,30693900.0,16656400.000000002,79425800.0
sz301076,新瀚新材,22.71,3.09%,13.85%,112000000.00000001,99774100.0,12539200.0,215000000.0
sz301001,凯淳股份,28.66,3.09%,8.24%,46338900.0,32914699.999999996,13424200.0,80656400.0
sh603338,浙江鼎力,59.43,3.07%,0.83%,153000000.0,94547700.0,58196300.0,249000000.00000003
sz002561,徐家汇,9.77,3.06%,7.73%,165000000.0,144000000.0,20639000.0,310000000.0
sh603180,金牌厨柜,30.68,3.06%,1.28%,37134300.0,22843900.0,14290500.0,60150000.0
sh603093,南华期货,12.45,3.06%,1.81%,78492800.0,58707800.0,19785000.0,138000000.0
sz002356,赫美集团,5.43,3.04%,1.91%,69741400.0,64699300.0,5042200.0,135000000.0
sh603298,杭叉集团,25.75,3.04%,0.76%,75334400.0,106000000.0,30324899.999999996,182000000.0
sh601811,新华文轩,14.63,3.03%,0.77%,59366100.0,29039600.0,30326500.0,88657400.0
sz002308,威创股份,5.1,3.03%,3.03%,80762800.0,57668000.0,23094800.0,140000000.0
sh601636,旗滨集团,8.52,3.02%,1.85%,256000000.0,160000000.0,96126000.0,418000000.0
sh688629,华丰科技,22.25,3.01%,24.67%,155000000.0,144000000.0,11966600.0,300000000.0
sh688169,石头科技,363.51,3.01%,0.81%,170000000.0,104000000.0,65806500.0,274000000.0
sh600981,汇鸿集团,3.08,3.01%,1.56%,61834700.0,43770500.0,18064200.0,107000000.0
sz300458,全志科技,30.13,3.01%,6.40%,554000000.0,422000000.0,132000000.0,984000000.0
sz301223,中荣股份,19.91,3.00%,12.00%,60223200.0,52166100.0,8057000.0,114999999.99999999
sz002887,绿茵生态,9.6,3.00%,3.54%,31361200.0,24350200.0,7011000.0,55902400.0
sh603160,汇顶科技,56.18,2.99%,3.02%,409999999.99999994,360000000.0,50707100.0,775000000.0
sz300364,中文在线,18.02,2.97%,9.99%,559000000.0,603000000.0,43823400.0,1170000000.0
sz301272,英华特,67.14,2.96%,22.90%,104000000.0,104000000.0,492299.99999999994,212000000.0
sh688309,恒誉环保,22.04,2.94%,1.79%,15418000.0,15590100.0,172100.0,31151800.0
sz300234,开尔新材,5.65,2.91%,3.37%,35989000.0,28618200.0,7370800.0,64676700.0
sh600665,天地源,3.9,2.90%,1.65%,32894699.999999996,22278200.0,10616500.0,55184600.0
sh601155,新城控股,14.28,2.88%,1.04%,195000000.0,133000000.0,62527700.00000001,332000000.0
sh600828,茂业商业,4.32,2.86%,0.62%,25117300.0,20904800.0,4212500.0,46467600.0
sh601966,玲珑轮胎,23.37,2.86%,1.12%,211000000.0,173000000.0,38305700.0,384000000.0
sz300952,恒辉安防,22.47,2.84%,6.86%,34746500.0,33470400.0,1276100.0,68726800.0
sh688083,中望软件,154.02,2.82%,0.89%,48709100.0,45729100.0,2980000.0,94501700.0
sh601098,中南传媒,11.68,2.82%,0.68%,89876500.0,51752900.0,38123600.0,142000000.0
sh600757,长江传媒,8.75,2.82%,2.16%,141000000.0,81843000.0,58962600.0,227999999.99999997
sh688603,天承科技,97.55,2.81%,12.93%,78663800.0,73115900.0,5547900.0,152000000.0
sh600373,中文传媒,12.96,2.78%,1.43%,146000000.0,99667800.0,46035100.0,250000000.0
sz301288,清研环境,18.36,2.74%,8.56%,30534000.0,30271800.0,262200.0,62896600.0
sz301318,维海德,34.82,2.74%,14.20%,64876800.0,64205400.0,671400.0,130000000.0
sh603556,海兴电力,27.36,2.74%,0.71%,47742500.0,45856700.0,1885800.0000000002,94887500.0
sz001323,慕思股份,35.0,2.73%,2.73%,22235600.0,14979200.0,7256400.0,37802700.0
sz300880,迦南智能,31.61,2.73%,36.41%,469000000.00000006,530999999.99999994,62327000.0,1011000000.0
sz300225,金力泰,8.32,2.72%,3.94%,73847400.0,79629000.0,5781600.0,154000000.0
sz301381,赛维时代,34.95,2.70%,44.60%,222000000.00000003,241000000.0,18385500.0,471000000.0
sh603889,新澳股份,7.99,2.70%,0.62%,22231700.0,12114500.0,10117200.0,35307000.0
sz301382,蜂助手,42.45,2.66%,21.70%,173000000.0,160000000.0,12296300.000000002,335000000.0
sh688793,倍轻松,37.78,2.66%,1.82%,10780800.0,10680700.0,100100.0,21939000.0
sz300918,南山智尚,13.5,2.66%,2.88%,21431800.0,20067900.0,1363899.9999999998,41948300.0
sh600155,华创云信,6.55,2.66%,1.89%,180000000.0,94230400.00000001,86088300.0,278000000.0
sz002343,慈文传媒,7.72,2.66%,5.07%,113999999.99999999,70542100.0,43501300.0,185000000.0
sz301337,亚华电子,36.82,2.65%,12.55%,56846600.0,54803900.0,2042700.0,113999999.99999999
sh605007,五洲特纸,15.48,2.65%,5.81%,42984799.99999999,31037900.0,11946800.0,74347900.0
sh600530,*ST交昂,1.94,2.65%,3.29%,28390100.000000004,20500500.0,7889600.0,48893000.0
sh601010,文峰股份,2.72,2.64%,1.66%,45222800.0,37911400.0,7311400.0,83179100.0
sz300169,天晟新材,4.67,2.64%,8.38%,63846400.0,51792299.99999999,12054100.0,117000000.0
sh601858,中国科传,32.36,2.63%,1.75%,239000000.0,206000000.0,33035600.0,446000000.0
sh600858,银座股份,6.36,2.58%,1.95%,34946100.0,28542600.000000004,6403500.0,64090900.0
sz300788,中信出版,31.52,2.57%,2.46%,68437800.0,76885700.0,8447900.0,146000000.0
sz300746,汉嘉设计,10.76,2.57%,1.52%,20054800.0,15696500.0,4358300.0,36292000.0
sh688618,三旺通信,62.05,2.56%,1.99%,16987200.0,12205200.0,4782000.0,30576600.0
sz300688,创业黑马,32.0,2.56%,6.20%,136000000.0,132000000.0,3740800.0,270000000.0
sz000608,阳光股份,2.82,2.55%,0.96%,12302700.0,7772500.0,4530200.0,20079100.0
sz000809,铁岭新城,4.02,2.55%,2.05%,31518800.0,34321200.0,2802500.0,65875700.0
sz002157,*ST正邦,2.82,2.55%,1.61%,74646800.0,42890700.0,31756000.0,119000000.0
sz001238,浙江正特,24.66,2.54%,20.09%,73975000.0,62179900.0,11795100.0,137000000.0
sz000333,美的集团,58.18,2.54%,0.36%,764000000.0,626000000.0,138000000.0,1425000000.0
sz002991,甘源食品,78.22,2.53%,2.02%,32322600.000000004,24698400.0,7624200.0,57326100.0
sh600647,*ST同达,14.57,2.53%,0.95%,11102900.0,7991799.999999999,3111100.0,19099000.0
sh603999,读者传媒,6.5,2.52%,1.41%,32819899.999999996,19089100.0,13730800.0,52325200.00000001
sz301428,世纪恒通,39.25,2.51%,16.74%,80809200.0,69638800.0,11170400.0,153000000.0
sz300996,普联软件,28.17,2.51%,3.82%,70519800.0,59230100.0,11289700.0,130000000.0
sh603056,德邦股份,16.35,2.51%,0.74%,57353400.0,55906500.0,1446900.0,114999999.99999999
sh601086,国芳集团,4.9,2.51%,2.48%,43105500.0,37181400.0,5924100.0,80441200.0
sz301503,智迪科技,33.97,2.50%,38.03%,123000000.0,137000000.0,13762300.0,262000000.0
sz301038,深水规院,19.71,2.50%,21.19%,88940000.0,86992099.99999999,1947900.0,179000000.0
sh600826,兰生股份,12.32,2.50%,2.37%,63475800.0,52510600.00000001,10965200.0,120000000.0
sz002740,*ST爱迪,2.88,2.49%,2.13%,14008100.0,10873400.0,3134700.0000000005,24906900.0
sz000810,创维数字,15.67,2.49%,1.47%,141000000.0,112999999.99999999,27454600.0,254999999.99999997
sz003001,中岩大地,17.36,2.48%,6.38%,28938000.0,24660800.0,4277300.0,54438100.00000001
sh688661,和林微纳,74.78,2.48%,5.48%,76367600.0,70440900.0,5926700.0,147000000.0
sh688066,航天宏图,68.65,2.48%,2.81%,306000000.0,204000000.0,102000000.0,513000000.0
sz001210,金房能源,23.69,2.47%,9.54%,56633800.0,53989600.0,2644200.0,111000000.00000001
sh688505,复旦张江,9.17,2.46%,1.37%,44089500.0,38996100.0,5093400.0,83305300.0
sh600038,中直股份,41.7,2.46%,2.43%,301000000.0,292000000.0,9330700.0,598000000.0
sz002508,老板电器,25.18,2.44%,0.89%,128000000.0,70481900.0,57202100.0,206999999.99999997
sz301136,招标股份,14.41,2.42%,3.49%,31907500.0,19672600.0,12234900.0,51936200.0
sz301332,德尔玛,15.29,2.41%,15.78%,106000000.0,87596600.0,18077100.0,202999999.99999997
sz301448,开创电气,30.72,2.40%,10.96%,36950800.0,28082500.0,8868300.0,66899799.99999999
sh688508,芯朋微,69.91,2.40%,3.00%,88950600.0,60527800.0,28422800.000000004,150000000.0
sz300917,特发服务,24.02,2.39%,4.59%,54571100.0,39336300.0,15234900.0,95165800.0
