代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz301510,固高科技,68.0,466.67%,86.50%,1150000000.0,993000000.0,158000000.0,2153000000.0
sh688548,广钢气体,13.18,33.54%,74.41%,1262000000.0,1354000000.0,91694599.99999999,2629000000.0
sz300804,广康生化,44.62,20.01%,56.49%,173000000.0,231999999.99999997,59605600.00000001,405000000.0
sz301408,华人健康,23.63,20.01%,45.26%,250999999.99999997,291000000.0,39636700.0,546000000.0
sz301218,华是科技,52.68,20.00%,48.05%,688000000.0,644000000.0,43928700.0,1333000000.0
sz301113,雅艺科技,34.46,19.99%,21.20%,44626600.0,84294599.99999999,39668000.0,129000000.0
sz300380,安硕信息,35.59,19.99%,29.91%,579000000.0,582000000.0,2225700.0,1168000000.0
sz301370,国科恒泰,27.1,17.42%,76.62%,616000000.0,677000000.0,60247000.0,1300000000.0
sz300905,宝丽迪,19.84,13.31%,26.09%,142000000.0,105000000.0,36525900.0,249000000.00000003
sz300937,药易购,39.3,10.70%,36.68%,290000000.0,276000000.0,14448100.0,572000000.0
sh603610,麒盛科技,12.5,10.04%,5.29%,70617200.0,159000000.0,88514900.0,236000000.0
sh600829,人民同泰,8.33,10.04%,4.98%,85079200.0,143000000.0,57704500.0,227999999.99999997
sz002945,华林证券,17.56,10.03%,3.42%,802000000.0,740000000.0,61730400.0,1543000000.0
sh600689,上海三毛,10.54,10.02%,6.36%,51958900.0,46104700.0,5854200.0,98063500.0
sh600272,开开实业,14.27,10.02%,21.04%,225000000.0,233000000.0,7867100.0,458000000.0
sz001367,海森药业,55.72,10.01%,32.44%,91739500.0,199000000.0,108000000.0,291000000.0
sz001324,长青科技,26.26,10.01%,5.52%,0.0,48990700.0,48990700.0,49040600.00000001
sz002999,天禾股份,8.24,10.01%,8.64%,28831500.0,125000000.0,95711600.0,154000000.0
sz002907,华森制药,19.02,10.01%,5.54%,146000000.0,159000000.0,12895900.0,306000000.0
sz002229,鸿博股份,41.09,10.01%,15.14%,1200000000.0,1857000000.0,657000000.0,3059000000.0
sh603190,亚通精工,31.13,10.00%,13.51%,62404399.99999999,54719900.0,7684500.0,122000000.0
sz001373,翔腾新材,48.41,10.00%,50.21%,223000000.0,181000000.0,41791000.0,405000000.0
sh601136,首创证券,26.4,10.00%,57.46%,1969000000.0000002,1871000000.0,97394000.0,3840000000.0
sz001231,农心科技,22.89,10.00%,18.93%,38031600.0,68327200.0,30295600.0,107000000.0
sh603963,大理药业,13.21,9.99%,11.30%,157000000.0,122000000.0,35095400.0,316000000.0
sh605138,盛泰集团,9.91,9.99%,5.85%,67944100.0,100000000.0,32401200.0,169000000.0
sh603029,天鹅股份,23.14,9.98%,9.25%,101000000.0,156000000.0,55571899.99999999,256999999.99999997
sz001222,源飞宠物,16.76,9.97%,14.23%,53340800.0,56865500.0,3524600.0,110000000.00000001
sz002898,赛隆药业,14.34,9.97%,12.52%,68638000.0,109000000.00000001,40326000.0,178000000.0
sh603106,恒银科技,8.51,9.95%,21.50%,493000000.0,401000000.0,91530100.0,894999999.9999999
sh600361,创新新材,6.19,9.95%,12.03%,151000000.0,191000000.0,39419300.0,342000000.0
sh600280,中央商场,5.42,9.94%,21.21%,719000000.0,552000000.0,167000000.0,1271000000.0
sz002370,亚太药业,4.98,9.93%,6.12%,29787900.0,131000000.0,101000000.0,161000000.0
sz300851,交大思诺,28.53,9.23%,11.72%,81862100.0,78130300.0,3731700.0,161000000.0
sz300819,聚杰微纤,14.55,8.91%,5.05%,57580900.0,37690500.0,19890400.0,96393900.0
sz300611,美力科技,11.22,8.41%,16.79%,146000000.0,131000000.0,14807100.0,279000000.0
sz003005,竞业达,39.38,8.28%,50.95%,457000000.0,553000000.0,96306200.00000001,1014000000.0
sz002640,跨境通,3.95,8.22%,11.41%,254000000.0,363000000.0,109000000.00000001,620000000.0
sz300742,*ST越博,5.72,7.52%,9.14%,36563300.0,19588300.0,16975000.0,57776800.0
sz301017,漱玉平民,22.4,7.43%,15.50%,181000000.0,190000000.0,8017300.0,371000000.0
sz301335,天元宠物,26.29,7.35%,15.39%,76547700.0,47039300.0,29508400.0,126000000.0
sz300560,中富通,17.76,7.25%,10.63%,157000000.0,173000000.0,15793900.000000002,332000000.0
sz002758,浙农股份,12.88,7.15%,13.67%,215000000.0,206999999.99999997,8123500.0,423000000.00000006
sz300562,乐心医疗,10.82,6.92%,20.82%,191000000.0,164000000.0,27081800.0,355000000.0
sz300583,赛托生物,33.3,6.90%,5.08%,96060800.0,74265200.0,21795600.0,172000000.0
sz301202,朗威股份,46.28,6.88%,80.50%,616000000.0,666000000.0,49860000.0,1282000000.0
sz000953,河化股份,5.91,6.87%,9.60%,99800500.0,107000000.0,6907500.0,208000000.0
sz300803,指南针,74.8,6.86%,10.94%,1628000000.0,1458000000.0,170000000.0,3136000000.0
sz002747,埃斯顿,23.55,6.75%,5.46%,576000000.0,420000000.0,156000000.0,1001000000.0
sz002146,荣盛发展,2.53,6.75%,12.61%,758000000.0,471000000.0,287000000.0,1234000000.0
sz301111,粤万年青,22.04,6.52%,13.28%,103000000.0,98895500.0,4496700.0,202000000.0
sz300913,兆龙互连,36.75,6.21%,29.28%,357000000.0,353000000.0,3902500.0,716000000.0
sh688513,苑东生物,50.68,6.16%,1.59%,27538200.0,20746300.0,6791900.000000001,48345300.0
sz301386,未来电器,33.5,5.74%,43.00%,231000000.0,225999999.99999997,5085200.0,462000000.0
sh603307,扬州金泉,49.99,5.69%,8.98%,43595900.0,29457100.0,14138800.000000002,73833200.0
sh603220,中贝通信,17.9,5.60%,14.99%,425000000.0,487000000.0,61587100.0,918000000.0
sz301315,威士顿,94.5,5.27%,60.69%,570000000.0,538000000.0,31942800.000000004,1134000000.0
sz301381,赛维时代,41.45,5.26%,48.42%,317000000.0,300000000.0,17008400.0,624000000.0
sz000739,普洛药业,18.3,5.23%,2.40%,297000000.0,210000000.0,87615300.0,512000000.0
sh603667,五洲新春,14.32,5.22%,5.89%,142000000.0,133000000.0,9123400.0,276000000.0
sz300765,新诺威,13.59,5.19%,1.38%,109000000.00000001,71323900.0,38009300.0,182000000.0
sh603125,常青科技,33.28,5.12%,22.79%,200000000.0,152000000.0,47772100.0,354000000.0
sh600257,大湖股份,6.59,5.10%,13.68%,266000000.0,169000000.0,97198200.0,434999999.99999994
sz003042,中农联合,21.06,5.09%,15.64%,124000000.0,102000000.0,21820100.000000004,225999999.99999997
sz000752,*ST西发,8.72,5.06%,11.77%,121000000.0,148000000.0,27195900.0,268000000.00000003
sh600365,ST通葡,3.95,5.05%,3.69%,33855700.0,25570900.0,8284800.0,59426600.0
sz301355,南王科技,20.41,5.04%,45.51%,221000000.0,197000000.0,23236300.0,425000000.0
sz000615,*ST美谷,3.75,5.04%,0.28%,0.0,7905800.0,7905800.0,7927500.0
sz002433,*ST太安,2.52,5.00%,0.27%,0.0,4987600.0,4987600.0,5001200.0
sh600462,ST九有,2.1,5.00%,0.85%,2767200.0000000005,7969500.0,5202400.0,10736700.0
sh600575,淮河能源,2.73,5.00%,1.75%,115999999.99999999,67121200.0,48892000.0,183000000.0
sh600290,*ST华仪,1.47,5.00%,2.42%,18176200.0,8401700.0,9774500.0,26577800.000000004
sz002087,*ST新纺,2.52,5.00%,4.61%,51820000.0,39131500.0,12688500.0,94271700.0
sz301234,五洲医疗,50.0,4.95%,78.42%,314000000.0,382000000.0,68475000.0,696000000.0
sz301126,达嘉维康,15.71,4.94%,22.83%,209000000.0,170000000.0,39501800.0,379000000.0
sz000971,ST高升,2.34,4.93%,1.49%,11685800.0,17511200.0,5825400.0,29224500.0
sz002309,ST中利,4.27,4.91%,4.35%,68082200.0,61224700.0,6857500.0,129000000.0
sh688247,宣泰医药,14.16,4.89%,22.03%,66885800.0,64601200.0,2284500.0,133000000.0
sz300941,创识科技,24.54,4.87%,19.86%,200000000.0,183000000.0,16155500.0,398000000.0
sz002699,*ST美盛,1.73,4.85%,7.32%,41860200.00000001,72705500.0,30845300.000000004,114999999.99999999
sh688311,盟升电子,54.71,4.77%,3.99%,128000000.0,113999999.99999999,14649800.0,247000000.00000003
sh600833,第一医药,13.4,4.77%,11.32%,177000000.0,155000000.0,22045500.0,332000000.0
sz000046,*ST泛海,1.76,4.76%,0.67%,29069800.0,32267900.0,3198100.0,61378400.0
sz002584,西陇科学,6.2,4.73%,17.00%,216000000.0,199000000.0,17712700.0,417000000.0
sz300906,日月明,24.95,4.70%,12.93%,52138300.0,52239100.0,100800.0,105000000.0
sz300108,*ST吉药,2.69,4.67%,5.13%,54375800.0,34958800.0,19417000.0,89746100.0
sz301201,诚达药业,29.08,4.64%,9.12%,120000000.0,97308900.0,22938600.0,218000000.00000003
sh688566,吉贝尔,27.41,4.62%,1.99%,53978500.0,35936200.0,18042400.0,90740500.0
sh603496,恒为科技,19.94,4.62%,7.11%,235000000.0,218000000.00000003,17294800.0,455000000.0
sh601059,信达证券,19.38,4.53%,27.68%,897000000.0000001,785000000.0,112000000.00000001,1680999999.9999998
sh603073,彩蝶实业,20.19,4.50%,20.81%,71156300.0,49333800.0,21822500.0,121000000.0
