代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz301499,维科精密,50.93,20.00%,74.04%,533000000.0,505999999.99999994,26354899.999999996,1039000000.0
sz301289,国缆检测,52.34,19.99%,45.20%,186000000.0,401999999.99999994,215000000.0,588000000.0
sz300417,南华仪器,13.15,19.98%,15.96%,55154600.0,112000000.00000001,56387000.0,169000000.0
sh688627,精智达,101.2,12.07%,19.82%,200999999.99999997,185000000.0,16073300.0,388000000.0
sh688700,东威科技,69.91,11.86%,7.42%,391000000.0,325000000.0,65483400.0,729000000.0
sz300295,三六五网,15.45,11.31%,27.93%,348000000.0,371000000.0,22990500.0,726000000.0
sz301161,唯万密封,26.1,11.06%,51.26%,200000000.0,173000000.0,26108100.0,377000000.0
sz300035,中科电气,13.05,10.31%,13.18%,630000000.0,438000000.0,193000000.0,1076000000.0
sh603828,柯利达,4.24,10.13%,14.42%,151000000.0,204000000.0,53325500.0,356000000.0
sh601777,力帆科技,4.8,10.09%,8.45%,400000000.0,480000000.0,79153300.0,880000000.0000001
sh600595,中孚实业,3.61,10.06%,9.82%,550000000.0,844999999.9999999,295000000.0,1394000000.0
sh600906,财达证券,9.75,10.05%,20.87%,1157000000.0,1458000000.0,300000000.0,2615000000.0
sz002356,赫美集团,5.7,10.04%,1.39%,54819600.0,43182200.0,11637400.0,98002300.0
sh603496,恒为科技,19.64,10.03%,6.98%,158000000.0,272000000.0,113999999.99999999,430000000.0
sz002647,仁东控股,6.47,10.03%,11.37%,180000000.0,225000000.0,44881800.0,405000000.0
sh688502,茂莱光学,197.37,10.02%,14.78%,192000000.0,147000000.0,45074200.0,344000000.0
sh603800,道森股份,33.28,10.02%,3.59%,130000000.0,102000000.0,28414200.0,239000000.0
sz000890,法尔胜,5.93,10.02%,17.34%,20057700.0,411000000.00000006,391000000.0,430999999.99999994
sh601519,大智慧,9.01,10.01%,9.53%,844999999.9999999,813000000.0000001,31994899.999999996,1659000000.0
sz002813,路畅科技,38.02,10.01%,8.57%,172000000.0,202000000.0,30421700.0,374000000.0
sz002992,宝明科技,61.93,10.00%,6.19%,144000000.0,144000000.0,48300.0,289000000.0
sh603000,人民网,32.35,10.00%,9.92%,1846000000.0,1492000000.0,354000000.0,3338000000.0000005
sz002703,浙江世宝,17.38,10.00%,22.84%,1118000000.0,932000000.0,186000000.0,2050000000.0
sz002527,新时达,11.77,10.00%,12.34%,357000000.0,374000000.0,17345400.0,731000000.0
sz002229,鸿博股份,36.41,10.00%,18.67%,1729000000.0,1481000000.0,248000000.0,3209000000.0000005
sh603536,惠发食品,8.81,9.99%,10.56%,92593000.0,122000000.0,29412800.000000004,215000000.0
sh603767,中马传动,13.11,9.98%,13.08%,284000000.0,219000000.0,65299300.0,504000000.0
sz002846,英联股份,13.12,9.97%,6.47%,94292700.0,90647000.0,3645800.0,185000000.0
sh600468,百利电气,6.3,9.95%,1.44%,0.0,98431200.00000001,98431200.00000001,98431200.00000001
sh600239,云南城投,3.21,9.93%,1.79%,64200.0,92354599.99999999,92290400.00000001,92418900.0
sh601933,永辉超市,3.99,9.92%,6.67%,1075000000.0,1280000000.0,204999999.99999997,2354000000.0
sz301218,华是科技,31.25,9.23%,37.48%,338000000.0,299000000.0,39359000.0,646000000.0
sh688020,方邦股份,48.95,8.92%,2.58%,50128600.0,49560200.00000001,568400.0,100000000.0
sz301072,中捷精工,27.85,8.70%,25.60%,123000000.0,101000000.0,21770400.0,229000000.0
sh603888,新华网,30.29,8.57%,4.75%,396000000.0,290000000.0,105000000.0,721000000.0
sz002945,华林证券,15.17,8.36%,3.67%,650000000.0,843000000.0,194000000.0,1503000000.0
sz002587,奥拓电子,7.15,8.01%,13.96%,237000000.0,263000000.0,26544300.0,500000000.0
sz000514,渝开发,5.27,7.99%,7.57%,107000000.0,229999999.99999997,123000000.0,338000000.0
sz002590,万安科技,12.44,7.71%,16.52%,497000000.0,405999999.99999994,90225400.00000001,902999999.9999999
sz000736,中交地产,16.06,7.35%,14.67%,659000000.0,996000000.0000001,337000000.0,1655000000.0
sz300264,佳创视讯,6.84,7.21%,15.91%,231000000.0,150000000.0,81281100.0,386000000.0
sh688318,财富趋势,149.87,7.12%,18.37%,903999999.9999999,777000000.0,127000000.0,1704000000.0
sh688458,美芯晟,81.76,7.03%,6.13%,53383700.0,34392900.0,18990800.0,89100000.0
sh603283,赛腾股份,35.69,7.02%,4.71%,188000000.0,117000000.0,70271600.0,308000000.0
sz300840,酷特智能,13.74,6.93%,12.24%,171000000.0,121000000.0,50714600.0,294000000.0
sz300647,超频三,7.55,6.79%,15.19%,278000000.0,238000000.0,39884800.0,523000000.00000006
sz300851,交大思诺,28.0,6.75%,7.16%,49595700.0,40404600.0,9191100.0,91181800.0
sh600237,铜峰电子,7.83,6.68%,6.44%,176000000.0,103000000.0,72316100.0,279000000.0
sh603665,康隆达,27.0,6.68%,2.20%,46424900.0,47307299.99999999,882300.0,94746200.00000001
sh600577,精达股份,5.11,6.68%,19.09%,960000000.0,1013000000.0000001,53502000.0,1973000000.0
sh688603,天承科技,95.73,6.65%,9.29%,52051100.0,48234000.0,3817100.0,103000000.0
sh688160,步科股份,59.5,6.50%,17.21%,155000000.0,125000000.0,30538000.0,283000000.0
sz300169,天晟新材,7.07,6.48%,40.76%,467000000.0,390000000.0,76300200.0,866000000.0
sz301255,通力科技,48.35,6.45%,44.05%,270000000.0,290000000.0,19493200.0,568000000.0
sh688320,禾川科技,37.68,6.38%,6.88%,113999999.99999999,102000000.0,12844500.0,218000000.00000003
sh600649,城投控股,4.93,6.25%,5.45%,411000000.00000006,276000000.0,134000000.00000001,687000000.0
sz002426,胜利精密,2.55,6.25%,7.47%,346000000.0,245000000.00000003,102000000.0,591000000.0
sh688659,元琛科技,13.85,6.21%,12.30%,83183600.0,62518500.0,20665100.000000004,147000000.0
sz301272,英华特,70.28,6.18%,19.49%,99179100.0,85628300.0,13550800.0,185000000.0
sz301007,德迈仕,18.46,6.09%,24.84%,298000000.0,240000000.0,58115200.00000001,547000000.0
sz300751,迈为股份,196.98,6.07%,1.93%,423000000.00000006,271000000.0,152000000.0,706000000.0
sz301503,智迪科技,36.71,6.01%,45.76%,169000000.0,159000000.0,9847600.0,328000000.0
sz002585,双星新材,11.0,5.97%,6.74%,326000000.0,326000000.0,119500.0,652000000.0
sz002444,巨星科技,23.0,5.94%,1.49%,217000000.0,170000000.0,46830800.0,387000000.0
sh600683,京投发展,7.01,5.89%,13.64%,378000000.0,319000000.0,59037299.99999999,697000000.0
sz301309,万得凯,29.57,5.87%,11.58%,47506700.0,36946100.0,10560700.0,84452700.0
sz002177,御银股份,4.54,5.83%,13.96%,281000000.0,199000000.0,82097400.0,479000000.0
