代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz301218,华是科技,38.32,20.01%,34.34%,344000000.0,338000000.0,5881000.0,681000000.0
sz301428,世纪恒通,46.8,20.00%,47.09%,231000000.0,237000000.0,6797300.0,470000000.0
sz301289,国缆检测,73.72,19.99%,54.55%,425000000.0,491000000.0,66008800.0,919999999.9999999
sz300528,幸福蓝海,13.15,19.98%,13.81%,314000000.0,306000000.0,8084600.0,620000000.0
sz300380,安硕信息,28.46,19.98%,25.30%,411000000.00000006,429000000.0,18430700.0,841000000.0
sz301518,长华化学,37.47,15.54%,65.92%,405999999.99999994,356000000.0,50327299.99999999,766000000.0
sz301141,中科磁业,77.91,15.42%,52.47%,399000000.0,341000000.0,58283600.0,761000000.0
sz301299,卓创资讯,83.9,13.69%,64.67%,394000000.0,377000000.0,16559800.0,773000000.0
sz300069,金利华电,15.76,13.06%,7.18%,67042200.0,63256100.0,3786100.0,131000000.0
sz301016,雷尔伟,25.0,12.56%,37.72%,160000000.0,114999999.99999999,45074100.0,276000000.0
sz300570,太辰光,45.74,11.75%,20.14%,856000000.0,905000000.0000001,48784000.0,1766000000.0
sz301208,中亦科技,47.03,11.23%,36.26%,329000000.0,262000000.0,67467500.0,595000000.0
sz300189,神农科技,4.16,10.64%,20.96%,524000000.0,302000000.0,222000000.00000003,828999999.9999999
sz301380,挖金客,51.46,10.52%,26.26%,119000000.0,100000000.0,19021000.0,222000000.00000003
sh603336,宏辉果蔬,5.78,10.10%,6.09%,58682000.0,138000000.0,78977800.0,197000000.0
sz002084,海鸥住工,5.13,10.09%,5.31%,58754900.0,114999999.99999999,56433400.0,174000000.0
sh603106,恒银科技,7.1,10.08%,8.50%,45527900.0,267000000.0,222000000.00000003,313000000.0
sh600468,百利电气,7.66,10.06%,20.62%,901000000.0,745000000.0,157000000.0,1647000000.0
sh600610,中毅达,12.06,10.04%,4.44%,113999999.99999999,119000000.0,5925300.0,233000000.0
sh600361,创新新材,6.25,10.04%,12.34%,174000000.0,160000000.0,13774300.0,336000000.0
sz002905,金逸影视,11.4,10.04%,6.44%,141000000.0,108000000.0,33112600.000000004,249000000.00000003
sh600531,豫光金铅,8.01,10.03%,9.95%,458000000.0,385000000.0,73827100.0,843000000.0
sz002235,安妮股份,7.13,10.03%,13.23%,233000000.0,271000000.0,38102400.0,504000000.0
sz000719,中原传媒,12.3,10.02%,14.16%,534999999.99999994,591000000.0,55867700.00000001,1126000000.0
sz002670,国盛金控,11.31,10.02%,9.33%,884000000.0,741000000.0,143000000.0,1625000000.0
sh603283,赛腾股份,39.35,10.01%,4.54%,167000000.0,162000000.0,4622200.0,329000000.0
sh601595,上海电影,27.4,10.00%,5.40%,329000000.0,310000000.0,18640000.0,640000000.0
sh603629,利通电子,22.55,10.00%,5.13%,142000000.0,145000000.0,2719000.0,287000000.0
sh601136,首创证券,24.3,10.00%,45.71%,1295000000.0,1671000000.0,376000000.0,2967000000.0
sz002355,兴民智通,5.83,10.00%,18.93%,240000000.0,430000000.0,190000000.0,671000000.0
sh601900,南方传媒,20.17,9.98%,5.25%,457000000.0,466000000.0,9092400.0,923000000.0
sh600127,金健米业,9.15,9.98%,19.78%,673000000.0,469000000.00000006,204000000.0,1143000000.0
sz002599,盛通股份,7.94,9.97%,6.83%,102000000.0,107000000.0,4903900.0,210000000.0
sz002787,华源控股,8.61,9.96%,6.50%,34595300.0,93388500.0,58793200.0,128000000.0
sh600864,哈投股份,7.41,9.94%,10.77%,615000000.0,991000000.0,376000000.0,1607000000.0
sz000936,华西股份,11.95,9.94%,27.40%,1367000000.0,1491000000.0,125000000.0,2861000000.0
sh603383,顶点软件,75.61,9.63%,9.38%,589000000.0,576000000.0,12315000.0,1172000000.0
sh688475,萤石网络,44.26,9.28%,6.37%,149000000.0,104000000.0,44553300.0,254000000.0
sz300923,研奥股份,25.36,8.98%,15.60%,63932600.0,57374600.0,6558000.0,123000000.0
sz300913,兆龙互连,38.16,8.16%,32.05%,380000000.0,412000000.0,31595100.000000004,797000000.0
sz301190,善水科技,20.97,8.09%,10.62%,92075700.0,60933100.00000001,31142600.000000004,154000000.0
sh688152,麒麟信安,130.05,8.02%,15.61%,216000000.0,135000000.0,80728800.0,351000000.0
sh600105,永鼎股份,7.54,7.87%,19.09%,1098000000.0,844999999.9999999,254000000.0,1955000000.0
sz301382,蜂助手,41.58,7.61%,25.64%,200999999.99999997,172000000.0,29468500.0,378000000.0
sz300960,通业科技,22.13,7.38%,14.55%,43033500.0,37726600.0,5306900.000000001,81809000.0
sh603985,恒润股份,24.94,7.27%,5.03%,334000000.0,221000000.0,112999999.99999999,554000000.0
sh603949,雪龙集团,17.01,7.25%,2.55%,55010300.0,33918100.0,21092199.999999996,88928500.0
sz300494,盛天网络,17.79,7.23%,12.02%,450000000.0,388000000.0,61632800.0,844000000.0
sh600595,中孚实业,3.68,6.98%,8.44%,685000000.0,487000000.0,198000000.0,1178000000.0
sz002929,润建股份,38.57,6.81%,9.88%,326000000.0,276000000.0,49958900.0,607000000.0
sz300465,高伟达,11.9,6.73%,23.06%,626000000.0,564000000.0,62291800.0,1195000000.0
sz301172,君逸数码,45.67,6.71%,53.77%,350000000.0,302000000.0,47574000.0,657000000.0
sz300542,新晨科技,13.08,6.69%,7.23%,126000000.0,98092200.0,27649200.0,225000000.0
sz300313,*ST天山,5.56,6.51%,3.39%,21139100.0,13227100.0,7912000.0,34384000.0
sz301326,捷邦科技,37.42,6.46%,9.99%,35284400.0,26407600.000000004,8876700.0,62720600.00000001
sz300814,中富电路,32.05,6.44%,40.89%,296000000.0,332000000.0,35477000.0,640000000.0
sz301313,凡拓数创,45.39,6.42%,28.32%,164000000.0,157000000.0,7097600.0,324000000.0
sh600354,敦煌种业,7.29,6.27%,14.82%,336000000.0,221000000.0,114999999.99999999,562000000.0
