代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz301518,长华化学,34.75,34.95%,72.11%,393000000.0,463999999.99999994,70451000.0,861999999.9999999
sz301509,金凯生科,72.55,28.27%,69.77%,500000000.0,565000000.0,65095700.0,1072000000.0000001
sz300892,品渥食品,30.96,20.00%,40.51%,162000000.0,210000000.0,47910100.0,372000000.0
sz300169,天晟新材,8.48,19.94%,47.44%,587000000.0,530999999.99999994,55899700.0,1118000000.0
sz300149,睿智医药,9.42,18.19%,11.81%,237000000.0,306000000.0,69731200.0,547000000.0
sz301386,未来电器,31.96,15.84%,52.86%,256000000.0,256999999.99999997,708300.0,519000000.00000006
sz300583,赛托生物,34.07,14.71%,7.66%,138000000.0,119000000.0,18928900.0,259000000.0
sz301519,舜禹股份,37.22,13.61%,68.58%,472000000.0,468000000.0,4001500.0,948000000.0
sz300510,金冠股份,7.1,13.42%,11.54%,393000000.0,233000000.0,160000000.0,643000000.0
sz301333,诺思格,55.46,10.59%,5.26%,83566299.99999999,80608700.0,2957600.0,166000000.0
sz000908,景峰医药,3.25,10.17%,7.55%,87292600.0,102000000.0,14560600.0,189000000.0
sz002146,荣盛发展,3.04,10.14%,21.52%,1311000000.0,1098000000.0,213000000.0,2408000000.0
sz000838,财信发展,4.8,10.09%,7.34%,149000000.0,197000000.0,48183900.0,347000000.0
sh601901,方正证券,7.88,10.06%,3.96%,1499000000.0,1006000000.0,493000000.0,2508000000.0
sh600613,神奇制药,7.44,10.06%,4.81%,61053800.0,109000000.00000001,47772500.0,170000000.0
sh601136,首创证券,20.08,10.03%,43.56%,1077000000.0,1201000000.0,124000000.0,2280000000.0
sz002535,林州重机,5.16,10.02%,12.41%,177000000.0,177000000.0,293400.0,354000000.0
sh601456,国联证券,11.65,10.01%,6.84%,494000000.00000006,1392000000.0,899000000.0,1887000000.0
sh603038,华立股份,11.1,10.01%,2.52%,0.0,57643600.0,57643600.0,57690200.00000001
sh600621,华鑫股份,13.41,10.01%,10.65%,823000000.0,659000000.0,164000000.0,1483000000.0
sh605266,健之佳,59.19,10.00%,4.18%,95368900.0,85520300.0,9848600.0,181000000.0
sh603383,顶点软件,62.7,10.00%,2.69%,125000000.0,152000000.0,26486500.0,277000000.0
sh600683,京投发展,7.71,9.99%,14.53%,395000000.0,408000000.0,13771500.0,802999999.9999999
sh603536,惠发食品,9.69,9.99%,4.58%,44802600.0,62199200.0,17396600.0,107000000.0
sz002719,麦趣尔,12.88,9.99%,20.75%,204000000.0,212000000.0,7262400.0,416000000.0
sh600239,云南城投,3.53,9.97%,16.70%,112999999.99999999,831000000.0,718000000.0,944000000.0
sh600318,新力金融,8.06,9.96%,17.57%,365000000.0,338000000.0,27244100.0,704000000.0
sz002251,步步高,5.96,9.96%,11.75%,279000000.0,297000000.0,17757500.0,575000000.0
sz002702,海欣食品,6.3,9.95%,21.36%,239000000.0,272000000.0,32423700.0,511000000.00000006
sz002693,双成药业,6.74,9.95%,8.65%,111000000.00000001,125000000.0,13824900.0,235000000.0
sh603828,柯利达,4.66,9.91%,18.58%,168000000.0,335000000.0,167000000.0,503000000.0
sz300803,指南针,62.55,9.74%,10.06%,1371000000.0,1084000000.0,286000000.0,2461000000.0
sz301022,海泰科,29.65,9.29%,19.92%,133000000.0,105000000.0,28450000.0,239000000.0
sz301316,慧博云通,30.15,9.12%,59.40%,339000000.0,277000000.0,61815000.0,621000000.0
sz000090,天健集团,6.75,8.87%,8.53%,588000000.0,434000000.0,154000000.0,1041000000.0
sz002610,爱康科技,2.8,8.53%,10.57%,653000000.0,670000000.0,17623000.0,1323000000.0
sh688046,药康生物,20.37,8.29%,2.94%,55996200.0,30099400.0,25896800.0,86330300.0
sz001301,尚太科技,58.27,8.25%,10.28%,208000000.0,176000000.0,31506700.0,384000000.0
sh600684,珠江股份,4.3,8.04%,11.99%,217000000.0,215000000.0,1830100.0,436000000.00000006
sh688318,财富趋势,161.98,8.00%,19.74%,1007000000.0,880000000.0000001,127000000.0,1913000000.0
sh688621,阳光诺和,60.7,7.99%,3.19%,67888500.0,64217500.0,3671000.0,133000000.0
sz300333,兆日科技,7.79,7.89%,18.64%,258000000.0,220000000.00000003,37560700.0,484000000.0
sz301366,一博科技,38.95,7.69%,20.69%,149000000.0,125000000.0,23356600.0,276000000.0
sh600109,国金证券,10.5,7.36%,6.34%,1243000000.0,825000000.0,418000000.0,2088000000.0
sz301277,新天地,20.7,7.31%,17.61%,103000000.0,75285800.0,28131000.0,181000000.0
sz000766,通化金马,5.82,6.99%,4.23%,120000000.0,87949700.0,31976600.0,208000000.0
sh603125,常青科技,31.3,6.90%,21.86%,176000000.0,140000000.0,36520100.0,321000000.0
sz300759,康龙化成,29.96,6.73%,3.55%,824000000.0,638000000.0,185000000.0,1470000000.0
sh603721,中广天择,18.42,6.72%,9.49%,111000000.00000001,114999999.99999999,4160600.0,227000000.0
sz002581,未名医药,18.3,6.71%,2.48%,124000000.0,55003500.0,68838700.0,179000000.0
sh600743,华远地产,2.45,6.52%,10.52%,298000000.0,265000000.0,32339500.0,568000000.0
sh600773,西藏城投,15.06,6.51%,5.11%,327000000.0,288000000.0,39294300.0,620000000.0
sz300779,惠城环保,51.72,6.42%,6.42%,165000000.0,147000000.0,18153600.0,313000000.0
sz002349,精华制药,9.52,6.37%,6.95%,326000000.0,204000000.0,122000000.0,532000000.0
sh688443,智翔金泰,30.72,6.37%,6.45%,89834599.99999999,70697500.0,19137100.0,162000000.0
sh688293,奥浦迈,53.27,6.16%,8.28%,61469300.0,46346300.0,15123000.0,109000000.00000001
sz301201,诚达药业,27.21,6.16%,7.10%,88561700.0,70448000.0,18113700.0,161000000.0
sz300898,熊猫乳品,28.34,6.14%,31.05%,250000000.0,211000000.0,38642500.0,463999999.99999994
sz300085,银之杰,14.03,6.13%,12.34%,491000000.0,404000000.0,87403400.0,900000000.0
sh603456,九洲药业,28.58,6.09%,1.37%,192000000.0,146000000.0,46255100.0,343000000.0
sh601012,隆基绿能,30.81,5.91%,3.77%,5136000000.0,3429999999.9999995,1705999999.9999998,8723000000.0
sh688005,容百科技,54.3,5.85%,3.43%,305000000.0,208000000.0,96162000.0,516000000.0
sh600095,湘财股份,9.45,5.82%,5.56%,827999999.9999999,626000000.0,202000000.0,1466000000.0
sh601555,东吴证券,9.49,5.80%,4.76%,1254000000.0,936999999.9999999,317000000.0,2217000000.0
sh688630,芯碁微装,78.32,5.78%,4.85%,151000000.0,103000000.0,47903700.0,256999999.99999997
sz301106,骏成科技,39.21,5.74%,10.84%,44544300.0,43423300.0,1120900.0,88622000.0
sz301152,天力锂能,50.85,5.72%,19.93%,171000000.0,104000000.0,66902000.0,278000000.0
sz002821,凯莱英,132.54,5.64%,2.16%,613000000.0,298000000.0,315000000.0,919999999.9999999
sz300915,海融科技,41.24,5.53%,7.38%,39394500.0,34051800.0,5342700.0,74472100.0
sz301299,卓创资讯,61.48,5.47%,30.02%,136000000.0,138000000.0,1660700.0,278000000.0
