代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz301158,德石股份,18.05,4.27%,11.56%,97558400.0,62315100.0,35243200.0,162000000.0
sz301499,维科精密,45.08,4.26%,51.84%,380000000.0,360000000.0,20272300.0,747000000.0
sz301056,森赫股份,10.07,4.24%,30.09%,109000000.00000001,89560700.0,19067000.0,200999999.99999997
sh688570,天玛智控,27.7,4.21%,18.23%,171000000.0,102000000.0,69354800.0,273000000.0
sh600798,宁波海运,3.72,4.20%,4.11%,109000000.00000001,73745700.0,34811900.0,185000000.0
sz301213,观想科技,57.51,4.20%,47.78%,386000000.0,444000000.00000006,57538600.0,835000000.0
sz301519,舜禹股份,30.67,4.18%,38.38%,248000000.0,211000000.0,37006800.0,461000000.00000006
sh688307,中润光学,32.46,4.14%,13.98%,52936100.0,33786400.0,19149700.0,86722600.0
sz000008,神州高铁,2.53,4.12%,4.98%,218000000.00000003,114999999.99999999,103000000.0,334000000.0
sz300483,首华燃气,13.7,4.10%,9.13%,171000000.0,153000000.0,17687300.0,327000000.0
sz300708,聚灿光电,10.67,4.10%,5.02%,111000000.00000001,90503799.99999999,20251600.0,204000000.0
sz300141,和顺电气,9.69,4.08%,7.50%,72984100.0,70018700.0,2965400.0,144000000.0
sh688316,青云科技,46.31,4.07%,7.16%,66066300.0,53972900.0,12093400.0,120000000.0
sh688335,复洁环保,21.79,4.06%,3.66%,28437600.000000004,27331700.0,1105900.0,55769200.0
sz000416,*ST民控,2.31,4.05%,5.57%,24988900.0,42588000.0,17599100.0,68425900.0
sh688084,晶品特装,72.68,3.98%,3.94%,29135000.0,22563900.0,6571100.0,51698800.0
sz300907,康平科技,21.93,3.98%,6.68%,31763000.0,21820400.0,9942600.0,54065900.0
sz300374,中铁装配,15.4,3.98%,9.00%,125000000.0,134000000.00000001,9889100.0,261000000.0
sh603278,大业股份,12.6,3.96%,4.54%,89438900.0,75599200.0,13839700.0,165000000.0
sh688610,埃科光电,64.17,3.92%,12.53%,67901000.0,44476000.0,23424899.999999996,112000000.00000001
sz300468,四方精创,11.21,3.89%,7.30%,250999999.99999997,175000000.0,75603800.0,430000000.0
sz002094,青岛金王,4.01,3.89%,14.42%,140000000.0,270000000.0,130000000.0,413000000.0
sh603318,水发燃气,8.59,3.87%,8.63%,157000000.0,130000000.0,26600800.0,287000000.0
sh688153,唯捷创芯,69.7,3.86%,2.21%,85469900.0,53510300.0,31959600.0,139000000.0
sz301362,民爆光电,51.15,3.84%,35.77%,240000000.0,196000000.0,44890600.00000001,438999999.99999994
sz300854,中兰环保,17.94,3.82%,14.48%,63884200.0,54414700.0,9469400.0,119000000.0
sh688585,上纬新材,8.16,3.82%,5.58%,21814300.0,17115700.0,4698500.0,38930000.0
sz301456,盘古智能,42.76,3.79%,27.83%,220000000.00000003,184000000.0,35294900.0,409000000.0
sz301048,金鹰重工,12.09,3.78%,13.42%,123000000.0,92153200.0,30365400.0,217000000.0
sz002080,中材科技,22.46,3.74%,1.58%,319000000.0,282000000.0,36171200.0,605000000.0
sz002309,ST中利,4.47,3.71%,3.29%,60270400.0,43201400.0,17069000.0,104000000.0
sh688627,精智达,84.91,3.68%,11.66%,99957099.99999999,101000000.0,1233500.0,200999999.99999997
sh688177,百奥泰,26.9,3.66%,0.80%,45651100.0,43823600.0,1827400.0,89474800.0
sh688433,华曙高科,32.12,3.61%,4.78%,28724300.0,24831100.0,3893200.0,53555300.0
sz301388,欣灵电气,27.15,3.59%,17.31%,71368900.0,47414799.99999999,23954100.0,120000000.0
sz301387,光大同创,49.7,3.58%,16.87%,80784400.0,59213300.0,21571100.0,140000000.0
sz301049,超越科技,25.21,3.57%,24.40%,82961100.0,72045300.0,10915700.0,157000000.0
sh688798,艾为电子,63.56,3.57%,1.10%,43288200.0,27080500.0,16207600.0,70368800.0
sz001225,和泰机电,46.3,3.56%,12.26%,55836200.0,35577500.0,20258700.0,91710300.0
sh688651,盛邦安全,53.5,3.54%,36.14%,168000000.0,152000000.0,16632800.0,320000000.0
sz300190,维尔利,4.39,3.54%,2.96%,59661300.0,40153900.0,19507300.0,100000000.0
sh601968,宝钢包装,7.11,3.49%,1.90%,69053600.0,52804200.0,16249400.0,122000000.0
sz002553,南方精工,14.7,3.45%,30.08%,501999999.99999994,504000000.0,2126100.0,1044000000.0
sz300923,研奥股份,25.67,3.38%,16.03%,70747700.0,59167000.0,11580800.0,131000000.0
sh600415,小商品城,8.71,3.32%,3.42%,883000000.0,744000000.0,139000000.0,1636000000.0
sz301148,嘉戎技术,24.4,3.30%,10.44%,60872800.0,35783800.0,25089000.0,97125200.0
sh688259,创耀科技,60.22,3.29%,2.24%,40912500.0,36224100.0,4688400.0,77136500.0
sh688409,富创精密,84.91,3.28%,3.52%,74754600.0,65568500.0,9186100.0,140000000.0
sz002428,云南锗业,13.89,3.27%,7.93%,381000000.0,327000000.0,53802200.0,712000000.0
sz300503,昊志机电,18.39,3.26%,35.83%,709000000.0,738000000.0,29250500.0,1452000000.0
sz300266,兴源环境,3.49,3.25%,2.29%,75384200.0,43995600.00000001,31388600.0,123000000.0
sz002433,*ST太安,2.87,3.24%,11.97%,86371400.0,167000000.0,80673500.0,259000000.0
sz300437,清水源,14.03,3.24%,4.39%,55674100.0,54171600.0,1502600.0,110000000.00000001
sh605305,中际联合,31.74,3.22%,2.58%,48563100.00000001,38518400.0,10044800.0,87081600.0
sz300492,华图山鼎,62.42,3.21%,0.38%,21649899.999999996,10655500.0,10994400.0,32623500.0
sh688353,华盛锂电,36.01,3.21%,2.69%,28920000.0,23913700.0,5006300.0,52833600.0
sz300495,*ST美尚,2.26,3.20%,4.76%,32323900.0,18227700.0,14096099.999999998,50737000.0
sz300400,劲拓股份,14.88,3.19%,1.70%,35718500.0,24926400.0,10792100.0,61149200.0
sz300556,丝路视觉,22.41,3.18%,8.65%,97857500.0,101000000.0,2658300.0,200000000.0
sh688184,帕瓦股份,26.1,3.16%,3.19%,18135300.0,10390700.0,7744500.0,28526000.0
sh688489,三未信安,58.5,3.14%,9.76%,68785200.0,76833400.0,8048200.000000001,146000000.0
sz001317,三羊马,41.2,3.13%,27.89%,181000000.0,160000000.0,20329400.0,342000000.0
sh688087,英科再生,23.38,3.13%,1.65%,22453400.0,17192300.0,5261100.0,39645700.0
sz002691,冀凯股份,6.26,3.13%,1.94%,21552399.999999996,18661400.0,2891100.0,41173100.00000001
sz002887,绿茵生态,9.59,3.12%,3.10%,31360400.0,17580000.0,13780400.0,49091899.99999999
sh688334,西高院,17.95,3.10%,18.08%,138000000.0,94758700.00000001,43677900.0,233000000.0
sz301273,瑞晨环保,33.31,3.10%,13.43%,42041000.0,37308900.0,4732100.0,80497400.0
sh600671,*ST目药,10.0,3.09%,1.09%,5984100.0,7015700.000000001,1031600.0,13170800.0
sh603190,亚通精工,31.79,3.08%,24.50%,125000000.0,106000000.0,18034500.0,231000000.0
sh688372,伟测科技,94.53,3.06%,3.30%,42183300.0,34325600.0,7857600.0,76508800.0
sz300823,建科机械,20.31,3.04%,2.44%,25709000.0,20575200.0,5133800.0,46399799.99999999
sh600378,昊华科技,34.31,3.03%,0.40%,63537200.0,56755200.00000001,6782000.0,123000000.0
sh603073,彩蝶实业,20.9,3.01%,41.02%,132000000.0,117000000.0,15227600.0,252000000.0
sz000068,华控赛格,3.77,3.01%,1.90%,44117400.0,27719699.999999996,16397700.0,71863100.0
sz301261,恒工精密,48.39,2.98%,33.19%,165000000.0,149000000.0,16003200.0,317000000.0
sh688215,瑞晟智能,36.33,2.98%,4.64%,14969300.0,12073900.000000002,2895400.0,27043100.0
sh600322,天房发展,3.11,2.98%,29.12%,468000000.0,559000000.0,91244000.0,1032000000.0
sz300417,南华仪器,11.42,2.98%,8.82%,45864700.0,40148700.0,5716000.0,86177800.0
sz301209,联合化学,25.69,2.97%,21.07%,58405800.0,47930700.0,10475100.0,107000000.0
sh688070,纵横股份,41.3,2.97%,1.40%,12414600.0,9736800.0,2677799.9999999995,22151400.0
sz300751,迈为股份,196.99,2.95%,1.47%,286000000.0,263000000.0,23301000.0,551000000.0
sz002828,贝肯能源,8.76,2.94%,7.00%,64648000.0,54060200.00000001,10587800.0,119000000.0
sz002157,*ST正邦,3.15,2.94%,2.69%,136000000.0,81849900.0,54293100.00000001,223000000.0
sh688539,高华科技,39.39,2.93%,5.13%,33508200.0,23303000.0,10205200.0,56811100.0
sz001260,坤泰股份,21.96,2.91%,10.19%,38520400.0,24924600.0,13595700.0,63956500.0
sz300899,上海凯鑫,27.0,2.90%,8.05%,37127400.0,30205400.0,6922000.0,68697000.0
sz002896,中大力德,34.42,2.90%,18.71%,462000000.0,516000000.0,53537200.0,980000000.0000001
sz003001,中岩大地,17.47,2.89%,5.39%,28809400.0,17521100.0,11288200.0,46466600.0
sz300607,拓斯达,15.31,2.89%,15.26%,326000000.0,329000000.0,2498200.0,658000000.0
sz002087,*ST新纺,2.49,2.89%,3.16%,37962000.0,25244899.999999996,12717100.0,64087900.0
sh688332,中科蓝讯,67.67,2.86%,2.00%,26175500.0,20006300.0,6169200.0,46181700.0
sz301024,霍普股份,31.81,2.85%,19.97%,60104799.99999999,47369200.0,12735600.0,111000000.00000001
sz000955,欣龙控股,5.05,2.85%,2.23%,32849899.999999996,26548600.0,6301200.0,60573300.0
sz301361,众智科技,26.14,2.83%,13.28%,54620400.0,45919200.0,8701200.0,101000000.0
sz000890,法尔胜,4.73,2.83%,10.67%,123000000.0,86798400.0,36650000.0,212000000.0
sh600599,ST熊猫,10.26,2.81%,1.24%,12307300.0,8468500.0,3838800.0,20924600.0
sz301307,美利信,33.93,2.79%,11.64%,107000000.0,77753500.0,28877600.000000004,187000000.0
sh688466,金科环境,17.29,2.79%,1.05%,14980300.0,7484100.0,7496200.0,22464400.0
sz300197,节能铁汉,2.58,2.79%,3.22%,103000000.0,62097500.0,40895600.0,166000000.0
sz300929,华骐环保,12.26,2.77%,8.06%,55120100.0,38911400.0,16208800.000000002,94804400.0
sh605081,太和水,14.15,2.76%,3.97%,26021400.0,21936200.0,4085200.0,47957600.0
sz300262,巴安水务,2.98,2.76%,2.12%,24593900.0,17191800.0,7402100.0,42117900.0
sh688582,芯动联科,41.85,2.75%,11.94%,135000000.0,99986700.0,34729000.0,235000000.0
sz002860,星帅尔,13.14,2.74%,4.03%,58808100.00000001,61312800.0,2504700.0,122000000.0
sh601326,秦港股份,3.37,2.74%,0.94%,90044300.0,59414300.0,30630000.0,150000000.0
sh600903,贵州燃气,9.01,2.74%,3.77%,198000000.0,187000000.0,11239800.0,391000000.0
sz000838,财信发展,4.15,2.72%,6.04%,140000000.0,129000000.0,10772400.0,269000000.0
sh601065,江盐集团,12.93,2.70%,17.17%,190000000.0,152000000.0,38729400.0,343000000.0
sz300172,中电环保,4.97,2.69%,4.91%,77304900.0,50424100.0,26880700.0,129000000.0
sz301348,蓝箭电子,53.0,2.67%,43.30%,545000000.0,564000000.0,18920400.0,1117000000.0
sh688257,新锐股份,26.26,2.66%,4.04%,52950000.0,36144700.0,16805300.0,89094599.99999999
sh688631,莱斯信息,37.55,2.65%,6.63%,48782299.99999999,36726800.0,12055400.0,85509100.0
sh688565,力源科技,8.53,2.65%,3.79%,19146900.0,12625800.0,6521000.0,31772700.0
sz300977,深圳瑞捷,20.92,2.65%,21.13%,88460000.0,77252800.0,11207100.0,170000000.0
sh688480,赛恩斯,27.61,2.64%,6.26%,21057000.0,14141900.0,6915100.0,35198800.0
sz300839,博汇股份,10.97,2.62%,2.42%,33182100.0,30102600.000000004,3079400.0,63586800.0
sz300931,通用电梯,7.91,2.59%,7.99%,40667500.0,25294200.0,15373300.0,66179000.0
sz301369,联动科技,71.12,2.58%,9.55%,54760000.0,64116700.0,9356700.0,119000000.0
sz300425,中建环能,5.18,2.57%,3.30%,63705200.00000001,49930400.0,13774700.0,114999999.99999999
sz301510,固高科技,63.31,2.56%,55.51%,581000000.0,648000000.0,67441000.0,1235000000.0
sz000669,ST金鸿,2.0,2.56%,1.39%,11865400.0,6775900.0,5089500.0,18822800.0
sz002089,*ST新海,1.21,2.54%,2.57%,18468600.0,18445100.0,23500.0,37034800.0
sh688156,路德环境,27.99,2.53%,2.11%,23194800.0,18583200.0,4611700.0,41777900.0
sh601628,中国人寿,36.11,2.53%,0.12%,434999999.99999994,453000000.0,18875400.0,896000000.0000001
sz001328,登康口腔,37.06,2.52%,20.80%,161000000.0,161000000.0,211400.0,324000000.0
sz300126,锐奇股份,6.53,2.51%,2.72%,20941100.0,16399200.0,4542000.0,37617900.0
sz300422,博世科,6.57,2.50%,1.77%,22112399.999999996,22484200.0,371800.0,45059799.99999999
sh688237,超卓航科,46.47,2.49%,3.21%,26914000.0,18743300.0,8170700.000000001,45657299.99999999
sh688528,秦川物联,10.33,2.48%,3.09%,12002300.0,9435200.0,2567000.0,21437500.0
sz301141,中科磁业,70.28,2.45%,34.97%,256000000.0,241000000.0,15488500.0,501000000.0
sz301323,新莱福,43.72,2.44%,17.89%,99660500.0,81127500.0,18533000.0,183000000.0
sh688523,航天环宇,26.4,2.40%,13.07%,68948700.0,48824000.0,20124700.0,118000000.0
sz003000,劲仔食品,11.6,2.38%,3.21%,52353500.0,31219100.0,21134400.0,83715300.0
sz002592,ST八菱,5.19,2.37%,2.04%,14714500.0,13086800.0,1627700.0,27846600.0
sh600558,大西洋,3.88,2.37%,3.71%,69127000.0,61287500.0,7839600.0,131000000.0
sz301010,晶雪节能,20.43,2.35%,4.33%,28181600.0,16069700.0,12111900.0,44809300.0
sh603569,长久物流,16.67,2.33%,10.82%,508000000.0,516000000.0,8694000.0,1024000000.0
sz301262,海看股份,33.98,2.32%,27.28%,179000000.0,185000000.0,6425300.0,367000000.0
sh600125,铁龙物流,6.22,2.30%,3.63%,165000000.0,131000000.0,33776300.0,297000000.0
sz301229,纽泰格,34.65,2.30%,15.56%,93442099.99999999,86004700.0,7437400.0,182000000.0
sz301019,宁波色母,21.04,2.28%,1.35%,10566199.999999998,5246600.0,5319600.0,15983100.0
sz300196,长海股份,13.62,2.25%,0.84%,17785600.0,10308200.0,7477400.0,28313100.0
sz002767,先锋电子,14.06,2.25%,4.67%,42937100.0,42766600.0,170500.0,86055100.0
sh601128,常熟银行,7.33,2.23%,1.68%,217000000.0,110000000.00000001,107000000.0,327000000.0
sh688096,京源环保,9.69,2.22%,3.05%,24910900.0,11426199.999999998,13484600.0,36337000.0
sh688191,智洋创新,17.36,2.18%,4.67%,35662800.0,25351200.0,10311600.0,61013900.0
sh688129,东来技术,14.6,2.17%,1.87%,6902400.0,4482800.0,2419600.0,11385200.0
sh605389,长龄液压,26.81,2.17%,5.99%,30815100.000000004,24164200.0,6650900.0,54979399.99999999
sh688509,正元地信,4.74,2.16%,6.38%,67151700.0,51817600.0,15334100.0,119000000.0
sh601827,三峰环境,7.56,2.16%,0.53%,42681500.0,23732199.999999996,18949300.0,66846899.99999999
sz002800,ST天顺,16.1,2.16%,3.73%,26167700.0,35001200.0,8833500.0,61571700.0
sz002789,建艺集团,15.68,2.15%,2.57%,29999300.0,21926100.0,8073200.000000001,52206000.0
sz002221,东华能源,10.44,2.15%,1.59%,138000000.0,104000000.0,33798100.0,243000000.00000003
sz301439,泓淋电力,19.11,2.14%,23.43%,236000000.0,180000000.0,56065100.0,417000000.0
sz002664,信质集团,13.84,2.14%,2.31%,74156100.0,53878200.0,20277900.0,128000000.0
sz301252,同星科技,52.32,2.13%,26.29%,138000000.0,128000000.0,9931900.0,272000000.0
sz000909,ST数源,6.22,2.13%,2.70%,38725700.0,26035300.000000004,12690400.0,65246300.0
sz000927,中国铁物,2.89,2.12%,1.32%,108000000.0,60660200.00000001,47511100.0,169000000.0
sh603729,龙韵股份,15.86,2.12%,4.08%,30253800.0,31140900.0,887099.9999999999,61394700.0
sh601997,贵阳银行,5.78,2.12%,1.45%,192000000.0,104000000.0,88067800.0,298000000.0
sz300321,同大股份,17.42,2.11%,1.81%,15768400.0,11179800.0,4588700.0,27051000.0
sz000593,德龙汇能,7.25,2.11%,3.91%,57751000.0,44072299.99999999,13678699.999999998,102000000.0
sh688533,上声电子,42.88,2.10%,4.58%,33974900.0,45120300.0,11145400.0,79095200.0
sh688455,科捷智能,13.78,2.07%,4.41%,10389900.0,14309600.0,3919800.0,24699500.0
sz301182,凯旺科技,22.64,2.07%,4.30%,20553100.0,13647400.0,6905700.000000001,35194700.0
sz300338,ST开元,5.43,2.07%,2.72%,22977100.0,21654400.0,1322700.0,44813000.0
sz300995,奇德新材,23.25,2.06%,14.12%,52851500.0,41317600.0,11534000.0,95300600.0
sz003029,吉大正元,24.73,2.06%,5.07%,73670700.0,68993900.0,4676900.0,143000000.0
sh688113,联测科技,42.86,2.05%,0.53%,4046000.0,3750899.9999999995,295100.0,7796900.000000001
sz300070,碧水源,5.54,2.03%,1.18%,133000000.0,80748200.0,52302500.0,217000000.0
sz301127,天源环保,10.56,2.03%,5.20%,81789700.0,53511000.0,28278700.0,136000000.0
sh688766,普冉股份,99.05,2.03%,4.56%,107000000.0,89412700.0,18079900.0,197000000.0
sh603030,*ST全筑,3.01,2.03%,1.74%,18237000.0,11395800.0,6841200.0,30318100.0
sz001965,招商公路,9.56,2.03%,0.20%,72424800.0,40721100.0,31703600.0,114999999.99999999
sh688612,威迈斯,49.58,2.02%,15.64%,132000000.0,117000000.0,14566900.0,249000000.00000003
sz300385,雪浪环境,6.57,2.02%,1.56%,16814400.0,12484700.0,4329700.0,29556500.0
