代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz301348,蓝箭电子,55.58,207.41%,80.97%,1280000000.0,1234000000.0,45788900.0,2514000000.0
sz301281,科源制药,47.52,20.00%,62.14%,252999999.99999997,486000000.00000006,233000000.0,739000000.0
sz301315,威士顿,85.37,20.00%,64.07%,602000000.0,449000000.0,153000000.0,1051000000.0
sz301395,仁信新材,27.96,20.00%,64.36%,299000000.0,304000000.0,4771200.0,604000000.0
sz301448,开创电气,36.55,19.99%,27.15%,102300.0,198000000.0,198000000.0,198000000.0
sz300483,首华燃气,14.78,19.97%,11.90%,236000000.0,197000000.0,39612800.0,433000000.0
sz300169,天晟新材,9.53,13.18%,43.55%,683000000.0,494000000.00000006,189000000.0,1176000000.0
sz300803,指南针,79.72,12.41%,13.15%,2203000000.0,1764999999.9999998,438000000.0,3968000000.0
sz301355,南王科技,20.11,11.85%,56.18%,316000000.0,196000000.0,120000000.0,511000000.00000006
sz300245,天玑科技,10.44,11.42%,18.45%,320000000.0,268000000.00000003,52414600.0,588000000.0
sz000903,云内动力,2.82,10.16%,1.42%,15763599.999999998,61034399.99999999,45270800.0,76797900.0
sh601975,招商南油,3.49,10.09%,6.03%,599000000.0,395000000.0,204999999.99999997,994000000.0
sh603778,乾景园林,5.46,10.08%,1.59%,0.0,55703800.0,55703800.0,55703700.0
sh600903,贵州燃气,9.31,10.05%,3.47%,202000000.0,162000000.0,40391300.0,364000000.0
sh601236,红塔证券,9.97,10.04%,6.04%,1297000000.0,1502000000.0,206000000.0,2799000000.0
sh601099,太平洋,4.93,10.04%,29.22%,5437000000.0,3777000000.0000005,1660000000.0000002,9214000000.0
sh600191,华资实业,7.45,10.04%,8.53%,134000000.00000001,164000000.0,30369899.999999996,298000000.0
sz001299,美能能源,17.44,10.03%,12.44%,5393900.0,96317700.0,90923799.99999999,102000000.0
sz001331,胜通能源,18.78,10.02%,11.33%,25657100.0,62594500.0,36937400.0,88251700.0
sz002177,御银股份,5.6,10.02%,34.65%,694000000.0,725000000.0,30164600.0,1419000000.0
sh603106,恒银科技,9.45,10.01%,27.60%,593000000.0,647000000.0,54150700.0,1240000000.0
sh603318,水发燃气,8.69,10.00%,10.97%,197000000.0,168000000.0,29375600.0,365000000.0
sh601136,首创证券,24.97,10.00%,57.35%,1728000000.0,1904000000.0,176000000.0,3632000000.0
sz000701,厦门信达,6.93,10.00%,10.31%,121000000.0,170000000.0,48828300.0,290000000.0
sh603716,塞力医疗,13.21,9.99%,10.24%,17261400.0,254999999.99999997,238000000.0,272000000.0
sz002719,麦趣尔,13.54,9.99%,20.00%,202999999.99999997,213000000.0,10581700.0,416000000.0
sz002995,天地在线,28.31,9.98%,24.10%,290000000.0,461000000.00000006,170000000.0,751000000.0
sh600681,百川能源,4.77,9.91%,4.16%,135000000.0,126000000.0,9305900.0,261000000.0
sz002652,扬子新材,3.12,9.86%,6.28%,23311500.0,76028800.0,52717299.99999999,99340300.0
sz301209,联合化学,25.61,9.26%,19.55%,56226400.0,42695200.00000001,13531099.999999998,98923900.0
sz300242,佳云科技,4.02,9.24%,21.33%,299000000.0,231000000.0,67710100.0,530999999.99999994
sz300435,中泰股份,15.0,8.15%,8.60%,264000000.0,173000000.0,91072099.99999999,437000000.0
sz301159,三维天地,44.1,8.09%,22.05%,162000000.0,148000000.0,14537100.0,310000000.0
sh603053,成都燃气,10.85,8.07%,1.82%,94970800.0,76889700.0,18081100.0,172000000.0
sh601059,信达证券,19.79,7.79%,36.51%,1236000000.0,1041000000.0,195000000.0,2278000000.0
sz002928,华夏航空,9.3,7.76%,4.25%,280000000.0,197000000.0,83357900.00000001,476999999.99999994
sh600026,中远海能,14.61,7.66%,1.70%,530999999.99999994,320000000.0,211000000.0,851000000.0
sz300898,熊猫乳品,30.3,7.48%,36.26%,325000000.0,245000000.00000003,80684700.0,570000000.0
sh688117,圣诺生物,29.2,7.35%,20.12%,183000000.0,184000000.0,802400.0,367000000.0
sz300350,华鹏飞,5.31,7.27%,16.79%,245000000.00000003,162000000.0,82389100.0,407000000.0
sh600114,东睦股份,8.75,7.23%,7.70%,247000000.00000003,162000000.0,85326800.0,409000000.0
sz300708,聚灿光电,11.03,7.19%,9.65%,234000000.0,165000000.0,69021600.0,399000000.0
sz300940,南极光,17.78,6.92%,8.41%,69254600.0,42404700.0,26849899.999999996,112000000.00000001
sh688318,财富趋势,161.8,6.92%,15.21%,852999999.9999999,646000000.0,206999999.99999997,1499000000.0
sz301331,恩威医药,46.99,6.80%,56.58%,252999999.99999997,225999999.99999997,26388200.0,479000000.0
sh600610,中毅达,13.27,6.76%,5.75%,171000000.0,166000000.0,5126200.0,337000000.0
sz001366,播恩集团,16.39,6.71%,32.18%,87274300.0,127000000.0,39899200.0,214000000.0
sz000006,深振业A,5.3,6.64%,9.79%,308000000.0,396000000.0,87966600.0,704000000.0
sz002828,贝肯能源,9.06,6.59%,14.11%,119000000.0,129000000.0,9839200.0,248000000.0
sz000712,锦龙股份,16.56,6.56%,13.17%,1119000000.0,807000000.0,311000000.0,1926000000.0000002
sh601021,春秋航空,61.4,6.49%,0.96%,370000000.0,195000000.0,175000000.0,565000000.0
sh688361,中科飞测,79.36,6.48%,5.60%,152000000.0,110000000.00000001,42705200.00000001,262000000.0
sz301316,慧博云通,34.95,6.39%,70.16%,433000000.0,416000000.0,17256200.0,850000000.0
sz301287,康力源,45.62,6.34%,46.96%,204000000.0,148000000.0,56490200.00000001,352000000.0
sz000968,蓝焰控股,8.25,6.31%,4.21%,210000000.0,121000000.0,88938900.0,330000000.0
sz000593,德龙汇能,7.59,6.30%,7.05%,114999999.99999999,74959100.0,39749300.0,190000000.0
sh603569,长久物流,12.88,6.27%,4.65%,184000000.0,151000000.0,33747700.0,335000000.0
sh688390,固德威,173.1,6.20%,4.51%,575000000.0,301000000.0,274000000.0,876000000.0
sz301387,光大同创,50.13,6.10%,16.61%,73993000.0,62975800.0,11017200.0,137000000.0
sh605117,德业股份,112.42,6.01%,7.30%,634000000.0,563000000.0,71373200.0,1197000000.0
sh603863,松炀资源,21.67,5.97%,3.14%,90566100.0,46760900.0,43805300.0,137000000.0
sh603885,吉祥航空,17.8,5.95%,1.14%,270000000.0,173000000.0,96606299.99999999,444000000.00000006
sz300097,智云股份,6.6,5.94%,6.43%,65222600.0,49678700.0,15543800.000000002,114999999.99999999
sz300804,广康生化,37.98,5.91%,35.12%,122000000.0,106000000.0,16137400.0,227000000.0
sh603209,兴通股份,21.85,5.86%,2.76%,55311200.0,44554200.0,10757000.0,99865400.00000001
sz301234,五洲医疗,33.08,5.82%,28.58%,89862700.0,83756800.0,6105800.0,174000000.0
sh688063,派能科技,164.98,5.82%,5.70%,562000000.0,407000000.0,155000000.0,969000000.0
sz301158,德石股份,18.41,5.80%,12.16%,107000000.0,64724600.0,42699700.0,172000000.0
sz300575,中旗股份,11.24,5.64%,1.79%,45914000.0,22128900.0,23785100.000000004,68042900.0
sz301303,真兰仪表,24.6,5.62%,16.55%,176000000.0,102000000.0,74488500.0,278000000.0
sz000421,南京公用,5.48,5.59%,5.45%,92654000.0,75574900.0,17079100.0,168000000.0
sz300763,锦浪科技,91.55,5.58%,5.94%,863000000.0000001,868000000.0,5663000.0,1730999999.9999998
sz002670,国盛金控,10.99,5.57%,6.95%,641000000.0,563000000.0,78107100.0,1203000000.0
sh600188,兖矿能源,18.1,5.54%,1.30%,653000000.0,400000000.0,252999999.99999997,1052999999.9999999
sz300377,赢时胜,9.77,5.51%,10.46%,361000000.0,303000000.0,57656899.99999999,663000000.0
sz002490,山东墨龙,4.69,5.39%,6.93%,98073900.0,78870500.0,19203400.0,177000000.0
sh603186,华正新材,34.62,5.36%,3.24%,93589900.0,63920900.0,29669000.0,158000000.0
