代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz301498,乖宝宠物,58.45,46.16%,75.34%,932000000.0,910000000.0,21110100.000000004,1842000000.0000002
sh688592,司南导航,64.46,27.64%,83.72%,400000000.0,395000000.0,5056100.0,795000000.0
sz300942,易瑞生物,15.54,20.00%,20.97%,100000000.0,245000000.00000003,145000000.0,346000000.0
sz301316,慧博云通,34.86,20.00%,56.93%,273000000.0,405000000.0,132000000.0,679000000.0
sz301487,盟固利,50.9,19.99%,55.51%,718000000.0,723000000.0,4400800.0,1441000000.0
sz300209,ST有棵树,3.51,17.00%,12.86%,93998100.0,75284000.0,18714100.0,169000000.0
sz300844,山水比德,53.41,13.78%,66.94%,319000000.0,254999999.99999997,63796100.0,573000000.0
sz300377,赢时胜,10.0,13.25%,20.02%,666000000.0,663000000.0,2915000.0,1329000000.0
sz301505,苏州规划,58.8,13.19%,51.84%,333000000.0,245000000.00000003,88103900.0,577000000.0
sz301208,中亦科技,48.8,11.67%,37.82%,362000000.0,268000000.00000003,94825100.0,630000000.0
sz000982,中银绒业,1.84,10.18%,5.03%,137000000.0,250000000.0,112999999.99999999,387000000.0
sz002652,扬子新材,3.25,10.17%,5.75%,25895800.0,68516700.0,42620900.0,94412500.0
sh600322,天房发展,2.82,10.16%,17.42%,303000000.0,216000000.0,86678300.0,519000000.00000006
sz301299,卓创资讯,78.06,10.15%,63.25%,371000000.0,349000000.0,21798000.0,720000000.0
sh600156,华升股份,5.13,10.09%,6.12%,30422700.0,93671700.0,63249000.0,124000000.0
sh600683,京投发展,7.21,10.08%,11.37%,293000000.0,296000000.0,2609300.0,589000000.0
sz002451,摩恩电气,8.86,10.06%,21.13%,387000000.0,397000000.0,10650100.0,784000000.0
sz000812,陕西金叶,5.92,10.04%,8.75%,187000000.0,202999999.99999997,15388800.000000002,390000000.0
sh600367,红星发展,15.58,10.03%,9.16%,217000000.0,187000000.0,29607199.999999996,404000000.0
sh603569,长久物流,14.81,10.03%,6.15%,254000000.0,237000000.0,16783200.0,491000000.0
sz001324,长青科技,28.89,10.02%,34.15%,64668300.0,264000000.0,199000000.0,328000000.0
sh600272,开开实业,15.7,10.02%,35.07%,389000000.0,480000000.0,91138100.0,868000000.0
sz002945,华林证券,19.32,10.02%,4.95%,991000000.0,1523000000.0,532000000.0,2515000000.0
sz002235,安妮股份,8.47,10.00%,33.65%,795000000.0,676000000.0,120000000.0,1471000000.0
sz000710,贝瑞基因,11.9,9.98%,3.35%,25587100.0,96679599.99999999,71092500.0,122000000.0
sz000514,渝开发,5.41,9.96%,5.93%,139000000.0,124000000.0,14785100.0,263000000.0
sh600689,上海三毛,11.59,9.96%,16.04%,105000000.0,171000000.0,66615200.00000001,276000000.0
sh600107,美尔雅,5.96,9.96%,3.90%,12609300.0,69761600.0,57152299.99999999,82370900.0
sh688767,博拓生物,31.29,9.94%,10.97%,67913200.0,65916700.0,1996500.0,134000000.00000001
sz000609,中迪投资,5.87,9.93%,11.27%,100000000.0,85080900.0,14939100.0,185000000.0
sh600159,大龙地产,3.66,9.91%,13.96%,225000000.0,187000000.0,38841200.0,412000000.0
sz002325,洪涛股份,1.79,9.82%,7.19%,36089100.0,147000000.0,111000000.00000001,183000000.0
sh601059,信达证券,21.2,9.39%,52.20%,1778000000.0,1703000000.0,74604000.0,3481000000.0
sz300917,特发服务,32.22,9.26%,22.53%,341000000.0,265000000.0,75880900.0,605000000.0
sz000006,深振业A,5.87,8.70%,16.60%,658000000.0,625000000.0,33384500.0,1283000000.0
sz300960,通业科技,25.7,7.89%,51.16%,167000000.0,173000000.0,6126799.999999999,340000000.0
sh603879,永悦科技,10.03,7.62%,7.76%,139000000.0,136000000.0,3596500.0,275000000.0
sh601136,首创证券,28.37,7.46%,61.88%,2288000000.0,2349000000.0,61552000.0,4637000000.0
sh600791,京能置业,5.35,7.21%,8.75%,113999999.99999999,94230400.00000001,20027100.0,208000000.0
sz301228,实朴检测,16.94,7.08%,14.95%,75043900.0,69013800.0,6030000.0,144000000.0
sz300958,建工修复,19.51,7.08%,13.45%,121000000.0,79075300.0,42300800.0,200000000.0
sz300167,ST迪威迅,3.12,6.85%,8.48%,47079000.0,35119000.0,11960000.0,82198100.0
sh600376,首开股份,4.99,6.85%,2.66%,185000000.0,152000000.0,32933000.0,337000000.0
sz301113,雅艺科技,36.8,6.79%,50.11%,202000000.0,158000000.0,43964700.0,360000000.0
sh600602,云赛智联,14.65,6.78%,15.40%,1137000000.0,1260000000.0,123000000.0,2398000000.0
sh603125,常青科技,35.29,6.71%,30.96%,262000000.0,237000000.0,24576200.0,499000000.0
sh600829,人民同泰,8.88,6.60%,13.63%,336000000.0,368000000.0,31536400.0,704000000.0
sz301329,信音电子,26.9,6.41%,39.73%,225000000.0,195000000.0,30463900.0,420000000.0
