代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz301381,赛维时代,43.99,115.11%,87.01%,513999999.99999994,432000000.0,81651000.0,946000000.0000001
sz301370,国科恒泰,26.08,94.77%,74.30%,508000000.0,507000000.0,523600.0,1015000000.0
sz301393,昊帆生物,103.08,52.30%,75.64%,916000000.0,941000000.0,24559699.999999996,1857000000.0
sz301386,未来电器,32.76,20.00%,48.58%,242000000.0,247000000.00000003,5009900.0,488999999.99999994
sz301226,祥明智能,31.08,20.00%,19.84%,79524900.0,213000000.0,133000000.0,292000000.0
sz300926,博俊科技,28.14,20.00%,54.40%,488999999.99999994,559000000.0,70576200.0,1048000000.0
sz300936,中英科技,40.93,19.99%,23.60%,54542600.0,192000000.0,137000000.0,246000000.0
sz300807,天迈科技,44.54,16.84%,40.90%,426000000.0,395000000.0,31597700.0,821000000.0000001
sh688535,华海诚科,92.21,16.60%,51.21%,363000000.0,383000000.0,20832399.999999996,754000000.0
sz301307,美利信,39.81,12.49%,35.90%,352000000.0,304000000.0,47871100.0,655000000.0
sz300343,联创股份,9.1,11.79%,14.04%,714000000.0,586000000.0,127000000.0,1316000000.0
sz300128,锦富技术,5.91,11.51%,16.71%,572000000.0,449000000.0,123000000.0,1033000000.0
sz301016,雷尔伟,28.65,11.18%,56.36%,254000000.0,212000000.0,42002700.00000001,467000000.0
sh600540,新赛股份,5.23,10.11%,6.36%,80423200.0,109000000.00000001,28627700.0,190000000.0
sz002877,智能自控,10.4,10.05%,4.60%,23599699.999999996,74235500.0,50635800.0,98865900.0
sz002616,长青集团,6.57,10.05%,16.59%,241000000.0,237000000.0,4428900.0,479000000.0
sz002708,光洋股份,8.34,10.03%,9.95%,127000000.0,202000000.0,74576500.0,331000000.0
sz002265,西仪股份,16.34,10.03%,9.30%,180000000.0,292000000.0,112999999.99999999,476999999.99999994
sh603161,科华控股,16.47,10.02%,7.72%,73072200.0,92719800.0,19647600.0,166000000.0
sz002026,山东威达,11.09,10.02%,1.90%,0.0,89891600.0,89891600.0,90133400.0
sh605258,协和电子,29.01,10.01%,5.35%,12811800.0,43780300.0,30968500.0,57613300.0
sz002490,山东墨龙,4.95,10.00%,12.80%,105000000.0,231999999.99999997,127000000.0,337000000.0
sh603933,睿能科技,22.12,10.00%,20.99%,403000000.0,511000000.00000006,108000000.0,915000000.0
sh603000,人民网,28.16,10.00%,9.04%,1106000000.0,1607000000.0,501000000.0,2716000000.0
sh603948,建业股份,24.53,10.00%,5.52%,89094800.0,125000000.0,35769800.0,214000000.0
sh603070,万控智造,22.58,9.99%,27.10%,222000000.00000003,252999999.99999997,30311800.0,475000000.0
sz001266,宏英智能,32.71,9.99%,10.13%,23735300.000000004,71797300.0,48062000.0,96320900.0
sh603097,江苏华辰,24.89,9.99%,34.61%,167000000.0,169000000.0,1726600.0,337000000.0
sz002196,方正电机,8.15,9.99%,12.61%,182000000.0,297000000.0,114999999.99999999,480999999.99999994
sh603677,奇精机械,15.97,9.99%,11.89%,145000000.0,208000000.0,62199300.0,354000000.0
sh603045,福达合金,19.82,9.99%,31.77%,438999999.99999994,380000000.0,59391400.0,819999999.9999999
sz002590,万安科技,14.31,9.99%,12.89%,343000000.0,475000000.0,132000000.0,819999999.9999999
sz002112,三变科技,12.77,9.99%,17.02%,281000000.0,261000000.0,19597200.0,543000000.0
sh600480,凌云股份,9.59,9.98%,2.60%,0.0,210000000.0,210000000.0,215000000.0
sz002893,京能热力,16.53,9.98%,39.78%,500000000.0,700000000.0,200000000.0,1201000000.0
sz002535,林州重机,4.85,9.98%,10.06%,139000000.0,137000000.0,2476400.0,277000000.0
sh600719,大连热电,8.6,9.97%,1.59%,0.0,55150400.0,55150400.0,55485000.0
sz000980,众泰汽车,3.75,9.97%,15.44%,1221000000.0,1191000000.0,30283000.0,2423000000.0
sh605228,神通科技,11.81,9.96%,19.73%,56859300.0,168000000.0,111000000.00000001,227000000.0
sh600537,亿晶光电,7.19,9.94%,17.95%,727000000.0,726000000.0,1055000.0,1456000000.0
sh601500,通用股份,4.66,9.91%,6.64%,122000000.0,262000000.0,140000000.0,394000000.0
sz300880,迦南智能,25.58,9.50%,30.60%,379000000.0,289000000.0,90613799.99999999,668000000.0
sh688059,华锐精密,93.4,9.46%,5.71%,118000000.0,66684300.0,51768300.0,185000000.0
sz301186,超达装备,50.69,8.71%,49.89%,254999999.99999997,275000000.0,19603000.0,530000000.0
sz300585,奥联电子,23.59,8.71%,25.41%,472000000.0,438000000.0,34449300.0,927999999.9999999
sz300713,英可瑞,23.87,8.60%,24.51%,264000000.0,231999999.99999997,32262000.0,495000000.0
sz002703,浙江世宝,17.91,8.55%,33.63%,1477000000.0,1755999999.9999998,279000000.0,3270000000.0000005
sz300565,科信技术,20.47,8.54%,20.82%,429000000.0,353000000.0,76107800.0,791000000.0
sh603099,长白山,15.08,8.41%,7.83%,163000000.0,140000000.0,23156300.0,305000000.0
sh605118,力鼎光电,19.43,8.37%,50.17%,217000000.0,175000000.0,42125600.00000001,394000000.0
sh601163,三角轮胎,17.95,8.07%,6.20%,446000000.0,444000000.00000006,1674900.0,900000000.0
sz300282,*ST三盛,3.35,7.72%,5.38%,36929300.0,26269899.999999996,10659400.0,65210300.0
sh688291,金橙子,31.45,7.67%,15.20%,65466200.0,50483800.0,14982400.0,115999999.99999999
sh688169,石头科技,353.99,7.27%,2.27%,386000000.0,225999999.99999997,160000000.0,612000000.0
sh688102,斯瑞新材,13.62,7.24%,8.43%,182000000.0,92510700.0,89943100.0,275000000.0
sz300939,秋田微,46.4,7.11%,30.83%,487000000.0,444000000.00000006,42955800.0,931000000.0
sz301141,中科磁业,76.68,7.02%,67.81%,479000000.0,550000000.0,70259700.0,1028999999.9999999
sz300342,天银机电,15.17,6.98%,25.68%,817000000.0,744000000.0,73594000.0,1580000000.0
sz300751,迈为股份,173.95,6.89%,3.22%,554000000.0,476999999.99999994,77228300.0,1032000000.0
sz300763,锦浪科技,113.67,6.88%,6.58%,1149000000.0,1056000000.0,92638000.0,2205000000.0
sz300317,珈伟新能,6.39,6.86%,12.55%,339000000.0,289000000.0,50056800.0,641000000.0
sh600738,丽尚国潮,5.78,6.84%,8.11%,176000000.0,184000000.0,8060500.0,361000000.0
sh688308,欧科亿,42.79,6.66%,5.04%,137000000.0,97831400.0,39087500.0,235000000.0
sz000767,晋控电力,3.85,6.65%,9.22%,507000000.0,492000000.0,14863100.0,1000000000.0
sh600452,涪陵电力,18.53,6.62%,1.54%,178000000.0,130000000.0,48324000.0,308000000.0
sz301157,华塑科技,60.0,6.53%,20.72%,97598300.0,75237600.0,22360800.0,173000000.0
sz301361,众智科技,31.72,6.51%,42.59%,198000000.0,191000000.0,6372800.0,389000000.0
sh603348,文灿股份,47.99,6.46%,7.48%,470000000.0,448000000.00000006,21826500.0,927000000.0
sh605333,沪光股份,17.98,6.45%,24.89%,191000000.0,241000000.0,50295200.00000001,434999999.99999994
sz000581,威孚高科,18.4,6.36%,9.43%,538000000.0,922000000.0000001,385000000.0,1460000000.0
sz300780,德恩精工,20.81,6.34%,40.11%,351000000.0,352000000.0,290500.0,703000000.0
sh603767,中马传动,13.66,6.30%,15.85%,349000000.0,303000000.0,45741300.0,660000000.0
