代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz301488,豪恩汽电,90.01,126.27%,87.41%,707000000.0,573000000.0,134000000.00000001,1280000000.0
sz301007,德迈仕,19.85,20.01%,47.89%,534000000.0,521000000.0,13213900.000000002,1055000000.0000001
sz301255,通力科技,60.36,20.00%,55.10%,434000000.0,371000000.0,63466200.0,805000000.0000001
sz301221,光庭信息,67.32,20.00%,22.63%,267000000.0,363000000.0,95724599.99999999,630000000.0
sz300489,光智科技,22.02,20.00%,8.44%,57026600.0,195000000.0,138000000.0,252000000.0
sz300552,万集科技,23.06,19.98%,11.72%,144000000.0,172000000.0,28843200.0,316000000.0
sh688280,精进电动,10.58,19.68%,7.79%,170000000.0,194000000.0,24108100.0,364000000.0
sz300503,昊志机电,23.81,19.47%,41.09%,1036999999.9999999,927000000.0,109000000.00000001,1964000000.0
sz300549,优德精密,33.96,18.25%,28.86%,448000000.00000006,453000000.0,4852200.0,902000000.0
sh688331,荣昌生物,65.7,16.51%,2.73%,166000000.0,110000000.00000001,56166300.0,276000000.0
sh688147,微导纳米,61.98,15.83%,10.01%,149000000.0,84847800.0,63723300.0,233000000.0
sh688123,聚辰股份,61.69,15.09%,8.95%,470000000.0,389000000.0,80269300.0,859000000.0
sh688326,经纬恒润,170.0,13.55%,9.52%,480999999.99999994,328000000.0,154000000.0,809000000.0
sz301099,雅创电子,57.17,12.54%,25.13%,224000000.00000003,164000000.0,59970300.0,388000000.0
sh688071,华依科技,65.83,11.82%,9.07%,126000000.0,80846500.0,44994900.0,206999999.99999997
sz300496,中科创达,109.05,11.75%,6.96%,1648999999.9999998,1058000000.0,591000000.0,2707000000.0
sz301183,东田微,82.65,11.73%,31.58%,528000000.0,471000000.0,56805800.0,999000000.0
sz301023,江南奕帆,49.43,11.73%,21.10%,124000000.0,118000000.0,6341100.0,242000000.0
sh688368,晶丰明源,141.95,11.51%,2.68%,130000000.0,101000000.0,29549200.0,231000000.0
sz300095,华伍股份,10.45,10.82%,12.32%,243000000.00000003,170000000.0,73000600.0,413000000.0
sz300273,和佳退,0.41,10.81%,6.95%,0.0,0.0,0.0,18527900.0
sz300558,贝达药业,52.77,10.75%,3.24%,318000000.0,366000000.0,48347400.0,683000000.0
sz300928,华安鑫创,46.9,10.74%,18.55%,216000000.0,146000000.0,69422100.0,362000000.0
sz300044,赛为智能,5.32,10.60%,27.48%,590000000.0,400000000.0,190000000.0,991000000.0
sz000691,亚太实业,4.8,10.09%,13.39%,48095500.0,156000000.0,108000000.0,204000000.0
sh601279,英利汽车,6.12,10.07%,15.93%,81082500.0,103000000.0,22382800.000000004,185000000.0
sh600742,一汽富维,9.08,10.06%,5.13%,159000000.0,148000000.0,10903699.999999998,308000000.0
sz002211,宏达新材,4.16,10.05%,7.93%,49293700.0,90207700.0,40914000.0,140000000.0
sh603178,圣龙股份,14.91,10.04%,15.39%,241000000.0,272000000.0,31284200.0,512000000.0
sz002703,浙江世宝,12.6,10.04%,1.39%,1646800.0,95296400.0,93649599.99999999,96943200.0
sz002355,兴民智通,5.7,10.04%,14.69%,265000000.0,225000000.0,40394000.0,490000000.00000006
sz002196,方正电机,7.57,10.03%,9.55%,113999999.99999999,229999999.99999997,117000000.0,344000000.0
sh603037,凯众股份,15.36,10.03%,4.63%,33980300.0,60267600.0,26287300.0,94248000.0
sz002583,海能达,6.36,10.03%,2.52%,62068000.0,133000000.0,70587200.0,195000000.0
sz000020,深华发A,12.62,10.03%,4.98%,56182100.0,55033800.0,1148200.0,111000000.00000001
sz002403,爱仕达,11.42,10.02%,3.65%,33056900.0,91822300.0,58765400.0,125000000.0
sz301052,果麦文化,55.02,10.02%,18.84%,281000000.0,272000000.0,9270700.0,553000000.0
sh603015,弘讯科技,11.09,10.02%,2.89%,35294500.0,92225700.0,56931200.0,128000000.0
sh603085,天成自控,11.2,10.02%,3.10%,34357600.0,92144100.0,57786500.0,127000000.0
sh603045,福达合金,16.69,10.02%,8.37%,19648000.0,169000000.0,150000000.0,189000000.0
sz002976,瑞玛精密,30.54,10.01%,5.98%,35248000.0,81613600.0,46365700.0,117000000.0
sh605133,嵘泰股份,37.6,10.01%,13.83%,170000000.0,151000000.0,19372900.0,321000000.0
sz002653,海思科,25.06,10.01%,1.29%,33119100.0,115999999.99999999,83208500.0,149000000.0
sz001311,多利科技,62.68,10.00%,12.01%,187000000.0,148000000.0,38752700.0,336000000.0
sz002356,赫美集团,5.28,10.00%,2.79%,65791500.0,124000000.0,58408000.0,190000000.0
sh603786,科博达,69.44,10.00%,0.79%,99187800.0,114999999.99999999,15365900.0,214000000.0
sh603290,斯达半导,240.57,10.00%,3.16%,673000000.0,573000000.0,100000000.0,1246000000.0
sh603596,伯特利,87.81,10.00%,1.77%,295000000.0,327000000.0,32125200.0,621000000.0
sh603297,永新光学,87.37,10.00%,2.31%,131000000.0,84829800.0,46135600.00000001,216000000.0
sh600118,中国卫星,31.24,10.00%,5.22%,1103000000.0,767000000.0,335000000.0,1870000000.0
sz002920,德赛西威,172.5,10.00%,1.96%,701000000.0,1113000000.0,411000000.00000006,1814000000.0
sz002813,路畅科技,39.71,10.00%,4.91%,97168500.0,124000000.0,27033400.0,221000000.0
sz002576,通达动力,22.33,10.00%,30.57%,536000000.00000006,513000000.0,23146100.0,1049000000.0
sz002535,林州重机,5.06,10.00%,1.63%,1291300.0,45889399.99999999,44598000.0,47180800.0
sz002428,云南锗业,13.09,10.00%,1.36%,0.0,114999999.99999999,114999999.99999999,114999999.99999999
sz002055,得润电子,10.34,10.00%,5.22%,99732800.0,209000000.0,109000000.00000001,309000000.0
sz002997,瑞鹄模具,32.36,9.99%,6.37%,89723400.0,142000000.0,52288800.0,231999999.99999997
sh603355,莱克电气,27.85,9.99%,0.49%,13405700.0,63273200.0,49867500.0,76678900.0
sh603266,天龙股份,15.41,9.99%,2.28%,27571700.0,40338300.0,12766600.0,67910000.0
sz002892,科力尔,14.88,9.98%,8.29%,90410300.0,242000000.0,152000000.0,333000000.0
