代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz002941,新疆交建,17.94,9.99%,6.29%,398000000.0,297000000.0,101000000.0,696000000.0
sz002235,安妮股份,7.49,9.99%,13.49%,259000000.0,271000000.0,11748800.000000002,530000000.0
sz002708,光洋股份,7.08,9.94%,6.47%,36126000.0,146000000.0,109000000.00000001,182000000.0
sz301261,恒工精密,50.56,9.60%,52.45%,264000000.0,240000000.0,24413300.0,504000000.0
sz301313,凡拓数创,43.53,9.40%,23.16%,142000000.0,109000000.00000001,32754600.0,250999999.99999997
sz301252,同星科技,52.03,9.21%,35.94%,213000000.0,159000000.0,53766899.99999999,372000000.0
sz300609,汇纳科技,25.67,9.00%,5.67%,79697300.0,54601600.0,25095700.0,134000000.00000001
sh688651,盛邦安全,54.96,8.92%,28.18%,140000000.0,95856500.0,44366100.0,236000000.0
sh603888,新华网,30.53,8.84%,5.44%,525000000.0,315000000.0,211000000.0,840000000.0
sz301337,亚华电子,40.88,8.69%,37.76%,200999999.99999997,170000000.0,31455000.0,370000000.0
sz000978,桂林旅游,8.94,8.63%,24.80%,281000000.0,512000000.0,231999999.99999997,793000000.0
sz301396,宏景科技,38.22,8.30%,29.72%,172000000.0,128000000.0,44407000.0,300000000.0
sz301512,智信精密,76.58,8.24%,55.97%,295000000.0,285000000.0,10454500.0,579000000.0
sz000032,深桑达A,30.57,8.21%,4.32%,529000000.0,299000000.0,229999999.99999997,831000000.0
sz301178,天亿马,33.54,8.16%,9.65%,86618799.99999999,51263200.0,35355600.0,138000000.0
sz300766,每日互动,16.68,8.03%,5.03%,171000000.0,125000000.0,46141200.0,296000000.0
sh600566,济川药业,27.0,7.66%,3.20%,411000000.00000006,368000000.0,43074900.0,778000000.0
sz301209,联合化学,27.13,7.62%,30.37%,90187600.0,71745000.0,18442600.0,162000000.0
sz002368,太极股份,45.32,7.39%,2.93%,469000000.00000006,332000000.0,136000000.0,801000000.0
sh600836,上海易连,4.83,7.33%,4.58%,76624100.0,69372600.0,7251500.0,146000000.0
sz300418,昆仑万维,39.86,7.24%,13.23%,2545000000.0,2570000000.0,24778000.0,5520000000.0
sz300245,天玑科技,11.57,7.23%,26.95%,482000000.0,455999999.99999994,25929300.0,938000000.0000001
sz301017,漱玉平民,20.85,7.20%,8.16%,93605300.0,88599100.0,5006200.0,182000000.0
sz002279,久其软件,7.55,7.09%,21.52%,639000000.0,594000000.0,44410500.0,1233000000.0
sz300220,ST金运,7.49,7.00%,3.77%,25964600.0,16060000.0,9904700.0,42024600.0
sh600425,青松建化,4.81,6.89%,4.25%,171000000.0,106000000.0,64890600.00000001,276000000.0
sh688228,开普云,46.44,6.88%,2.78%,46772299.99999999,37289300.0,9482900.0,84061700.0
sz002315,焦点科技,34.0,6.88%,6.27%,244000000.0,158000000.0,86721000.0,401999999.99999994
sz301315,威士顿,89.77,6.87%,66.97%,645000000.0,581000000.0,64496400.0,1226000000.0
sh600602,云赛智联,13.94,6.82%,5.92%,505000000.0,352000000.0,153000000.0,857000000.0
sz002517,恺英网络,15.76,6.78%,2.60%,448000000.00000006,311000000.0,137000000.0,759000000.0
sz002687,乔治白,5.08,6.72%,14.49%,113999999.99999999,183000000.0,68343600.0,297000000.0
sh603685,晨丰科技,16.2,6.72%,3.18%,45443700.0,40459700.0,4984000.0,85903400.0
sh603918,金桥信息,26.14,6.69%,10.33%,565000000.0,396000000.0,168000000.0,961000000.0
sh601136,首创证券,24.0,6.67%,56.52%,1889999999.9999998,1785000000.0000002,105000000.0,3675000000.0
sz301428,世纪恒通,45.66,6.66%,44.54%,248000000.0,213000000.0,35525700.0,461000000.00000006
sz301016,雷尔伟,23.93,6.59%,24.89%,90902200.0,88095100.0,2807100.0,179000000.0
sh688579,山大地纬,14.25,6.58%,3.40%,112000000.00000001,76288000.0,36015200.0,189000000.0
sz300624,万兴科技,99.51,6.54%,11.73%,767000000.0,609000000.0,158000000.0,1376000000.0
sz300730,科创信息,14.69,6.45%,18.24%,288000000.0,231999999.99999997,55892600.0,520000000.0
sz301129,瑞纳智能,41.27,6.37%,5.15%,42370400.0,32131000.0,10239400.0,74501400.0
sh603496,恒为科技,19.06,6.36%,3.71%,124000000.0,95495300.0,29003800.0,220000000.00000003
sz301486,致尚科技,56.24,6.35%,29.08%,268000000.00000003,216000000.0,52221300.0,484000000.0
sh688156,路德环境,27.32,6.30%,3.36%,31887900.0,31455600.0,432299.99999999994,63343500.0
sz300674,宇信科技,18.96,6.22%,5.62%,396000000.0,332000000.0,63103400.0,728000000.0
sz002551,尚荣医疗,4.44,6.22%,10.61%,155000000.0,132000000.0,23573400.0,287000000.0
sz300941,创识科技,23.4,6.22%,13.60%,149000000.0,119000000.0,30501400.0,268000000.00000003
sz300662,科锐国际,37.6,6.18%,2.10%,94826900.0,56308600.0,38518300.0,151000000.0
sz301399,英特科技,53.03,6.17%,21.56%,133000000.0,103000000.0,29559699.999999996,236000000.0
sz301159,三维天地,42.24,6.16%,16.29%,123000000.0,92899500.0,30500000.0,216000000.0
sz002401,中远海科,22.79,6.10%,4.24%,216000000.0,132000000.0,84060900.0,347000000.0
sz002261,拓维信息,16.58,6.08%,12.76%,1370000000.0,944999999.9999999,425000000.0,2315000000.0
sz300996,普联软件,29.71,6.03%,3.98%,80817300.0,57212000.0,23605300.000000004,138000000.0
sz300378,鼎捷软件,28.52,6.02%,5.60%,224000000.00000003,193000000.0,31174200.0,418000000.0
sh688316,青云科技,45.35,6.01%,5.73%,50572600.0,41845000.0,8727600.0,92417500.0
sh600129,太极集团,50.59,5.97%,2.16%,366000000.0,229000000.0,137000000.0,595000000.0
sz301281,科源制药,60.4,5.93%,44.21%,347000000.0,347000000.0,196700.00000000003,694000000.0
sz300634,彩讯股份,23.76,5.93%,4.32%,252000000.0,181000000.0,70511800.0,433000000.0
sh603800,道森股份,33.1,5.89%,2.40%,97747400.0,63553100.00000001,34194300.0,161000000.0
sz301378,通达海,62.48,5.83%,13.69%,76067200.0,69735800.0,6331400.0,146000000.0
sh688152,麒麟信安,135.45,5.82%,11.52%,154000000.0,111000000.00000001,43276500.0,265000000.0
sz300494,盛天网络,17.12,5.74%,6.58%,259000000.0,180000000.0,78968900.0,438999999.99999994
sz002558,巨人网络,14.55,5.74%,3.04%,519000000.00000006,344000000.0,175000000.0,863000000.0000001
sz301172,君逸数码,49.4,5.67%,65.92%,451000000.0,405999999.99999994,44937800.0,857000000.0
sz300231,银信科技,10.32,5.63%,11.65%,217000000.0,184000000.0,33066400.0,401999999.99999994
sz301382,蜂助手,43.4,5.60%,25.37%,214000000.0,175000000.0,39144200.0,389000000.0
sz301048,金鹰重工,11.74,5.58%,7.95%,73683300.0,48337299.99999999,25346000.0,122000000.0
sz301169,零点有数,43.99,5.47%,7.68%,52098800.0,40488600.0,11610200.0,92591500.0
sh688118,普元信息,28.25,5.45%,2.85%,40196500.0,34382700.0,5813800.0,74579300.0
sz300654,世纪天鸿,11.81,5.45%,6.89%,150000000.0,107000000.0,42817900.0,256999999.99999997
sz300002,神州泰岳,10.46,5.44%,5.74%,652000000.0,411000000.00000006,241000000.0,1064000000.0
sz001223,欧克科技,81.98,5.41%,6.32%,43225000.0,40775100.0,2449900.0,84000200.0
sz000034,神州数码,29.79,5.38%,7.31%,720000000.0,463999999.99999994,254999999.99999997,1184000000.0
sz000936,华西股份,11.38,5.37%,15.61%,891000000.0,655000000.0,236000000.0,1545000000.0
sz300238,冠昊生物,15.47,5.31%,10.31%,210000000.0,202000000.0,7736100.0,411000000.00000006
sh600462,ST九有,2.0,5.26%,0.65%,3545500.0,4176700.0,631100.0,7722200.0
sh600823,ST世茂,1.62,5.19%,3.17%,112000000.00000001,75209900.0,37205400.0,188000000.0
sz000971,ST高升,2.23,5.19%,1.49%,18051200.0,9603400.0,8447800.0,27654500.0
sz000928,中钢国际,10.17,5.17%,3.02%,219000000.0,172000000.0,46670200.00000001,391000000.0
sh600589,*ST榕泰,2.86,5.15%,2.63%,31477600.000000004,20232700.0,11244800.0,51710200.00000001
sz000948,南天信息,20.92,5.13%,13.60%,571000000.0,499000000.0,71833900.0,1069999999.9999999
sh603728,鸣志电器,64.49,5.12%,1.84%,277000000.0,204000000.0,72789300.0,480999999.99999994
sz300630,普利制药,22.65,5.10%,11.45%,411000000.00000006,413999999.99999994,3064500.0,825000000.0
sh600608,ST沪科,4.34,5.08%,1.31%,12317700.0,5658900.0,6658800.0,17976500.0
sz301262,海看股份,35.28,5.06%,40.53%,262000000.0,288000000.0,25576100.0,550000000.0
sz000752,*ST西发,8.3,5.06%,0.45%,3320.0,9851300.0,9848000.0,9854600.0
sz001203,大中矿业,11.68,5.04%,6.97%,199000000.0,160000000.0,39194300.0,359000000.0
sz300510,金冠股份,7.29,5.04%,9.44%,324000000.0,243000000.00000003,81766000.0,567000000.0
sz000065,北方国际,17.52,5.04%,3.38%,308000000.0,217000000.0,90680800.0,525000000.0
sz002816,*ST和科,10.45,5.03%,1.51%,4159300.0,11500600.0,7341300.0,15659800.0
sz000004,国华网安,18.59,5.03%,14.69%,172000000.0,146000000.0,25811200.0,319000000.0
sh603122,合富中国,10.27,5.01%,24.57%,234000000.0,204999999.99999997,29283500.0,438999999.99999994
sz301307,美利信,34.0,5.00%,10.41%,97200700.0,66209100.0,30991600.0,163000000.0
sz002089,*ST新海,1.26,5.00%,5.29%,50668700.0,32607100.0,18061600.0,83275900.0
sz000615,*ST美谷,3.57,5.00%,3.21%,41569600.0,44708000.0,3138399.9999999995,86277700.0
sz000046,*ST泛海,1.68,5.00%,1.76%,97124100.0,54158700.0,42965300.0,151000000.0
sz300688,创业黑马,30.15,4.98%,8.07%,200999999.99999997,139000000.0,61733500.0,341000000.0
sh600898,ST美讯,3.59,4.97%,3.28%,10794000.0,18635700.0,7841700.0,29429699.999999996
sz002422,科伦药业,27.09,4.96%,2.19%,448000000.00000006,240000000.0,209000000.0,688000000.0
sh603220,中贝通信,16.95,4.95%,4.24%,127000000.0,109000000.00000001,18537200.0,236000000.0
sz300825,阿尔特,16.41,4.92%,2.60%,98889200.0,96785900.0,2103400.0,196000000.0
sz300765,新诺威,12.92,4.87%,0.82%,60937000.0,41652900.0,19284100.0,103000000.0
sz002307,北新路桥,5.61,4.86%,6.00%,227999999.99999997,132000000.0,96042500.0,361000000.0
sh688489,三未信安,62.16,4.84%,10.19%,86975300.0,70134600.0,16840700.0,157000000.0
sz002902,铭普光磁,23.39,4.84%,21.89%,419000000.00000006,340000000.0,78696200.0,760000000.0
sz300212,易华录,31.73,4.82%,2.75%,304000000.0,242000000.0,62303700.0,546000000.0
sz300394,天孚通信,99.11,4.81%,4.49%,826000000.0,727000000.0,99440000.0,1554000000.0
sz002433,*ST太安,2.4,4.80%,0.53%,0.0,9546500.0,9546500.0,9546500.0
sz003029,吉大正元,25.54,4.80%,5.38%,83165400.00000001,69905900.0,13259500.0,153000000.0
sz002221,东华能源,10.06,4.79%,2.02%,174000000.0,117000000.0,57200700.0,292000000.0
sh688435,英方软件,76.53,4.78%,5.15%,38711400.0,31300100.000000004,7411300.0,70011400.0
sh603985,恒润股份,24.2,4.76%,4.23%,217000000.0,235000000.0,17821000.0,451999999.99999994
sz002292,奥飞娱乐,9.74,4.73%,8.40%,476999999.99999994,305000000.0,172000000.0,781000000.0
sh688201,信安世纪,28.87,4.72%,5.64%,82270900.0,65275000.0,16995800.0,148000000.0
sz002634,棒杰股份,8.02,4.70%,0.94%,16409500.0,11618599.999999998,4790900.0,28028100.0
sh603607,京华激光,14.92,4.70%,2.75%,43169900.0,29166800.0,14003200.0,72336700.0
sz300030,阳普医疗,7.8,4.70%,6.27%,72497400.0,56433300.0,16064100.0,129000000.0
sh688501,青达环保,19.45,4.68%,1.64%,15687800.0,9786600.0,5901200.0,25474400.0
sz300364,中文在线,15.69,4.67%,6.88%,426999999.99999994,258000000.0,169000000.0,685000000.0
sz002462,嘉事堂,14.83,4.66%,5.68%,136000000.0,106000000.0,30083600.0,242000000.0
sh603767,中马传动,13.02,4.66%,10.63%,215000000.0,211000000.0,4562000.0,426000000.0
sz301073,君亭酒店,37.37,4.65%,9.46%,163000000.0,136000000.0,27107100.0,299000000.0
sz301353,普莱得,40.59,4.64%,29.87%,122000000.0,103000000.0,18820500.0,225999999.99999997
sh603101,汇嘉时代,6.57,4.62%,1.70%,32014600.0,19450200.0,12564400.0,51464700.0
sz300221,银禧科技,5.66,4.62%,4.18%,65809399.99999999,38016200.0,27793200.0,104000000.0
sh688292,浩瀚深度,26.66,4.59%,9.05%,40791200.0,45345800.0,4554600.0,86136900.0
sh603859,能科科技,42.0,4.58%,1.67%,64898100.00000001,49350000.0,15548100.0,113999999.99999999
sh603533,掌阅科技,23.71,4.54%,2.07%,126000000.0,83894700.0,42314900.0,210000000.0
sh601801,皖新传媒,8.08,4.53%,0.89%,85456400.0,53787400.0,31668900.0,139000000.0
sh600976,健民集团,68.4,4.52%,1.48%,98153000.0,53564700.0,44588300.0,152000000.0
sz301270,汉仪股份,46.08,4.51%,7.44%,41216000.0,25374800.0,15841199.999999998,66590800.0
sz002858,力盛体育,19.49,4.50%,6.30%,108000000.0,60836500.0,47056400.0,169000000.0
sh605001,威奥股份,8.17,4.48%,7.63%,124000000.0,118000000.0,5925599.999999999,242000000.0
sz300093,金刚光伏,17.99,4.47%,13.22%,256000000.0,254999999.99999997,1300000.0,511000000.00000006
sz300097,智云股份,7.26,4.46%,11.84%,117000000.0,111000000.00000001,6014600.0,227999999.99999997
sh600536,中国软件,55.0,4.46%,3.17%,871000000.0000001,559000000.0,312000000.0,1430000000.0
sh688683,莱尔科技,24.5,4.43%,5.13%,41920000.0,30318200.0,11601800.0,72238100.0
sh600476,湘邮科技,16.83,4.40%,3.48%,53062600.0,39805800.0,13256800.0,92868400.0
sz002605,姚记科技,34.9,4.40%,6.29%,408000000.0,295000000.0,112000000.00000001,703000000.0
sz301339,通行宝,23.81,4.38%,3.72%,30988600.0,21268100.0,9720500.0,52256600.0
sz301386,未来电器,31.68,4.35%,37.38%,198000000.0,199000000.0,434200.0,397000000.0
sz002495,佳隆股份,2.88,4.35%,12.30%,137000000.0,118000000.0,18886400.0,254000000.0
sh688023,安恒信息,171.68,4.34%,0.58%,45072900.0,31829200.0,13243699.999999998,76902100.0
sz300051,三五互联,13.98,4.33%,3.13%,97772900.00000001,57466200.0,40306700.0,155000000.0
sz002174,游族网络,13.52,4.32%,5.02%,360000000.0,247000000.00000003,112999999.99999999,606000000.0
sh601900,南方传媒,18.99,4.28%,3.19%,323000000.0,211000000.0,112000000.00000001,533000000.0
sz300280,紫天科技,35.3,4.28%,3.77%,119000000.0,89635100.0,29820800.0,209000000.0
sz301165,锐捷网络,49.43,4.26%,5.75%,89497900.00000001,81040600.0,8457300.0,171000000.0
sz300311,任子行,6.42,4.22%,7.18%,154000000.0,90149800.0,63942700.00000001,244000000.0
sh688610,埃科光电,66.29,4.20%,5.51%,30190500.0,18297500.0,11893000.0,48487900.0
sz000430,张家界,8.2,4.19%,11.86%,176000000.0,147000000.0,28204800.0,323000000.0
sh688448,磁谷科技,29.38,4.18%,6.30%,16360100.0,14785200.0,1574800.0,31145300.000000004
sh601360,三六零,11.71,4.18%,1.82%,981000000.0,508000000.0,473000000.00000006,1488000000.0
sz301272,英华特,72.9,4.17%,23.46%,113999999.99999999,120000000.0,6030599.999999999,235000000.0
sz300188,美亚柏科,18.02,4.16%,1.88%,145000000.0,95967600.0,49066899.99999999,241000000.0
sz301248,杰创智能,21.56,4.15%,4.55%,54827400.0,40180400.0,14647000.0,95007800.0
sz301383,天键股份,41.79,4.14%,19.93%,115999999.99999999,108000000.0,8380300.0,224000000.00000003
sz300113,顺网科技,15.38,4.13%,2.01%,137000000.0,73726100.0,63240500.0,211000000.0
sz002686,亿利达,6.57,4.12%,5.53%,76566100.0,64735700.0,11830500.0,141000000.0
sz002912,中新赛克,38.45,4.12%,2.26%,87614599.99999999,50072200.0,37542400.0,138000000.0
sh688039,当虹科技,32.46,4.11%,1.50%,30590900.0,22944100.0,7646799.999999999,53534900.0
sh601800,中国交建,11.42,4.10%,0.50%,354000000.0,304000000.0,49690200.00000001,658000000.0
sh688475,萤石网络,44.55,4.09%,3.23%,64497200.0,61308100.00000001,3189100.0000000005,126000000.0
sh600303,ST曙光,5.35,4.09%,3.10%,61575100.0,49269700.0,12305400.0,111000000.00000001
sz301380,挖金客,48.18,4.06%,17.27%,71495900.0,67390900.0,4105000.0,139000000.0
sz002051,中工国际,12.05,4.06%,2.01%,166000000.0,128000000.0,38380900.0,294000000.0
sh600807,济南高新,3.85,4.05%,3.88%,62704300.0,53272000.0,9432300.0,115999999.99999999
sh603667,五洲新春,13.61,4.05%,2.15%,51035000.0,41603200.0,9431800.0,92638200.0
sz300506,名家汇,6.72,4.02%,2.06%,46045300.0,32667199.999999996,13378000.0,78712500.0
sz300058,蓝色光标,8.79,4.02%,4.43%,538000000.0,343000000.0,195000000.0,880000000.0000001
sh688258,卓易信息,66.3,4.00%,2.08%,62369200.0,55434399.99999999,6934800.0,118000000.0
sz300374,中铁装配,14.55,4.00%,5.59%,73982600.0,77915000.0,3932400.0,152000000.0
sz301311,昆船智能,25.79,3.99%,17.67%,151000000.0,118000000.0,32941300.0,270000000.0
sz002223,鱼跃医疗,34.38,3.99%,1.41%,254000000.0,194000000.0,59946899.99999999,448000000.00000006
sh601999,出版传媒,7.57,3.98%,7.71%,175000000.0,137000000.0,37853100.0,312000000.0
sz300226,上海钢联,29.78,3.98%,3.25%,157000000.0,136000000.0,21647900.0,293000000.0
sz300657,弘信电子,16.79,3.96%,3.13%,126000000.0,103000000.0,23118600.0,229999999.99999997
sz300588,熙菱信息,12.12,3.95%,7.00%,64903300.0,55808200.0,9095100.0,121000000.0
sz301283,聚胶股份,41.8,3.93%,18.39%,72547600.0,79590600.0,7043099.999999999,152000000.0
sz300380,安硕信息,29.66,3.92%,24.69%,488999999.99999994,412000000.0,76873500.0,901000000.0
sz002855,捷荣技术,10.08,3.92%,0.94%,13728300.0,9258000.0,4470300.0,22986400.0
sz301368,丰立智能,45.2,3.91%,15.78%,108000000.0,89572900.00000001,18338200.0,197000000.0
sh688004,博汇科技,31.37,3.91%,3.96%,33208500.0,23680000.0,9528500.0,56888500.0
sz000151,中成股份,12.76,3.91%,5.95%,120000000.0,81436800.0,39054000.0,202000000.0
sz301357,北方长龙,59.9,3.90%,28.06%,134000000.00000001,133000000.0,1019300.0000000001,266000000.0
sz002256,兆新股份,2.67,3.89%,4.38%,106000000.0,56709900.0,48996700.0,162000000.0
sz300592,华凯易佰,26.33,3.87%,1.68%,43666700.0,24990000.0,18676600.0,68656600.0
sh601086,国芳集团,6.73,3.86%,10.15%,244000000.0,202999999.99999997,40506500.0,447000000.0
sz002555,三七互娱,27.2,3.86%,2.01%,546000000.0,329000000.0,216000000.0,875000000.0
sz301379,天山电子,32.96,3.84%,19.64%,90413799.99999999,70847600.0,19566300.0,161000000.0
sz001328,登康口腔,35.99,3.81%,15.76%,127000000.0,108000000.0,19766300.0,235000000.0
sh603721,中广天择,17.51,3.79%,3.56%,50648700.0,28542100.0,22106600.0,79190800.0
sh600449,宁夏建材,16.43,3.79%,1.49%,67515600.0,47126600.0,20389100.0,114999999.99999999
sh600280,中央商场,4.93,3.79%,11.08%,345000000.0,264000000.0,80493300.0,609000000.0
sz301503,智迪科技,38.73,3.78%,43.28%,167000000.0,174000000.0,6068600.0,341000000.0
sh688543,国科军工,52.25,3.77%,14.69%,134000000.00000001,118000000.0,15572100.0,252000000.0
sh603137,恒尚节能,20.94,3.77%,9.18%,35146900.0,25505500.0,9641300.0,60652400.0
sh601700,风范股份,5.51,3.77%,4.04%,149000000.0,104000000.0,44827299.99999999,252000000.0
sz000546,ST金圆,6.9,3.76%,2.08%,60006500.0,41182500.0,18824000.0,101000000.0
sh603668,天马科技,15.72,3.76%,1.22%,48422299.99999999,33869800.0,14552500.0,82292099.99999999
sz300355,蒙草生态,3.59,3.76%,3.35%,96947800.0,61264100.0,35683700.0,158000000.0
sz300168,万达信息,10.49,3.76%,1.59%,125000000.0,98469300.0,26378200.0,223000000.0
sz300913,兆龙互连,34.6,3.75%,12.67%,142000000.0,138000000.0,3772500.0,280000000.0
sz300600,国瑞科技,11.1,3.74%,4.88%,78157500.0,53604799.99999999,24552600.000000004,132000000.0
sz300027,华谊兄弟,3.07,3.72%,5.16%,225000000.0,132000000.0,93728500.0,357000000.0
sh601598,中国外运,4.75,3.71%,0.89%,136000000.0,82737000.0,53010900.0,218000000.00000003
sh600804,ST鹏博士,4.48,3.70%,1.52%,57993500.0,35578000.0,22415600.0,93571500.0
sz300678,中科信息,38.38,3.70%,5.18%,311000000.0,229000000.0,82488700.00000001,540000000.0
sz301269,华大九天,106.62,3.69%,1.03%,167000000.0,119000000.0,47122800.0,286000000.0
sz002059,云南旅游,6.75,3.69%,4.48%,165000000.0,118000000.0,47160400.0,283000000.0
sz301246,宏源药业,36.94,3.68%,30.02%,247000000.00000003,234000000.0,12887700.0,480999999.99999994
sh688365,光云科技,13.03,3.66%,1.53%,39560800.0,32280500.0,7280300.0,71841400.0
sh688787,海天瑞声,81.68,3.65%,3.97%,83409100.0,47293000.0,36116100.0,131000000.0
sz300937,药易购,35.5,3.65%,24.54%,172000000.0,182000000.0,10536500.0,354000000.0
sz301320,豪江智能,22.76,3.64%,24.27%,121000000.0,112999999.99999999,7836600.0,234000000.0
sz301381,赛维时代,39.38,3.63%,22.22%,141000000.0,132000000.0,9288700.0,273000000.0
sz001360,南矿集团,18.3,3.62%,10.38%,52125500.0,41686400.0,10439100.0,93811800.0
sh600276,恒瑞医药,40.62,3.62%,0.95%,1390000000.0,1024000000.0,366000000.0,2413000000.0
sz300785,值得买,24.62,3.62%,4.01%,65291600.0,44653300.0,20638300.0,110000000.00000001
sz300229,拓尔思,21.22,3.61%,3.96%,375000000.0,279000000.0,96518100.0,654000000.0
sz002638,勤上股份,3.16,3.61%,1.64%,46570300.0,22105500.0,24464699.999999996,68675900.0
sz301277,新天地,27.95,3.60%,71.38%,463999999.99999994,547000000.0,83537800.0,1011999999.9999999
sz300371,汇中股份,14.4,3.60%,5.21%,49120900.0,49712600.0,591700.0,98875700.0
sz300266,兴源环境,3.18,3.58%,1.48%,47478000.0,24822500.0,22655500.0,72300600.0
sh600609,金杯汽车,4.95,3.56%,1.91%,74097900.0,48378000.0,25719899.999999996,122000000.0
sh601456,国联证券,11.39,3.55%,6.14%,919999999.9999999,761000000.0,159000000.0,1680000000.0
sz002157,*ST正邦,3.21,3.55%,5.84%,281000000.0,212000000.0,69072700.0,493000000.0
sz301004,嘉益股份,37.39,3.54%,4.84%,22770400.0,21437100.0,1333300.0000000002,44207500.0
sh688109,品茗科技,24.32,3.53%,2.32%,11896400.000000002,9659500.0,2236900.0,21555900.0
sh603927,中科软,34.58,3.53%,0.75%,90271400.0,61155200.00000001,29116200.0,151000000.0
sz300845,捷安高科,20.26,3.53%,1.80%,21805700.0,18146000.0,3659700.0000000005,39951600.0
sz300706,阿石创,28.14,3.53%,8.57%,141000000.0,120000000.0,21370100.000000004,260000000.0
sz301185,鸥玛软件,27.03,3.52%,5.29%,65086100.0,58097000.0,6989100.0,123000000.0
sz002649,博彦科技,13.84,3.52%,3.82%,154000000.0,113999999.99999999,39632200.0,268000000.00000003
sz000681,视觉中国,17.34,3.52%,3.91%,250000000.0,199000000.0,51176100.0,448000000.00000006
sh605133,嵘泰股份,31.04,3.50%,6.58%,76792500.0,51051899.99999999,25740700.0,128000000.0
sh600970,中材国际,13.64,3.49%,0.88%,122000000.0,85245000.0,36347500.0,206999999.99999997
sh600416,湘电股份,17.51,3.49%,1.01%,107000000.0,86167099.99999999,20737800.000000004,193000000.0
sh600482,中国动力,19.95,3.48%,0.87%,181000000.0,172000000.0,8484600.0,353000000.0
sz300788,中信出版,29.8,3.47%,1.69%,51295900.0,42641899.99999999,8654000.0,93937800.0
sh603505,金石资源,25.15,3.46%,0.46%,40071500.0,28658800.0,11412800.0,68730400.0
sh603083,剑桥科技,49.95,3.46%,9.97%,674000000.0,601000000.0,73679500.0,1275000000.0
sz301376,致欧科技,27.01,3.45%,32.01%,134000000.00000001,148000000.0,13911500.0,283000000.0
sz002087,*ST新纺,2.4,3.45%,3.12%,32861800.0,26823400.0,6038300.0,59685200.00000001
sh600373,中文传媒,12.64,3.44%,1.41%,144000000.0,93335700.0,50274900.0,237000000.0
