代码,股票简称,最新价,涨跌幅,换手率,流入资金(元),流出资金(元),净额(元),成交额(元)
sz301487,盟固利,98.02,1742.48%,83.92%,622000000.0,610000000.0,12421800.0,1232000000.0
sz300904,威力传动,128.0,261.48%,84.39%,504000000.0,446000000.0,57897400.0,949000000.0
sh688671,碧兴物联,70.0,93.80%,84.08%,332000000.0,296000000.0,35744300.0,628000000.0
sz300542,新晨科技,15.34,20.03%,10.98%,103000000.0,296000000.0,193000000.0,398000000.0
sz301515,港通医疗,42.42,20.00%,68.86%,305000000.0,327000000.0,21887399.999999996,631000000.0
sz301393,昊帆生物,98.96,20.00%,27.86%,327000000.0,302000000.0,24839300.0,628000000.0
sz301281,科源制药,39.6,20.00%,60.04%,250000000.0,299000000.0,49548100.00000001,549000000.0
sz300399,天利科技,18.24,20.00%,28.96%,479000000.0,505999999.99999994,26352500.0,985000000.0
sh688185,康希诺,97.84,19.54%,14.45%,490000000.00000006,422000000.0,67916700.0,911999999.9999999
sz301509,金凯生科,92.1,16.29%,74.68%,681000000.0,680000000.0,440000.0,1361000000.0
sz301293,三博脑科,81.89,13.36%,33.38%,490000000.00000006,401999999.99999994,87963900.0,893000000.0
sz300199,翰宇药业,11.14,12.41%,16.38%,712000000.0,483000000.0,229000000.0,1195000000.0
sh688137,近岸蛋白,58.13,11.98%,17.33%,106000000.0,62395300.0,43537800.0,168000000.0
sz301370,国科恒泰,22.83,11.20%,76.04%,577000000.0,534000000.0,42574300.0,1111000000.0
sh688076,诺泰生物,32.91,11.03%,9.35%,236000000.0,214000000.0,21382900.0,450000000.0
sh688117,圣诺生物,27.2,10.93%,20.12%,163000000.0,198000000.0,35370800.0,360000000.0
sz301038,深水规院,21.6,10.88%,47.04%,256000000.0,250999999.99999997,5717500.0,507000000.0
sh600322,天房发展,2.59,10.21%,17.67%,212000000.0,285000000.0,73005600.0,496000000.0
sz000518,四环生物,3.05,10.11%,3.64%,33358300.0,78034900.0,44676600.0,111000000.00000001
sh603616,韩建河山,6.57,10.05%,13.52%,149000000.0,181000000.0,31595500.0,330000000.0
sh603291,联合水务,17.34,10.03%,52.57%,145000000.0,235000000.0,90001900.0,380000000.0
sz002907,华森制药,17.88,10.03%,9.25%,239000000.0,243000000.00000003,4446200.0,480999999.99999994
sz000813,德展健康,3.4,10.03%,2.05%,42278500.0,105000000.0,62534900.0,147000000.0
sz002356,赫美集团,6.04,10.02%,3.03%,103000000.0,130000000.0,27064600.0,233000000.0
sh603122,合富中国,9.33,10.02%,14.31%,88684900.0,144000000.0,55181899.99999999,233000000.0
sh600272,开开实业,10.32,10.02%,8.79%,54866000.0,85779700.0,30913700.0,141000000.0
sh603102,百合股份,47.07,10.00%,12.96%,97106000.0,114999999.99999999,17754500.0,212000000.0
sz003005,竞业达,33.45,10.00%,12.89%,49918100.00000001,168000000.0,118000000.0,218000000.00000003
sh603106,恒银科技,8.59,9.99%,19.01%,301000000.0,528000000.0,227000000.0,828999999.9999999
sh603716,塞力医疗,12.01,9.98%,15.50%,113999999.99999999,256999999.99999997,142000000.0,371000000.0
sz000948,南天信息,20.17,9.98%,14.01%,578000000.0,449000000.0,128000000.0,1027000000.0
sh603963,大理药业,12.36,9.96%,8.82%,114999999.99999999,113999999.99999999,1067100.0,229000000.0
sz002177,御银股份,5.09,9.94%,10.19%,155000000.0,231000000.0,76001600.0,386000000.0
sz300841,康华生物,62.3,9.55%,7.41%,306000000.0,225999999.99999997,80504800.0,532000000.0
sz300380,安硕信息,31.85,9.41%,34.08%,677000000.0,603000000.0,73758500.0,1281000000.0
sz301008,宏昌科技,33.5,9.16%,37.78%,168000000.0,135000000.0,32725200.0,302000000.0
sh688073,毕得医药,72.55,8.62%,15.61%,106000000.0,108000000.0,2228300.0,214000000.0
sz000756,新华制药,22.68,7.85%,13.18%,768000000.0,511000000.00000006,256999999.99999997,1278000000.0
sz300487,蓝晓科技,62.6,7.84%,3.58%,429000000.0,238000000.0,191000000.0,667000000.0
sz300347,泰格医药,69.25,7.70%,3.46%,763000000.0,589000000.0,174000000.0,1351000000.0
sh603379,三美股份,31.6,7.56%,3.71%,364000000.0,319000000.0,44800100.0,683000000.0
sz301277,新天地,23.2,7.41%,42.83%,252000000.0,227999999.99999997,24412900.0,480000000.0
sz301331,恩威医药,44.0,7.32%,36.23%,147000000.0,123000000.0,24437199.999999996,270000000.0
sz301230,泓博医药,48.8,7.14%,22.92%,140000000.0,127000000.0,12675400.0,267000000.0
sh605116,奥锐特,22.96,7.04%,4.44%,45222000.0,32311800.0,12910200.0,77533700.0
sz300858,科拓生物,18.63,7.01%,7.75%,150000000.0,118000000.0,32595100.000000004,268000000.00000003
sz300674,宇信科技,19.0,6.92%,10.24%,781000000.0,600000000.0,181000000.0,1380000000.0
sh688202,美迪西,96.7,6.85%,5.05%,265000000.0,182000000.0,82273600.0,447000000.0
sh688631,莱斯信息,37.32,6.75%,6.51%,43697500.0,36509700.0,7187800.0,80207000.0
sz301089,拓新药业,64.52,6.75%,12.81%,358000000.0,272000000.0,86059500.0,629000000.0
sh603429,集友股份,11.03,6.47%,2.65%,91323700.00000001,59241700.0,32082000.0,151000000.0
sh688621,阳光诺和,61.5,6.42%,3.12%,79506500.0,55331800.0,24174699.999999996,135000000.0
sh600743,华远地产,2.16,6.40%,6.44%,195000000.0,124000000.0,71391400.0,319000000.0
sz301218,华是科技,39.3,6.33%,46.02%,513999999.99999994,495000000.0,19044500.0,1009000000.0
sh688247,宣泰医药,13.0,6.30%,19.26%,61809500.0,44942299.99999999,16867200.0,107000000.0
sh600283,钱江水利,15.18,6.30%,8.73%,267000000.0,200999999.99999997,65838500.0,468000000.0
sh603179,新泉股份,54.62,6.18%,1.39%,202000000.0,160000000.0,41740200.00000001,362000000.0
sz300887,谱尼测试,22.19,6.12%,3.80%,89041900.0,72606200.0,16435800.0,162000000.0
sz301371,敷尔佳,59.0,6.00%,35.23%,409000000.0,355000000.0,54510400.0,764000000.0
sz001367,海森药业,49.51,5.97%,29.25%,131000000.0,106000000.0,24708500.0,238000000.0
sz301337,亚华电子,39.0,5.83%,34.27%,166000000.0,160000000.0,5527000.0,326000000.0
sz300725,药石科技,52.69,5.80%,5.45%,293000000.0,191000000.0,102000000.0,483000000.0
sz300404,博济医药,9.56,5.64%,9.25%,121000000.0,114999999.99999999,6015400.0,237000000.0
sz300049,福瑞股份,22.67,5.64%,5.84%,159000000.0,140000000.0,18457600.0,299000000.0
sz301096,百诚医药,61.5,5.56%,4.04%,103000000.0,64111300.0,38818500.0,167000000.0
sh688331,荣昌生物,59.7,5.55%,1.78%,99105700.0,69313400.0,29792199.999999996,168000000.0
sz301363,美好医疗,43.39,5.52%,8.54%,76300200.0,73875800.0,2424400.0,150000000.0
sh688198,佰仁医疗,120.41,5.51%,0.19%,20504800.0,10206200.0,10298500.0,30711000.0
sh603538,美诺华,17.85,5.50%,5.61%,115999999.99999999,93974300.0,22297199.999999996,210000000.0
sz301362,民爆光电,57.9,5.31%,58.25%,380000000.0,393000000.0,13448500.0,773000000.0
sz002310,东方园林,2.8,5.26%,23.41%,868000000.0,874000000.0,5597000.0,1742000000.0000002
sz000980,众泰汽车,4.49,5.15%,11.42%,1241000000.0,940000000.0,300000000.0,2181000000.0
sz300601,康泰生物,29.44,5.14%,2.39%,335000000.0,281000000.0,54339600.0,616000000.0
sz301075,多瑞医药,26.84,5.09%,25.21%,95452000.0,91174200.0,4277800.0,187000000.0
sh603127,昭衍新药,28.46,5.06%,2.22%,212000000.0,184000000.0,28195100.000000004,396000000.0
sz301151,冠龙节能,18.35,5.04%,9.16%,49193400.0,42068300.0,7125100.0,91261700.0
sz000620,*ST新联,1.89,5.00%,2.12%,24576000.0,51505700.0,26929699.999999996,76081700.0
sh603555,ST贵人,1.89,5.00%,5.46%,89387400.0,71365800.0,18021500.0,161000000.0
sh600530,*ST交昂,2.1,5.00%,0.16%,0.0,2570299.9999999995,2570299.9999999995,2570299.9999999995
sz000752,*ST西发,7.16,4.99%,7.33%,69845600.0,67377100.0,2468600.0,137000000.0
sz300759,康龙化成,30.16,4.98%,3.05%,706000000.0,590000000.0,115999999.99999999,1296000000.0
sz300630,普利制药,20.27,4.97%,5.47%,220000000.00000003,134000000.00000001,86513000.0,354000000.0
sz000796,*ST凯撒,4.65,4.97%,1.80%,43370100.0,22425900.0,20944200.0,65796000.0
sz301396,宏景科技,35.78,4.96%,27.60%,152000000.0,119000000.0,32365100.000000004,271000000.0
sh600589,*ST榕泰,2.75,4.96%,2.15%,24949200.0,15787500.0,9161700.0,40736600.0
sz300142,沃森生物,27.5,4.96%,2.58%,685000000.0,418000000.0,268000000.00000003,1103000000.0
sz002317,众生药业,16.8,4.93%,10.25%,727000000.0,494000000.00000006,233000000.0,1221000000.0
sz000615,*ST美谷,3.23,4.87%,4.30%,54859600.0,48559900.0,6299800.0,103000000.0
sz002564,*ST天沃,3.45,4.86%,6.87%,110000000.00000001,88043300.0,21747600.000000004,198000000.0
sz002157,*ST正邦,3.02,4.86%,0.21%,0.0,17036200.0,17036200.0,17036200.0
sz300659,中孚信息,24.06,4.75%,16.03%,314000000.0,288000000.0,25078400.0,602000000.0
sz301211,亨迪药业,25.21,4.74%,21.86%,219000000.0,160000000.0,59156600.0,379000000.0
sh603168,莎普爱思,9.09,4.72%,4.63%,74746700.0,60363600.0,14383100.0,135000000.0
sz300140,中环装备,9.09,4.72%,4.02%,80349800.0,71422000.0,8927800.0,152000000.0
sz301208,中亦科技,46.18,4.72%,31.34%,259000000.0,248000000.0,10333000.0,507000000.0
sh603613,国联股份,41.36,4.71%,3.36%,540000000.0,463000000.0,77522800.0,1002999999.9999999
sz300430,诚益通,14.02,4.71%,3.09%,63300100.0,46674100.0,16626099.999999998,110000000.00000001
sz300238,冠昊生物,14.75,4.68%,8.51%,167000000.0,164000000.0,2436900.0,331000000.0
sz301379,天山电子,36.49,4.65%,34.22%,160000000.0,149000000.0,11723500.0,309000000.0
sz301258,富士莱,40.62,4.61%,14.50%,124000000.0,71297900.0,52388100.00000001,195000000.0
sz301047,义翘神州,92.37,4.59%,2.71%,86492099.99999999,59455300.0,27036800.0,146000000.0
sh688506,百利天恒,84.98,4.58%,2.67%,45219600.0,33487000.0,11732500.0,78706600.0
sz300254,仟源医药,7.81,4.55%,4.89%,47524600.0,36575100.0,10949500.0,84107300.0
sh688399,硕世生物,53.89,4.54%,2.28%,38137500.0,26434699.999999996,11702800.0,64572200.0
sz301446,福事特,36.9,4.50%,28.21%,110000000.00000001,92643700.00000001,17642800.0,202999999.99999997
sz301099,雅创电子,49.11,4.49%,13.55%,95207700.0,88255100.0,6952600.0,183000000.0
sz002813,路畅科技,38.35,4.38%,6.10%,144000000.0,131000000.0,13111000.0,274000000.0
sz301210,金杨股份,46.7,4.33%,16.00%,69915600.0,50722000.0,19193600.0,121000000.0
sz301290,东星医疗,33.61,4.25%,11.51%,56842000.0,35020200.0,21821800.0,91862300.0
sz301259,艾布鲁,15.21,4.25%,9.71%,62469600.0,47930100.0,14539500.0,110000000.00000001
sz300434,金石亚药,12.77,4.24%,6.38%,147000000.0,120000000.0,27505600.0,267000000.0
sz300039,上海凯宝,7.38,4.24%,9.04%,378000000.0,224000000.00000003,153000000.0,602000000.0
sh603296,华勤技术,76.39,4.23%,26.31%,568000000.0,582000000.0,13519500.0,1150000000.0
sz300255,常山药业,5.17,4.23%,1.98%,59198300.0,35014200.0,24184200.0,94212400.0
sz301234,五洲医疗,31.26,4.20%,11.83%,41571800.0,26223500.0,15348300.0,67795300.0
sz301408,华人健康,18.91,4.19%,29.20%,167000000.0,143000000.0,23427199.999999996,310000000.0
sz002355,兴民智通,5.97,4.19%,21.91%,391000000.0,400000000.0,9517900.0,791000000.0
sz301257,普蕊斯,52.63,4.18%,7.00%,76194100.0,56882600.0,19311500.0,133000000.0
sz002530,金财互联,9.0,4.17%,8.61%,262000000.0,252000000.0,9874500.0,513999999.99999994
sz000705,浙江震元,8.53,4.15%,8.93%,125000000.0,86469700.0,38808200.0,212000000.0
sh688131,皓元医药,57.1,4.03%,2.15%,56071200.0,49164100.0,6907100.0,105000000.0
sh603730,岱美股份,18.92,4.01%,0.45%,59282100.0,47019000.0,12263100.0,106000000.0
sh688180,君实生物,39.54,4.00%,1.30%,155000000.0,101000000.0,53971800.0,256999999.99999997
sh688222,成都先导,15.35,4.00%,1.66%,55899799.99999999,29855200.0,26044500.0,85754900.0
sz301239,普瑞眼科,98.88,3.93%,2.43%,91501600.0,77148600.0,14352900.0,169000000.0
sz300771,智莱科技,11.98,3.90%,9.35%,113999999.99999999,68204400.0,45862600.0,182000000.0
sh688298,东方生物,39.72,3.87%,1.41%,73758300.0,38995500.0,34762900.0,112999999.99999999
sz002349,精华制药,10.46,3.87%,16.72%,732000000.0,696000000.0,36698200.0,1428000000.0
sh688522,纳睿雷达,55.25,3.85%,5.27%,57666400.0,46984500.0,10681800.0,105000000.0
sh605020,永和股份,33.76,3.84%,7.22%,220000000.00000003,191000000.0,29763500.0,411000000.00000006
sz301126,达嘉维康,14.38,3.83%,14.32%,130000000.0,90901200.00000001,39590000.0,221000000.0
sh688356,键凯科技,103.62,3.83%,1.90%,42069500.0,29391400.0,12678100.0,71460800.0
