行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16074,电池,0.16,2023-07-27 00:00:00,17,38,2011833090.1548,1.48166975,1967304411138.39,0.001022634361,0.001042841892,138046652586.33,0.071557045717,0.070170458524,300750,宁德时代,300438,鹏辉能源,亿纬锂能,300014,鹏辉能源,300438,300750
16017,房地产开发,1.8599999999999999,2023-07-27 00:00:00,52,58,791743422.4584,3.95530076,1228967992850.28,0.000644234371,0.000410403434,20715344045.16,0.010737883122,0.016855885723,2,万科A,961,中南建设,苏州高新,600736,中南建设,961,600048
16029,银行,3.3,2023-07-27 00:00:00,34,42,569203185.0668,0.35146454,9965357988311.37,5.7118186999999996e-05,0.000295048794,163979445716.14,0.08499941486399999,0.016454947820999998,1,平安银行,2142,宁波银行,平安银行,1,西安银行,600928,600036
16031,酿酒行业,1.67,2023-07-27 00:00:00,15,30,434022234.5816,0.16987762,4703482604177.03,9.227678099999999e-05,0.000224977196,257568850122.3,0.133511864564,0.054761305993,600519,贵州茅台,600702,舍得酒业,古越龙山,600059,舍得酒业,600702,600519
16027,证券,7.27,2023-07-27 00:00:00,31,48,399691765.9492,0.71346814,2858615486551.95,0.000139820052,0.000207181858,55852177307.82,0.028951204033,0.019538191677,600030,中信证券,601555,东吴证券,太平洋,601099,东吴证券,601555,600030
16078,消费电子,0.04,2023-07-27 00:00:00,17,48,351162800.9961,0.74994445,1448457982966.72,0.000242439066,0.00018202667099999998,46321046716.86,0.024010703595,0.031979558442,601138,工业富联,2241,歌尔股份,春兴精工,2547,歌尔股份,2241,2475
16012,食品饮料,1.31,2023-07-27 00:00:00,44,69,333088201.8405,0.49832141,1561033096817.58,0.000213376771,0.000172657629,67002541168.75,0.034731040643,0.042921922223,600887,伊利股份,603288,海天味业,伊利股份,600887,桃李面包,603866,600887
16015,通信设备,0.19,2023-07-27 00:00:00,33,63,331135845.2203,1.25201743,1151843797620.48,0.000287483291,0.000171645617,26457780980.86,0.013714498742,0.022969938316,300502,新易盛,600522,中天科技,新易盛,300502,永鼎股份,600105,63
16028,保险,5.23,2023-07-27 00:00:00,3,6,303074045.299,0.59562595,2588663513705.63,0.00011707741999999999,0.000157099668,51432472068.36,0.026660231785,0.019868349747,601318,中国平安,601601,中国太保,新华保险,601336,中国太保,601601,601318
16077,半导体,-0.53,2023-07-27 00:00:00,44,90,227110286.3519,0.396822,2661918763078.39,8.5318263e-05,0.00011772354399999999,56799059907.21,0.029442024492,0.021337638359,300458,全志科技,603501,韦尔股份,和林微纳,688661,德明利,1309,603501
16019,家电行业,1.3,2023-07-27 00:00:00,19,43,197110259.1225,0.12680099,1612355138255.75,0.000122249903,0.00010217290699999999,154996670370.98,0.080343156607,0.096130602182,2050,三花智控,2032,苏泊尔,三花智控,2050,苏泊尔,2032,333
16023,石油行业,0.45,2023-07-27 00:00:00,5,9,184055029.9775,0.84858449,3209907678740.3,5.7339665e-05,9.5405676e-05,21834894865.69,0.011318206859,0.006802343572,601857,中国石油,600777,新潮能源,广汇能源,600256,新潮能源,600777,600028
16033,钢铁行业,1.1400000000000001,2023-07-27 00:00:00,21,38,182570364.6655,1.00658636,893754479073.76,0.00020427350999999998,9.4636094e-05,18661071740.4,0.00967304269,0.02087941619,932,华菱钢铁,600019,宝钢股份,中南股份,717,方大特钢,600507,600019
16030,装修建材,2.67,2023-07-27 00:00:00,16,23,158685767.4058,0.51425647,450398665136.75,0.00035232290799999997,8.2255415e-05,30675123211.52,0.015900575298,0.068106603296,603737,三棵树,603833,欧派家居,兔宝宝,2043,喜临门,603008,2271
16049,船舶制造,-0.91,2023-07-27 00:00:00,8,9,144652305.7361,4.27753151,388964638344.72,0.000371890633,7.4981113e-05,3634229334.84,0.001883817607,0.00934334121,300008,天海防务,601890,亚星锚链,天海防务,300008,亚星锚链,601890,600150
16039,文化传媒,-0.55,2023-07-27 00:00:00,29,64,122667399.0421,0.35511677,953612652831.15,0.000128634408,6.3585147e-05,34405436455.13,0.01783419839,0.03607904777,300058,蓝色光标,603000,人民网,新媒股份,300770,风语筑,603466,2027
