行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16077,半导体,-2.31,2023-07-11 00:00:00,66,88,1130358756.407,1.9948809299999999,2739049924991.25,0.000412682787,0.000593837775,59607583319.26,0.03131504443,0.021762138315,603986.0,兆易创新,2371,北方华创,兆易创新,603986.0,晶方科技,603005,603501
16070,汽车整车,-0.02,2023-07-11 00:00:00,16,19,601680406.5947,1.51402703,1800525365222.35,0.00033416935899999997,0.000316094826,41404230361.42,0.021751851714,0.022995638474,2594.0,比亚迪,625,长安汽车,海马汽车,572.0,江淮汽车,600418,2594
16074,电池,-0.1,2023-07-11 00:00:00,24,38,542283490.0118,0.39602603000000003,2012081847004.15,0.000269513634,0.000284890456,138132302973.55,0.072568270076,0.068651433429,300750.0,宁德时代,300014,亿纬锂能,湖南裕能,301358.0,派能科技,688063,300750
16078,消费电子,-1.94,2023-07-11 00:00:00,38,49,527506206.2374,1.06054608,1557579258050.89,0.00033867053899999997,0.00027712715999999996,51165198957.85,0.026879809404,0.032849178424,21.0,深科技,601231,环旭电子,深科技,21.0,漫步者,2351,2475
16057,软件开发,-2.5,2023-07-11 00:00:00,44,93,500603952.503,0.82157028,1870136929277.37,0.000267683048,0.000262993971,60453645731.24,0.031759526164999996,0.032325785767,2230.0,科大讯飞,300033,同花顺,佳发教育,300559.0,万兴科技,300624,600570
16031,酿酒行业,-0.27,2023-07-11 00:00:00,19,30,392757418.7751,0.17034821,4355465100752.21,9.017577e-05,0.00020633643099999998,231873425085.32,0.12181548394399999,0.053237351172,600519.0,贵州茅台,600809,山西汾酒,古越龙山,600059.0,重庆啤酒,600132,600519
16019,家电行业,-0.75,2023-07-11 00:00:00,30,42,389646705.9656,0.26125187,1603365582830.37,0.000243018005,0.000204702208,150622195594.81,0.079129877184,0.093941267798,651.0,格力电器,605117,德业股份,海信家电,921.0,小熊电器,2959,333
16079,光学光电子,-1.3900000000000001,2023-07-11 00:00:00,37,46,371044601.4762,1.54601413,791115705190.72,0.000469014329,0.00019492952999999999,24609424864.54,0.012928644143999999,0.031107238427,100.0,TCL科技,2222,福晶科技,洲明科技,300232.0,聚灿光电,300708,725
16056,通信服务,-2.48,2023-07-11 00:00:00,9,13,294126671.6716,3.16727345,2826898742563.47,0.000104045705,0.000154520436,9653758615.18,0.005071634566,0.003414964417,601728.0,中国电信,2544,普天科技,梦网科技,2123.0,普天科技,2544,600050
16061,专用设备,-1.25,2023-07-11 00:00:00,60,95,249345769.2593,0.90160217,1123728520826.08,0.000221891466,0.000130994639,28077892171.18,0.014750815113,0.024986366058,300751.0,迈为股份,300776,帝尔激光,英维克,2837.0,巨轮智能,2031,300751
