行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16074,电池,-1.01,2023-08-04 00:00:00,22,39,1656203120.812,1.11359855,2081458605086.2,0.000795693518,0.000845841617,153444026694.83,0.07836559535399999,0.073719470721,300750,宁德时代,603659,璞泰来,宁德时代,300750,天力锂能,301152,300750
16057,软件开发,0.85,2023-08-04 00:00:00,73,93,1387503720.7756,2.2668947,1907217161196.81,0.000727501697,0.000708613802,63590320399.79,0.032476293956999996,0.033341940128,300803,指南针,600570,恒生电子,指南针,300803,鼎捷软件,300378,600570
16039,文化传媒,1.96,2023-08-04 00:00:00,55,64,870516911.8066,2.40965057,972940741787.22,0.000894727576,0.000444582807,37496326535.19,0.019149796938,0.038539167829,300413,芒果超媒,603888,新华网,浙文互联,600986,科锐国际,300662,2027
16027,证券,1.3900000000000001,2023-08-04 00:00:00,31,48,727398939.4773,1.12179718,3216787675099.85,0.000226125879,0.00037149084399999997,66355853120.15,0.033888682714,0.02062798662,776,广发证券,600030,中信证券,长城证券,2939,哈投股份,600864,600030
16055,计算机设备,0.58,2023-08-04 00:00:00,15,21,375270898.7118,3.8327365,827511530396.92,0.00045349325699999997,0.000191655081,10539932917.9,0.005382862637,0.012736901578999999,2236,大华股份,2180,纳思达,神州数码,34,道通科技,688208,977
16031,酿酒行业,-1.33,2023-08-04 00:00:00,16,30,366516034.3343,0.13800027,4803094559318.6,7.630831099999999e-05,0.000187183873,267724426920.95,0.136729884886,0.055739986713999996,600519,贵州茅台,568,泸州老窖,永顺泰,1338,酒鬼酒,799,600519
16044,玻璃玻纤,-0.97,2023-08-04 00:00:00,7,14,336036732.7539,1.23560873,382964895365.81,0.000877460929,0.00017161774999999998,27626164893.35,0.014108994046999999,0.07213759075,600176,中国巨石,601636,旗滨集团,中国巨石,600176,再升科技,603601,600660
16020,电网设备,-0.27,2023-08-04 00:00:00,38,60,330192851.1396,0.57130256,963553465176.99,0.000342682439,0.000168633214,58136196100.28,0.029690811152,0.06033520526,600089,特变电工,2028,思源电气,三星医疗,601567,精达股份,600577,600406
16056,通信服务,-0.02,2023-08-04 00:00:00,11,13,321546650.6939,2.58120187,2937167486602.25,0.000109475082,0.000164217502,13473478418.24,0.006881057415,0.004587235314,600050,中国联通,2123,梦网科技,二六三,2467,梦网科技,2123,600050
16014,互联网服务,0.87,2023-08-04 00:00:00,59,77,228607180.1683,0.5484612999999999,1427950002651.83,0.000160094667,0.000116752266,42724960298.05,0.021820119182,0.029920487565,2195,二三四五,300059,东方财富,飞利信,300287,中科信息,300678,300059
16036,商业百货,-1.33,2023-08-04 00:00:00,20,31,222923207.6808,5.56435157,383729643078.58,0.000580938199,0.000113849397,4206802569.85,0.002148461527,0.010962933527999999,600415,小商品城,501,武商集团,小商品城,600415,武商集团,501,600415
16022,电子元件,0.17,2023-08-04 00:00:00,40,66,201485673.1075,0.28633428,1350739629931.34,0.000149166922,0.000102901006,70829887160.6,0.036173622367,0.052437853744,2463,沪电股份,988,华工科技,中京电子,2579,鸿远电子,603267,300124
16076,美容护理,-1.07,2023-08-04 00:00:00,9,14,195632915.2358,1.16712776,361693842296.31,0.000540879861,9.9911937e-05,17044368034.72,0.008704751024,0.047123744011,300896,爱美客,2511,中顺洁柔,水羊股份,300740,中顺洁柔,2511,603605
16078,消费电子,0.34,2023-08-04 00:00:00,32,48,192791235.8421,0.40513013000000003,1506363351060.19,0.00012798454999999998,9.8460659e-05,48634271743.66,0.024838071197,0.032285883555,2241,歌尔股份,601138,工业富联,国光电器,2045,环旭电子,601231,2475
16062,能源金属,-1.12,2023-08-04 00:00:00,4,11,166788868.9281,0.83908494,474631868233.45,0.000351406806,8.518095699999999e-05,20257415055.39,0.010345690382,0.042680267406,2466,天齐锂业,300618,寒锐钴业,天齐锂业,2466,寒锐钴业,300618,2460
16049,船舶制造,-0.07,2023-08-04 00:00:00,8,9,147436116.9941,4.38869203,375638057006.41,0.000392495154,7.5297288e-05,3374762368.02,0.00172352921,0.008984080034,600150,中国船舶,601890,亚星锚链,海兰信,300065,亚星锚链,601890,600150
16081,中药,-2.33,2023-08-04 00:00:00,22,42,140123282.5636,0.54584795,941561753592.47,0.000148820066,7.1562541e-05,26061250112.38,0.013309774416,0.027678747583999998,2603,以岭药业,999,华润三九,九芝堂,989,佛慈制药,2644,600436
16043,通用设备,-0.2,2023-08-04 00:00:00,42,66,126496432.6554,1.13823112,651714940334.97,0.000194097795,6.4603155e-05,11309591393.26,0.005775935902,0.017353586197,300024,机器人,688017,绿的谐波,汇洲智能,2122,绿的谐波,688017,2747
16023,石油行业,-0.15,2023-08-04 00:00:00,5,9,107201783.4306,0.50225731,3135527988839.72,3.4189388e-05,5.474916e-05,21578165271.08,0.011020212416,0.006881828307,601857,中国石油,600256,广汇能源,东华能源,2221,广汇能源,600256,600028
16035,汽车零部件,-0.4,2023-08-04 00:00:00,40,67,99826145.6529,0.32689214,1110285469803.74,8.9910341e-05,5.0982339e-05,31036563393.65,0.015850723032,0.027953678795,600699,均胜电子,338,潍柴动力,凌云股份,600480,华懋科技,603306,338
16067,非金属材料,-0.32,2023-08-04 00:00:00,11,21,93707210.5447,2.73828831,360642175366.72,0.000259834309,4.7857329e-05,3513785533.85,0.001794529909,0.009743135368,603688,石英股份,603612,索通发展,石英股份,603688,索通发展,603612,603260
16061,专用设备,-0.44,2023-08-04 00:00:00,49,95,88139196.4452,0.30669337,1100754321025.87,8.0071633e-05,4.5013681999999996e-05,29182456448.49,0.014903809700000001,0.026511325816,2837,英维克,2430,杭氧股份,金银河,300619,科瑞技术,2957,300751
16033,钢铁行业,-1.17,2023-08-04 00:00:00,19,38,77822992.687,0.37136076,914473291658.67,8.5101439e-05,3.974508e-05,20903117975.41,0.010675458147,0.022858095656,600019,宝钢股份,2756,永兴材料,酒钢宏兴,600307,河钢资源,923,600019
16019,家电行业,-0.33,2023-08-04 00:00:00,21,43,72203204.8886,0.04602151,1636972478938.37,4.4107769999999996e-05,3.6874991e-05,157256253494.57,0.080312542584,0.096065300741,333,美的集团,651,格力电器,德昌股份,605555,天际股份,2759,333
16072,光伏设备,-0.96,2023-08-04 00:00:00,23,43,43557761.6547,0.05061889,1725556388911.91,2.5242734e-05,2.2245439999999998e-05,87006820154.27,0.044435364531,0.050422472839999996,300274,阳光电源,600438,通威股份,帝科股份,300842,亿晶光电,600537,601012
16075,电源设备,-0.23,2023-08-04 00:00:00,8,15,42081784.9946,0.69177482,296157468864.53,0.000142092601,2.1491642e-05,6160958792.67,0.003146471154,0.020802983009,2518,科士达,601727,上海电气,科士达,2518,欧陆通,300870,2851
16065,橡胶制品,-0.15,2023-08-04 00:00:00,5,14,35418482.0832,1.00355166,210533738890.59,0.000168231858,1.8088618e-05,3586093634.52,0.001831458472,0.017033344173,2068,黑猫股份,300767,震安科技,黑猫股份,2068,震安科技,300767,601966
16042,综合行业,-1.03,2023-08-04 00:00:00,6,9,31505180.1652,2.07496358,119348704367.69,0.000263975888,1.6090051e-05,1560609799.98,0.000797021029,0.01307605146,158,常山北明,600673,东阳光,常山北明,158,海印股份,861,9
16079,光学光电子,-0.06,2023-08-04 00:00:00,32,46,27882215.2242,0.11804904000000001,778340856202.07,3.5822628e-05,1.4239762e-05,23622525180.38,0.012064290083,0.030349846075999998,2036,联创电子,725,京东方A,联创电子,2036,鸿利智汇,300219,725
16052,贵金属,0.39,2023-08-04 00:00:00,6,10,21139312.1012,0.07408447,624027044561.64,3.3875635e-05,1.0796085e-05,28784012834.59,0.014700320052,0.046126226556,600489,中金黄金,2237,恒邦股份,四川黄金,1337,恒邦股份,2237,601899
16008,交运设备,0.47000000000000003,2023-08-04 00:00:00,9,18,14884604.1122,0.12177561,494501690659.07,3.0100208999999998e-05,7.6017349999999995e-06,12236424899.24,0.006249280229,0.024744960696,603129,春风动力,603529,爱玛科技,春风动力,603129,钱江摩托,913,601766
16087,游戏,2.11,2023-08-04 00:00:00,14,19,13717470.4901,0.06898795,379729871670.02,3.6124286e-05,7.005667e-06,20357629447.46,0.010396871002,0.053610819074999996,300459,汤姆猫,2517,恺英网络,凯撒文化,2425,恺英网络,2517,2555
16046,工程咨询服务,-3.12,2023-08-04 00:00:00,5,9,13364629.395,1.23616576,69466764173.35,0.000192388829,6.825467e-06,1107643144.46,0.000565685849,0.015944936512,928,中钢国际,300284,苏交科,中钢国际,928,深城交,301091,603357
16048,环保行业,-0.59,2023-08-04 00:00:00,15,32,9699993.0969,0.22391783,321414540557.95,3.0179074e-05,4.953896e-06,4333485488.68,0.002213159923,0.013482543388,300203,聚光科技,600323,瀚蓝环境,聚光科技,300203,旺能环境,2034,603279
16080,电子化学品,-1.17,2023-08-04 00:00:00,8,16,4826526.0248,0.19983061,167725411034.34,2.8776354999999998e-05,2.464961e-06,2392866185.76,0.001222063754,0.014266569215999999,300655,晶瑞电材,300054,鼎龙股份,晶瑞电材,300655,江化微,603078,300054
16004,水泥建材,-1.46,2023-08-04 00:00:00,4,18,4641908.9349,0.06438879,427224944441.11,1.0865257e-05,2.370675e-06,7172934526.73,0.003663298577,0.016789596722,600585,海螺水泥,600881,亚泰集团,华新水泥,600801,亚泰集团,600881,600585
16037,贸易行业,-0.44,2023-08-04 00:00:00,14,24,3474532.8868,0.08407476,269136470268.72,1.2909929999999999e-05,1.7744829999999999e-06,4132251193.91,0.002110387298,0.015353739275,1287,中电港,600153,建发股份,天音控股,829,鹏都农牧,2505,600153
16045,装修装饰,-0.84,2023-08-04 00:00:00,3,6,3023130.2852,0.45573842000000003,49645812947.15,6.0893962999999995e-05,1.543947e-06,668103766.97,0.00034120813,0.013457404105,300592,华凯易佰,2047,宝鹰股份,华凯易佰,300592,宝鹰股份,2047,2081
16086,房地产服务,-2.81,2023-08-04 00:00:00,4,7,911551.5445,0.12083137000000001,69855861478.17,1.3049034e-05,4.6554e-07,745320400.94,0.000380643536,0.010669403901,2285,世联行,2146,荣盛发展,世联行,2285,荣盛发展,2146,1914
16064,采掘行业,-0.27,2023-08-04 00:00:00,5,11,-1231726.7433,-0.01710679,269530892822.33,-4.569891e-06,-6.290569999999999e-07,7164388125.6,0.0036589338329999998,0.026580953488,600871,石化油服,600339,中油工程,惠博普,2554,潜能恒信,300191,601808
16030,装修建材,-1.38,2023-08-04 00:00:00,11,23,-1351127.375,-0.00412215,471901178395.31,-2.863157e-06,-6.90036e-07,32723266097.39,0.01671214113,0.069343471887,2372,伟星新材,603737,三棵树,伟星新材,2372,三棵树,603737,2271
16060,教育,0.01,2023-08-04 00:00:00,1,3,-4484149.46,-1.23260502,39650567646.35,-0.000113091684,-2.290106e-06,361819397.45,0.00018478524799999999,0.009125200947,600880,博瑞传播,2607,中公教育,博瑞传播,600880,传智教育,3032,2607
16006,公用事业,-0.8200000000000001,2023-08-04 00:00:00,4,9,-6059591.9194,-0.40522402,124231711473.28,-4.8776531e-05,-3.094702e-06,1486480852.71,0.00075916254,0.011965389795,605011,杭州热电,601158,重庆水务,杭州热电,605011,中山公用,685,600008
