行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16011,煤炭行业,0.5,2023-08-28 00:00:00,26,28,552676738.477,2.38075633,1414925476856.84,0.00039060483899999997,0.00029512448,24516633269.74,0.01309166486,0.017327155155,601088.0,中国神华,937.0,冀中能源,新集能源,601918.0,冀中能源,937.0,601088
16078,消费电子,5.4,2023-08-28 00:00:00,29,49,451734735.8702,1.08260615,1351875230918.57,0.00033415416299999997,0.000241222345,43101451312.6,0.023015792965,0.031882713972,600745.0,闻泰科技,2475.0,立讯精密,闻泰科技,600745.0,精研科技,300709.0,2475
16038,旅游酒店,2.56,2023-08-28 00:00:00,11,15,419358331.625,1.97596554,398034113766.61,0.001053573845,0.000223933632,22056178902.32,0.011777804036,0.055412785335,300144.0,宋城演艺,2033.0,丽江股份,宋城演艺,300144.0,丽江股份,2033.0,601888
16005,工程建设,2.02,2023-08-28 00:00:00,33,42,358851092.1424,1.25066503,1441331535645.62,0.000248971929,0.000191623302,29527621970.16,0.01576748841,0.020486349767,601390.0,中国中铁,600970.0,中材国际,安徽建工,600502.0,同济科技,600846.0,601668
16074,电池,3.62,2023-08-28 00:00:00,22,40,274579509.216,0.20338157,1869306768147.39,0.000146888415,0.000146623024,136252371602.99,0.07275755874499999,0.07288925174,2812.0,恩捷股份,688005.0,容百科技,赢合科技,300457.0,容百科技,688005.0,300750
16058,多元金融,0.6000000000000001,2023-08-28 00:00:00,8,17,235418599.9944,5.33522376,356822506083.68,0.000659763877,0.000125711446,4765548578.5,0.002544760701,0.01335551569,617.0,中油资本,415.0,渤海租赁,中航产融,600705.0,瑞达期货,2961.0,600705
16066,化学原料,1.6600000000000001,2023-08-28 00:00:00,34,44,231152487.0888,1.4195351600000001,725618590999.58,0.000318559213,0.000123433379,16817388470.39,0.008980336379999999,0.023176622924,830.0,鲁西化工,600989.0,宝丰能源,鸿达兴业,2002.0,和邦生物,603077.0,2648
16017,房地产开发,3.52,2023-08-28 00:00:00,37,59,225105965.1938,1.1022586,1249957743265.38,0.00018009086,0.00012020458999999999,21494228239.32,0.011477727363,0.017195963908,2.0,万科A,600048.0,保利发展,财信发展,838.0,天健集团,90.0,600048
16023,石油行业,0.75,2023-08-28 00:00:00,5,9,182351222.9578,0.8275270100000001,3204065637568.66,5.6912449e-05,9.7373937e-05,22441270122.41,0.011983439334,0.007003998251,601857.0,中国石油,600028.0,中国石化,广汇能源,600256.0,新潮能源,600777.0,600028
16062,能源金属,2.01,2023-08-28 00:00:00,8,11,146114540.4513,0.9095208300000001,397370715700.78,0.00036770334299999997,7.802386899999999e-05,16006039600.66,0.008547083275,0.040279867057,2466.0,天齐锂业,603799.0,华友钴业,融捷股份,2192.0,华友钴业,603799.0,2460
