行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16047,医疗服务,2.5300000000000002,2023-08-02 00:00:00,18,29,362564039.8629,0.85709939,869994607892.98,0.000416742859,0.000185476756,41856917016.77,0.021412728016,0.048111697057999996,603259,药明康德,600763,通策医疗,诺泰生物,688076,诺禾致源,688315,603259
16033,钢铁行业,-0.16,2023-08-02 00:00:00,27,38,329731844.7596,1.62021213,919776822301.65,0.000358491143,0.000168680801,20629357847.39,0.01055335319,0.022428655895,932,华菱钢铁,629,钒钛股份,华菱钢铁,932,安阳钢铁,600569,600019
16039,文化传媒,-0.61,2023-08-02 00:00:00,20,64,186772976.6153,0.5167310900000001,955035749999.37,0.000195566477,9.554738499999999e-05,35958898137.86,0.018395480615,0.037651886998,2027,分众传媒,300364,中文在线,电广传媒,917,中文在线,300364,2027
16074,电池,0.16,2023-08-02 00:00:00,22,39,158315111.012,0.10874871,2031407361212.43,7.7933709e-05,8.0989205e-05,146181245114.39,0.074781887098,0.071960576645,300750,宁德时代,2812,恩捷股份,派能科技,688063,南都电源,300068,300750
16001,航空机场,-0.13,2023-08-02 00:00:00,11,13,152123802.8864,0.82086867,790774191993.61,0.000192373252,7.7821919e-05,18573931603.7,0.009501859524,0.023488287543999998,601021,春秋航空,601111,中国国航,春秋航空,601021,中国国航,601111,600009
16035,汽车零部件,-1.42,2023-08-02 00:00:00,37,67,120630250.5906,0.39341831,1111063669014.36,0.000108571861,6.1710774e-05,30870280947.17,0.015792298545,0.027784439189,2703,浙江世宝,2472,双环传动,天润工业,2283,精锻科技,300258,338
16030,装修建材,-0.24,2023-08-02 00:00:00,15,23,105358500.4922,0.3284799,471764577158.75,0.000223328553,5.389821e-05,32330364151.49,0.016539232786,0.068530715778,3012,东鹏控股,2271,东方雨虹,东鹏控股,3012,江山欧派,603208,2271
16066,化学原料,-0.22,2023-08-02 00:00:00,26,44,97641799.9579,0.5361447,763152586420.35,0.000127945317,4.9950581e-05,18112928580.98,0.009266024373,0.023734347367999998,2601,龙佰集团,600989,宝丰能源,丰元股份,2805,湖北宜化,422,2648
16076,美容护理,-0.02,2023-08-02 00:00:00,9,14,79194823.2361,0.47183738000000003,355067682126.23,0.000223041485,4.0513667e-05,16557823959.43,0.008470480059999999,0.046632866895,300740,水羊股份,603605,珀莱雅,水羊股份,300740,豪悦护理,605009,603605
16058,多元金融,1.63,2023-08-02 00:00:00,10,17,77942159.7964,1.91215789,377597088497.9,0.00020641620999999998,3.9872843e-05,4166302891.62,0.002131354075,0.011033726209,987,越秀资本,617,中油资本,爱建集团,600643,瑞达期货,2961,600705
16044,玻璃玻纤,-0.03,2023-08-02 00:00:00,8,14,76163418.2777,0.28162434000000003,379524930856.43,0.00020068093599999998,3.8962893e-05,27195427447.76,0.013912355059,0.071656497997,600176,中国巨石,601636,旗滨集团,中国巨石,600176,旗滨集团,601636,600660
16005,工程建设,0.11,2023-08-02 00:00:00,29,43,76036312.8891,0.22599823,1620877712983.39,4.6910579999999996e-05,3.8897869e-05,33494999290.21,0.017135024765,0.020664729375999998,600170,上海建工,601669,中国电建,同济科技,600846,新疆交建,2941,601668
16020,电网设备,-0.41000000000000003,2023-08-02 00:00:00,35,60,62662049.5443,0.10842514,958732613035.72,6.535925499999999e-05,3.2056002e-05,57145373735.28,0.029233838332,0.059605121343,600885,宏发股份,600406,国电南瑞,宏发股份,600885,汉缆股份,2498,600406
16004,水泥建材,-0.16,2023-08-02 00:00:00,14,18,59245016.5473,0.8443232700000001,427846199135.45,0.000138472696,3.0307952e-05,7124450158.8,0.003644652411,0.016651895407999998,600881,亚泰集团,600585,海螺水泥,三和管桩,3037,宁夏建材,600449,600585
16063,汽车服务,0.15,2023-08-02 00:00:00,6,7,54962162.5366,8.89074315,83762632962.35,0.00065616565,2.8116974e-05,670225261.83,0.000342866897,0.008001482738999999,600297,广汇汽车,603377,东方时尚,广汇汽车,600297,东方时尚,603377,300825
16019,家电行业,-0.54,2023-08-02 00:00:00,28,43,48915002.7725,0.03114642,1637322632034.54,2.9874993e-05,2.5023429999999997e-05,157215778850.68,0.080426819562,0.09602003647599999,2050,三花智控,651,格力电器,奥马电器,2668,亿田智能,300911,333
16086,房地产服务,0.93,2023-08-02 00:00:00,6,7,45797946.4983,7.13711988,69468666361.97,0.000659260482,2.3428839e-05,690091620.87,0.000353029923,0.009933854456,560,我爱我家,601588,北辰实业,我爱我家,560,北辰实业,601588,1914
16064,采掘行业,-0.48,2023-08-02 00:00:00,7,11,42332116.1977,0.58258423,271850695931.7,0.000155718256,2.1655825e-05,7272118242.21,0.003720194919,0.026750412454,600871,石化油服,600968,海油发展,中曼石油,603619,海油发展,600968,601808
16080,电子化学品,-0.9400000000000001,2023-08-02 00:00:00,10,16,28540000.4707,1.22425592,169844368135.06,0.00016803619,1.4600197999999999e-05,2409239241.35,0.001232493654,0.014184981626,300576,容大感光,300655,晶瑞电材,容大感光,300576,晶瑞电材,300655,300054
16037,贸易行业,-0.13,2023-08-02 00:00:00,17,24,27910948.2699,0.67981185,268726806758.59,0.000103863655,1.4278393999999999e-05,4132229623.91,0.002113923226,0.015377065183,300755,华致酒行,600153,建发股份,雅创电子,301099,建发股份,600153,600153
16077,半导体,-0.49,2023-08-02 00:00:00,52,90,23856356.6966,0.04112304,2702171255036.13,8.828588e-06,1.2204188e-05,58379437591.61,0.029865147935999998,0.021604640151,603501,韦尔股份,600584,长电科技,赛微电子,300456,长电科技,600584,603501
16002,铁路公路,-0.11,2023-08-02 00:00:00,10,20,23728758.7591,0.9197098300000001,311190708140.7,7.6251502e-05,1.2138913e-05,2587856821.39,0.001323868985,0.008315983587,600620,天宸股份,603069,海汽集团,天宸股份,600620,海汽集团,603069,600350
16017,房地产开发,1.54,2023-08-02 00:00:00,37,58,22918721.3299,0.10179499,1289579456010.78,1.7772244e-05,1.1724522e-05,22648647304.06,0.011586360373,0.017562816466,600383,金地集团,600649,城投控股,合肥城建,2208,财信发展,838,2
16003,物流行业,-0.29,2023-08-02 00:00:00,19,33,17880045.887,0.05190375,1076583296297.85,1.660814e-05,9.146889e-06,33923000093.06,0.017353976983,0.031509870355,2352,顺丰控股,601006,大秦铁路,瑞茂通,600180,嘉友国际,603871,2352
16025,造纸印刷,-0.28,2023-08-02 00:00:00,7,15,15694399.046,0.47220428000000003,185363284672.53,8.4668326e-05,8.028778e-06,3346686507.27,0.001712063215,0.01805474322,600103,青山纸业,815,美利云,青山纸业,600103,美利云,815,2831
16026,化纤行业,-0.12,2023-08-02 00:00:00,13,17,13622797.9616,0.13419907,561553115247.21,2.4259144e-05,6.9690099999999995e-06,10054040114.22,0.005143341693,0.017903987782,601233,桐昆股份,936,华西股份,桐昆股份,601233,华西股份,936,2493
16048,环保行业,-0.45,2023-08-02 00:00:00,18,32,11206556.2399,0.25859859,322989584485.81,3.4696339e-05,5.732934e-06,4331150578.9,0.002215685147,0.013409567326,35,中国天楹,300203,聚光科技,中国天楹,35,聚光科技,300203,603279
16042,综合行业,-0.07,2023-08-02 00:00:00,6,9,9682288.5875,0.65146496,118553708281.78,8.1670061e-05,4.9531649999999995e-06,1498934931.82,0.000766809605,0.012643509457,600770,综艺股份,600673,东阳光,综艺股份,600770,东阳光,600673,9
16061,专用设备,-0.38,2023-08-02 00:00:00,52,95,9624367.1297,0.03399704,1092433116405.6,8.810029e-06,4.923534e-06,28667773031.02,0.014665562360999999,0.026242131075,2837,英维克,2698,博实股份,英维克,2837,科瑞技术,2957,300751
16006,公用事业,0.1,2023-08-02 00:00:00,6,9,9188338.2038,0.62309426,124237772593.56,7.3957686e-05,4.700475e-06,1475518600.76,0.0007548305209999999,0.011876569982999999,600461,洪城环境,600008,首创环保,江南水务,601199,首创环保,600008,600008
