行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16027,证券,0.33,2023-07-31 00:00:00,41,48,2577148919.6238,4.32808189,3076274718356.96,0.000837749927,0.001318279934,62498147095.02,0.031969457641,0.020316178761,600030,中信证券,601688.0,华泰证券,国海证券,750,哈投股份,600864.0,600030
16031,酿酒行业,-0.8300000000000001,2023-07-31 00:00:00,23,30,2130545871.2766,0.80150021,4806614455049.18,0.000443252916,0.001089830645,266529819932.61,0.13633706252799999,0.055450634208999997,600519,贵州茅台,2568.0,百润股份,水井坊,600779,百润股份,2568.0,600519
16074,电池,-0.30000000000000004,2023-07-31 00:00:00,22,38,1958565929.9658,1.39354205,2032680038831.52,0.0009635387239999999,0.00100185835,146125058136.13,0.074746837682,0.071887879718,300750,宁德时代,300450.0,先导智能,赢合科技,300457,雄韬股份,2733.0,300750
16070,汽车整车,0.46,2023-07-31 00:00:00,11,20,1264451861.3203,2.82327962,1888821143581.96,0.000669439701,0.000646800619,47242077663.15,0.024165574036,0.025011408742,2594,比亚迪,601633.0,长城汽车,众泰汽车,980,江淮汽车,600418.0,2594
16057,软件开发,0.14,2023-07-31 00:00:00,49,93,661101979.9783,1.10359942,1838679790042.08,0.000359552535,0.00033817117399999997,61022496476.81,0.031214623264,0.033188212982,300033,同花顺,600588.0,用友网络,同花顺,300033,拉卡拉,300773.0,600570
16039,文化传媒,-0.88,2023-07-31 00:00:00,49,64,485251524.5084,1.40395345,965570062669.91,0.000502554442,0.000248219008,35840455680.08,0.018333342394,0.037118441287,300058,蓝色光标,603000.0,人民网,蓝色光标,300058,人民网,603000.0,2027
16082,医疗器械,-0.92,2023-07-31 00:00:00,30,73,383853753.3918,0.5425591,1316590481055.34,0.000291551366,0.000196351362,68618906334.16,0.035100388114,0.052118640778,300760,迈瑞医疗,2223.0,鱼跃医疗,新华医疗,600587,鱼跃医疗,2223.0,300760
16033,钢铁行业,2.41,2023-07-31 00:00:00,30,38,378075077.1434,1.92375462,911336720513.65,0.000414857723,0.000193395416,20007803884.3,0.010234521638,0.021954348414,932,华菱钢铁,2756.0,永兴材料,华菱钢铁,932,永兴材料,2756.0,600019
16009,农牧饲渔,-0.8,2023-07-31 00:00:00,33,39,347680044.4585,1.77464382,910049363004.08,0.000382045259,0.00017784755199999998,20365658056.78,0.010417573526,0.022378630088,2385,大北农,2311.0,海大集团,农发种业,600313,天邦食品,2124.0,2714
16047,医疗服务,-1.13,2023-07-31 00:00:00,15,29,338791369.4402,0.83975329,883597891872.54,0.000383422564,0.000173300759,41295161004.47,0.021123568648,0.046735241657,603259,药明康德,300347.0,泰格医药,百诚医药,301096,润达医疗,603108.0,603259
16029,银行,-0.38,2023-07-31 00:00:00,25,42,283421534.1323,0.16633979999999998,10258695034199.4,2.7627445e-05,0.000144977622,172131796350.59,0.088049973125,0.016779112331,1,平安银行,601939.0,建设银行,江阴银行,2807,紫金银行,601860.0,600036
16038,旅游酒店,-1.5,2023-07-31 00:00:00,12,15,198881277.7057,0.73247112,455835961148.36,0.000436300105,0.000101733041,27427755119.82,0.014030023229,0.060170231085999996,601888,中国中免,300144.0,宋城演艺,西安饮食,721,宋城演艺,300144.0,601888
