行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16070,汽车整车,-1.07,2023-07-03 00:00:00,17,19,1097913229.5628,2.97878358,1756122378773.7,0.000625191754,0.000574641044,39190276712.09,0.020511950227,0.022316369967,2594,比亚迪,600006,东风汽车,中通客车,957,东风汽车,600006,2594
16087,游戏,-1.34,2023-07-03 00:00:00,16,19,855742511.9576,3.84266555,426046376051.51,0.002008566579,0.000447890377,21269155755.48,0.011132145543,0.049922160945,2558,巨人网络,2602,世纪华通,掌趣科技,300315,凯撒文化,2425,2555
16038,旅游酒店,-1.2,2023-07-03 00:00:00,12,15,522897000.4394,2.12248451,424169196783.89,0.001232755713,0.00027368107999999996,26267064100.96,0.013748020086999999,0.061925911405,601888,中国中免,721,西安饮食,中青旅,600138,西安饮食,721,601888
16074,电池,-0.5,2023-07-03 00:00:00,19,38,455537493.5078,0.33443503,2013203809951.28,0.000226274901,0.000238425527,137300712382.84,0.071862349918,0.068200105575,300750,宁德时代,300014,亿纬锂能,南都电源,300068,嘉元科技,688388,300750
16029,银行,-0.23,2023-07-03 00:00:00,30,42,383816766.265,0.23754813,10169774727164.3,3.7740931e-05,0.000200887339,165109290368.74,0.086417188908,0.016235294763,601398,工商银行,601658,邮储银行,苏农银行,603323,江苏银行,600919,600036
16027,证券,-0.63,2023-07-03 00:00:00,39,48,359746694.5565,0.76965783,2732362595016.03,0.000131661404,0.00018828921099999998,47912877914.87,0.025077306145,0.017535329316,600030,中信证券,601881,中国银河,东吴证券,601555,中国银河,601881,600030
16052,贵金属,1.01,2023-07-03 00:00:00,8,10,343408512.6674,1.37360393,589003957456.55,0.000583032607,0.000179737907,26456603616.72,0.013847223904999999,0.044917531167,601899,紫金矿业,600489,中金黄金,银泰黄金,975,中金黄金,600489,601899
16007,电力行业,0.03,2023-07-03 00:00:00,42,64,320969770.2341,0.54224491,2802410799787.95,0.000114533448,0.000167993607,59788985267.18,0.031293187821,0.021334839729,600483,福能股份,600578,京能电力,福能股份,600483,闽东电力,993,600900
16072,光伏设备,-1.52,2023-07-03 00:00:00,19,42,296511943.2433,0.31255807,1845718292817.04,0.000160648537,0.000155192531,95796547695.53,0.050139324931,0.051902041642999996,300274,阳光电源,2129,TCL中环,能辉科技,301046,高测股份,688556,601012
16062,能源金属,1.35,2023-07-03 00:00:00,10,11,240482327.8517,1.23513655,478456635155.56,0.000502620949,0.000125866974,19868694556.71,0.010399152749,0.041526636056,2466,天齐锂业,2240,盛新锂能,盛屯矿业,600711,盛新锂能,2240,2460
16003,物流行业,-0.19,2023-07-03 00:00:00,16,33,238412611.0652,0.74271244,1060960251507.33,0.00022471398999999998,0.000124783697,32961948105.47,0.017252081272,0.031068033000000002,2352,顺丰控股,603713,密尔克卫,怡亚通,2183,密尔克卫,603713,2352
16001,航空机场,-0.67,2023-07-03 00:00:00,9,13,193343171.7285,1.10196925,776438279708.3,0.000249012931,0.000101194629,18555314184.92,0.009711737526,0.023897989924,600009,上海机场,601021,春秋航空,华夏航空,2928,中信海直,99,600009
16073,风电设备,-1.9300000000000002,2023-07-03 00:00:00,12,17,183982090.6319,1.53009555,280893839513.16,0.000654987987,9.6295097e-05,12517144526.55,0.0065513965979999995,0.044561833567999996,2487,大金重工,2531,天顺风能,大金重工,2487,天顺风能,2531,601615
16012,食品饮料,-1.18,2023-07-03 00:00:00,52,69,175310078.4257,0.24973603,1595710723622.91,0.00010986332,9.1756219e-05,71946589845.2,0.037656403415999996,0.045087489092,600887,伊利股份,603288,海天味业,黑芝麻,716,中炬高新,600872,600887
