行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16055,计算机设备,2.1,2023-06-26 00:00:00,11,21,1122061737.843,9.72475673,814368890941.5,0.001377829814,0.000584857919,12070429579.34,0.006291531106,0.01482182057,977,浪潮信息,2152,广电运通,浪潮信息,977,合众思壮,2383,977
16015,通信设备,2.31,2023-06-26 00:00:00,29,63,923995418.9958,3.62887897,1242704222228.01,0.000743536074,0.000481618809,25513992264.13,0.013298787332,0.020531025652,300308,中际旭创,600487,亨通光电,通宇通讯,2792,科信技术,300565,63
16039,文化传媒,0.8200000000000001,2023-06-26 00:00:00,38,64,916263782.8366,2.48192645,975268505647.06,0.000939498997,0.000477588809,36196918934.84,0.018867103274,0.037114823995,603000,人民网,603466,风语筑,中文在线,300364,风语筑,603466,2027
16014,互联网服务,1.15,2023-06-26 00:00:00,49,78,747294952.6973,1.72840909,1458433469826.11,0.000512395641,0.000389516331,42146926311.0,0.021968455735,0.028898765136,300418,昆仑万维,300059,东方财富,汉得信息,300170,数码视讯,300079,300059
16087,游戏,2.66,2023-06-26 00:00:00,12,19,539850004.8666,2.34299299,452631536090.21,0.001192691984,0.000281388751,22274351719.77,0.011610173093,0.049210781715,2517,恺英网络,603444,吉比特,宝通科技,300031,中青宝,300052,2555
16019,家电行业,1.47,2023-06-26 00:00:00,21,42,482605975.7259,0.31837817,1600336024805.76,0.000301565401,0.000251551156,150769248635.78,0.078586218613,0.09421099462799999,333,美的集团,2050,三花智控,石头科技,688169,三花智控,2050,333
16035,汽车零部件,1.75,2023-06-26 00:00:00,44,68,400104956.5907,1.35369197,1053916804310.79,0.000379636187,0.000208548732,29351681180.43,0.015299125351,0.027850093157999998,601689,拓普集团,338,潍柴动力,伯特利,603596,浙江世宝,2703,338
16022,电子元件,1.9,2023-06-26 00:00:00,30,66,358296443.247038,0.52295359,1307440362588.13,0.000274044196,0.000186756669,68060626632.8762,0.035475584920999996,0.052056390929999995,988,华工科技,603267,鸿远电子,胜宏科技,300476,鸿远电子,603267,300124
16078,消费电子,2.83,2023-06-26 00:00:00,23,49,322291116.8115,0.6466343800000001,1492589809990.11,0.00021592745399999998,0.00016798943,48901639805.94,0.025489249241,0.032762946309,601138,工业富联,2475,立讯精密,精研科技,300709,歌尔股份,2241,2475
16072,光伏设备,0.31,2023-06-26 00:00:00,22,42,279871535.3704,0.30115226,1802228081072.96,0.000155291962,0.000145878857,94185612702.41,0.049092843647,0.052260650964,2459,晶澳科技,300274,阳光电源,芯能科技,603105,中信博,688408,601012
