行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16015,通信设备,-1.05,2023-08-14 00:00:00,43,63,574110544.0982,2.45670433,1116259748008.89,0.000514316265,0.000297804517,24233072060.38,0.012570259157,0.021709169486,300308,中际旭创,2281.0,光迅科技,中际旭创,300308,北方导航,600435.0,63
16035,汽车零部件,-0.72,2023-08-14 00:00:00,38,67,401230309.0087,1.3808791,1061502586875.28,0.00037798335499999997,0.000208127511,29190991208.22,0.015142047349,0.027499689185,600699,均胜电子,338.0,潍柴动力,均胜电子,600699,富临精工,300432.0,338
16057,软件开发,-1.0,2023-08-14 00:00:00,66,93,359397342.7018,0.59694914,1858412892211.95,0.000193389394,0.00018642777599999998,61147178931.36,0.031718466565,0.032902902895,601360,三六零,2230.0,科大讯飞,顶点软件,603383,拓维信息,2261.0,600570
16087,游戏,-2.44,2023-08-14 00:00:00,15,19,308673652.0885,1.67575837,382179790879.01,0.000807666076,0.000160116216,19387830299.57,0.010056919352,0.050729606228,2555,三七互娱,300315.0,掌趣科技,游族网络,2174,掌趣科技,300315.0,2555
16039,文化传媒,-2.23,2023-08-14 00:00:00,48,64,273599648.7731,0.7663930999999999,965497109532.75,0.000283376973,0.00014192251299999998,36660164173.39,0.019016481413,0.037970247463,300133,华策影视,2027.0,分众传媒,华策影视,300133,省广集团,2400.0,2027
16017,房地产开发,-0.72,2023-08-14 00:00:00,50,58,217466504.3279,0.9949735900000001,1238077968629.21,0.000175648473,0.000112804943,21920454944.63,0.011370650771,0.0177052298,600383,金地集团,1979.0,招商蛇口,中南建设,961,中交地产,736.0,600048
16007,电力行业,0.0,2023-08-14 00:00:00,44,64,200452258.7465,0.34342324,2684175601574.77,7.4679264e-05,0.000103979258,58820677305.85,0.030511655959,0.021913870788,600027,华电国际,600900.0,长江电力,华电国际,600027,天富能源,600509.0,600900
16020,电网设备,-1.05,2023-08-14 00:00:00,46,60,190031824.0966,0.33367418,931598353510.84,0.00020398471399999998,9.8573935e-05,56790486330.59,0.029458548593,0.060960269107999995,2028,思源电气,600089.0,特变电工,思源电气,2028,泓淋电力,301439.0,600406
16078,消费电子,-0.85,2023-08-14 00:00:00,30,48,184273577.679,0.411887,1419044565450.51,0.000129857499,9.5586999e-05,44525494461.53,0.023096411511,0.031377093818,2475,立讯精密,2241.0,歌尔股份,可立克,2782,歌尔股份,2241.0,2475
16052,贵金属,-1.81,2023-08-14 00:00:00,2,10,181969895.9592,0.65665063,610362803184.04,0.00029813398699999997,9.4392025e-05,27617774731.93,0.014325983304,0.045248128798,601899,紫金矿业,2155.0,湖南黄金,紫金矿业,601899,湖南黄金,2155.0,601899
16027,证券,1.6099999999999999,2023-08-14 00:00:00,34,48,180056850.3216,0.26542186,3071412871579.18,5.8623459999999996e-05,9.3399684e-05,67252298025.16,0.0348853341,0.021896208955999998,601995,中金公司,600030.0,中信证券,华西证券,2926,华泰证券,601688.0,600030
16033,钢铁行业,-0.55,2023-08-14 00:00:00,23,38,133268107.2402,0.65378258,878312929252.77,0.00015173191999999998,6.9129273e-05,20533291972.58,0.010651097013,0.023378105102,932,华菱钢铁,1203.0,大中矿业,华菱钢铁,932,大中矿业,1203.0,600019
16043,通用设备,-0.85,2023-08-14 00:00:00,42,66,125645521.3396,1.18835277,628911655679.63,0.000199782466,6.517525999999999e-05,10741744306.79,0.005571993076,0.017079893829,688017,绿的谐波,2158.0,汉钟精机,绿的谐波,688017,五洲新春,603667.0,2747
