行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16074,电池,2.9,2023-06-30 00:00:00,33,38,686074996.2999,0.51959255,2000218127888.13,0.000343000089,0.000359592853,136211057400.36,0.071392373986,0.068098101653,300014.0,亿纬锂能,300750.0,宁德时代,蔚蓝锂芯,2245.0,恩捷股份,2812.0,300750
16041,化学制品,2.15,2023-06-30 00:00:00,60,70,670905124.9163,1.53255461,1173485951279.02,0.000571719776,0.00035164185999999996,45046531184.43,0.023610262357,0.038386936917,300769.0,德方纳米,300285.0,国瓷材料,德方纳米,300769.0,登康口腔,1328.0,600309
16079,光学光电子,2.16,2023-06-30 00:00:00,36,46,629033333.9475,2.91424956,772237766587.64,0.0008145591439999999,0.000329695576,22792698792.74,0.011946349345,0.029515130934,725.0,京东方A,2217.0,合力泰,福晶科技,2222.0,飞乐音响,600651.0,725
16077,半导体,1.23,2023-06-30 00:00:00,60,88,623408944.2163,1.10951959,2656084448335.7,0.00023470976,0.000326747662,57348250715.7,0.03005796916,0.021591275365,2049.0,紫光国微,2156.0,通富微电,盈方微,670.0,通富微电,2156.0,603501
16062,能源金属,2.43,2023-06-30 00:00:00,10,11,469020462.3645,2.49953392,474774611431.96,0.0009878802509999999,0.00024582794399999997,19470100576.06,0.010204874174,0.041009144354,2466.0,天齐锂业,2240.0,盛新锂能,西藏矿业,762.0,盛新锂能,2240.0,2460
16027,证券,1.63,2023-06-30 00:00:00,41,48,321528949.5542,0.70396632,2689676234353.67,0.000119541878,0.000168523139,46741120593.77,0.024498448404999998,0.017377972857,600030.0,中信证券,166.0,申万宏源,太平洋,601099.0,东吴证券,601555.0,600030
16043,通用设备,0.78,2023-06-30 00:00:00,42,64,283517037.367,2.16955247,673608970759.39,0.000420892609,0.000148599936,13372631268.68,0.007009004342,0.019852216715,688017.0,绿的谐波,595.0,宝塔实业,胜利精密,2426.0,宝塔实业,595.0,2747
16032,有色金属,1.43,2023-06-30 00:00:00,42,48,274857721.6339,1.3040189899999999,832760067017.6,0.000330056318,0.000144061324,21650490210.48,0.011347682953,0.025998473111,601677.0,明泰铝业,600362.0,江西铜业,宏达股份,600331.0,钢研高纳,300034.0,807
16020,电网设备,0.67,2023-06-30 00:00:00,43,59,271983007.7612,0.47764986000000004,954648097508.34,0.000284903944,0.000142554599,57200707391.82,0.029980637198999998,0.059918107564,600089.0,特变电工,600406.0,国电南瑞,科陆电子,2121.0,望变电气,603191.0,600406
16051,化肥行业,2.02,2023-06-30 00:00:00,15,19,266815072.8437,5.58058695,330523805512.36,0.000807249186,0.000139845926,5155016871.28,0.002701901735,0.015596507075,792.0,盐湖股份,2538.0,司尔特,云天化,600096.0,司尔特,2538.0,792
16066,化学原料,1.98,2023-06-30 00:00:00,38,44,249346534.7528,1.5319420099999999,722555818580.53,0.00034508965,0.000130690132,16840105738.85,0.008826413581,0.023306304241,683.0,远兴能源,2648.0,卫星化学,湘潭电化,2125.0,卫星化学,2648.0,2648
16024,化学制药,1.35,2023-06-30 00:00:00,67,93,233846380.5568,0.62512422,1567026797524.55,0.000149229344,0.000122566028,38137383396.21,0.01998896705,0.024337416218,2422.0,科伦药业,600276.0,恒瑞医药,誉衡药业,2437.0,拓新药业,301089.0,600276
16075,电源设备,1.28,2023-06-30 00:00:00,11,15,209942216.9905,3.13274635,307438840891.71,0.000682874735,0.000110037126,7012497559.61,0.003675464077,0.022809406708,2335.0,科华数据,600875.0,东方电气,科华数据,2335.0,英杰电气,300820.0,2851
16067,非金属材料,1.6,2023-06-30 00:00:00,15,19,194941004.7832,5.87360723,359075277919.6,0.000542897316,0.000102174533,3566146744.38,0.00186912639,0.009931473882,301071.0,力量钻石,600330.0,天通股份,力量钻石,301071.0,天通股份,600330.0,603688
16026,化纤行业,2.42,2023-06-30 00:00:00,12,17,194204868.2417,2.20920394,538124190527.94,0.000360892284,0.000101788701,9106623457.52,0.004773059398,0.016922902961,301.0,东方盛虹,600346.0,恒力石化,华西股份,936.0,新乡化纤,949.0,600346
16070,汽车整车,0.54,2023-06-30 00:00:00,15,19,189712346.2652,0.52207249,1692382977296.01,0.000112097763,9.9434033e-05,36857771028.75,0.019318283139,0.021778623115,601127.0,赛力斯,600104.0,上汽集团,众泰汽车,980.0,中通客车,957.0,2594
16044,玻璃玻纤,0.93,2023-06-30 00:00:00,12,14,188175854.7968,0.76756844,367964394927.32,0.0005113969109999999,9.8628711e-05,24949539668.72,0.013076815501,0.067804222399,600660.0,福耀玻璃,600176.0,中国巨石,金晶科技,600586.0,中国巨石,600176.0,600660
16011,煤炭行业,0.98,2023-06-30 00:00:00,22,28,173962644.7749,0.70134869,1493886890059.13,0.00011644967599999999,9.1179134e-05,25304979065.18,0.013263112141,0.016939019436,600188.0,兖矿能源,601088.0,中国神华,平煤股份,601666.0,淮北矿业,600985.0,601088
16015,通信设备,2.08,2023-06-30 00:00:00,38,63,158657654.5517,0.65074939,1277530147544.37,0.000124190928,8.3157321e-05,24886585965.3,0.013043819542999999,0.019480233803999998,300502.0,新易盛,2281.0,光迅科技,科信技术,300565.0,仕佳光子,688313.0,63
16080,电子化学品,3.99,2023-06-30 00:00:00,14,16,151299773.314,6.16058531,178894368495.4,0.000845749224,7.9300831e-05,2648801057.61,0.001388317508,0.014806508890999999,688550.0,瑞联新材,688106.0,金宏气体,瑞联新材,688550.0,金宏气体,688106.0,300054
16009,农牧饲渔,1.27,2023-06-30 00:00:00,32,39,140373312.3661,0.76274071,852462971325.99,0.000164667929,7.3573939e-05,18574355126.74,0.009735386635,0.021789046271,2385.0,大北农,300498.0,温氏股份,傲农生物,603363.0,巨星农牧,603477.0,2714
16068,小金属,1.21,2023-06-30 00:00:00,23,29,131296421.809,0.90174909,616627947806.55,0.00021292648599999998,6.881646299999999e-05,14805845483.33,0.007760195671,0.024010986748,960.0,锡业股份,600366.0,宁波韵升,东方锆业,2167.0,宁波韵升,600366.0,603993
16085,生物制品,0.79,2023-06-30 00:00:00,28,41,120863484.0695,0.86260926,992766717531.44,0.000121744093,6.3348242e-05,14296218221.4,0.007493084463,0.014400380239,300122.0,智飞生物,2252.0,上海莱士,万泽股份,534.0,上海莱士,2252.0,2007
16073,风电设备,1.3599999999999999,2023-06-30 00:00:00,14,17,119519818.6745,1.01374156,269309698271.55,0.000443800648,6.2643986e-05,12024222357.55,0.006302262062,0.044648308006,601615.0,明阳智能,603063.0,禾望电气,天能重工,300569.0,禾望电气,603063.0,601615
16018,塑料制品,1.99,2023-06-30 00:00:00,19,21,103278914.1873,2.69748395,200087353757.85,0.000516169124,5.4131631999999996e-05,4008127451.4,0.002100781974,0.020031887954,601208.0,东材科技,603051.0,鹿山新材,道恩股份,2838.0,鹿山新材,603051.0,300487
