行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16015,通信设备,-0.72,2023-07-20 00:00:00,27,63,1672524451.6908,6.48156062,1173398111815.72,0.001425368283,0.000877848043,26119259938.74,0.013709061887,0.022259503979,63,中兴通讯,2465.0,海格通信,中际旭创,300308,星网锐捷,2396.0,63
16087,游戏,-0.21,2023-07-20 00:00:00,14,19,556156169.9592,2.69362297,379902974782.68,0.001463942656,0.000291906408,20431652982.34,0.010723841175,0.053781239785999996,2602,世纪华通,2624.0,完美世界,神州泰岳,300002,完美世界,2624.0,2555
16035,汽车零部件,-1.8599999999999999,2023-07-20 00:00:00,25,68,285450921.4277,0.93466804,1088162028586.24,0.000262323913,0.00014982294099999998,30030355853.03,0.015761855728,0.027597320127,2920,德赛西威,1311.0,多利科技,亚太股份,2284,多利科技,1311.0,338
16070,汽车整车,-1.24,2023-07-20 00:00:00,13,19,276288359.4907,0.66830416,1743581699400.89,0.000158460231,0.000145013841,41216223035.01,0.02163291585,0.023638825212,601127,赛力斯,600733.0,北汽蓝谷,赛力斯,601127,北汽蓝谷,600733.0,2594
16017,房地产开发,2.39,2023-07-20 00:00:00,45,58,264552194.069,1.53176909,1139003704481.85,0.000232266316,0.00013885394999999998,17550634687.05,0.009211698096999999,0.01540875997,2,万科A,1979.0,招商蛇口,新城控股,601155,西藏城投,600773.0,600048
16062,能源金属,-1.9,2023-07-20 00:00:00,6,11,229078075.8949,1.18704663,478436593122.24,0.000478805508,0.000120234858,19799299662.67,0.010391941618,0.041383330513,762,西藏矿业,300618.0,寒锐钴业,西藏矿业,762,寒锐钴业,300618.0,2460
16055,计算机设备,-1.32,2023-07-20 00:00:00,11,21,211180988.5569,1.99434427,775715958785.28,0.00027224009799999997,0.00011084131999999999,10477138651.52,0.005499073959,0.013506411119999999,977,浪潮信息,2180.0,纳思达,浪潮信息,977,道通科技,688208.0,977
16078,消费电子,-1.27,2023-07-20 00:00:00,17,48,192056656.7192,0.37828771,1484859128782.37,0.000129343352,0.00010080364399999999,48822080035.21,0.025624957147,0.032879940655,601138,工业富联,2241.0,歌尔股份,精研科技,300709,京泉华,2885.0,2475
16056,通信服务,-0.02,2023-07-20 00:00:00,6,13,175439713.1042,1.47631134,2863701727182.15,6.126326299999999e-05,9.2082007e-05,11850813204.23,0.006220066419,0.004138284756,600050,中国联通,2929.0,润建股份,梦网科技,2123,国脉科技,2093.0,600050
16029,银行,0.30000000000000004,2023-07-20 00:00:00,30,42,163160233.4243,0.10523698000000001,9674476999178.23,1.6865018e-05,8.5636949e-05,155568549559.51,0.081652346909,0.016080305899,2142,宁波银行,601658.0,邮储银行,宁波银行,2142,江苏银行,600919.0,600036
16044,玻璃玻纤,-0.22,2023-07-20 00:00:00,8,14,125120110.8421,0.50593,358626060845.47,0.000348887391,6.5671054e-05,24912372718.94,0.013075610111,0.069466152739,600176,中国巨石,2080.0,中材科技,中国巨石,600176,信濠光电,301051.0,600660
16012,食品饮料,2.18,2023-07-20 00:00:00,41,69,96556555.4336,0.14814733,1530933245606.87,6.3070389e-05,5.067907e-05,65196582104.14,0.034219345455,0.042586169117,600298,安琪酵母,603288.0,海天味业,青海春天,600381,华统股份,2840.0,600887
16051,化肥行业,-0.39,2023-07-20 00:00:00,12,17,95006556.5204,1.7164924,335282805658.43,0.000283362448,4.9865531e-05,5776073242.94,0.00303165349,0.017227466322,792,盐湖股份,600141.0,兴发集团,四川美丰,731,川发龙蟒,2312.0,792
16039,文化传媒,-0.18,2023-07-20 00:00:00,28,64,92145616.7691,0.26205408,971380199947.48,9.4860505e-05,4.8363926e-05,34814249188.45,0.018272749602,0.035839982315999996,2027,分众传媒,300058.0,蓝色光标,掌阅科技,603533,南方传媒,601900.0,2027
16011,煤炭行业,-0.59,2023-07-20 00:00:00,18,28,77396810.0401,0.31035367,1420122106571.64,5.4500109e-05,4.0622807e-05,25086014123.87,0.013166748251,0.017664688133,983,山西焦煤,600188.0,兖矿能源,山西焦煤,983,兰花科创,600123.0,601088
16022,电子元件,-1.4100000000000001,2023-07-20 00:00:00,17,66,74403453.8633,0.10754898,1336489340400.19,5.5670817e-05,3.9051701999999996e-05,68182769029.17,0.035786687771,0.05101632087,300476,胜宏科技,2384.0,东山精密,胜宏科技,300476,东山精密,2384.0,300124
16052,贵金属,-0.89,2023-07-20 00:00:00,6,10,68912526.2685,0.24143674,624250447908.11,0.000110392434,3.6169711e-05,28546292582.62,0.014982924193,0.045728910052,975,银泰黄金,600489.0,中金黄金,湖南黄金,2155,四川黄金,1337.0,601899
16016,航运港口,0.37,2023-07-20 00:00:00,12,27,68885962.1794,0.56085461,842191703580.02,8.1793684e-05,3.6155769e-05,12199994675.21,0.0064033392369999996,0.014486006717,601919,中远海控,601975.0,招商南油,中远海特,600428,招商南油,601975.0,601919
16030,装修建材,0.0,2023-07-20 00:00:00,17,23,63891153.5699,0.22714683,430906469029.86,0.000148271512,3.3534173e-05,28572367207.01,0.014996609828,0.066307584733,2572,索菲亚,2271.0,东方雨虹,江山欧派,603208,东方雨虹,2271.0,2271
16082,医疗器械,1.1,2023-07-20 00:00:00,29,73,50361253.8606,0.07482561,1305739230798.86,3.8569150999999996e-05,2.6432814e-05,67854139959.94,0.03561420217,0.051966072826,300760,迈瑞医疗,688139.0,海尔生物,达安基因,2030,海尔生物,688139.0,300760
16064,采掘行业,-0.46,2023-07-20 00:00:00,6,11,32859419.0472,0.46409862,265718399006.03,0.00012366256599999998,1.7246728999999998e-05,7018894297.32,0.003683965645,0.026414784688,603619,中曼石油,600968.0,海油发展,中曼石油,603619,海油发展,600968.0,600583
16026,化纤行业,0.22,2023-07-20 00:00:00,12,17,31992868.7833,0.34040746,546916871524.67,5.8496767e-05,1.6791908e-05,9364048086.99,0.004914852681,0.017121519877,601233,桐昆股份,600346.0,恒力石化,华西股份,936,中简科技,300777.0,2493
16010,纺织服装,0.5,2023-07-20 00:00:00,15,24,31101917.8589,0.69685275,310611870766.52,0.000100131131,1.6324279999999997e-05,4490190539.39,0.002356739821,0.014455952789,600398,海澜之家,603055.0,台华新材,朗姿股份,2612,台华新材,603055.0,2563
16068,小金属,-0.89,2023-07-20 00:00:00,15,29,29111454.5224,0.19278599999999999,623858100147.67,4.6663583e-05,1.5279557e-05,15089492235.36,0.007919932777,0.02418737888,300748,金力永磁,831.0,中国稀土,金力永磁,300748,云南锗业,2428.0,603993
16061,专用设备,-1.52,2023-07-20 00:00:00,34,95,26320938.2512,0.092489,1095006794062.96,2.4037237e-05,1.3814916e-05,28026405030.31,0.014710053881,0.025594731633,300751,迈为股份,2430.0,杭氧股份,巨轮智能,2031,航天动力,600343.0,300751
16045,装修装饰,-0.18,2023-07-20 00:00:00,6,6,23248999.965,5.24310469,49418895871.72,0.00047044758,1.2202565e-05,465408180.97,0.000244276047,0.009417615929,300592,华凯易佰,,,华凯易佰,300592,,,2081
16069,燃气,-0.05,2023-07-20 00:00:00,11,16,22267217.2819,0.48254562,238520864519.95,9.3355428e-05,1.1687263e-05,4594194253.95,0.002411327637,0.019261183977,600803,新奥股份,601139.0,深圳燃气,天壕环境,300332,新天然气,603393.0,600803
16025,造纸印刷,0.6000000000000001,2023-07-20 00:00:00,8,15,21247041.6835,0.69999976,173710207285.26,0.000122313144,1.1151809e-05,3019865593.34,0.0015850190399999999,0.017384502848,2078,太阳纸业,600963.0,岳阳林纸,集友股份,603429,青山纸业,600103.0,2831
16086,房地产服务,2.95,2023-07-20 00:00:00,5,7,19539110.5266,4.30958528,59637311583.57,0.000327632316,1.0255378e-05,483830697.22,0.000253945364,0.008112885782,1914,招商积余,2146.0,荣盛发展,我爱我家,560,荣盛发展,2146.0,1914
16013,家用轻工,0.33,2023-07-20 00:00:00,4,9,19125304.9703,0.59563824,107046365464.72,0.000178663749,1.0038186e-05,3245424818.6,0.00170340698,0.030317935639,603899,晨光股份,301101.0,明月镜片,沐邦高科,603398,明月镜片,301101.0,603899
16071,电机,-1.78,2023-07-20 00:00:00,3,10,17024416.322,0.64863885,149963201356.3,0.000113523959,8.935505e-06,2609386184.25,0.001369573134,0.017400176580999998,603728,鸣志电器,2176.0,江特电机,鸣志电器,603728,江特电机,2176.0,603489
16014,互联网服务,-1.15,2023-07-20 00:00:00,27,77,14113281.4757,0.03579823,1360418391485.07,1.0374221e-05,7.407555e-06,38553412986.09,0.020235302448,0.028339379435,300418,昆仑万维,300059.0,东方财富,昆仑万维,300418,博彦科技,2649.0,300059
16076,美容护理,1.27,2023-07-20 00:00:00,10,14,12296980.3015,0.07639699999999999,341382142833.17,3.6021159e-05,6.4542439999999995e-06,16171035708.65,0.00848759612,0.047369307528999996,300740,水羊股份,603605.0,珀莱雅,水羊股份,300740,名臣健康,2919.0,603605
16048,环保行业,-0.2,2023-07-20 00:00:00,19,31,11447376.1829,0.27810441,307875118687.13,3.7181882e-05,6.0083169999999996e-06,4087809700.49,0.002145544564,0.013277492894,601827,三峰环境,35.0,中国天楹,启迪环境,826,蒙草生态,300355.0,603279
16059,工程机械,-0.56,2023-07-20 00:00:00,11,19,5175982.9489,0.014165480000000001,571079623634.61,9.063505e-06,2.716688e-06,36309156609.42,0.019057372842,0.063579849651,603298,杭叉集团,425.0,徐工机械,山推股份,680,铁建重工,688425.0,600031
16004,水泥建材,0.4,2023-07-20 00:00:00,12,18,3737459.2946,0.06363609,389294889896.69,9.600587e-06,1.961658e-06,5897999279.7,0.00309564809,0.015150466736,672,上峰水泥,600585.0,海螺水泥,宁夏建材,600449,杭萧钢构,600477.0,600585
16021,仪器仪表,-1.09,2023-07-20 00:00:00,7,19,3580761.3019,0.21870056000000002,192022555016.8,1.8647608e-05,1.8794129999999999e-06,1612087869.72,0.0008461270499999999,0.008395304758,300567,精测电子,603662.0,柯力传感,精测电子,300567,柯力传感,603662.0,300567
16063,汽车服务,-0.15,2023-07-20 00:00:00,4,7,3453651.2811,0.68806155,81396531186.34,4.2429957e-05,1.812698e-06,496768968.74,0.000260736198,0.006103072963,25,特力A,600335.0,国机汽车,特力A,25,国机汽车,600335.0,300825
16037,贸易行业,0.36,2023-07-20 00:00:00,13,24,2437713.5001,0.07125851,255820791067.96,9.528989e-06,1.279468e-06,3416987428.79,0.001793454035,0.013356957479999999,600153,建发股份,2127.0,南极电商,建发股份,600153,南极电商,2127.0,600153
16019,家电行业,-0.56,2023-07-20 00:00:00,19,42,-168107.6763,-0.00010925,1593701809262.72,-1.0548299999999999e-07,-8.8234e-08,152344796148.43,0.079960314473,0.095591782141,2050,三花智控,688169.0,石头科技,奥马电器,2668,石头科技,688169.0,333
16060,教育,-1.43,2023-07-20 00:00:00,2,3,-311575.5851,-0.09230758,40131984715.84,-7.763772e-06,-1.63535e-07,337911606.95,0.000177357672,0.008420007367,2607,中公教育,600880.0,博瑞传播,传智教育,3032,博瑞传播,600880.0,2607
16009,农牧饲渔,1.1,2023-07-20 00:00:00,19,39,-3165991.3758,-0.01668942,875023158222.34,-3.61818e-06,-1.661715e-06,18853145778.32,0.009895339409999999,0.021545882073,876,新希望,300498.0,温氏股份,冠农股份,600251,农发种业,600313.0,2714
16083,医药商业,0.75,2023-07-20 00:00:00,11,19,-3567003.8179,-0.02459507,348600771525.81,-1.0232346e-05,-1.872192e-06,14454212314.3,0.007586497152,0.041463512117,603939,益丰药房,28.0,国药一致,瑞康医药,2589,国药一致,28.0,603939
16003,物流行业,0.30000000000000004,2023-07-20 00:00:00,12,33,-6369460.2145,-0.01937525,1059034157957.24,-6.014405e-06,-3.343101e-06,32734852401.66,0.017181348877,0.030910100638,601816,京沪高铁,2468.0,申通快递,物产中大,600704,申通快递,2468.0,2352
16054,珠宝首饰,-0.44,2023-07-20 00:00:00,5,7,-8695086.7137,-0.40706373,133612648924.31,-6.5076823e-05,-4.563739e-06,2116641469.01,0.001110949122,0.015841624921,605599,菜百股份,600612.0,老凤祥,菜百股份,605599,老凤祥,600612.0,600612
16084,专业服务,-0.6000000000000001,2023-07-20 00:00:00,2,11,-11247648.0139,-0.21270361000000002,129844094793.54,-8.6624255e-05,-5.903487e-06,5384397593.36,0.0028260770019999997,0.041468174598,2967,广电计量,300416.0,苏试试验,广电计量,2967,苏试试验,300416.0,300012
16053,包装材料,1.07,2023-07-20 00:00:00,3,10,-11767887.9336,-1.40505052,72044404006.72,-0.000163342151,-6.176542e-06,824840817.06,0.000432929334,0.011449061566999999,2374,中锐股份,2701.0,奥瑞金,中锐股份,2374,奥瑞金,2701.0,2701
16065,橡胶制品,-0.6000000000000001,2023-07-20 00:00:00,7,14,-11888294.7261,-0.34554759,207588153191.56,-5.7268657e-05,-6.239739e-06,3352226702.46,0.0017594634549999999,0.016148448989,589,贵州轮胎,601966.0,玲珑轮胎,贵州轮胎,589,玲珑轮胎,601966.0,601966
16067,非金属材料,-0.55,2023-07-20 00:00:00,10,20,-14293238.5742,-0.42781029,357693357749.55,-3.9959474e-05,-7.502008e-06,3314287901.97,0.00173955074,0.009265723923,600330,天通股份,2130.0,沃尔核材,天通股份,600330,沃尔核材,2130.0,603688
16042,综合行业,0.15,2023-07-20 00:00:00,2,9,-18291584.1535,-1.28397163,114113535397.21,-0.000160292853,-9.600596e-06,1393171459.89,0.000731225686,0.012208643392,158,常山北明,9.0,中国宝安,常山北明,158,甘化科工,576.0,9
16049,船舶制造,-0.88,2023-07-20 00:00:00,3,9,-21586071.6245,-0.62342736,380676640752.23,-5.6704481999999996e-05,-1.1329754e-05,3385832492.15,0.0017771019269999999,0.008894248109,600150,中国船舶,300065.0,海兰信,中国动力,600482,海兰信,300065.0,600150
