行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16087,游戏,-2.21,2023-08-22 00:00:00,17,19,474097475.7348,2.67877455,357414589968.49,0.00132646369,0.000250770038,18616466634.48,0.009847029957,0.052086476480999996,2517,恺英网络,603444.0,吉比特,恺英网络,2517,吉比特,603444.0,2555
16056,通信服务,-1.31,2023-08-22 00:00:00,11,13,346680629.0843,2.92896473,3016002537069.93,0.000114947061,0.000183373924,12872740611.18,0.006808932377,0.004268146479999999,600050,中国联通,601728.0,中国电信,梦网科技,2123,鼎信通讯,603421.0,600050
16014,互联网服务,-1.56,2023-08-22 00:00:00,58,78,346635585.4263,0.96463762,1336841760317.56,0.000259294402,0.000183350099,37111874703.47,0.019630026961,0.027760858319,300168,万达信息,300059.0,东方财富,每日互动,300766,首都在线,300846.0,300059
16047,医疗服务,-2.48,2023-08-22 00:00:00,14,29,341557875.7993,0.83631732,840747603900.69,0.00040625495,0.000180664285,41051627099.39,0.021713927232,0.048827527916,603259,药明康德,300015.0,爱尔眼科,药明康德,603259,诺思格,301333.0,603259
16039,文化传媒,-0.92,2023-08-22 00:00:00,51,65,335259493.1569,0.9638481400000001,956248927333.35,0.000350598556,0.000177332806,35916250150.34,0.018997610992,0.037559519414,603000,人民网,2027.0,分众传媒,长江传媒,600757,中信出版,300788.0,2027
16078,消费电子,-2.59,2023-08-22 00:00:00,33,49,289221538.9053,0.68979881,1415272471203.1,0.000204357496,0.000152981402,44307222606.64,0.023435948232,0.031306496458,601138,工业富联,2475.0,立讯精密,佳禾智能,300793,亿道信息,1314.0,2475
16052,贵金属,-1.47,2023-08-22 00:00:00,5,10,187263663.7109,0.70754029,609581345624.68,0.00030720045,9.905160499999999e-05,27555062603.68,0.014575028238999999,0.045203257615,601899,紫金矿业,975.0,银泰黄金,中金黄金,600489,四川黄金,1337.0,601899
16049,船舶制造,-3.0,2023-08-22 00:00:00,6,9,179642555.7039,5.82194237,373502371836.94,0.000480967644,9.5020482e-05,3368230904.49,0.001781598585,0.009017963896999999,600150,中国船舶,601989.0,中国重工,中船科技,600072,中国重工,601989.0,600150
16019,家电行业,-1.49,2023-08-22 00:00:00,13,43,160818965.2312,0.11125576000000001,1527049481935.18,0.000105313526,8.5063895e-05,145361889908.83,0.076887999887,0.095191342277,651,格力电器,600690.0,海尔智家,德业股份,605117,日出东方,603366.0,333
16077,半导体,-2.79,2023-08-22 00:00:00,56,91,155934237.2929,0.30912914,2467719580914.51,6.318961e-05,8.2480158e-05,51436978362.37,0.027207175065,0.020843931685,2371,北方华创,2049.0,紫光国微,峰岹科技,688279,航宇微,300053.0,603501
16007,电力行业,-1.6800000000000002,2023-08-22 00:00:00,31,65,154174205.8808,0.26737243,2666148837005.45,5.7826556e-05,8.1549203e-05,58059299815.16,0.030709998614,0.021776466118,600900,长江电力,600905.0,三峡能源,宝新能源,690,晋控电力,767.0,600900
