行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16031,酿酒行业,-0.85,2023-07-13 00:00:00,22,30,2075959456.5315,0.8933358100000001,4485132626734.38,0.000462853527,0.001082604739,240193753616.72,0.12526010327599998,0.053553322411,600519,贵州茅台,603369.0,今世缘,酒鬼酒,799,金种子酒,600199.0,600519
16074,电池,-1.42,2023-07-13 00:00:00,22,38,964152702.3719,0.70341742,2020335518976.23,0.000477224052,0.000502801864,139392621083.92,0.072692706825,0.06899478813,300750,宁德时代,300014.0,亿纬锂能,科达利,2850,鹏辉能源,300438.0,300750
16029,银行,0.07,2023-07-13 00:00:00,36,42,952618858.2778,0.59845785,10085346253035.1,9.4455741e-05,0.00049678701,159706012090.6,0.083286060803,0.015835451563,601166,兴业银行,600919.0,江苏银行,瑞丰银行,601528,江苏银行,600919.0,600036
16047,医疗服务,-0.26,2023-07-13 00:00:00,22,29,911583775.9759,2.47964981,859012574598.49,0.001061199571,0.000475387375,39431046298.79,0.020563136457,0.045902757963,603259,药明康德,301267.0,华厦眼科,凯莱英,2821,润达医疗,603108.0,603259
16027,证券,-0.35000000000000003,2023-07-13 00:00:00,41,48,671502110.9491,1.38691737,2770494599905.79,0.000242376257,0.000350185725,49932430680.59,0.026039567348,0.018022930159,600030,中信证券,601995.0,中金公司,太平洋,601099,国盛金控,2670.0,600030
16014,互联网服务,2.98,2023-07-13 00:00:00,47,77,660525451.7398,1.69695615,1385083541913.39,0.000476884918,0.00034446144,40199364432.19,0.020963811359,0.029023061219999997,300059,东方财富,600536.0,中国软件,焦点科技,2315,国联股份,603613.0,300059
16012,食品饮料,-0.63,2023-07-13 00:00:00,55,69,546710219.1602,0.81089415,1567624218367.5,0.000348750812,0.000285107241,69219758415.01,0.036097833342,0.044155836331,600887,伊利股份,603288.0,海天味业,来伊份,603777,贝因美,2570.0,600887
16070,汽车整车,-1.21,2023-07-13 00:00:00,10,19,505601006.2362,1.23628345,1775387615801.66,0.000284783448,0.000263668948,41455429451.68,0.021618844355,0.023350072448,2594,比亚迪,625.0,长安汽车,赛力斯,601127,众泰汽车,980.0,2594
16005,工程建设,-0.03,2023-07-13 00:00:00,35,43,475490187.7241,1.60810588,1561947125273.19,0.000304421437,0.000247966274,30518970296.68,0.015915523671,0.019539054686,601669,中国电建,2941.0,新疆交建,苏文电能,300982,新疆交建,2941.0,601668
16057,软件开发,2.71,2023-07-13 00:00:00,68,93,421776328.495,0.71184914,1843216451205.64,0.000228826261,0.00021995470599999999,60326530624.45,0.031460049824,0.032728945418,601360,三六零,2230.0,科大讯飞,佳发教育,300559,拓维信息,2261.0,600570
16056,通信服务,1.9100000000000001,2023-07-13 00:00:00,9,13,381684481.7128,3.88520834,2779441221474.74,0.000137324178,0.000199046965,10352583345.13,0.005398831733,0.003724699506,601728,中国电信,2123.0,梦网科技,二六三,2467,梦网科技,2123.0,600050
16077,半导体,-0.35000000000000003,2023-07-13 00:00:00,59,88,366519110.4685,0.6280616800000001,2722801191129.06,0.000134611044,0.000191138283,59812562453.11,0.031192017433,0.02196728966,2371,北方华创,603986.0,兆易创新,大港股份,2077,斯达半导,603290.0,603501
16032,有色金属,-0.72,2023-07-13 00:00:00,26,48,335052545.5191,1.5934884500000002,867710834690.6,0.00038613387299999997,0.000174728592,21956236271.24,0.011450091358999999,0.025303632724,807,云铝股份,688122.0,西部超导,鹏欣资源,600490,银邦股份,300337.0,807
16019,家电行业,-0.76,2023-07-13 00:00:00,23,42,334523716.5677,0.22111553,1610052064024.86,0.000207771987,0.00017445280999999998,152796184108.2,0.07968261253,0.09490139326699999,2050,三花智控,688169.0,石头科技,三花智控,2050,银河电子,2519.0,333
16079,光学光电子,1.3900000000000001,2023-07-13 00:00:00,36,46,323491418.6448,1.32140849,789545084212.32,0.000409718742,0.00016869951,25014796873.01,0.013045118753,0.031682544002999996,100,TCL科技,725.0,京东方A,联创电子,2036,凯盛科技,600552.0,725
16052,贵金属,-0.25,2023-07-13 00:00:00,7,10,288785967.418,1.07799426,617914984569.7,0.000467355501,0.000150600753,28169719277.99,0.014690398451,0.045588341408,601899,紫金矿业,600489.0,中金黄金,湖南黄金,2155,四川黄金,1337.0,601899
16017,房地产开发,-0.02,2023-07-13 00:00:00,32,58,276505512.3177,1.70035033,1121863370312.22,0.000246469864,0.000144196543,16672582132.31,0.008694686387,0.014861508606,600048,保利发展,600376.0,首开股份,张江高科,600895,首开股份,600376.0,600048
16007,电力行业,-1.34,2023-07-13 00:00:00,36,64,253714045.4195,0.42511408,2791375602007.62,9.089211999999999e-05,0.000132310883,60475647437.59,0.031537813659,0.021665177339,600900,长江电力,601985.0,中国核电,宁波能源,600982,闽东电力,993.0,600900
16087,游戏,1.45,2023-07-13 00:00:00,16,19,247265187.1839,1.20543011,407776034573.37,0.000606374986,0.000128947828,21183675245.5,0.011047203806,0.051949289437,2605,姚记科技,2174.0,游族网络,姚记科技,2605,游族网络,2174.0,2555
16028,保险,0.14,2023-07-13 00:00:00,3,6,231663380.1677,0.47753068,2522803946475.5,9.182773799999999e-05,0.000120811547,50150292058.1,0.026153181204,0.01987879087,601318,中国平安,601601.0,中国太保,中国平安,601318,新华保险,601336.0,601318
