行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16070,汽车整车,0.91,2023-07-05 00:00:00,16,19,540378301.6305,1.34650081,1767820752014.74,0.000305674826,0.000283719372,40132134642.67,0.021070912703999998,0.022701472758,625.0,长安汽车,980,众泰汽车,赛力斯,601127.0,众泰汽车,980,2594
16032,有色金属,-0.65,2023-07-05 00:00:00,34,48,471854677.533325,2.15996239,865389058817.88,0.0005452514939999999,0.000247741836,22578956473.7363,0.011854819711,0.026091104623999998,600497.0,驰宏锌锗,600338,西藏珠峰,驰宏锌锗,600497.0,西藏珠峰,600338,807
16049,船舶制造,1.72,2023-07-05 00:00:00,6,9,356403782.1952,9.48989096,389883377235.64,0.000914129206,0.00018712568,4027658368.05,0.0021146754,0.010330418281999999,600150.0,中国船舶,300008,天海防务,中国船舶,600150.0,天海防务,300008,600150
16016,航运港口,-0.23,2023-07-05 00:00:00,16,27,203677426.3529,1.7477923,835163404590.13,0.000243877336,0.000106938475,11809958912.29,0.0062006822089999995,0.014140896078,601919.0,中远海控,601975,招商南油,中远海控,601919.0,日照港,600017,601919
16015,通信设备,0.73,2023-07-05 00:00:00,27,63,199550455.862,0.79369944,1251143353741.96,0.000159494478,0.000104771657,24642875621.06,0.012938456566,0.01969628464,63.0,中兴通讯,300502,新易盛,特发信息,70.0,振芯科技,300101,63
16017,房地产开发,1.4,2023-07-05 00:00:00,36,58,161702953.0244,0.94005161,1126820794334.81,0.0001435037,8.490026399999999e-05,17330971979.32,0.009099426205999999,0.015380415472,600048.0,保利发展,600895,张江高科,金科股份,656.0,中南建设,961,600048
16081,中药,-1.56,2023-07-05 00:00:00,18,43,158462342.5887,0.61527231,980779218028.77,0.000161567802,8.319881899999999e-05,25638964780.93,0.013461441648999999,0.026141423379999997,999.0,华润三九,2603,以岭药业,西藏药业,600211.0,贵州百灵,2424,600436
16062,能源金属,-2.17,2023-07-05 00:00:00,5,11,155047651.1431,0.78767754,486743777987.1,0.000318540592,8.1405974e-05,19965337083.84,0.010482569107,0.041018165998,2466.0,天齐锂业,300390,天华新能,格林美,2340.0,天华新能,300390,2460
16033,钢铁行业,-0.98,2023-07-05 00:00:00,30,38,120942105.1061,0.7396595300000001,859467147005.42,0.000140717543,6.349925199999999e-05,16592007291.27,0.008711441351,0.01930499304,600010.0,包钢股份,629,钒钛股份,抚顺特钢,600399.0,钒钛股份,629,600019
16027,证券,-0.29,2023-07-05 00:00:00,35,48,117936344.8129,0.24397459999999999,2711734802523.34,4.3491106e-05,6.1921113e-05,48179149791.07,0.025295904852,0.017766910594,601788.0,光大证券,601878,浙商证券,湘财股份,600095.0,太平洋,601099,600030
