行业代码,行业名称,涨跌幅%,日期,北向资金今日新增持股个数,北向资金今日总持股个数,北向资金今日新增市值,北向资金今日新增市值增幅%,行业总市值,北向资金今日买入该行业占今日行业资金比,北向资金今日买入该行业占北向资金比,北向累计今日总买入市值,北向累计今日总买入市值占累计北向资金比,北向累计今日总持股市值占板块市值比,北向今日增持最大市值股代码,北向今日增持最大市值股名称,北向今日减持最大市值股代码,北向今日减持最大市值股名称,北向今日增持最大比例股名称,北向今日增持最大比例股代码,北向今日减持最大比例股代码,北向今日减持最大比例股名称,北向累计持股市值最大股代码
16015,通信设备,1.45,2023-07-12 00:00:00,31,63,1102637904.8015,4.42158011,1198741737720.88,0.0009198294099999999,0.000579124066,24982833462.68,0.013121406419999999,0.020840880630999998,63,中兴通讯,600522,中天科技,新易盛,300502,高鸿股份,851,63
16087,游戏,1.94,2023-07-12 00:00:00,16,19,719012909.7568,3.50369343,399566247708.56,0.0017994836000000001,0.000377637734,20512610818.52,0.010773569927,0.051337196112,2555,三七互娱,600633,浙数文化,游族网络,2174,浙数文化,600633,2555
16056,通信服务,1.52,2023-07-12 00:00:00,2,13,453570246.3094,4.6983798199999995,2747432935625.48,0.000165088742,0.00023822275999999998,9824041555.28,0.0051597526809999995,0.0035757166000000003,601728,中国电信,600050,中国联通,中国电信,601728,德生科技,2908,600050
16055,计算机设备,1.19,2023-07-12 00:00:00,9,21,412830014.4581,3.85630971,789989918411.37,0.000522576307,0.00021682530199999998,10609178080.27,0.005572119655,0.013429510723,977,浪潮信息,2236,大华股份,浪潮信息,977,大华股份,2236,977
16077,半导体,3.09,2023-07-12 00:00:00,34,88,383481143.470057,0.6433428800000001,2664856546000.81,0.00014390311,0.000201410779,58357184047.1471,0.030650179475,0.021898808825,2156,通富微电,2371,北方华创,通富微电,2156,中颖电子,300327,603501
16020,电网设备,0.71,2023-07-12 00:00:00,28,59,363778770.129,0.62566066,977414961384.43,0.000372184573,0.00019106275899999998,59263937479.68,0.031126421704,0.060633343893,600089,特变电工,2276,万马股份,炬华科技,300360,万马股份,2276,600406
16029,银行,1.33,2023-07-12 00:00:00,21,42,253730146.2678,0.16006328,9990472677876.49,2.5397210999999998e-05,0.000133263362,159178939702.53,0.083603469738,0.015933073923,600036,招商银行,601939,建设银行,成都银行,601838,常熟银行,601128,600036
16019,家电行业,0.36,2023-07-12 00:00:00,25,42,247942162.7709,0.16461197,1603062573547.72,0.00015466780099999999,0.000130223415,151289112591.44,0.079459599177,0.094375051285,600690,海尔智家,810,创维数字,银河电子,2519,华帝股份,2035,333
16035,汽车零部件,-1.1,2023-07-12 00:00:00,27,68,216494285.6423,0.68469358,1132830453971.53,0.000191109168,0.000113706458,31292711128.77,0.016435460826,0.027623472709,600699,均胜电子,603348,文灿股份,均胜电子,600699,文灿股份,603348,338
16051,化肥行业,1.13,2023-07-12 00:00:00,16,19,201194385.8481,3.64359935,338318904678.34,0.000594688571,0.000105670692,5772196120.88,0.00303165497,0.017061405794999998,792,盐湖股份,902,新洋丰,云天化,600096,川金诺,300505,792
