成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:21:30,0.0,-100.00%,--,0,0,中性盘
09:24:54,0.0,-100.00%,--,0,0,卖盘
09:25:00,208.77,-0.35%,+208.77,102,2133212,买盘
09:25:00,208.77,-0.35%,--,102,2133212,--
09:25:00,208.77,-0.35%,-0.07,102,2133212,中性盘
09:30:02,208.7,-0.38%,-0.07,41,876123,中性盘
09:30:05,208.77,-0.35%,+0.07,20,435703,买盘
09:30:08,208.88,-0.30%,+0.11,40,851813,卖盘
09:30:11,209.5,0.00%,+0.62,48,1019637,买盘
09:30:14,209.01,-0.23%,-0.49,23,482186,中性盘
09:30:17,208.61,-0.42%,-0.4,19,401157,卖盘
09:30:20,208.2,-0.62%,-0.41,36,761387,卖盘
09:30:23,208.02,-0.71%,-0.18,15,324511,卖盘
09:30:26,207.6,-0.91%,-0.42,44,921744,卖盘
09:30:29,207.5,-0.95%,-0.1,18,373500,卖盘
09:30:32,207.19,-1.10%,-0.31,59,1235888,卖盘
09:30:35,207.1,-1.15%,-0.09,47,979376,卖盘
09:30:38,206.91,-1.24%,-0.19,45,947234,卖盘
09:30:41,206.68,-1.35%,-0.23,27,573330,卖盘
09:30:44,206.38,-1.49%,-0.3,53,1110737,卖盘
09:30:47,206.51,-1.43%,+0.13,101,2088436,买盘
09:30:50,206.31,-1.52%,-0.2,26,536612,中性盘
09:30:53,206.56,-1.40%,+0.25,41,857431,买盘
09:30:56,206.42,-1.47%,-0.14,19,406441,卖盘
09:30:59,206.51,-1.43%,+0.09,10,212912,买盘
09:31:02,206.02,-1.66%,-0.49,21,438205,卖盘
09:31:05,206.51,-1.43%,+0.49,10,206510,买盘
09:31:08,206.51,-1.43%,--,20,413020,买盘
09:31:11,206.53,-1.42%,+0.02,33,681549,买盘
09:31:14,206.51,-1.43%,-0.02,7,149926,卖盘
09:31:17,206.8,-1.29%,+0.29,10,206800,买盘
09:31:20,206.52,-1.42%,-0.28,10,206520,卖盘
09:31:23,206.8,-1.29%,+0.28,7,148276,买盘
09:31:26,206.53,-1.42%,-0.27,33,698484,卖盘
09:31:29,206.8,-1.29%,+0.27,15,310200,买盘
09:31:32,206.53,-1.42%,-0.27,60,1257561,卖盘
09:31:35,206.6,-1.38%,+0.07,18,386962,中性盘
09:31:38,206.79,-1.29%,+0.19,13,276892,买盘
09:31:41,206.8,-1.29%,+0.01,21,449997,卖盘
09:31:44,206.8,-1.29%,--,22,455167,卖盘
09:31:47,206.8,-1.29%,--,23,480190,买盘
09:31:50,207.19,-1.10%,+0.39,75,1553925,买盘
09:31:53,206.8,-1.29%,-0.39,87,1817152,卖盘
09:31:56,206.8,-1.29%,--,12,257259,卖盘
09:31:59,207.41,-1.00%,+0.61,17,352597,中性盘
09:32:02,206.8,-1.29%,-0.61,67,1391971,卖盘
09:32:05,206.52,-1.42%,-0.28,111,2298361,卖盘
09:32:08,206.5,-1.43%,-0.02,44,912730,卖盘
09:32:11,206.42,-1.47%,-0.08,84,1735579,卖盘
09:32:14,206.43,-1.47%,+0.01,17,350931,买盘
09:32:17,206.78,-1.30%,+0.35,38,791761,买盘
09:32:20,206.52,-1.42%,-0.26,48,997905,卖盘
09:32:23,206.78,-1.30%,+0.26,8,178451,中性盘
09:32:26,206.56,-1.40%,-0.22,4,102660,卖盘
09:32:29,206.55,-1.41%,-0.01,14,295780,卖盘
09:32:32,206.78,-1.30%,+0.23,7,153224,买盘
09:32:35,206.78,-1.30%,--,25,527703,买盘
09:32:38,206.78,-1.30%,--,16,347597,买盘
09:32:41,206.69,-1.34%,-0.09,14,303628,卖盘
09:32:44,206.74,-1.32%,+0.05,36,759356,卖盘
09:32:47,206.74,-1.32%,--,5,103370,卖盘
09:32:50,207.4,-1.00%,+0.66,4,85034,买盘
09:32:53,207.04,-1.17%,-0.36,2,41408,卖盘
09:32:56,207.4,-1.00%,+0.36,6,125892,买盘
09:32:59,207.3,-1.05%,-0.1,10,207300,买盘
09:33:02,207.3,-1.05%,--,9,193204,买盘
09:33:05,207.04,-1.17%,-0.26,5,113251,卖盘
09:33:08,206.99,-1.20%,-0.05,31,661954,卖盘
09:33:11,206.74,-1.32%,-0.25,35,723797,卖盘
09:33:14,206.74,-1.32%,--,9,206533,卖盘
09:33:17,207.01,-1.19%,+0.27,68,1412015,买盘
09:33:20,206.88,-1.25%,-0.13,35,725735,卖盘
09:33:23,207.29,-1.05%,+0.41,7,145103,买盘
09:33:26,207.04,-1.17%,-0.25,7,152796,卖盘
09:33:32,207.03,-1.18%,-0.01,12,250713,卖盘
09:33:35,206.99,-1.20%,-0.04,81,1685106,卖盘
09:33:35,206.99,-1.20%,--,81,1685106,中性盘
09:33:35,206.99,-1.20%,--,81,1685106,买盘
09:33:38,207.01,-1.19%,+0.02,52,1093841,买盘
09:33:41,207.3,-1.05%,+0.29,12,268661,买盘
09:33:44,207.65,-0.88%,+0.35,15,315628,买盘
09:33:47,207.65,-0.88%,--,0,0,卖盘
09:33:50,207.65,-0.88%,--,3,62295,卖盘
09:33:53,207.77,-0.83%,+0.12,11,242052,买盘
09:33:56,208.11,-0.66%,+0.34,7,156499,买盘
09:33:59,207.79,-0.82%,-0.32,2,43220,中性盘
09:34:02,207.79,-0.82%,--,5,111168,卖盘
09:34:05,207.88,-0.77%,+0.09,81,1694638,中性盘
09:34:08,207.8,-0.81%,-0.08,48,999518,中性盘
09:34:11,207.8,-0.81%,--,16,338091,卖盘
09:34:14,207.86,-0.78%,+0.06,12,252342,买盘
09:34:17,208.11,-0.66%,+0.25,25,538589,买盘
09:34:20,208.11,-0.66%,--,23,483440,卖盘
09:34:23,208.11,-0.66%,--,66,1389134,卖盘
09:34:29,208.11,-0.66%,--,6,135688,买盘
09:34:32,208.11,-0.66%,--,11,244113,买盘
09:34:35,208.11,-0.66%,--,14,291354,卖盘
09:34:38,208.11,-0.66%,--,6,127155,卖盘
09:34:41,207.6,-0.91%,-0.51,5,123522,卖盘
09:34:44,207.6,-0.91%,--,2,41520,卖盘
09:34:47,207.63,-0.89%,+0.03,2,41526,中性盘
09:34:50,207.6,-0.91%,-0.03,5,116464,卖盘
09:34:53,207.6,-0.91%,--,36,750059,买盘
09:34:56,207.6,-0.91%,--,27,576713,买盘
09:34:59,207.6,-0.91%,--,9,186840,卖盘
09:35:02,207.5,-0.95%,-0.1,9,201690,卖盘
09:35:05,207.6,-0.91%,+0.1,10,207600,买盘
09:35:08,207.74,-0.84%,+0.14,19,403223,买盘
09:35:11,207.78,-0.82%,+0.04,18,376705,买盘
09:35:14,207.79,-0.82%,+0.01,44,928198,卖盘
09:35:17,207.6,-0.91%,-0.19,93,1936078,卖盘
09:35:20,207.8,-0.81%,+0.2,10,207800,卖盘
09:35:23,207.83,-0.80%,+0.03,4,83132,卖盘
09:35:26,208.41,-0.52%,+0.58,11,229459,买盘
09:35:29,208.9,-0.29%,+0.49,11,246293,买盘
09:35:32,209.1,-0.19%,+0.2,34,710940,买盘
09:35:35,209.1,-0.19%,--,51,1073101,买盘
09:35:38,209.03,-0.22%,-0.07,4,100961,卖盘
09:35:41,208.51,-0.47%,-0.52,8,166808,卖盘
09:35:44,209.02,-0.23%,+0.51,28,596334,中性盘
09:35:47,208.51,-0.47%,-0.51,9,204965,买盘
09:35:50,209.01,-0.23%,+0.5,9,188109,中性盘
09:35:53,209.02,-0.23%,+0.01,7,162618,买盘
09:35:56,209.0,-0.24%,-0.02,14,296571,卖盘
09:35:59,209.12,-0.18%,+0.12,10,229196,买盘
09:36:02,209.02,-0.23%,-0.1,11,239537,卖盘
09:36:05,208.92,-0.28%,-0.1,16,343673,卖盘
09:36:08,209.01,-0.23%,+0.09,15,326474,买盘
09:36:11,208.92,-0.28%,-0.09,4,92760,中性盘
09:36:14,208.99,-0.24%,+0.07,4,83596,买盘
09:36:17,209.0,-0.24%,+0.01,2,41800,买盘
09:36:23,209.0,-0.24%,--,18,376200,买盘
09:36:26,208.96,-0.26%,-0.04,2,41792,中性盘
09:36:29,208.51,-0.47%,-0.45,9,200795,卖盘
09:36:32,208.51,-0.47%,--,0,0,卖盘
09:36:35,208.59,-0.43%,+0.08,18,384849,买盘
09:36:38,208.52,-0.47%,-0.07,8,166816,中性盘
09:36:41,208.51,-0.47%,-0.01,10,225816,卖盘
09:36:44,208.51,-0.47%,--,17,370314,卖盘
09:36:47,208.51,-0.47%,--,31,646590,卖盘
09:36:50,208.51,-0.47%,--,0,0,买盘
09:36:53,208.51,-0.47%,--,4,83404,买盘
09:36:56,208.59,-0.43%,+0.08,7,146430,买盘
09:36:59,208.59,-0.43%,--,0,0,买盘
