股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
泰慕士,36.9%,66.73%,0.5530119047619048
天力锂能,19.32%,2.9%,6.653324999999994
君逸数码,19.04%,14.88%,1.2794394904458615
拓山重工,12.27%,-2.35%,5.214749999999984
经纬股份,10.69%,12.27%,0.8713546641791046
宁波方正,8.64%,-2.07%,4.180114285714294
江波龙,8.63%,-24.81%,0.34779754455445544
源飞宠物,8.6%,10.55%,0.8148499999999993
赢合科技,7.65%,40.56%,0.18862131837307144
王力安防,7.56%,0.77%,9.771299999999991
太平洋,6.85%,94.51%,0.0724792531120332
有研粉材,6.77%,5.03%,1.3461279069767456
荣盛发展,6.74%,59.12%,0.11400638297872343
固高科技,6.7%,0.0%,inf
圣泉集团,6.3%,-2.45%,2.5736666666666705
超捷股份,6.1%,-7.87%,0.7753777777777778
福莱新材,6.03%,-5.04%,1.1976037974683553
神州数码,5.53%,9.03%,0.612677916666667
永悦科技,5.49%,35.96%,0.1526487804878048
智翔金泰,5.46%,-3.62%,1.509899999999996
天元股份,5.43%,3.93%,1.3826634146341459
华工科技,5.38%,-2.27%,2.3746911392405083
金科股份,5.35%,100.0%,0.05350000000000002
威力传动,5.23%,-26.33%,0.198646884272997
梦网科技,5.09%,15.27%,0.33323201970443334
保立佳,5.08%,9.77%,0.5199529411764696
华旺科技,4.78%,10.94%,0.4368587064676621
铂力特,4.72%,9.18%,0.5139987641606586
达嘉维康,4.68%,17.15%,0.2728643478260869
茂莱光学,4.62%,2.08%,2.2175999999999996
创益通,4.58%,-9.1%,0.5032013071895427
指南针,4.55%,52.4%,0.08682503888024885
锦龙股份,4.55%,13.38%,0.3400239520958084
宝丽迪,4.43%,6.15%,0.7199713043478269
优彩资源,4.42%,7.51%,0.5885148148148147
开勒股份,4.38%,2.44%,1.7948580645161298
耐普矿机,4.37%,17.98%,0.2430620608899298
银之杰,4.32%,19.13%,0.22579200000000005
欧亚集团,4.04%,3.86%,1.0454530612244892
方正科技,3.99%,22.84%,0.17471363636363646
华菱钢铁,3.97%,16.8%,0.23626341463414624
迎丰股份,3.91%,5.87%,0.6658171428571436
创识科技,3.9%,20.41%,0.19106250000000002
华泰证券,3.86%,28.38%,0.13600942408376965
美芝股份,3.83%,6.86%,0.558251515151515
艾为电子,3.78%,8.01%,0.4720134653465348
东星医疗,3.71%,14.74%,0.2516656050955415
炬申股份,3.69%,4.56%,0.8096294117647063
新易盛,3.69%,-25.86%,0.14266740614334472
元力股份,3.68%,7.12%,0.5167206611570243
西部黄金,3.65%,11.99%,0.30432467532467516
大地海洋,3.59%,-1.5%,2.3924301886792403
华斯股份,3.57%,5.11%,0.6991249999999993
中百集团,3.54%,10.86%,0.32582448979591816
果麦文化,3.53%,-12.16%,0.2903541118421054
南钢股份,3.49%,6.19%,0.5633857142857144
天健集团,3.47%,22.0%,0.15769910714285712
栖霞建设,3.37%,13.64%,0.2471333333333334
中自科技,3.36%,-30.79%,0.10912469437652812
双乐股份,3.31%,6.46%,0.5126182608695643
朝阳科技,3.23%,5.94%,0.5436021276595746
天孚通信,3.23%,1.52%,2.1285263513513457
智信精密,3.17%,-13.14%,0.24133609671848022
珠江股份,3.17%,28.7%,0.1104387096774194
双枪科技,3.14%,-0.32%,9.846142857142816
财富趋势,3.13%,51.47%,0.06081229428848017
亚通股份,3.13%,8.13%,0.3851260869565218
森麒麟,3.12%,9.27%,0.33669999999999967
荣昌生物,3.11%,8.81%,0.35285541666666687
华阳国际,3.08%,3.16%,0.9732800000000017
哈三联,3.07%,4.28%,0.7176124999999994
华大智造,3.03%,-4.32%,0.7012748663101588
中国软件,3.01%,4.13%,0.7287591549295764
税友股份,3.0%,0.2%,15.183750000000325
汇隆新材,2.99%,-0.87%,3.450460000000032
中原证券,2.93%,22.89%,0.12801309523809523
贵州轮胎,2.92%,21.25%,0.13741176470588232
城建发展,2.88%,45.47%,0.06333506493506494
国金证券,2.86%,14.84%,0.19271999999999992
财通证券,2.86%,16.85%,0.16972459016393432
模塑科技,2.83%,23.34%,0.12125461538461542
真爱美家,2.82%,0.06%,44.781600000000964
仁和药业,2.79%,8.47%,0.3294346153846151
豫光金铅,2.78%,15.08%,0.18435789473684208
电连技术,2.76%,12.0%,0.22999999999999993
仟源医药,2.75%,-7.32%,0.3756854838709672
金富科技,2.74%,-0.52%,5.299159999999925
百花医药,2.74%,7.49%,0.36606399999999994
天亿马,2.72%,3.06%,0.8889959183673498
彩虹股份,2.7%,24.34%,0.110925
一鸣食品,2.69%,14.73%,0.18260961538461531
芯朋微,2.66%,1.92%,1.3843565217391323
华鑫股份,2.61%,17.22%,0.15160819672131148
华升股份,2.56%,4.48%,0.5708799999999995
金力泰,2.52%,26.89%,0.09371249999999999
天元宠物,2.51%,10.28%,0.24423836734693882
海辰药业,2.48%,10.24%,0.2421206896551724
弘业期货,2.48%,-8.62%,0.2877172932330827
汇得科技,2.47%,4.73%,0.5217528089887639
博迈科,2.46%,9.05%,0.27174953271028035
永安期货,2.46%,8.52%,0.288874285714286
南山控股,2.46%,10.78%,0.2282333333333331
共创草坪,2.43%,5.6%,0.433764566929134
弘业股份,2.42%,4.22%,0.5731942857142832
苏豪弘业,2.42%,4.22%,0.5731942857142832
普瑞眼科,2.41%,-4.18%,0.5765281553398052
大业股份,2.4%,8.7%,0.2758762886597941
德方纳米,2.39%,-0.46%,5.188512962962904
金凯生科,2.35%,49.36%,0.047610304384250214
宁波富邦,2.35%,-2.86%,0.8224999999999987
