股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
固高科技,6.7%,0.0%,inf
科净源,1.99%,0.0%,inf
众生药业,2.68%,0.06%,45.02400000000897
泰慕士,3.14%,0.21%,14.797250000000314
百诚医药,2.22%,0.46%,4.876071428571408
翰宇药业,2.0%,-0.54%,3.7133333333333023
三维天地,3.81%,1.13%,3.3811723404255405
金杨股份,5.0%,-1.5%,3.3357142857142725
金科股份,3.03%,-0.93%,3.2723999999999975
智翔金泰,1.63%,0.51%,3.2110999999999867
财富趋势,1.34%,0.44%,3.0266000000000566
康泰医学,1.17%,-0.39%,3.022500000000005
南天信息,1.97%,-0.69%,2.8382071428571316
亨迪药业,6.64%,3.25%,2.0413951219512185
川宁生物,4.61%,2.39%,1.9278181818181763
神州数码,3.73%,1.97%,1.8936410714285756
宏景科技,6.28%,3.97%,1.5823830985915472
天力锂能,13.22%,-8.47%,1.559959999999999
麒麟信安,2.15%,-1.49%,1.4476306532663255
金埔园林,2.21%,-1.53%,1.4446421052631617
拓山重工,3.73%,2.72%,1.373489873417723
蓝晓科技,1.96%,1.65%,1.1912233009708724
汇隆新材,2.15%,1.9%,1.1314374999999985
阿特斯,1.88%,-1.7%,1.1064148148148094
上海凯宝,1.48%,-1.36%,1.0922400000000037
富士莱,5.87%,5.71%,1.0277560344827585
信达证券,7.54%,-7.49%,1.0061337579617833
太平洋,10.72%,10.71%,1.0005333333333346
通达创智,6.11%,6.38%,0.9574911392405074
康芝药业,1.98%,2.1%,0.9427846153846162
东星医疗,8.08%,9.07%,0.8903895081967221
宏源药业,5.85%,6.82%,0.8571521739130447
黄山胶囊,1.32%,1.58%,0.834428571428568
君逸数码,7.72%,9.44%,0.8181722488038278
天新药业,2.36%,2.97%,0.7935500000000009
盛邦安全,6.88%,8.83%,0.779013452914798
朗坤环境,4.5%,5.91%,0.7618110236220474
彩蝶实业,4.7%,6.43%,0.7308114754098344
铜牛信息,3.43%,4.86%,0.7060260869565222
北新路桥,1.41%,2.07%,0.6806454545454527
ST鼎龙,1.33%,2.05%,0.6490399999999965
戎美股份,1.64%,2.53%,0.6470869565217378
达嘉维康,5.97%,9.25%,0.6454781954887218
艾布鲁,1.18%,1.84%,0.6409928571428586
宝莱特,1.26%,1.98%,0.6368250000000041
荣盛发展,2.75%,-4.53%,0.6072916666666662
精锻科技,1.7%,2.82%,0.603499999999998
宏昌科技,2.79%,-4.67%,0.5970599999999998
康力源,4.96%,8.67%,0.5720000000000001
优宁维,1.77%,3.14%,0.5631463235294121
华通线缆,3.34%,5.98%,0.5589387755102038
慧博云通,7.08%,-12.76%,0.5547388235294122
维康药业,2.43%,4.6%,0.5279941747572808
新天药业,1.25%,2.53%,0.4937499999999988
亚宝药业,3.05%,6.4%,0.47647777777777767
广生堂,1.61%,3.46%,0.4653419354838711
利仁科技,1.68%,3.69%,0.454892307692308
天元宠物,3.52%,7.75%,0.45443386243386236
近岸蛋白,1.36%,-3.03%,0.4491863636363623
南王科技,5.99%,13.52%,0.44321069958847736
创识科技,3.5%,8.01%,0.43692307692307686
泓淋电力,1.29%,2.99%,0.43191111111110897
飞沃科技,2.93%,6.79%,0.4315770408163271
珠江股份,1.69%,-3.92%,0.4314470588235296
万丰股份,2.85%,6.65%,0.42825663716814183
纳睿雷达,1.57%,3.71%,0.42313414634146396
炜冈科技,1.45%,3.43%,0.42287704918032837
天晟新材,4.45%,-10.65%,0.4178055555555559
普蕊斯,1.84%,4.48%,0.4103355932203391
普莱得,3.47%,8.47%,0.40961324921135617
亚康股份,3.96%,9.69%,0.4086639593908627
南矿集团,1.79%,4.55%,0.39336341463414615
远翔新材,2.72%,6.93%,0.39251291866028715
指南针,2.09%,5.47%,0.38201752577319636
