股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
泰慕士,28.64%,57.54%,0.4977762993762994
君逸数码,22.53%,2.75%,8.19625862068968
天力锂能,18.01%,-10.3%,1.7488443438914023
拓山重工,14.92%,4.01%,3.7165475409836106
宁波方正,8.45%,-4.21%,2.0060687022900736
源飞宠物,8.04%,9.1%,0.8838131386861321
荣盛发展,7.97%,59.09%,0.13487692307692303
福莱新材,7.95%,-4.71%,1.6864599999999996
赢合科技,7.5%,39.87%,0.1880918220946916
经纬股份,7.38%,11.97%,0.6164388679245288
江波龙,7.13%,-27.12%,0.26292830593280914
协昌科技,6.89%,0.0%,inf
有研粉材,5.97%,4.76%,1.2529763636363647
超捷股份,5.64%,-12.72%,0.4433505154639176
金科股份,5.53%,57.38%,0.09637999999999998
弘业期货,5.35%,-7.15%,0.7480092592592591
神州数码,5.31%,7.23%,0.7343276381909541
宏景科技,5.21%,16.99%,0.30658122743682314
汇隆新材,5.14%,-0.06%,89.38459999998602
中亦科技,4.95%,3.26%,1.5174500000000029
银之杰,4.95%,19.6%,0.252537610619469
梦网科技,4.88%,10.73%,0.4547594202898548
智翔金泰,4.84%,-15.1%,0.3205155555555554
锴威特,4.62%,0.0%,inf
圣泉集团,4.56%,-12.55%,0.36343654485049853
华旺科技,4.53%,7.2%,0.6287910447761195
锦龙股份,4.49%,10.95%,0.41008666666666677
王力安防,4.39%,0.88%,4.9753333333333405
指南针,4.38%,42.2%,0.10378601190476192
天健集团,4.33%,21.83%,0.19839272727272733
天元股份,4.26%,0.0%,inf
迎丰股份,4.22%,8.59%,0.49150588235294135
华新环保,4.18%,13.53%,0.30895652173913063
华菱钢铁,4.15%,18.85%,0.2201304347826087
优彩资源,4.15%,7.08%,0.5858823529411766
威力传动,4.11%,-15.86%,0.25915270935960594
太平洋,3.93%,78.38%,0.05014137931034486
耐普矿机,3.92%,16.35%,0.23976994818652853
华泰证券,3.9%,15.06%,0.2590188679245284
铂力特,3.9%,4.97%,0.785175700934578
冠中生态,3.88%,4.22%,0.9190749999999992
信宇人,3.76%,0.0%,inf
双枪科技,3.76%,0.85%,4.413052631578999
通源环境,3.73%,10.13%,0.36811241379310367
美芝股份,3.61%,6.26%,0.577026984126985
方正科技,3.61%,6.44%,0.5604095238095227
欧亚集团,3.61%,4.03%,0.8947137254901963
华工科技,3.58%,-18.98%,0.18858928571428568
创益通,3.55%,-10.44%,0.3400202312138729
森鹰窗业,3.52%,16.04%,0.21940271493212693
艾为电子,3.45%,-6.37%,0.5413348946135826
南钢股份,3.35%,7.72%,0.43421153846153887
珠江股份,3.33%,23.77%,0.14011948051948062
城建发展,3.32%,38.07%,0.08721450777202074
永悦科技,3.13%,35.82%,0.0873741312741313
西部黄金,3.08%,5.8%,0.5314026666666667
华鑫股份,3.07%,23.72%,0.12944763779527566
果麦文化,3.06%,-22.99%,0.13308208955223877
德福科技,2.99%,0.0%,inf
朝阳科技,2.95%,-2.25%,1.3114090909090894
财富趋势,2.89%,39.02%,0.0740608695652174
天孚通信,2.87%,-20.81%,0.13792267206477735
天晟新材,2.85%,93.46%,0.030495000000000008
荣昌生物,2.84%,-9.53%,0.29806389776357806
固高科技,2.83%,-3.34%,0.8477533039647593
中兰环保,2.81%,21.12%,0.13306176470588238
中百集团,2.76%,5.52%,0.5001120000000001
东鹏控股,2.75%,34.24%,0.08031588447653433
双乐股份,2.74%,3.64%,0.7535000000000004
亚通股份,2.73%,5.77%,0.47319999999999995
水羊股份,2.73%,33.99%,0.08031342685370736
永安期货,2.68%,8.57%,0.3126666666666669
众望布艺,2.68%,0.83%,3.212649999999997
伟测科技,2.66%,-12.2%,0.218057227138643
四方新材,2.62%,3.45%,0.7603038461538466
海光信息,2.6%,-27.57%,0.09431106471816288
财通证券,2.6%,12.59%,0.20658695652173895
重庆银行,2.54%,0.13%,20.09140000000043
古鳌科技,2.53%,6.83%,0.3703146496815285
鸿铭股份,2.46%,5.22%,0.47107731958762766
哈三联,2.43%,-2.6%,0.9358971428571439
大地海洋,2.4%,-8.48%,0.28288288288288305
金富科技,2.38%,1.52%,1.5676266666666818
中南股份,2.33%,5.99%,0.3892470588235296
国金证券,2.33%,9.5%,0.24535180722891567
保立佳,2.33%,10.58%,0.2203021164021163
世联行,2.29%,9.27%,0.2471291666666665
真爱美家,2.29%,0.95%,2.421293333333299
亚钾国际,2.27%,14.48%,0.15678389830508477
威马农机,2.22%,5.47%,0.4061654135338352
齐鲁银行,2.21%,3.82%,0.5790200000000003
华纺股份,2.21%,7.41%,0.29835000000000034
博迈科,2.19%,6.54%,0.33467692307692337
华骐环保,2.19%,8.82%,0.2482722772277223
新易盛,2.18%,-27.93%,0.07804517520215636
汇得科技,2.17%,1.6%,1.3565999999999905
栖霞建设,2.16%,8.83%,0.2445428571428569
北京人力,2.13%,4.85%,0.4393576271186442
苏豪弘业,2.1%,2.15%,0.9764999999999916
弘业股份,2.1%,2.15%,0.9764999999999916
卓胜微,2.09%,6.66%,0.31373483146067394
