股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
大宏立,11.46%,0.0%,inf
兆龙互连,8.58%,0.0%,inf
天晟新材,8.53%,0.0%,inf
宏景科技,8.13%,0.0%,inf
协昌科技,6.89%,0.0%,inf
华新环保,6.06%,0.0%,inf
港通医疗,5.65%,0.0%,inf
深水规院,4.95%,0.0%,inf
蕾奥规划,4.67%,0.0%,inf
锴威特,4.62%,0.0%,inf
晶升股份,3.87%,0.0%,inf
信宇人,3.76%,0.0%,inf
建科股份,3.74%,0.0%,inf
朗坤环境,3.67%,0.0%,inf
中亦科技,3.37%,0.0%,inf
汇金股份,3.27%,0.0%,inf
立昂技术,3.1%,0.0%,inf
清研环境,3.06%,0.0%,inf
彩蝶实业,3.01%,0.0%,inf
云中马,3.01%,0.0%,inf
德福科技,2.99%,0.0%,inf
慧博云通,2.95%,0.0%,inf
首创证券,2.93%,0.0%,inf
深圳瑞捷,2.92%,0.0%,inf
首都在线,2.6%,0.0%,inf
剑桥科技,2.59%,0.0%,inf
创业黑马,2.47%,0.0%,inf
华丰科技,2.4%,0.0%,inf
舜禹股份,2.39%,0.0%,inf
东方园林,2.23%,0.0%,inf
中银绒业,2.19%,0.0%,inf
直真科技,2.16%,0.0%,inf
威士顿,2.11%,0.0%,inf
南王科技,2.05%,0.0%,inf
通达海,2.03%,0.0%,inf
中兰环保,2.01%,0.0%,inf
卓创资讯,2.0%,0.0%,inf
博创科技,1.98%,0.0%,inf
英特科技,1.98%,0.0%,inf
赛恩斯,1.9%,0.0%,inf
嘉曼服饰,1.87%,0.0%,inf
普邦股份,1.84%,0.0%,inf
铜牛信息,1.8%,0.0%,inf
矩阵股份,1.79%,0.0%,inf
宏昌科技,1.77%,0.0%,inf
美硕科技,1.75%,0.0%,inf
艾布鲁,1.74%,0.0%,inf
宿迁联盛,1.71%,0.0%,inf
东田微,1.69%,0.0%,inf
南大环境,1.66%,0.0%,inf
军信股份,1.62%,0.0%,inf
天亿马,1.57%,0.0%,inf
苏州规划,1.57%,0.0%,inf
蓝天燃气,1.56%,0.0%,inf
安妮股份,1.53%,0.0%,inf
爱朋医疗,1.53%,0.0%,inf
杭州园林,1.48%,0.0%,inf
同兴环保,1.45%,0.0%,inf
拓维信息,1.43%,0.0%,inf
名雕股份,1.41%,0.0%,inf
恒银科技,1.4%,0.0%,inf
利仁科技,1.35%,0.0%,inf
特发服务,1.34%,0.0%,inf
奥雅股份,1.34%,0.0%,inf
森泰股份,1.3%,0.0%,inf
北路智控,1.29%,0.0%,inf
塞力医疗,1.29%,0.0%,inf
岭南股份,1.28%,0.0%,inf
严牌股份,1.25%,0.0%,inf
水发燃气,1.25%,0.0%,inf
嘉戎技术,1.24%,0.0%,inf
神州数码,1.23%,0.0%,inf
联特科技,1.22%,0.0%,inf
华西股份,1.2%,0.0%,inf
中科环保,1.2%,0.0%,inf
中达安,1.16%,0.0%,inf
*ST太安,1.16%,0.0%,inf
*ST西发,1.15%,0.0%,inf
安硕信息,1.11%,0.0%,inf
富春染织,1.1%,0.0%,inf
世茂能源,1.1%,0.0%,inf
晓程科技,1.09%,0.0%,inf
测绘股份,1.08%,0.0%,inf
科创信息,1.07%,0.0%,inf
金埔园林,1.07%,0.0%,inf
深水海纳,1.06%,0.0%,inf
南华仪器,1.05%,0.0%,inf
科源制药,1.03%,0.0%,inf
路德环境,1.02%,0.0%,inf
上海建科,1.01%,0.0%,inf
佰维存储,1.01%,0.0%,inf
四川黄金,1.01%,0.0%,inf
内蒙新华,1.01%,0.0%,inf
