股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
大宏立,15.77%,27.88%,0.5655732984293194
天力锂能,13.43%,-22.58%,0.5947229741763135
君逸数码,12.63%,-5.06%,2.4970220779220753
三维天地,11.25%,17.96%,0.6263850415512466
彩蝶实业,10.98%,15.27%,0.7188290657439458
威士顿,10.91%,12.35%,0.8830840163934424
宏景科技,10.58%,13.58%,0.7791149122807014
华新环保,10.57%,12.49%,0.8463046666666666
盛邦安全,9.43%,14.98%,0.629619191919192
拓山重工,9.37%,7.08%,1.3234564593301437
泰慕士,8.23%,7.86%,1.0467531250000017
天晟新材,7.84%,-3.72%,2.106999999999998
南王科技,7.67%,15.14%,0.5066848484848491
通达创智,7.63%,13.26%,0.5753304347826089
中亦科技,7.31%,48.93%,0.14940202991452992
太平洋,7.03%,2.67%,2.636249999999998
协昌科技,6.89%,0.0%,inf
神州数码,6.7%,7.19%,0.931570707070707
深圳瑞捷,5.71%,11.41%,0.5005092920353978
朗坤环境,5.24%,20.53%,0.25519164733178634
麒麟信安,5.18%,-6.5%,0.7970346055979646
铜牛信息,4.81%,6.18%,0.7776937500000007
锴威特,4.62%,0.0%,inf
亨迪药业,4.41%,0.72%,6.0961764705881745
卓创资讯,4.38%,20.3%,0.21581589180050711
弘业期货,4.2%,-15.85%,0.26504545454545453
药易购,4.14%,12.93%,0.3200823529411764
威力传动,4.11%,-15.86%,0.25915270935960594
汇隆新材,3.99%,3.76%,1.060833333333335
金埔园林,3.98%,9.58%,0.4156504347826086
信宇人,3.76%,0.0%,inf
锦龙股份,3.67%,-6.37%,0.5765451612903226
远翔新材,3.63%,7.76%,0.46800515021459277
银之杰,3.59%,-10.28%,0.349229746835443
东南电子,3.59%,6.56%,0.547369411764706
玉马遮阳,3.4%,-5.0%,0.6799999999999997
联合化学,3.22%,11.56%,0.2784352941176472
东星医疗,3.19%,0.72%,4.427165217391362
富士莱,3.17%,6.44%,0.492184210526316
艾布鲁,3.14%,14.13%,0.22228712871287137
宏源药业,3.13%,-1.87%,1.6750716666666723
上海凯鑫,3.11%,12.8%,0.24295636942675158
中兰环保,3.11%,18.11%,0.1717260869565218
德福科技,2.99%,0.0%,inf
宏昌科技,2.94%,0.4%,7.432854545454344
荣盛发展,2.92%,-19.41%,0.15045423728813564
固高科技,2.83%,-3.34%,0.8477533039647593
源飞宠物,2.79%,6.27%,0.4446742268041242
达嘉维康,2.7%,-2.3%,1.17406451612903
汇金科技,2.66%,-0.84%,3.150890909090925
冠中生态,2.61%,8.37%,0.31191639344262284
洪兴股份,2.6%,4.41%,0.5893333333333344
中光防雷,2.37%,14.47%,0.16376165413533833
华通线缆,2.36%,-3.28%,0.7193629629629619
飞鹿股份,2.35%,4.11%,0.5716029411764706
指南针,2.31%,-5.65%,0.40864864864864936
威马农机,2.22%,5.47%,0.4061654135338352
汇金股份,2.15%,10.18%,0.21118987341772127
严牌股份,2.09%,8.59%,0.2433528735632186
蓝晓科技,2.04%,6.79%,0.30035634517766463
*ST美尚,2.03%,16.58%,0.12241515151515159
鸿铭股份,1.98%,6.51%,0.30404184100418413
劲旅环境,1.9%,6.2%,0.30662500000000015
剑桥科技,1.89%,-10.77%,0.1755627906976744
通源环境,1.84%,6.78%,0.271584
财富趋势,1.84%,-14.0%,0.13141234567901247
建科股份,1.81%,7.47%,0.24230982658959527
华骐环保,1.8%,6.86%,0.2623499999999998
ST中利,1.8%,17.05%,0.10558208955223888
东华能源,1.74%,15.44%,0.11267412587412591
智洋创新,1.7%,2.23%,0.761421052631581
亚宝药业,1.7%,8.94%,0.19006557377049194
