股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
德福科技,2.99%,0.0%,inf
信宇人,3.76%,0.0%,inf
锴威特,4.62%,0.0%,inf
协昌科技,6.89%,0.0%,inf
名雕股份,4.69%,0.08%,61.15759999999043
宏景科技,5.46%,-0.21%,26.08515000000056
中达安,1.5%,-0.07%,20.939999999996726
剑桥科技,1.57%,-0.1%,15.684299999998663
致尚科技,6.18%,0.82%,7.555721739130422
天元股份,1.13%,0.18%,6.141549999999586
海科新源,1.71%,0.32%,5.371537499999874
铜牛信息,5.49%,1.13%,4.846297500000018
信达证券,5.43%,1.16%,4.672160869565209
海象新材,1.63%,0.36%,4.5803000000000065
嘉曼服饰,3.62%,1.18%,3.076999999999997
神州数码,2.39%,-0.94%,2.5427892857143077
超捷股份,1.08%,0.49%,2.2007076923076494
国创高新,1.34%,0.64%,2.0836999999999986
首都在线,1.63%,-0.83%,1.9682249999999837
时创能源,1.48%,0.83%,1.7816380952381177
蓝天燃气,2.37%,1.53%,1.5468199999999963
趣睡科技,1.82%,-1.22%,1.4976945454545532
汇隆新材,3.31%,2.3%,1.4419717948717925
长青集团,1.13%,0.86%,1.3175800000000049
拓山重工,5.74%,4.39%,1.3068210526315807
聚力文化,1.13%,-0.9%,1.254299999999999
深水规院,2.39%,2.22%,1.076611627906977
蕾奥规划,5.35%,4.98%,1.0733738738738743
哈铁科技,1.7%,1.68%,1.010437499999999
赛维时代,3.77%,3.73%,1.0099496598639466
箭牌家居,1.48%,1.56%,0.9461037037037051
彩蝶实业,12.11%,12.89%,0.9396192771084345
天玛智控,2.66%,2.93%,0.9070936708860768
富春染织,2.05%,2.29%,0.8963055555555528
普邦股份,2.54%,2.87%,0.8847666666666657
盛邦安全,4.75%,5.43%,0.8747627737226271
港通医疗,8.61%,-9.88%,0.8711692913385829
华新环保,9.25%,10.83%,0.8542234848484845
固高科技,2.83%,-3.34%,0.8477533039647593
威士顿,4.77%,5.67%,0.8417647058823522
天健集团,1.05%,-1.29%,0.8163749999999993
必得科技,1.5%,1.95%,0.7681034482758597
福莱新材,1.84%,2.43%,0.7564444444444457
城建发展,1.16%,-1.55%,0.749781818181816
天元宠物,2.28%,3.06%,0.7444959999999998
通达创智,5.8%,8.14%,0.7125314009661834
洪兴股份,1.57%,2.22%,0.7073486486486535
联翔股份,1.24%,1.79%,0.6927466666666732
鸿铭股份,2.99%,4.35%,0.6871496932515326
联泰环保,1.04%,1.56%,0.665600000000001
荣盛发展,4.49%,-6.84%,0.6560388888888898
新晨科技,4.61%,-7.18%,0.6422206896551723
大宏立,16.3%,25.38%,0.6421954887218047
建科股份,4.67%,7.38%,0.6330444444444442
天晟新材,4.32%,6.84%,0.6316981132075475
诺思格,1.14%,1.83%,0.6231216494845369
戎美股份,1.92%,3.12%,0.6144000000000014
远翔新材,2.24%,3.65%,0.6136421052631595
匠心家居,1.62%,2.65%,0.6110639999999999
深圳瑞捷,7.94%,13.35%,0.5945838461538459
大湖股份,2.43%,4.15%,0.5860038461538446
利仁科技,1.63%,2.88%,0.5653939759036133
