股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
丛麟科技,1.09%,4.08%,0.26685181818181786
播恩集团,1.58%,5.93%,0.2663428571428571
中百集团,1.85%,7.03%,0.26322857142857176
祥源新材,1.43%,5.45%,0.2623915094339618
瑞松科技,1.38%,-5.34%,0.2583759036144583
君逸数码,4.66%,18.46%,0.25244159178433895
北新路桥,1.29%,5.14%,0.25105384615384546
天迈科技,1.26%,-5.05%,0.24957391304347837
华西能源,3.78%,15.32%,0.24669473684210538
智信精密,6.1%,-25.08%,0.24322749886928996
泰福泵业,1.04%,4.28%,0.24319069767441875
有研粉材,1.11%,-4.59%,0.2416856353591166
好当家,1.26%,5.28%,0.23843076923076942
宝利国际,2.78%,11.79%,0.2358787878787878
利欧股份,1.57%,6.67%,0.23550000000000013
南钢股份,1.5%,6.4%,0.23454545454545433
力盛体育,1.35%,-5.77%,0.23377499999999943
中金环境,1.29%,5.61%,0.22978125000000044
优德精密,1.46%,-6.5%,0.22448662420382162
张家界,1.27%,5.71%,0.22253863636363616
申华控股,2.87%,13.16%,0.21811999999999998
康希诺,1.86%,8.55%,0.2176092485549132
金钟股份,2.37%,10.94%,0.21668571428571426
南山控股,2.11%,9.74%,0.21658529411764715
德明利,1.06%,-4.9%,0.21643272727272758
包钢股份,1.16%,5.59%,0.2076400000000003
武商集团,1.1%,5.34%,0.20603846153846175
华菱钢铁,3.02%,14.94%,0.2021076923076922
上海九百,1.53%,7.61%,0.20092075471698106
吉视传媒,1.26%,6.28%,0.20055000000000023
华电能源,1.05%,5.37%,0.19546153846153863
华升股份,1.2%,6.18%,0.1941428571428576
大华股份,1.02%,5.28%,0.19333636363636403
森远股份,1.28%,6.62%,0.19321904761904765
天桥起重,1.26%,6.55%,0.19231578947368427
尚荣医疗,1.35%,7.11%,0.18996428571428584
新钢股份,2.61%,13.92%,0.1875333333333333
康为世纪,1.04%,5.6%,0.18559116022099426
通裕重工,1.05%,5.68%,0.18480000000000013
华斯股份,1.18%,6.42%,0.18385161290322602
德迈仕,1.97%,10.72%,0.18379204545454567
广宇集团,1.17%,6.4%,0.18281249999999985
通力科技,5.81%,-31.98%,0.18169603960396039
冠龙节能,1.42%,7.94%,0.17885957446808506
标榜股份,2.27%,12.71%,0.17859464788732393
雪榕生物,1.64%,9.26%,0.1771696969696969
新力金融,2.25%,12.79%,0.175933734939759
朗姿股份,1.65%,9.4%,0.17553521126760574
华丽家族,1.83%,10.53%,0.17385000000000012
博迈科,2.27%,13.14%,0.17273046357615898
旋极信息,1.76%,10.34%,0.1701333333333332
华纺股份,1.23%,7.24%,0.16996363636363657
丰立智能,1.6%,-9.47%,0.16891576673866082
铭普光磁,1.03%,-6.11%,0.16849743589743604
海南椰岛,1.02%,6.1%,0.16725000000000012
罗牛山,1.03%,6.17%,0.16686000000000023
京能置业,1.15%,6.9%,0.1667500000000001
保力新,3.7%,22.22%,0.16649999999999998
中南股份,1.4%,8.45%,0.1656666666666665
君亭酒店,1.81%,11.03%,0.1641351706036744
开尔新材,1.29%,7.89%,0.16359545454545474
深粮控股,1.16%,7.1%,0.16347407407407405
亚通股份,1.24%,7.59%,0.16340444444444438
青岛银行,1.15%,7.08%,0.1625
南山智尚,1.16%,7.27%,0.1596208333333335
青龙管业,1.15%,7.3%,0.15746153846153838
维科精密,4.31%,27.55%,0.1564370370370371
佳云科技,1.01%,6.49%,0.15563181818181837
药石科技,1.1%,7.09%,0.15523668639053276
中旗新材,1.09%,7.03%,0.1550494382022471
豫光金铅,1.16%,7.59%,0.1529306122448979
永安期货,2.03%,13.35%,0.1521109589041095
徐家汇,1.78%,11.93%,0.14916694214876045
华谊兄弟,1.28%,8.62%,0.14847999999999997
众信旅游,1.75%,11.85%,0.14769230769230765
江苏神通,1.08%,7.35%,0.1470070588235295
南京高科,1.12%,7.73%,0.144928
巴安水务,1.35%,9.39%,0.1438269230769232
张家港行,1.1%,7.69%,0.143
国联证券,1.62%,11.38%,0.14237307692307705
百利电气,1.15%,8.09%,0.14212820512820526
新动力,1.03%,7.29%,0.14125714285714286
思创医惠,1.42%,10.07%,0.14103181818181834
泉阳泉,1.28%,9.19%,0.13933114754098352
汤姆猫,1.31%,9.41%,0.13924814814814815
山子股份,2.9%,21.19%,0.13684375
中谷物流,1.01%,7.39%,0.1366089743589745
第一创业,1.3%,9.57%,0.13590909090909095
泰达股份,1.26%,9.33%,0.13504615384615365
厦门银行,1.36%,10.1%,0.1346923076923078
益方生物,1.72%,12.92%,0.13308379888268151
天健集团,2.54%,19.15%,0.1326444444444444
荣盛发展,3.56%,27.73%,0.12837575757575753
首药控股,1.59%,12.55%,0.12667611202635912
纳川股份,2.29%,18.45%,0.12411799999999998
步科股份,1.71%,-13.88%,0.1232028634361234
华泰证券,1.93%,15.69%,0.12301652173913039
瑞丰银行,1.44%,12.02%,0.11984516129032256
南宁百货,1.09%,9.11%,0.11961315789473688
山东钢铁,1.34%,11.27%,0.11892499999999989
三六五网,2.14%,18.07%,0.11841333333333334
天地在线,1.11%,-9.39%,0.11822118959107815
青农商行,1.06%,9.09%,0.1166
郑州银行,1.25%,10.85%,0.11521739130434784
光大嘉宝,1.55%,13.51%,0.11470000000000001
水羊股份,4.22%,36.87%,0.11446933797909412
世联行,1.37%,12.09%,0.11333636363636362
三湘印象,1.37%,12.17%,0.1125782608695651
鹏都农牧,1.13%,10.05%,0.11240526315789463
陕国投A,1.27%,11.4%,0.11139714285714282
中银绒业,1.11%,10.0%,0.11100000000000007
天邦食品,1.32%,12.0%,0.11
国金证券,1.18%,10.8%,0.10930526315789484
香江控股,1.59%,14.71%,0.10812000000000006
栖霞建设,1.21%,11.47%,0.10548717948717945
华阳国际,1.48%,14.13%,0.10477227722772281
珠江股份,1.2%,11.58%,0.10360975609756094
百济神州,1.01%,9.93%,0.10169213197969539
中原证券,1.69%,16.8%,0.10060781249999998
北汽蓝谷,1.05%,10.54%,0.09965789473684206
塞力医疗,1.47%,15.11%,0.09730985915492958
通程控股,1.13%,11.62%,0.09721323529411754
八一钢铁,1.19%,12.25%,0.0971428571428571
财通证券,1.08%,11.2%,0.09642857142857145
安阳钢铁,1.29%,13.43%,0.09603333333333332
模塑科技,2.38%,24.91%,0.09553521126760565
城投控股,1.39%,14.67%,0.09475166666666657
中交地产,1.06%,11.22%,0.09451096774193553
皮阿诺,1.73%,18.33%,0.09439903536977491
广发证券,1.08%,11.5%,0.0938769230769231
ST星源,1.21%,13.11%,0.09226250000000007
兰州银行,1.12%,12.27%,0.09124705882352947
酒钢宏兴,1.16%,12.9%,0.08990000000000004
阳光股份,1.06%,11.9%,0.08903999999999998
北方国际,1.09%,12.28%,0.08879213483146062
山西证券,1.11%,12.63%,0.08788767123287677
森鹰窗业,2.52%,28.91%,0.08715906288532684
我爱我家,1.51%,17.47%,0.08642340425531911
迪哲医药,1.4%,16.22%,0.0863243243243244
金地集团,2.25%,26.17%,0.08597765363128486
首开股份,1.43%,18.0%,0.07944444444444447
中国天楹,1.25%,15.85%,0.07888513513513509
华安证券,1.18%,15.03%,0.07850277777777782
凤凰股份,1.12%,14.55%,0.07699999999999997
长安汽车,1.51%,20.8%,0.07260036231884055
广联达,1.11%,16.15%,0.06875077951002229
北辰实业,1.3%,18.98%,0.06848780487804884
索菲亚,1.04%,15.68%,0.06631999999999995
南国置业,1.08%,16.38%,0.06593684210526309
大智慧,1.24%,19.04%,0.06512366412213742
中信证券,1.15%,18.2%,0.06320350404312668
箭牌家居,1.3%,21.37%,0.060841498559077764
金科股份,3.08%,51.19%,0.060167441860465104
源杰科技,1.18%,-19.82%,0.05954566473988441
中南建设,1.91%,32.22%,0.05927586206896553
中央商场,1.18%,22.53%,0.052369523809523824
光明地产,1.31%,28.76%,0.04555671641791045
迪马股份,1.24%,30.95%,0.04006153846153844
城建发展,1.19%,34.59%,0.034398437500000004
