股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
经纬股份,9.4%,1.34%,6.994454545454505
保力新,8.52%,41.67%,0.20448
福莱新材,7.77%,6.28%,1.2369212121212119
荣盛发展,7.43%,86.5%,0.08589290780141844
通力科技,7.1%,-18.04%,0.3936102719033233
泰慕士,6.84%,21.78%,0.3140391891891891
智信精密,6.1%,-25.08%,0.24322749886928996
金科股份,6.05%,82.73%,0.07312608695652172
中南建设,5.54%,57.62%,0.09615402298850577
梦网科技,5.37%,12.57%,0.4272395604395604
水羊股份,5.25%,42.73%,0.12285658307210029
佰维存储,4.88%,-15.83%,0.30835164835164824
箭牌家居,4.78%,21.74%,0.21985284090909096
楚环科技,4.78%,-6.57%,0.7277358288770063
君逸数码,4.66%,18.46%,0.25244159178433895
维科精密,4.31%,27.55%,0.1564370370370371
赢合科技,4.02%,11.14%,0.3608352
*ST爱迪,3.92%,-5.21%,0.7526400000000004
步科股份,3.89%,-17.39%,0.22369139966273185
深水规院,3.82%,23.24%,0.16437575757575762
宝立食品,3.7%,-0.3%,12.290166666666929
中百集团,3.63%,13.4%,0.27080952380952383
蕾奥规划,3.62%,34.51%,0.10490837138508369
欧亚集团,3.61%,8.45%,0.42741037735849113
森鹰窗业,3.59%,26.74%,0.1342368283093055
中大力德,3.56%,-16.15%,0.22047121464226302
源飞宠物,3.48%,4.58%,0.7591371428571415
山子股份,3.39%,22.82%,0.14856176470588234
有研粉材,3.39%,3.95%,0.8574566433566435
我爱我家,3.29%,21.54%,0.15275
华丽家族,3.24%,10.53%,0.3078000000000002
华菱钢铁,3.19%,15.83%,0.2015146341463414
品渥食品,3.16%,20.71%,0.15257711864406776
迪哲医药,3.01%,12.48%,0.24109223300970892
铂力特,2.98%,2.2%,1.3524615384615415
中交地产,2.98%,14.96%,0.199213
南山控股,2.95%,16.77%,0.17592727272727265
南国置业,2.94%,25.58%,0.11492727272727268
申华控股,2.81%,14.36%,0.19565925925925925
鼎捷软件,2.81%,-11.59%,0.24243295128939837
