股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
森鹰窗业,5.74%,0.0%,inf
保力新,4.12%,0.0%,inf
赛维时代,3.93%,0.0%,inf
西安旅游,3.89%,0.0%,inf
黑芝麻,3.68%,0.0%,inf
国科恒泰,3.48%,0.0%,inf
泰慕士,3.44%,0.0%,inf
神农科技,3.26%,0.0%,inf
麦趣尔,3.03%,0.0%,inf
星辉娱乐,3.03%,0.0%,inf
国联水产,3.02%,0.0%,inf
雪榕生物,2.77%,0.0%,inf
汤姆猫,2.64%,0.0%,inf
华谊兄弟,2.62%,0.0%,inf
福莱新材,2.54%,0.0%,inf
播恩集团,2.5%,0.0%,inf
海看股份,2.48%,0.0%,inf
星源卓镁,2.35%,0.0%,inf
敦煌种业,2.32%,0.0%,inf
嘉戎技术,2.28%,0.0%,inf
奥雅股份,2.24%,0.0%,inf
省广集团,2.24%,0.0%,inf
品渥食品,2.16%,0.0%,inf
阳光乳业,2.11%,0.0%,inf
聚力文化,2.06%,0.0%,inf
水羊股份,2.04%,0.0%,inf
中南建设,2.02%,0.0%,inf
江龙船艇,2.0%,0.0%,inf
华夏幸福,1.97%,0.0%,inf
旋极信息,1.94%,0.0%,inf
步步高,1.93%,0.0%,inf
曲江文旅,1.92%,0.0%,inf
信德新材,1.91%,0.0%,inf
天舟文化,1.9%,0.0%,inf
人人乐,1.9%,0.0%,inf
深城交,1.86%,0.0%,inf
金马游乐,1.84%,0.0%,inf
农发种业,1.84%,0.0%,inf
登康口腔,1.81%,0.0%,inf
若羽臣,1.81%,0.0%,inf
荣盛发展,1.73%,0.0%,inf
华通线缆,1.73%,0.0%,inf
塞力医疗,1.7%,0.0%,inf
荃银高科,1.63%,0.0%,inf
跨境通,1.6%,0.0%,inf
万方发展,1.58%,0.0%,inf
深水规院,1.54%,0.0%,inf
华宝新能,1.54%,0.0%,inf
康力源,1.5%,0.0%,inf
传智教育,1.49%,0.0%,inf
天龙集团,1.48%,0.0%,inf
大华股份,1.46%,0.0%,inf
东方园林,1.46%,0.0%,inf
精伦电子,1.44%,0.0%,inf
返利科技,1.42%,0.0%,inf
三羊马,1.42%,0.0%,inf
博盈特焊,1.41%,0.0%,inf
华绿生物,1.39%,0.0%,inf
全聚德,1.39%,0.0%,inf
新农开发,1.38%,0.0%,inf
华西能源,1.36%,0.0%,inf
利欧股份,1.36%,0.0%,inf
新研股份,1.35%,0.0%,inf
益方生物,1.35%,0.0%,inf
美晨生态,1.34%,0.0%,inf
华海诚科,1.34%,0.0%,inf
新五丰,1.32%,0.0%,inf
冰山冷热,1.32%,0.0%,inf
德必集团,1.32%,0.0%,inf
银星能源,1.31%,0.0%,inf
华阳国际,1.31%,0.0%,inf
金通灵,1.31%,0.0%,inf
中百集团,1.29%,0.0%,inf
西安饮食,1.28%,0.0%,inf
洪涛股份,1.28%,0.0%,inf
迪马股份,1.28%,0.0%,inf
皮阿诺,1.27%,0.0%,inf
杭州热电,1.27%,0.0%,inf
金龙汽车,1.26%,0.0%,inf
大连友谊,1.25%,0.0%,inf
菲菱科思,1.25%,0.0%,inf
华闻集团,1.24%,0.0%,inf
纳川股份,1.23%,0.0%,inf
源飞宠物,1.22%,0.0%,inf
德邦科技,1.22%,0.0%,inf
林州重机,1.19%,0.0%,inf
申华控股,1.19%,0.0%,inf
华旺科技,1.19%,0.0%,inf
安凯客车,1.18%,0.0%,inf
棕榈股份,1.17%,0.0%,inf
百普赛斯,1.16%,0.0%,inf
*ST新海,1.16%,0.0%,inf
国中水务,1.16%,0.0%,inf
北方国际,1.15%,0.0%,inf
北新路桥,1.14%,0.0%,inf
岭南股份,1.14%,0.0%,inf
冠龙节能,1.14%,0.0%,inf
上海建科,1.13%,0.0%,inf
苏州规划,1.13%,0.0%,inf
长安汽车,1.13%,0.0%,inf
汇通集团,1.13%,0.0%,inf
祥源新材,1.12%,0.0%,inf
读客文化,1.11%,0.0%,inf
时创能源,1.11%,0.0%,inf
英杰电气,1.11%,0.0%,inf
常山北明,1.1%,0.0%,inf
拓山重工,1.09%,0.0%,inf
文投控股,1.09%,0.0%,inf
南宁糖业,1.09%,0.0%,inf
首航高科,1.08%,0.0%,inf
傲农生物,1.08%,0.0%,inf
朗姿股份,1.08%,0.0%,inf
慈文传媒,1.06%,0.0%,inf
宁波建工,1.06%,0.0%,inf
步科股份,1.05%,0.0%,inf
山东矿机,1.05%,0.0%,inf
唯万密封,1.04%,0.0%,inf
恒工精密,1.04%,0.0%,inf
遥望科技,1.03%,0.0%,inf
神州泰岳,1.03%,0.0%,inf
浙江新能,1.03%,0.0%,inf
张家界,1.02%,0.0%,inf
山子股份,1.02%,0.0%,inf
富春股份,1.02%,0.0%,inf
博纳影业,1.02%,0.0%,inf
博迈科,1.02%,0.0%,inf
*ST正邦,1.01%,0.0%,inf
欢瑞世纪,1.01%,0.0%,inf
