成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:19:12,0.0,-100.00%,--,0,0,中性盘
09:25:00,0.0,-100.00%,--,0,0,卖盘
09:25:00,57.8,-1.33%,+57.8,142,822725,卖盘
09:31:12,58.17,-0.70%,--,3,22512,中性盘
09:31:19,58.17,-0.70%,--,23,137398,卖盘
09:31:21,58.19,-0.67%,+0.02,24,143089,买盘
09:31:24,58.21,-0.63%,+0.02,11,66010,卖盘
09:31:27,58.22,-0.61%,+0.01,7,43141,卖盘
09:31:36,58.4,-0.31%,+0.18,4,23360,中性盘
09:31:39,58.48,-0.17%,+0.08,10,58480,买盘
09:31:43,58.4,-0.31%,-0.08,6,35040,卖盘
09:31:48,58.4,-0.31%,--,18,107281,买盘
09:31:51,58.4,-0.31%,--,2,11680,买盘
09:31:54,58.2,-0.65%,-0.2,11,69433,卖盘
09:31:57,58.2,-0.65%,--,0,0,买盘
09:32:03,58.19,-0.67%,-0.01,42,245911,买盘
09:32:06,58.19,-0.67%,--,4,28920,买盘
09:32:09,58.19,-0.67%,--,7,40733,买盘
09:32:15,58.19,-0.67%,--,0,0,买盘
09:32:18,58.19,-0.67%,--,6,34914,买盘
09:32:21,58.19,-0.67%,--,16,97526,买盘
09:32:28,58.19,-0.67%,--,0,0,卖盘
09:32:36,58.37,-0.36%,+0.18,24,144057,买盘
09:32:39,58.37,-0.36%,--,2,11674,买盘
09:32:42,58.37,-0.36%,--,0,467,买盘
09:32:45,58.37,-0.36%,--,61,360610,卖盘
09:32:48,58.4,-0.31%,+0.03,21,127779,买盘
09:32:51,58.4,-0.31%,--,102,600352,买盘
09:32:58,58.4,-0.31%,--,14,83862,买盘
09:33:00,58.38,-0.34%,-0.02,5,29190,卖盘
09:33:03,58.35,-0.39%,-0.03,24,144591,卖盘
09:33:06,58.37,-0.36%,+0.02,20,120417,买盘
09:33:12,58.19,-0.67%,-0.18,25,151236,卖盘
09:33:15,58.19,-0.67%,--,2,11638,买盘
09:33:18,58.19,-0.67%,--,5,29095,买盘
09:33:21,58.19,-0.67%,--,54,318008,买盘
09:33:24,58.0,-0.99%,-0.19,6,39614,卖盘
09:33:27,58.0,-0.99%,--,7,42804,买盘
09:33:30,58.0,-0.99%,--,3,18560,买盘
09:33:33,58.18,-0.68%,+0.18,3,21294,买盘
09:33:36,58.0,-0.99%,-0.18,8,48314,卖盘
09:33:42,58.0,-0.99%,--,2,11600,买盘
09:33:45,57.8,-1.33%,-0.2,77,446158,卖盘
09:33:48,57.94,-1.09%,+0.14,7,40558,中性盘
09:33:52,57.94,-1.09%,--,1,11182,买盘
09:33:54,57.8,-1.33%,-0.14,83,482977,卖盘
09:34:00,57.94,-1.09%,+0.14,4,23176,卖盘
09:34:03,58.04,-0.92%,+0.1,3,17412,买盘
09:34:06,57.94,-1.09%,-0.1,5,28970,卖盘
09:34:09,57.94,-1.09%,--,0,0,买盘
09:34:15,57.94,-1.09%,--,2,11588,买盘
09:34:18,57.94,-1.09%,--,4,25378,买盘
09:34:21,57.94,-1.09%,--,24,143459,买盘
09:34:24,57.94,-1.09%,--,4,23176,卖盘
09:34:27,57.94,-1.09%,--,18,108811,卖盘
09:34:31,57.9,-1.16%,-0.04,1,7064,买盘
09:34:33,57.9,-1.16%,--,0,0,卖盘
09:34:36,57.9,-1.16%,--,8,46320,卖盘
09:34:39,57.9,-1.16%,--,0,0,买盘
09:34:45,57.88,-1.19%,-0.02,12,72639,卖盘
09:34:48,57.91,-1.14%,+0.03,4,23164,买盘
09:34:51,57.91,-1.14%,--,0,0,买盘
09:34:58,58.0,-0.99%,+0.09,2,11600,买盘
09:35:03,57.89,-1.18%,-0.11,24,139399,卖盘
09:35:06,57.89,-1.18%,--,2,16209,卖盘
09:35:09,57.69,-1.52%,-0.2,74,427541,卖盘
09:35:12,57.69,-1.52%,--,0,5423,卖盘
09:35:15,57.5,-1.84%,-0.19,16,94185,卖盘
09:35:18,57.49,-1.86%,-0.01,58,333729,中性盘
09:35:21,57.22,-2.32%,-0.27,3,18368,卖盘
09:35:24,57.21,-2.34%,-0.01,6,34326,卖盘
09:35:27,57.22,-2.32%,+0.01,31,177954,卖盘
09:35:30,57.22,-2.32%,--,11,64945,买盘
09:35:34,57.22,-2.32%,--,0,0,卖盘
09:35:39,57.22,-2.32%,--,6,34332,卖盘
09:35:43,57.22,-2.32%,--,20,118102,买盘
09:35:45,57.2,-2.36%,-0.02,2,11440,卖盘
09:35:48,57.22,-2.32%,+0.02,42,242498,买盘
09:35:51,57.2,-2.36%,-0.02,10,58458,卖盘
09:35:58,57.25,-2.27%,+0.05,24,140320,中性盘
09:36:03,57.22,-2.32%,-0.03,2,11444,中性盘
09:36:06,57.44,-1.95%,+0.22,4,27916,买盘
09:36:09,57.44,-1.95%,--,22,129642,买盘
09:36:12,57.44,-1.95%,--,2,11488,买盘
09:36:18,57.48,-1.88%,+0.04,3,18566,买盘
09:36:21,57.48,-1.88%,--,2,11496,买盘
09:36:27,57.48,-1.88%,--,20,119846,卖盘
09:36:33,57.48,-1.88%,--,19,111051,卖盘
09:36:36,57.48,-1.88%,--,17,97716,买盘
09:36:39,57.48,-1.88%,--,3,19256,买盘
09:36:42,57.48,-1.88%,--,0,0,卖盘
09:36:46,57.48,-1.88%,--,0,0,中性盘
09:36:48,57.48,-1.88%,--,6,34488,卖盘
09:36:54,57.48,-1.88%,--,15,89784,卖盘
09:37:00,57.44,-1.95%,-0.04,4,25044,卖盘
09:37:03,57.44,-1.95%,--,4,22976,买盘
09:37:06,57.27,-2.24%,-0.17,7,40834,卖盘
09:37:09,57.27,-2.24%,--,0,974,买盘
09:37:18,57.27,-2.24%,--,0,0,卖盘
09:37:21,57.27,-2.24%,--,3,18899,卖盘
09:37:24,57.27,-2.24%,--,18,106121,卖盘
09:37:30,57.27,-2.24%,--,2,16150,买盘
09:37:33,57.27,-2.24%,--,24,140025,中性盘
09:37:33,57.27,-2.24%,--,24,140025,买盘
09:37:36,57.27,-2.24%,--,11,66891,买盘
09:37:39,57.28,-2.22%,+0.01,7,45709,卖盘
09:37:42,57.3,-2.19%,+0.02,6,37933,中性盘
09:37:45,57.28,-2.22%,-0.02,35,201167,卖盘
09:37:51,57.35,-2.10%,+0.07,26,154730,买盘
09:37:54,57.28,-2.22%,-0.07,0,172,卖盘
09:37:57,57.26,-2.25%,-0.02,24,142921,卖盘
09:38:00,57.28,-2.22%,+0.02,10,57280,买盘
09:38:03,57.26,-2.25%,-0.02,7,45293,卖盘
09:38:06,57.26,-2.25%,--,5,29775,卖盘
09:38:09,57.21,-2.34%,-0.05,13,78149,卖盘
09:38:12,57.18,-2.39%,-0.03,63,363550,卖盘
09:38:15,57.18,-2.39%,--,2,11436,买盘
09:38:18,57.18,-2.39%,--,0,0,买盘
09:38:21,57.18,-2.39%,--,32,182976,买盘
09:38:25,57.15,-2.44%,-0.03,12,68580,中性盘
09:38:27,57.05,-2.61%,-0.1,8,45640,卖盘
09:38:33,57.02,-2.66%,-0.03,14,83363,卖盘
09:38:36,57.02,-2.66%,--,2,11404,卖盘
09:38:40,57.02,-2.66%,--,0,0,卖盘
09:38:42,57.01,-2.68%,-0.01,15,85515,卖盘
09:38:48,57.01,-2.68%,--,3,17103,卖盘
09:38:51,57.01,-2.68%,--,52,298219,卖盘
09:38:54,57.01,-2.68%,--,66,380086,卖盘
09:38:57,57.01,-2.68%,--,70,404486,买盘
09:39:00,57.01,-2.68%,--,29,170289,卖盘
09:39:03,57.01,-2.68%,--,34,198338,卖盘
09:39:06,57.05,-2.61%,+0.04,20,114157,买盘
09:39:09,57.18,-2.39%,+0.13,6,36195,买盘
09:39:12,57.25,-2.27%,+0.07,32,187437,买盘
09:39:16,57.06,-2.59%,-0.19,29,166901,卖盘
09:39:18,57.26,-2.25%,+0.2,2,11452,买盘
09:39:21,57.19,-2.37%,-0.07,2,11438,卖盘
09:39:24,57.34,-2.12%,+0.15,4,22936,买盘
09:39:27,57.19,-2.37%,-0.15,55,314717,卖盘
09:39:30,57.19,-2.37%,--,14,81953,卖盘
09:39:33,57.35,-2.10%,+0.16,4,22940,卖盘
09:39:36,57.18,-2.39%,-0.17,3,17154,卖盘
09:39:40,57.18,-2.39%,--,6,37339,买盘
09:39:45,57.18,-2.39%,--,0,0,卖盘
09:39:48,57.19,-2.37%,+0.01,2,11438,卖盘
09:39:54,57.2,-2.36%,+0.01,4,22880,卖盘
09:39:57,57.2,-2.36%,--,0,0,卖盘
09:40:00,57.21,-2.34%,+0.01,4,22884,卖盘
09:40:03,57.28,-2.22%,+0.07,4,27724,买盘
09:40:06,57.34,-2.12%,+0.06,4,22936,买盘
09:40:09,57.34,-2.12%,--,5,30505,买盘
09:40:12,57.35,-2.10%,+0.01,90,521426,买盘
09:40:15,57.4,-2.01%,+0.05,4,22960,买盘
09:40:21,57.4,-2.01%,--,0,0,卖盘
09:40:24,57.43,-1.96%,+0.03,6,34975,中性盘
09:40:27,57.78,-1.37%,+0.35,2,12712,买盘
09:40:30,57.78,-1.37%,--,0,0,买盘
09:40:36,57.46,-1.91%,-0.32,0,1322,卖盘
09:40:39,57.46,-1.91%,--,3,21662,卖盘
09:40:42,57.37,-2.07%,-0.09,30,172110,卖盘
