股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
众辰科技,1.02%,0.0%,inf
欧克科技,1.01%,0.0%,inf
丰立智能,2.55%,0.0%,inf
森泰股份,1.3%,0.0%,inf
锡南科技,5.41%,0.0%,inf
金鸿顺,1.01%,0.0%,inf
熙菱信息,1.13%,0.0%,inf
联德股份,1.25%,0.0%,inf
盛帮股份,3.15%,0.0%,inf
元道通信,1.44%,0.0%,inf
新莱福,4.48%,0.0%,inf
浩丰科技,1.53%,0.0%,inf
蜂助手,2.46%,0.0%,inf
大连热电,1.22%,0.0%,inf
星源卓镁,1.63%,0.0%,inf
平煤股份,1.17%,0.0%,inf
协昌科技,6.89%,0.0%,inf
舜禹股份,1.12%,0.0%,inf
雪天盐业,1.41%,0.0%,inf
卓创资讯,4.77%,0.0%,inf
新研股份,1.01%,0.0%,inf
翔腾新材,2.17%,0.0%,inf
生意宝,2.12%,0.0%,inf
锴威特,4.62%,0.0%,inf
旗天科技,1.35%,0.0%,inf
巨轮智能,1.73%,0.0%,inf
德福科技,2.99%,0.0%,inf
浩瀚深度,1.49%,0.0%,inf
华媒控股,1.12%,0.0%,inf
美硕科技,1.75%,0.0%,inf
研奥股份,1.51%,0.0%,inf
未来电器,2.88%,0.0%,inf
汇纳科技,1.05%,0.0%,inf
捷强装备,1.53%,0.0%,inf
德石股份,1.31%,0.0%,inf
港通医疗,3.83%,0.0%,inf
浙江世宝,2.98%,0.0%,inf
争光股份,1.6%,0.0%,inf
易瑞生物,1.06%,0.0%,inf
宝地矿业,1.69%,0.0%,inf
上海钢联,1.48%,0.0%,inf
苏州规划,1.57%,0.0%,inf
津膜科技,1.27%,0.0%,inf
先进数通,1.52%,0.0%,inf
天山电子,1.3%,0.0%,inf
步科股份,2.06%,0.0%,inf
迪森股份,1.31%,0.0%,inf
远信工业,1.23%,0.0%,inf
华融化学,2.53%,0.0%,inf
南王科技,2.05%,0.0%,inf
恒工精密,1.26%,0.0%,inf
品渥食品,1.3%,0.0%,inf
德迈仕,2.22%,0.0%,inf
国联水产,3.27%,0.0%,inf
国泰环保,5.42%,0.0%,inf
中科磁业,1.95%,0.0%,inf
华丰科技,2.4%,0.0%,inf
安硕信息,1.11%,0.0%,inf
福莱新材,1.17%,0.0%,inf
信达证券,2.01%,0.0%,inf
华骐环保,1.54%,0.0%,inf
安妮股份,1.53%,0.0%,inf
西陇科学,1.58%,0.0%,inf
南大环境,1.09%,0.0%,inf
巴安水务,2.7%,0.0%,inf
威士顿,2.11%,0.0%,inf
劲旅环境,1.19%,0.0%,inf
豪恩汽电,4.42%,0.0%,inf
清研环境,1.06%,0.0%,inf
