股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
大宏立,13.23%,4.51%,2.931271874999998
港通医疗,11.13%,-6.96%,1.5984205607476631
卓创资讯,9.5%,33.98%,0.2796
彩蝶实业,9.2%,1.24%,7.42992
华新环保,9.17%,8.76%,1.0467641509433954
协昌科技,6.89%,0.0%,inf
天晟新材,6.46%,21.85%,0.29559393939393946
致尚科技,6.18%,0.82%,7.555721739130422
深圳瑞捷,6.03%,27.62%,0.21835909090909103
豪恩汽电,5.7%,-2.52%,2.262639593908631
安妮股份,5.66%,14.29%,0.39619999999999983
建科股份,5.56%,8.28%,0.6715894736842098
舜禹股份,5.52%,3.44%,1.6047030303030332
威士顿,4.77%,5.67%,0.8417647058823522
锴威特,4.62%,0.0%,inf
信达证券,4.4%,15.91%,0.2765288135593221
新莱福,4.11%,9.59%,0.42875211267605584
劲旅环境,3.97%,7.7%,0.515887700534759
华骐环保,3.88%,8.87%,0.4372461538461543
艾布鲁,3.71%,5.62%,0.6605505747126442
通达创智,3.69%,-3.68%,1.0020061855670117
苏州规划,3.69%,-7.23%,0.510320979020979
东方园林,3.54%,16.96%,0.20876923076923068
福莱新材,3.48%,1.21%,2.880666666666671
朗坤环境,3.43%,1.27%,2.6931413793103527
晶升股份,3.37%,13.82%,0.24387078260869566
标榜股份,3.32%,9.05%,0.36677470355731207
盛邦安全,3.31%,-9.93%,0.3331824175824175
巴安水务,3.22%,17.36%,0.18547200000000005
宿迁联盛,3.22%,5.24%,0.6143421052631581
盛帮股份,3.12%,10.54%,0.29598650602409593
华融化学,3.08%,7.89%,0.39043529411764616
中兰环保,3.05%,7.27%,0.4195000000000004
德福科技,2.99%,0.0%,inf
南大环境,2.99%,11.45%,0.261072373540856
德石股份,2.98%,8.64%,0.3447410958904108
军信股份,2.97%,5.37%,0.5533758620689673
严牌股份,2.9%,6.8%,0.4267142857142862
固高科技,2.83%,-3.34%,0.8477533039647593
拓山重工,2.82%,2.11%,1.3374857142857086
名雕股份,2.79%,-2.1%,1.3312285714285745
嘉曼服饰,2.77%,-6.41%,0.43246235955056234
研奥股份,2.73%,6.17%,0.4426882352941173
鸿铭股份,2.73%,-3.18%,0.8575809917355367
冠中生态,2.7%,9.4%,0.2871459854014601
奥雅股份,2.69%,9.82%,0.27405303867403336
特发服务,2.68%,-0.47%,5.693085714285837
深水规院,2.66%,7.94%,0.3350506849315067
信宇人,2.61%,-22.34%,0.11681690140845068
永信至诚,2.57%,-5.94%,0.4326166666666666
汇隆新材,2.54%,-2.1%,1.2107333333333352
华丰科技,2.49%,7.27%,0.3424986754966884
兴源环境,2.35%,9.43%,0.24910000000000015
国联水产,2.34%,17.16%,0.1363655172413793
法尔胜,2.28%,4.39%,0.5198399999999994
深水海纳,2.28%,11.19%,0.20369256198347122
威马农机,2.22%,5.47%,0.4061654135338352
大湖股份,2.2%,15.48%,0.14213725490196072
蓝天燃气,2.18%,4.08%,0.5338205128205146
城建发展,2.13%,2.57%,0.8284578947368403
云中马,2.13%,0.08%,25.347000000000538
赛恩斯,2.1%,4.18%,0.5019557522123897
通源环境,2.07%,8.51%,0.24314285714285752
兰州银行,2.04%,4.64%,0.4400571428571425
清研环境,2.03%,34.71%,0.05848068493150688
荣盛发展,2.03%,-7.91%,0.2567950000000003
远翔新材,2.02%,-6.7%,0.30159722222222224
君逸数码,2.02%,-12.23%,0.16521192052980133
翔腾新材,1.99%,-10.14%,0.19620346232179234
宏昌科技,1.98%,0.87%,2.283026086956517
天元宠物,1.96%,-14.3%,0.13704361702127668
建研设计,1.94%,4.07%,0.477186111111112
南方路机,1.94%,2.24%,0.8675094339622622
人民网,1.9%,17.33%,0.10960752688172032
金富科技,1.9%,-2.81%,0.676962962962964
中科环保,1.87%,2.22%,0.8414999999999949
蕾奥规划,1.85%,3.22%,0.5745422535211261
聚杰微纤,1.84%,-3.23%,0.569617021276595
天健集团,1.84%,4.83%,0.38088000000000016
匠心家居,1.8%,-6.08%,0.2958559322033899
富春染织,1.8%,-3.08%,0.5844489795918364
柏诚股份,1.78%,4.39%,0.40583999999999987
必得科技,1.72%,-1.98%,0.8691733333333315
安硕信息,1.71%,14.8%,0.11553211845102514
迪森股份,1.7%,5.0%,0.34000000000000025
宝地矿业,1.7%,5.82%,0.29209090909090873
东南电子,1.69%,2.22%,0.7628310344827561
泰慕士,1.67%,-4.9%,0.3410410810810808
筑博设计,1.66%,6.75%,0.24603571428571433
神州数码,1.65%,6.0%,0.2749051724137927
恒银科技,1.65%,-18.52%,0.08910000000000001
通用电梯,1.64%,4.74%,0.34580571428571377
金埔园林,1.63%,3.52%,0.46360232558139575
杭州园林,1.61%,4.83%,0.33306874999999964
伟测科技,1.6%,-0.29%,5.459999999999978
津膜科技,1.58%,13.13%,0.12037319587628867
森鹰窗业,1.57%,-0.59%,2.655044444444449
浙江世宝,1.53%,14.13%,0.10830262008733631
中泰股份,1.52%,5.15%,0.2953142857142852
中岩大地,1.49%,5.85%,0.2548360824742271
京源环保,1.49%,4.04%,0.36897105263157987
力源科技,1.48%,6.71%,0.22065454545454524
万得凯,1.46%,0.99%,1.4714714285714225
倍杰特,1.41%,14.08%,0.10011886792452818
德迈仕,1.41%,7.35%,0.19187749999999948
哈铁科技,1.38%,0.21%,6.54120000000014
顺控发展,1.34%,0.48%,2.8156749999999353
天源环保,1.33%,6.79%,0.19578382352941182
洪通燃气,1.33%,2.72%,0.48972500000000097
鸥玛软件,1.31%,-1.5%,0.8750800000000031
中亦科技,1.28%,17.84%,0.07176205128205124
