股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
浙江荣泰,12.0%,-6.7%,1.7908860759493688
泰慕士,10.14%,10.73%,0.9454478873239445
弘业期货,8.99%,7.97%,1.1277699186991865
宁波方正,6.22%,1.92%,3.23841290322582
挖金客,6.18%,4.89%,1.2641944700460819
荣旗科技,5.84%,4.54%,1.2861476923076904
源杰科技,4.64%,8.8%,0.5271410736579273
银之杰,3.94%,18.87%,0.20878770491803283
赛维时代,3.9%,-8.8%,0.44331280788177396
科蓝软件,3.68%,11.33%,0.3249113924050633
天力锂能,3.49%,4.37%,0.7995120192307699
君逸数码,3.41%,-13.74%,0.24809999999999993
铭普光磁,3.4%,3.51%,0.9698095238095241
源飞宠物,3.24%,-2.5%,1.2935699999999988
古鳌科技,3.2%,12.4%,0.2581333333333333
星源卓镁,3.18%,16.48%,0.19295166959578186
通行宝,3.17%,2.56%,1.2384133333333378
信德新材,3.15%,8.19%,0.3846111111111112
茂莱光学,3.09%,17.68%,0.1747948402130493
步科股份,2.99%,15.78%,0.18948998875140605
保力新,2.93%,-2.67%,1.0958199999999991
伟测科技,2.83%,8.54%,0.331484811664642
航天软件,2.83%,6.51%,0.4347765363128494
飞利信,2.82%,7.52%,0.3747870967741941
联合光电,2.82%,8.4%,0.33553913043478284
华阳国际,2.78%,13.02%,0.2135096446700507
法本信息,2.7%,8.73%,0.3093559322033898
索辰科技,2.6%,5.04%,0.5162135922330104
财富趋势,2.6%,16.55%,0.1571063829787234
中科金财,2.57%,7.5%,0.3428082644628097
豫光金铅,2.47%,9.47%,0.2607222222222223
朗威股份,2.45%,5.8%,0.4223697916666661
精伦电子,2.43%,2.31%,1.0509749999999993
华丰科技,2.39%,7.62%,0.31364870129870154
新易盛,2.37%,9.33%,0.25413842975206596
高伟达,2.37%,16.49%,0.1437
铜峰电子,2.35%,9.41%,0.2498602941176472
中元股份,2.34%,3.33%,0.7030173913043494
华旺科技,2.32%,0.47%,4.90215999999993
埃科光电,2.26%,5.54%,0.40801988636363684
粤宏远A,2.26%,2.5%,0.9040000000000032
美芯晟,2.23%,11.35%,0.19643752913752918
恒宝股份,2.21%,5.3%,0.417017391304347
雪迪龙,2.18%,4.81%,0.4534399999999997
国金证券,2.11%,9.33%,0.22607142857142853
博彦科技,2.1%,5.49%,0.3826027397260281
兆日科技,2.1%,17.87%,0.11753225806451618
盛通股份,2.09%,1.26%,1.6534222222222246
海光信息,2.06%,11.07%,0.18608449367088628
尚荣医疗,2.03%,5.04%,0.4031000000000002
天龙集团,2.0%,1.6%,1.248571428571424
黑猫股份,2.0%,15.31%,0.13066666666666663
长安汽车,1.98%,5.66%,0.3498
金银河,1.97%,14.45%,0.13628930817610055
佳创视讯,1.97%,6.45%,0.3055902439024396
博迈科,1.96%,3.58%,0.5475217391304338
金证股份,1.94%,13.84%,0.14014479166666668
英方软件,1.91%,5.37%,0.3558445910290232
小崧股份,1.89%,8.92%,0.211869
朗源股份,1.88%,8.44%,0.22263157894736849
水羊股份,1.85%,2.3%,0.8045612244897927
北方国际,1.82%,12.5%,0.14559999999999979
指南针,1.77%,21.04%,0.08414512093411179
酷特智能,1.76%,2.95%,0.59602162162162
华鹏飞,1.76%,4.69%,0.3752000000000004
天阳科技,1.75%,5.85%,0.2988920454545452
*ST西发,1.75%,14.31%,0.12228125000000004
