股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
绿岛风,1.47%,-0.07%,22.174949999996535
拓山重工,8.7%,0.58%,15.056117647058986
君逸数码,9.9%,1.42%,6.963000000000066
深科达,2.69%,-0.42%,6.337640000000136
伟时电子,2.37%,0.41%,5.727499999999952
中科飞测,2.0%,0.49%,4.046315789473581
华大智造,4.91%,1.3%,3.7653042372881136
通源环境,5.99%,2.04%,2.9350999999999927
福莱新材,9.18%,-3.45%,2.662200000000002
宝立食品,2.0%,-0.79%,2.5224999999999973
楚环科技,3.64%,-1.71%,2.1246521739130384
新国都,2.17%,-1.13%,1.9153866666666621
天普股份,3.84%,2.13%,1.8035999999999983
浙江荣泰,12.0%,-6.7%,1.7908860759493688
安德利,3.01%,1.79%,1.681173529411765
经纬股份,16.2%,10.87%,1.4904000000000004
冠盛股份,4.03%,3.04%,1.327482
王力安防,10.9%,8.96%,1.2165402298850585
天新药业,3.12%,2.74%,1.1395999999999982
华光新材,3.37%,3.01%,1.1211267857142813
广信材料,1.99%,-1.86%,1.0682035714285738
百克生物,1.18%,-1.13%,1.047476923076914
创益通,4.45%,-4.37%,1.01808783783784
青达环保,1.62%,-1.6%,1.014524999999999
晶晨股份,1.48%,1.62%,0.9144285714285676
超捷股份,6.52%,-7.44%,0.8766798122065733
久量股份,2.03%,2.34%,0.8674866666666698
华铭智能,2.78%,3.51%,0.7930315789473666
圣泉集团,8.16%,10.8%,0.7557026548672561
迪贝电气,1.05%,1.41%,0.745500000000002
众望布艺,5.17%,7.09%,0.7290507812500013
景津装备,2.13%,3.0%,0.7094538461538461
华工科技,3.01%,4.34%,0.6934727272727248
聚赛龙,4.14%,6.01%,0.6893669724770644
宁波方正,9.01%,13.1%,0.6879288713910764
瑞联新材,4.73%,7.01%,0.6745738396624459
冠中生态,4.28%,6.42%,0.6663181818181811
恺英网络,1.83%,2.78%,0.6583642857142857
长盛轴承,1.77%,-2.7%,0.6552277777777787
真爱美家,3.74%,5.87%,0.6370750000000007
江波龙,7.77%,-12.23%,0.635529769736842
天亿马,1.09%,1.73%,0.629732075471701
西上海,2.17%,3.47%,0.6253868852458985
盾安环境,1.21%,-1.95%,0.6198923076923083
世华科技,1.35%,2.25%,0.5988214285714262
