股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
浙大网新,1.05%,0.0%,inf
联创光电,1.18%,0.0%,inf
天阳科技,1.47%,0.0%,inf
朗源股份,1.73%,0.0%,inf
中威电子,1.15%,0.0%,inf
新易盛,1.15%,0.0%,inf
宜通世纪,1.12%,0.0%,inf
泰慕士,1.31%,0.0%,inf
浩丰科技,1.99%,0.0%,inf
川网传媒,1.03%,0.0%,inf
科蓝软件,2.67%,0.0%,inf
智度股份,1.19%,0.0%,inf
南方精工,3.32%,0.0%,inf
亚华电子,1.51%,0.0%,inf
康力源,2.15%,0.0%,inf
永顺泰,3.03%,0.0%,inf
银之杰,2.79%,0.0%,inf
荣联科技,1.1%,0.0%,inf
美力科技,1.01%,0.0%,inf
创益通,1.2%,0.0%,inf
金银河,1.61%,0.0%,inf
华鹏飞,1.22%,0.0%,inf
易联众,1.02%,0.0%,inf
华胜天成,1.2%,0.0%,inf
风语筑,1.08%,0.0%,inf
恒信东方,1.09%,0.0%,inf
弘业期货,7.9%,0.0%,inf
三变科技,1.63%,0.0%,inf
恒宝股份,2.53%,0.0%,inf
恒锋信息,1.12%,0.0%,inf
通行宝,3.25%,0.0%,inf
首都在线,1.43%,0.0%,inf
铜牛信息,1.7%,0.0%,inf
世纪鼎利,1.05%,0.0%,inf
黑猫股份,1.28%,0.0%,inf
尚荣医疗,1.75%,0.0%,inf
上海物贸,1.04%,0.0%,inf
浩瀚深度,3.37%,0.0%,inf
巨轮智能,1.45%,0.0%,inf
旗天科技,1.22%,0.0%,inf
财达证券,3.25%,0.0%,inf
埃科光电,1.77%,0.0%,inf
飞利信,3.39%,0.0%,inf
神州数码,1.36%,0.0%,inf
盛通股份,1.88%,0.0%,inf
太辰光,1.1%,0.0%,inf
天舟文化,1.59%,0.0%,inf
海联金汇,1.01%,0.0%,inf
朗威股份,6.71%,0.0%,inf
方正科技,1.22%,0.0%,inf
宁波方正,1.76%,0.0%,inf
中贝通信,1.01%,0.0%,inf
中文在线,1.54%,0.0%,inf
高伟达,2.25%,0.0%,inf
宏景科技,1.76%,0.0%,inf
亚联发展,1.24%,0.0%,inf
昊志机电,2.33%,0.0%,inf
直真科技,1.34%,0.0%,inf
阿特斯,1.05%,0.0%,inf
科林电气,1.07%,0.0%,inf
二三四五,1.39%,0.0%,inf
铭普光磁,1.38%,0.0%,inf
榕基软件,1.36%,0.0%,inf
浙江荣泰,3.36%,0.0%,inf
高新兴,1.41%,0.0%,inf
佳云科技,1.73%,0.0%,inf
东方国信,1.02%,0.0%,inf
超图软件,1.49%,0.0%,inf
秦川机床,1.09%,0.0%,inf
长亮科技,1.02%,0.0%,inf
中元股份,1.51%,0.0%,inf
源杰科技,2.01%,0.0%,inf
蓝色光标,1.24%,0.0%,inf
英飞拓,1.88%,0.0%,inf
初灵信息,1.29%,0.0%,inf
唯特偶,1.01%,0.0%,inf
每日互动,1.14%,0.0%,inf
先进数通,1.57%,0.0%,inf
步科股份,1.22%,0.0%,inf
广博股份,1.53%,0.0%,inf
君逸数码,2.28%,0.0%,inf
能辉科技,1.5%,0.0%,inf
威迈斯,3.81%,0.0%,inf
剑桥科技,1.99%,0.0%,inf
科大国创,1.19%,0.0%,inf
创识科技,1.85%,0.0%,inf
三维天地,3.49%,0.0%,inf
*ST西发,1.12%,0.0%,inf
博彦科技,2.13%,0.0%,inf
法本信息,2.34%,0.0%,inf
数字政通,1.07%,0.0%,inf
凡拓数创,2.66%,0.0%,inf
久其软件,1.03%,0.0%,inf
嘉环科技,2.87%,0.0%,inf
世纪恒通,1.86%,0.0%,inf
中科金财,2.17%,0.0%,inf
通力科技,1.92%,0.0%,inf
信雅达,1.38%,0.0%,inf
云赛智联,1.16%,0.0%,inf
航天软件,1.41%,0.0%,inf
汉得信息,1.24%,0.0%,inf
挖金客,1.55%,0.0%,inf
浙文互联,1.24%,0.0%,inf
华丰科技,3.04%,0.0%,inf
大华股份,1.17%,0.0%,inf
吉大通信,1.3%,0.0%,inf
品高股份,1.01%,0.0%,inf
信德新材,2.14%,0.0%,inf
中捷精工,2.1%,0.0%,inf
银信科技,3.1%,0.0%,inf
联合光电,1.83%,0.0%,inf
拉卡拉,1.22%,0.0%,inf
浪潮软件,1.42%,0.0%,inf
立昂技术,1.63%,0.0%,inf
兰州银行,1.04%,0.0%,inf
溯联股份,4.01%,0.0%,inf
华建集团,1.58%,0.0%,inf
陇神戎发,1.07%,0.0%,inf
秋田微,1.18%,0.0%,inf
浪潮信息,1.02%,0.0%,inf
润泽科技,1.18%,0.0%,inf
慧博云通,4.67%,0.0%,inf
