股票简称,30日净买入率总和,30日最新价涨跌幅,30日净买入率/涨跌幅
天孚通信,2.36%,0.04%,60.008899999990625
新国都,2.8%,-0.11%,24.714666666665728
凯赛生物,1.3%,-0.16%,8.306999999999881
国机汽车,2.85%,0.51%,5.563199999999921
通源环境,5.4%,-1.43%,3.7800000000000167
祥鑫科技,5.71%,1.69%,3.3883659090908997
迈信林,3.39%,1.3%,2.601173076923061
豪恩汽电,7.08%,3.01%,2.351552767527681
蒙娜丽莎,1.2%,0.52%,2.3204999999999973
威腾电气,1.57%,-0.69%,2.2686499999999907
爱朋医疗,2.79%,-1.23%,2.264972727272739
超捷股份,5.23%,2.55%,2.051879452054794
拓山重工,7.04%,4.18%,1.6838764227642318
王力安防,9.23%,6.9%,1.337661194029851
果麦文化,2.91%,2.33%,1.2505205357142886
新易盛,3.1%,2.84%,1.0928784530386728
臻镭科技,1.13%,-1.06%,1.0644600000000022
通达创智,7.44%,7.54%,0.9862227272727264
智立方,2.89%,-3.02%,0.9562711743772233
盾安环境,1.88%,2.03%,0.9274666666666681
鼎际得,4.2%,4.6%,0.9121388888888872
金盘科技,1.03%,1.13%,0.9106411764705886
赛维时代,3.08%,-3.48%,0.885550326797385
天新药业,6.01%,6.81%,0.8826025773195872
爱柯迪,1.17%,1.33%,0.880229999999998
金刚光伏,1.64%,-1.88%,0.8732163265306151
联翔股份,3.57%,4.14%,0.863194029850744
东亚机械,1.44%,1.67%,0.8623999999999928
利仁科技,4.88%,5.67%,0.8606828025477705
冠盛股份,4.4%,5.16%,0.8525647058823516
晨光新材,1.49%,1.75%,0.8493000000000083
江波龙,14.24%,16.88%,0.8435440142942224
金钟股份,7.32%,9.06%,0.8083826086956519
同益股份,1.94%,2.55%,0.7618048780487803
涛涛车业,9.53%,12.54%,0.75995641025641
晶品特装,1.83%,2.44%,0.7495212765957464
西上海,4.18%,5.63%,0.7422666666666651
经纬股份,8.02%,11.29%,0.7103428571428575
德昌股份,3.97%,-5.65%,0.7029449541284405
泰福泵业,3.66%,5.26%,0.6957623762376227
佰奥智能,1.98%,2.87%,0.6906144578313236
奥特维,2.03%,2.96%,0.6864990974729251
潍柴重机,1.67%,2.5%,0.6692370370370382
众望布艺,3.94%,5.93%,0.664644859813084
华体科技,1.63%,2.46%,0.6622457142857151
泰慕士,18.92%,28.73%,0.6585142857142857
起帆电缆,1.48%,2.32%,0.6370434782608684
安奈儿,6.2%,9.85%,0.6292999999999994
山东药玻,1.27%,2.03%,0.6254150943396255
悦安新材,2.8%,4.49%,0.6237623762376229
福莱新材,2.76%,4.51%,0.6120705882352945
倍杰特,6.71%,11.02%,0.6089747899159665
耐科装备,7.53%,12.63%,0.596262226640159
聚赛龙,5.5%,9.23%,0.595970149253731
永冠新材,1.97%,3.31%,0.5944260869565231
洪通燃气,1.51%,2.57%,0.5865769230769234
安德利,4.59%,7.85%,0.5849939597315427
寒武纪,1.01%,1.73%,0.5826923076923093
好上好,3.01%,5.18%,0.5810503999999999
中源家居,1.19%,-2.07%,0.5744454545454545
楚环科技,5.7%,9.98%,0.571063432835821
英诺激光,2.15%,3.8%,0.5653368421052636
美埃科技,2.33%,-4.17%,0.5587575949367095
博亚精工,2.8%,5.04%,0.555296
华大智造,3.99%,7.19%,0.5546161290322577
国能日新,1.23%,2.25%,0.5478230769230776
贝肯能源,4.97%,9.1%,0.546
震有科技,3.07%,-5.71%,0.5381027777777787
星光农机,3.88%,7.22%,0.5372307692307688
斯瑞新材,2.61%,4.87%,0.5363550000000004
五洲医疗,3.83%,7.18%,0.5335323383084573
联合精密,2.78%,5.26%,0.5289380530973457
惠威科技,1.57%,3.01%,0.5217511627906959
广联航空,1.08%,2.08%,0.5189586206896568
广信材料,5.54%,10.84%,0.5108355828220855
玉马遮阳,1.69%,3.33%,0.5074828571428576
嘉曼服饰,2.55%,5.04%,0.5060609756097559
富春染织,2.85%,5.69%,0.500879310344827
金杯电工,1.26%,2.56%,0.49139999999999956
维康药业,2.8%,5.7%,0.4913548387096781
雅艺科技,5.58%,11.39%,0.49000529801324505
华融化学,4.09%,8.38%,0.48787857142857055
华自科技,3.07%,6.31%,0.4861877551020406
建科股份,2.4%,5.0%,0.47978181818181753
景津装备,1.74%,3.66%,0.47512972972972844
胜蓝股份,3.06%,6.44%,0.4749954545454544
有研粉材,6.64%,14.17%,0.46849710467705985
湖南裕能,7.7%,16.6%,0.46381176470588265
真爱美家,3.04%,6.6%,0.46029898989898976
霍普股份,4.96%,10.81%,0.45870236220472393
华业香料,3.05%,6.7%,0.4554530201342286
格林达,1.15%,2.54%,0.4531621621621631
嘉华股份,2.75%,6.09%,0.4518750000000005
科汇股份,1.86%,4.16%,0.44699047619047677
思瑞浦,1.71%,3.86%,0.4427434285714286
腾景科技,3.52%,-8.01%,0.4393213367609254
紫天科技,1.28%,-2.92%,0.43797829457364373
长盛轴承,2.42%,5.55%,0.4358180180180168
希荻微,1.15%,-2.67%,0.43144166666666567
上海艾录,1.68%,4.0%,0.4204199999999996
亚光股份,2.18%,5.2%,0.4188437869822491
仟源医药,9.27%,22.22%,0.41715000000000013
南钢股份,1.24%,2.98%,0.41663999999999957
光大同创,6.45%,15.66%,0.4119787798408484
新风光,5.32%,13.14%,0.40502391857506376
华生科技,3.7%,9.18%,0.4032314814814814
天普股份,3.7%,9.25%,0.4000791366906469
神剑股份,1.65%,4.15%,0.39806250000000076
瑞联新材,5.59%,14.05%,0.3977726315789473
太龙股份,2.49%,6.27%,0.39742987012986947
清研环境,2.96%,7.45%,0.3971737704918037
喜悦智行,2.02%,5.1%,0.3962520547945203
凯旺科技,3.7%,9.35%,0.39575490196078456
模塑科技,2.54%,6.43%,0.3947885714285719
红墙股份,4.58%,11.64%,0.39348173913043527
