股票简称,10日净买入率总和,10日最新价涨跌幅,10日净买入率/涨跌幅
江波龙,13.99%,14.24%,0.9824861283643896
泰慕士,11.68%,21.05%,0.5548
涛涛车业,9.33%,10.06%,0.9271687500000007
金钟股份,9.13%,4.06%,2.2503759259259297
圣泉集团,9.03%,22.67%,0.39840359999999997
创益通,8.81%,26.06%,0.33802470862470874
科信技术,7.57%,21.65%,0.34970730478589435
豪恩汽电,7.08%,3.01%,2.351552767527681
雅创电子,6.76%,21.48%,0.31476443629697515
经纬股份,6.63%,10.77%,0.6154587473002155
湖南裕能,6.6%,9.82%,0.6722107728337243
永悦科技,6.46%,34.8%,0.1856571428571428
佰维存储,6.39%,16.73%,0.38195864661654133
王力安防,6.11%,0.39%,15.794349999999636
晶合集成,6.09%,12.36%,0.4926888412017171
光大同创,6.04%,15.06%,0.40109245541838107
耐科装备,5.81%,5.55%,1.0462923728813562
安凯微,5.75%,19.0%,0.30260784313725486
恒烁股份,5.25%,10.57%,0.4968164794007488
福立旺,5.07%,0.52%,9.675249999999918
共创草坪,5.01%,6.79%,0.7375110389610394
赢合科技,4.88%,27.65%,0.17652345679012335
通源石油,4.84%,6.49%,0.7460275862068966
新风光,4.7%,-6.59%,0.7126694560669454
拓山重工,4.7%,0.16%,28.764000000001634
安德利,4.58%,2.61%,1.758015384615386
德邦科技,4.58%,11.92%,0.3843469101123593
通力科技,4.57%,8.09%,0.5647936117936118
仟源医药,4.42%,-12.99%,0.34033999999999986
有研粉材,4.39%,5.95%,0.7382985221674874
方正科技,4.32%,30.45%,0.14187272727272732
楚环科技,4.31%,6.68%,0.6448691891891886
星光农机,4.25%,-2.43%,1.751354166666665
岱勒新材,4.18%,11.87%,0.35215575221238915
开勒股份,4.03%,16.79%,0.2399739062500001
超捷股份,3.99%,-2.59%,1.5422884615384664
航天环宇,3.98%,4.91%,0.8099597014925373
西上海,3.87%,1.87%,2.0750029411764714
倍杰特,3.72%,0.0%,inf
元力股份,3.71%,2.41%,1.537387804878048
贝肯能源,3.69%,2.65%,1.3904590909090866
海光信息,3.68%,12.64%,0.29105454545454507
北京君正,3.63%,13.52%,0.26848475867908544
电连技术,3.49%,19.05%,0.183225
盛弘股份,3.39%,0.43%,7.881750000000013
逸豪新材,3.39%,8.02%,0.42263649635036465
伟时电子,3.33%,5.75%,0.5795696629213489
天山电子,3.26%,28.37%,0.11491704260651625
万得凯,3.25%,6.85%,0.474775132275132
*ST爱迪,3.25%,-6.8%,0.47821428571428565
芯朋微,3.25%,16.96%,0.19163793103448276
金太阳,3.24%,20.03%,0.16175012853470452
百花医药,3.24%,14.82%,0.21861818181818177
华大智造,3.22%,10.1%,0.31874382022471887
斯瑞新材,3.22%,3.27%,0.9832780487804875
华工科技,3.18%,11.91%,0.26703576158940384
华凯易佰,3.16%,7.03%,0.4495670103092789
华曙高科,3.15%,14.27%,0.2207635983263598
莱斯信息,3.15%,11.3%,0.27874680306905397
远翔新材,3.12%,7.68%,0.40611570247933865
普瑞眼科,3.11%,7.34%,0.42395795297372035
赛维时代,3.08%,-3.48%,0.885550326797385
智翔金泰,3.08%,-2.24%,1.3758739726027387
雅艺科技,3.06%,0.82%,3.7357500000000248
祥鑫科技,3.01%,-9.8%,0.3071034662045063
铂力特,2.99%,20.26%,0.14757051342439942
协创数据,2.99%,5.59%,0.5345635135135133
联合化学,2.95%,1.24%,2.3742741935483695
福莱新材,2.92%,0.9%,3.257885714285701
霍普股份,2.91%,1.64%,1.7744071428571357
普冉股份,2.87%,20.42%,0.14055808656036456
一鸣食品,2.87%,3.6%,0.7964249999999993
飞荣达,2.86%,20.4%,0.14022330097087388
三利谱,2.85%,11.81%,0.2412373096446702
金力泰,2.85%,13.01%,0.21899999999999994
南方精工,2.85%,-25.55%,0.11155389221556884
优彩资源,2.8%,7.01%,0.3992800000000001
红墙股份,2.79%,2.13%,1.310086956521747
拉卡拉,2.76%,12.57%,0.21956785714285731
凯旺科技,2.75%,4.83%,0.5690000000000012
深科技,2.74%,11.97%,0.22891880341880344
索菱股份,2.73%,7.45%,0.3662195121951219
南大环境,2.67%,5.87%,0.45472790697674326
麒麟信安,2.65%,7.91%,0.33515875000000006
荣昌生物,2.65%,18.51%,0.14313553639846743
香农芯创,2.62%,78.85%,0.03322800788954634
宁波方正,2.6%,3.25%,0.8004848484848498
华融化学,2.58%,-1.74%,1.4851124999999985
彩虹股份,2.57%,35.29%,0.07281666666666667
中曼石油,2.55%,19.09%,0.13356402439024387
东芯股份,2.53%,9.35%,0.2704637168141593
华锡有色,2.52%,1.5%,1.677200000000003
中自科技,2.51%,7.03%,0.3572267857142861
天普股份,2.51%,3.92%,0.6396451612903216
大地海洋,2.47%,7.19%,0.34346614173228357
贵州轮胎,2.44%,14.74%,0.16550843373493973
潜能恒信,2.4%,-0.87%,2.7670588235293843
金百泽,2.4%,2.04%,1.1749253731343254
华斯股份,2.4%,1.7%,1.4099999999999988
准油股份,2.37%,8.24%,0.28747222222222224
寒武纪,2.35%,7.0%,0.3359086859688197
梦网科技,2.35%,16.63%,0.14132488479262673
百川畅银,2.32%,11.44%,0.20272204472843458
国力股份,2.3%,16.23%,0.14167525773195877
