股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
彩讯股份,1.34%,0.0%,inf
通行宝,1.66%,0.0%,inf
翔宇医疗,1.2%,0.0%,inf
直真科技,1.21%,0.0%,inf
小崧股份,1.65%,0.0%,inf
英特科技,2.95%,0.0%,inf
华塑科技,1.83%,0.0%,inf
奥飞娱乐,1.84%,0.0%,inf
光大同创,4.08%,0.0%,inf
铂力特,1.23%,0.0%,inf
宏昌电子,1.74%,0.0%,inf
江龙船艇,1.13%,0.0%,inf
浙版传媒,1.47%,0.0%,inf
大港股份,1.31%,0.0%,inf
御银股份,1.02%,0.0%,inf
骏成科技,1.32%,0.0%,inf
国中水务,2.84%,0.0%,inf
德生科技,1.05%,0.0%,inf
恒宇信通,1.1%,0.0%,inf
汉仪股份,1.49%,0.0%,inf
太龙股份,1.31%,0.0%,inf
浩丰科技,2.55%,0.0%,inf
阿莱德,5.42%,0.0%,inf
永信至诚,2.0%,0.0%,inf
蜂助手,3.03%,0.0%,inf
焦点科技,1.62%,0.0%,inf
亿道信息,1.12%,0.0%,inf
南方精工,1.19%,0.0%,inf
昊志机电,1.44%,0.0%,inf
宏景科技,2.06%,0.0%,inf
中文在线,1.47%,0.0%,inf
中科通达,1.04%,0.0%,inf
慧博云通,3.49%,0.0%,inf
华是科技,1.59%,0.0%,inf
赛维时代,1.09%,0.0%,inf
胜宏科技,1.22%,0.0%,inf
鸿日达,1.66%,0.0%,inf
翰博高新,1.11%,0.0%,inf
万得凯,3.38%,0.0%,inf
观想科技,4.48%,0.0%,inf
统联精密,1.24%,0.0%,inf
行动教育,1.46%,0.0%,inf
华曙高科,1.81%,0.0%,inf
巨轮智能,3.49%,0.0%,inf
飞利信,1.16%,0.0%,inf
逸豪新材,2.29%,0.0%,inf
协创数据,1.19%,0.0%,inf
新时达,4.01%,0.0%,inf
南极光,1.62%,0.0%,inf
北京君正,1.08%,0.0%,inf
翔腾新材,4.68%,0.0%,inf
欣天科技,1.25%,0.0%,inf
普莱得,2.57%,0.0%,inf
卓创资讯,2.57%,0.0%,inf
方正科技,1.3%,0.0%,inf
瑜欣电子,5.69%,0.0%,inf
中科曙光,1.18%,0.0%,inf
中润光学,1.53%,0.0%,inf
科信技术,2.1%,0.0%,inf
金桥信息,2.52%,0.0%,inf
耐科装备,2.08%,0.0%,inf
远翔新材,1.45%,0.0%,inf
晶合集成,3.13%,0.0%,inf
嘉环科技,1.62%,0.0%,inf
上海建科,1.03%,0.0%,inf
日久光电,1.28%,0.0%,inf
声迅股份,1.04%,0.0%,inf
源杰科技,1.61%,0.0%,inf
鼎捷软件,2.13%,0.0%,inf
亨通光电,1.72%,0.0%,inf
浙江世宝,1.53%,0.0%,inf
天源迪科,2.93%,0.0%,inf
凌云股份,1.09%,0.0%,inf
金力泰,1.84%,0.0%,inf
若羽臣,1.19%,0.0%,inf
京能热力,3.71%,0.0%,inf
梦网科技,1.91%,0.0%,inf
剑桥科技,1.55%,0.0%,inf
星环科技,1.25%,0.0%,inf
创识科技,1.2%,0.0%,inf
*ST吉药,1.62%,0.0%,inf
*ST爱迪,4.63%,0.0%,inf
祥鑫科技,1.92%,0.0%,inf
法本信息,1.59%,0.0%,inf
泰祥股份,1.1%,0.0%,inf
华安鑫创,1.31%,0.0%,inf
中科信息,1.35%,0.0%,inf
浪潮信息,1.12%,0.0%,inf
纬德信息,1.66%,0.0%,inf
楚环科技,2.75%,0.0%,inf
润达医疗,1.19%,0.0%,inf
神工股份,1.14%,0.0%,inf
金太阳,3.51%,0.0%,inf
创业黑马,1.03%,0.0%,inf
三未信安,2.91%,0.0%,inf
博汇科技,2.02%,0.0%,inf
德尔玛,4.01%,0.0%,inf
安凯微,6.32%,0.0%,inf
恒帅股份,1.23%,0.0%,inf
勤上股份,1.31%,0.0%,inf
天亿马,1.46%,0.0%,inf
通力科技,1.08%,0.0%,inf
共达电声,1.02%,0.0%,inf
百胜智能,1.06%,0.0%,inf
汉得信息,3.11%,0.0%,inf
隆扬电子,1.22%,0.0%,inf
挖金客,2.35%,0.0%,inf
鼎泰高科,3.59%,0.0%,inf
吉大通信,1.79%,0.0%,inf
品高股份,1.25%,0.0%,inf
沪电股份,1.9%,0.0%,inf
世纪恒通,4.84%,0.0%,inf
兆日科技,1.05%,0.0%,inf
天玛智控,1.1%,0.0%,inf
兴民智通,1.31%,0.0%,inf
圣泉集团,2.67%,0.0%,inf
联得装备,1.69%,0.0%,inf
