股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
华虹公司,1.23%,0.0%,inf
弘业期货,10.37%,1.81%,5.736832142857156
中国软件,1.48%,0.31%,4.775176470588187
泰慕士,9.2%,2.32%,3.9681927710843112
天力锂能,6.33%,1.69%,3.7384678571428416
宁波方正,4.52%,1.45%,3.1072595744680926
坚朗五金,1.2%,-0.48%,2.5149677419354655
酷特智能,1.46%,0.62%,2.346949999999998
中科蓝讯,1.32%,-0.62%,2.1350232558139903
奥浦迈,1.2%,-0.6%,2.012000000000019
索辰科技,2.47%,-1.29%,1.9161212121212055
宝立食品,1.12%,0.64%,1.739446153846167
荣旗科技,4.34%,2.5%,1.7391279279279175
华阳国际,2.59%,-1.84%,1.4089599999999969
古鳌科技,2.5%,-2.2%,1.1374999999999973
浪潮软件,1.01%,0.89%,1.129035714285724
君逸数码,9.71%,-8.64%,1.1236178240740742
源飞宠物,2.24%,-2.03%,1.1046000000000054
浙江荣泰,10.0%,-9.44%,1.058982035928145
宝新能源,1.22%,1.19%,1.0247999999999988
奥海科技,1.22%,-1.2%,1.0198619047619009
飞利信,1.06%,1.17%,0.9052399999999872
埃科光电,1.92%,2.13%,0.9002823529411816
经纬纺机,1.03%,1.22%,0.8454583333333261
天风证券,2.61%,3.13%,0.8351999999999993
伟测科技,2.54%,3.08%,0.8255416393442592
北方国际,1.61%,1.97%,0.8190874999999993
朗威股份,4.52%,5.69%,0.7940288659793793
雪迪龙,2.4%,3.2%,0.7493333333333345
源杰科技,3.95%,5.27%,0.749133893280632
威迈斯,1.82%,2.48%,0.7340152542372884
峰岹科技,1.24%,1.76%,0.7027322751322749
晶升股份,1.94%,2.79%,0.6952455284552823
华旺科技,1.04%,-1.5%,0.6948499999999994
安车检测,1.27%,1.86%,0.6822281249999994
沪电股份,1.02%,1.59%,0.6434500000000011
莱尔科技,1.82%,2.83%,0.6427777777777788
青云科技,1.3%,2.03%,0.6391666666666678
威创股份,1.11%,1.78%,0.6240666666666617
小崧股份,1.45%,2.41%,0.6012321428571404
中原证券,2.39%,4.14%,0.577373684210525
浙版传媒,1.55%,2.76%,0.5620434782608684
挖金客,8.24%,15.48%,0.532136811594203
凯莱英,1.09%,2.19%,0.49842727272727266
王力安防,1.15%,-2.33%,0.4945
岩山科技,1.13%,2.29%,0.4939714285714296
二三四五,1.13%,2.29%,0.4939714285714296
天承科技,1.7%,3.55%,0.47850470219435765
朗进科技,1.02%,2.18%,0.4678000000000018
银江技术,1.03%,2.22%,0.46298500000000176
超图软件,1.26%,2.81%,0.44880000000000075
博迈科,1.47%,3.31%,0.4444186046511632
鼎通科技,2.07%,4.67%,0.44331025641025584
浪潮信息,1.93%,4.53%,0.426208333333334
中科金财,3.09%,7.3%,0.42343474576271195
麒麟信安,3.05%,7.52%,0.4053818681318677
航天软件,4.47%,11.3%,0.3955446945337622
通行宝,1.76%,4.52%,0.3897882352941178
思特奇,1.55%,3.98%,0.38953947368421155
直真科技,2.76%,7.54%,0.36615000000000003
