股票简称,5日净买入率总和,5日最新价涨跌幅,5日净买入率/涨跌幅
弘业期货,10.37%,1.81%,5.736832142857156
浙江荣泰,10.0%,-9.44%,1.058982035928145
君逸数码,9.71%,-8.64%,1.1236178240740742
泰慕士,9.2%,2.32%,3.9681927710843112
挖金客,8.24%,15.48%,0.532136811594203
天力锂能,6.33%,1.69%,3.7384678571428416
森鹰窗业,4.56%,-14.52%,0.3140754285714287
宁波方正,4.52%,1.45%,3.1072595744680926
朗威股份,4.52%,5.69%,0.7940288659793793
航天软件,4.47%,11.3%,0.3955446945337622
荣旗科技,4.34%,2.5%,1.7391279279279175
法本信息,4.09%,11.62%,0.3521070512820512
银之杰,4.08%,16.9%,0.2414465753424658
源杰科技,3.95%,5.27%,0.749133893280632
天晟新材,3.84%,21.99%,0.17464109589041096
中亦科技,3.79%,34.83%,0.10880263374485602
高伟达,3.57%,25.26%,0.14131249999999998
汇金科技,3.34%,12.58%,0.265453594771242
豫光金铅,3.27%,15.25%,0.2144009433962265
铜峰电子,3.12%,9.54%,0.327154285714286
中科金财,3.09%,7.3%,0.42343474576271195
麒麟信安,3.05%,7.52%,0.4053818681318677
海光信息,2.99%,9.26%,0.32276666666666615
神农科技,2.86%,9.47%,0.30188888888888854
直真科技,2.76%,7.54%,0.36615000000000003
科蓝软件,2.67%,11.88%,0.22467073170731722
天风证券,2.61%,3.13%,0.8351999999999993
财富趋势,2.6%,16.55%,0.1571063829787234
华阳国际,2.59%,-1.84%,1.4089599999999969
永鼎股份,2.55%,18.93%,0.13472499999999993
联合光电,2.55%,7.64%,0.3338906250000006
伟测科技,2.54%,3.08%,0.8255416393442592
古鳌科技,2.5%,-2.2%,1.1374999999999973
指南针,2.49%,29.03%,0.08576666666666666
索辰科技,2.47%,-1.29%,1.9161212121212055
雪迪龙,2.4%,3.2%,0.7493333333333345
华丰科技,2.39%,7.62%,0.31364870129870154
卓创资讯,2.39%,49.45%,0.04833378962536022
中原证券,2.39%,4.14%,0.577373684210525
神州数码,2.35%,7.83%,0.2999775
骄成超声,2.34%,8.65%,0.2703966494845359
*ST西发,2.33%,15.29%,0.15236629213483155
锦龙股份,2.29%,10.39%,0.22039219858156026
恒润股份,2.28%,10.84%,0.21024590163934417
三维天地,2.27%,8.89%,0.2552564179104477
源飞宠物,2.24%,-2.03%,1.1046000000000054
新易盛,2.23%,6.75%,0.33032258953168087
恒宝股份,2.22%,6.18%,0.3589698113207551
