股票简称,1日净买入率总和,1日最新价涨跌幅,1日净买入率/涨跌幅
雷尔伟,5.99%,0.0%,inf
神农科技,5.51%,0.0%,inf
长华化学,3.9%,0.0%,inf
中亦科技,3.89%,0.0%,inf
君逸数码,3.75%,0.0%,inf
麒麟信安,3.53%,0.0%,inf
中科磁业,3.53%,0.0%,inf
金健米业,3.47%,0.0%,inf
威迈斯,3.44%,0.0%,inf
天山电子,3.31%,0.0%,inf
华丰科技,3.04%,0.0%,inf
锡南科技,3.0%,0.0%,inf
敦煌种业,2.99%,0.0%,inf
信达证券,2.89%,0.0%,inf
盛邦安全,2.82%,0.0%,inf
泰慕士,2.5%,0.0%,inf
凯格精机,2.43%,0.0%,inf
永鼎股份,2.42%,0.0%,inf
海看股份,2.32%,0.0%,inf
华西能源,2.29%,0.0%,inf
奥飞娱乐,2.22%,0.0%,inf
挖金客,2.15%,0.0%,inf
人人乐,2.15%,0.0%,inf
汇金科技,2.09%,0.0%,inf
善水科技,2.09%,0.0%,inf
玉马遮阳,2.01%,0.0%,inf
天力锂能,1.93%,0.0%,inf
汉王科技,1.92%,0.0%,inf
蜂助手,1.91%,0.0%,inf
百利电气,1.87%,0.0%,inf
华谊兄弟,1.83%,0.0%,inf
航天软件,1.82%,0.0%,inf
常青科技,1.78%,0.0%,inf
霍普股份,1.69%,0.0%,inf
超频三,1.66%,0.0%,inf
农发种业,1.58%,0.0%,inf
法本信息,1.56%,0.0%,inf
博纳影业,1.55%,0.0%,inf
省广集团,1.54%,0.0%,inf
神州数码,1.51%,0.0%,inf
英特科技,1.47%,0.0%,inf
乾景园林,1.43%,0.0%,inf
宝莱特,1.43%,0.0%,inf
品渥食品,1.42%,0.0%,inf
捷邦科技,1.41%,0.0%,inf
涛涛车业,1.39%,0.0%,inf
朗威股份,1.37%,0.0%,inf
荣信文化,1.36%,0.0%,inf
中孚实业,1.36%,0.0%,inf
光大同创,1.34%,0.0%,inf
国华网安,1.31%,0.0%,inf
华鑫股份,1.31%,0.0%,inf
卓创资讯,1.29%,0.0%,inf
慈文传媒,1.23%,0.0%,inf
华虹公司,1.23%,0.0%,inf
观想科技,1.22%,0.0%,inf
中超控股,1.16%,0.0%,inf
新农开发,1.16%,0.0%,inf
模塑科技,1.16%,0.0%,inf
高伟达,1.15%,0.0%,inf
金徽股份,1.14%,0.0%,inf
京山轻机,1.14%,0.0%,inf
骄成超声,1.14%,0.0%,inf
浙版传媒,1.14%,0.0%,inf
智立方,1.13%,0.0%,inf
萤石网络,1.13%,0.0%,inf
神州泰岳,1.13%,0.0%,inf
味知香,1.1%,0.0%,inf
晶升股份,1.08%,0.0%,inf
科林电气,1.07%,0.0%,inf
万方发展,1.06%,0.0%,inf
德邦科技,1.05%,0.0%,inf
青山纸业,1.04%,0.0%,inf
恒润股份,1.03%,0.0%,inf
同星科技,1.02%,0.0%,inf
丰乐种业,1.01%,0.0%,inf
熙菱信息,1.01%,0.0%,inf
