成交时间,成交价,涨跌幅,价格变动,成交量(手),成交额(元),性质
09:24:48,0.0,-100.00%,--,0,0,中性盘
09:24:52,0.0,-100.00%,--,0,0,卖盘
09:25:01,29.49,0.00%,+29.49,122,360515,卖盘
09:25:01,29.49,0.00%,--,122,360515,--
09:25:01,29.49,0.00%,-0.09,122,360515,中性盘
09:30:02,29.4,-0.31%,-0.09,8,23520,中性盘
09:30:05,29.5,+0.03%,+0.1,19,56906,买盘
09:30:08,29.58,+0.31%,+0.08,58,174285,买盘
09:30:11,29.59,+0.34%,+0.01,47,142002,买盘
09:30:14,29.65,+0.54%,+0.06,30,89751,买盘
09:30:17,29.73,+0.81%,+0.08,30,89190,买盘
09:30:20,29.71,+0.75%,-0.02,10,31493,买盘
09:30:23,29.8,+1.05%,+0.09,38,113240,买盘
09:30:26,29.86,+1.25%,+0.06,34,101524,买盘
09:30:29,29.89,+1.36%,+0.03,44,131516,买盘
09:30:32,29.86,+1.25%,-0.03,89,267187,卖盘
09:30:35,29.85,+1.22%,-0.01,101,302261,卖盘
09:30:38,29.85,+1.22%,--,84,253695,买盘
09:30:41,29.85,+1.22%,--,12,35820,买盘
09:30:44,29.84,+1.19%,-0.01,159,476336,中性盘
09:30:47,29.83,+1.15%,-0.01,68,204336,卖盘
09:30:50,29.8,+1.05%,-0.03,5,14930,卖盘
09:30:53,29.79,+1.02%,-0.01,16,48230,卖盘
09:30:56,29.79,+1.02%,--,7,20853,买盘
09:30:59,29.77,+0.95%,-0.02,39,116133,中性盘
09:31:02,29.88,+1.32%,+0.11,70,209698,买盘
09:31:05,29.76,+0.92%,-0.12,14,44134,中性盘
09:31:08,29.79,+1.02%,+0.03,29,89310,买盘
09:31:11,29.79,+1.02%,--,75,223604,买盘
09:31:14,29.79,+1.02%,--,57,171561,买盘
09:31:17,29.79,+1.02%,--,46,137362,卖盘
09:31:20,29.79,+1.02%,--,20,61784,买盘
09:31:23,29.79,+1.02%,--,14,41706,买盘
09:31:26,29.78,+0.98%,-0.01,49,147947,卖盘
09:31:29,29.79,+1.02%,+0.01,30,91843,买盘
09:31:32,29.79,+1.02%,--,4,11916,买盘
09:31:35,29.8,+1.05%,+0.01,22,66752,买盘
09:31:38,29.78,+0.98%,-0.02,43,129930,卖盘
09:31:41,29.8,+1.05%,+0.02,131,392168,买盘
09:31:44,29.8,+1.05%,--,16,48276,卖盘
09:31:47,29.8,+1.05%,--,55,165807,卖盘
09:31:50,29.8,+1.05%,--,3,10013,卖盘
09:31:53,29.8,+1.05%,--,11,34121,买盘
09:31:56,29.8,+1.05%,--,17,52061,买盘
09:31:59,29.81,+1.09%,+0.01,28,83468,买盘
09:32:02,29.8,+1.05%,-0.01,45,134547,卖盘
09:32:05,29.8,+1.05%,--,10,31707,买盘
09:32:08,29.8,+1.05%,--,36,108859,买盘
09:32:11,29.81,+1.09%,+0.01,6,20569,买盘
09:32:14,29.78,+0.98%,-0.03,50,148900,卖盘
09:32:17,29.77,+0.95%,-0.01,8,23816,卖盘
09:32:20,29.84,+1.19%,+0.07,11,35718,买盘
09:32:23,29.84,+1.19%,--,2,5968,买盘
09:32:26,29.84,+1.19%,--,2,8743,买盘
09:32:29,29.85,+1.22%,+0.01,46,139758,买盘
09:32:32,29.8,+1.05%,-0.05,33,99383,卖盘
09:32:35,29.88,+1.32%,+0.08,12,38396,买盘
09:32:38,29.88,+1.32%,--,33,99650,买盘
09:32:41,29.9,+1.39%,+0.02,106,319392,买盘
09:32:44,29.89,+1.36%,-0.01,10,32700,卖盘
09:32:47,29.92,+1.46%,+0.03,12,36592,买盘
09:32:50,29.92,+1.46%,--,6,18401,买盘
09:32:53,29.92,+1.46%,--,16,47902,卖盘
09:32:56,29.94,+1.53%,+0.02,8,23952,中性盘
09:32:59,29.94,+1.53%,--,83,249730,买盘
09:33:02,29.94,+1.53%,--,44,131736,买盘
09:33:05,29.93,+1.49%,-0.01,4,12182,中性盘
09:33:08,29.95,+1.56%,+0.02,48,144299,买盘
09:33:11,29.93,+1.49%,-0.02,52,156354,卖盘
09:33:14,29.93,+1.49%,--,17,52587,卖盘
09:33:17,29.91,+1.42%,-0.02,34,103728,卖盘
09:33:20,29.96,+1.59%,+0.05,6,18365,中性盘
09:33:23,29.93,+1.49%,-0.03,20,59860,中性盘
09:33:26,29.95,+1.56%,+0.02,23,70622,买盘
09:33:29,29.94,+1.53%,-0.01,7,22904,中性盘
09:33:32,29.95,+1.56%,+0.01,5,14975,买盘
09:33:35,29.95,+1.56%,--,0,0,买盘
09:33:38,29.95,+1.56%,--,10,31567,买盘
09:33:41,29.91,+1.42%,-0.04,95,285611,卖盘
09:33:44,29.92,+1.46%,+0.01,73,221079,买盘
09:33:47,29.91,+1.42%,-0.01,57,170936,买盘
09:33:50,29.92,+1.46%,+0.01,100,300247,买盘
09:33:53,29.92,+1.46%,--,110,329718,买盘
09:33:53,29.92,+1.46%,-0.01,110,329718,中性盘
09:33:56,29.91,+1.42%,-0.01,172,515349,卖盘
09:33:59,29.96,+1.59%,+0.05,33,99707,买盘
09:34:02,29.95,+1.56%,-0.01,24,71880,卖盘
09:34:05,29.98,+1.66%,+0.03,38,115273,买盘
09:34:08,29.96,+1.59%,-0.02,53,159926,中性盘
09:34:11,29.97,+1.63%,+0.01,81,243326,买盘
09:34:14,29.92,+1.46%,-0.05,35,104810,卖盘
09:34:17,29.95,+1.56%,+0.03,59,177184,买盘
09:34:20,29.94,+1.53%,-0.01,25,74850,买盘
09:34:23,29.94,+1.53%,--,14,44611,买盘
09:34:29,29.88,+1.32%,-0.06,9,26892,卖盘
09:34:32,29.83,+1.15%,-0.05,27,83375,卖盘
09:34:35,29.83,+1.15%,--,0,0,卖盘
09:34:38,29.81,+1.09%,-0.02,28,83468,卖盘
09:34:41,29.81,+1.09%,--,0,2385,卖盘
09:34:44,29.8,+1.05%,-0.01,17,50690,卖盘
09:34:47,29.74,+0.85%,-0.06,77,230455,卖盘
09:34:50,29.74,+0.85%,--,33,99926,中性盘
09:34:53,29.76,+0.92%,+0.02,4,11904,中性盘
09:34:56,29.8,+1.05%,+0.04,4,11920,买盘
09:34:59,29.77,+0.95%,-0.03,11,34236,卖盘
09:35:02,29.77,+0.95%,--,6,18815,卖盘
09:35:05,29.78,+0.98%,+0.01,2,5956,中性盘
09:35:08,29.8,+1.05%,+0.02,18,55219,买盘
09:35:11,29.78,+0.98%,-0.02,14,43419,中性盘
09:35:14,29.8,+1.05%,+0.02,6,17880,买盘
09:35:17,29.81,+1.09%,+0.01,5,15919,买盘
09:35:20,29.8,+1.05%,-0.01,18,53640,买盘
09:35:23,29.81,+1.09%,+0.01,35,106392,买盘
09:35:26,29.8,+1.05%,-0.01,28,84334,卖盘
09:35:29,29.8,+1.05%,--,0,0,卖盘
09:35:32,29.87,+1.29%,+0.07,2,5974,买盘
09:35:35,29.87,+1.29%,--,0,0,买盘
09:35:38,29.84,+1.19%,-0.03,4,11936,买盘
09:35:41,29.85,+1.22%,+0.01,6,17970,买盘
09:35:44,29.88,+1.32%,+0.03,25,76254,买盘
09:35:47,29.88,+1.32%,--,90,270593,买盘
09:35:50,29.91,+1.42%,+0.03,123,369359,买盘
09:35:56,29.91,+1.42%,--,4,11964,买盘
09:36:02,29.88,+1.32%,-0.03,30,91194,卖盘
09:36:05,29.91,+1.42%,+0.03,52,156011,买盘
09:36:08,29.89,+1.36%,-0.02,0,478,卖盘
09:36:11,29.89,+1.36%,--,312,934152,卖盘
09:36:14,29.83,+1.15%,-0.06,24,71652,卖盘
09:36:17,29.83,+1.15%,--,14,41762,买盘
09:36:20,29.83,+1.15%,--,16,47937,买盘
09:36:23,29.82,+1.12%,-0.01,20,61906,卖盘
09:36:26,29.8,+1.05%,-0.02,38,114730,卖盘
09:36:29,29.8,+1.05%,--,19,58170,卖盘
09:36:32,29.78,+0.98%,-0.02,31,94313,卖盘
09:36:35,29.78,+0.98%,--,120,357598,卖盘
09:36:38,29.78,+0.98%,--,58,174243,买盘
09:36:41,29.78,+0.98%,--,0,0,卖盘
09:36:44,29.78,+0.98%,--,32,97976,卖盘
09:36:53,29.79,+1.02%,+0.01,2,5958,中性盘
09:36:56,29.79,+1.02%,--,3,8937,中性盘
09:36:59,29.82,+1.12%,+0.03,5,15775,买盘
09:37:02,29.82,+1.12%,--,10,29820,买盘
09:37:05,29.78,+0.98%,-0.04,22,66856,卖盘
09:37:08,29.72,+0.78%,-0.06,32,97898,卖盘
09:37:11,29.67,+0.61%,-0.05,21,62337,卖盘
09:37:14,29.73,+0.81%,+0.06,6,17838,中性盘
09:37:17,29.73,+0.81%,--,22,66090,卖盘
09:37:23,29.77,+0.95%,+0.04,8,23816,买盘
09:37:26,29.74,+0.85%,-0.03,4,11896,卖盘
09:37:29,29.74,+0.85%,--,10,29740,卖盘
09:37:32,29.74,+0.85%,--,4,13442,卖盘
09:37:44,29.73,+0.81%,-0.01,7,23606,卖盘
09:37:47,29.73,+0.81%,--,4,11892,卖盘
09:37:50,29.72,+0.78%,-0.01,50,149343,卖盘
09:37:53,29.72,+0.78%,--,8,24727,卖盘
09:38:05,29.7,+0.71%,-0.02,12,35640,卖盘
09:38:08,29.7,+0.71%,--,0,0,中性盘
09:38:11,29.67,+0.61%,-0.03,14,42547,卖盘
09:38:14,29.7,+0.71%,+0.03,12,35640,买盘
09:38:20,29.7,+0.71%,--,21,63825,买盘
09:38:20,29.7,+0.71%,-0.03,21,63825,中性盘
09:38:23,29.67,+0.61%,-0.03,14,43852,卖盘
09:38:26,29.65,+0.54%,-0.02,18,53370,卖盘
09:38:29,29.65,+0.54%,--,0,0,中性盘
09:38:35,29.65,+0.54%,--,7,20755,买盘
09:38:38,29.65,+0.54%,--,4,14677,买盘
09:38:41,29.65,+0.54%,--,4,12453,卖盘
09:38:47,29.65,+0.54%,--,7,21348,卖盘
09:38:53,29.63,+0.47%,-0.02,6,17778,卖盘
09:38:56,29.65,+0.54%,+0.02,12,36232,买盘
09:39:05,29.65,+0.54%,--,3,10852,卖盘
09:39:11,29.65,+0.54%,--,2,5930,买盘
09:39:17,29.66,+0.58%,+0.01,7,21889,买盘
09:39:20,29.63,+0.47%,-0.03,20,59793,卖盘
09:39:23,29.66,+0.58%,+0.03,19,57066,买盘
09:39:26,29.63,+0.47%,-0.03,2,5926,卖盘
09:39:29,29.71,+0.75%,+0.08,106,315520,买盘
09:39:32,29.73,+0.81%,+0.02,32,95136,买盘
09:39:35,29.74,+0.85%,+0.01,3,8922,买盘
09:39:38,29.74,+0.85%,--,5,15584,买盘
09:39:41,29.7,+0.71%,-0.04,4,11880,卖盘
09:39:44,29.74,+0.85%,+0.04,5,16476,买盘
09:39:47,29.74,+0.85%,--,30,90439,卖盘
09:39:53,29.74,+0.85%,--,2,5948,买盘
09:39:59,29.71,+0.75%,-0.03,6,18836,卖盘
09:40:02,29.71,+0.75%,--,6,20233,卖盘
09:40:08,29.7,+0.71%,-0.01,38,115474,卖盘
09:40:11,29.65,+0.54%,-0.05,105,312808,卖盘
09:40:14,29.64,+0.51%,-0.01,14,41674,卖盘
09:40:17,29.65,+0.54%,+0.01,2,5930,中性盘
09:40:20,29.66,+0.58%,+0.01,4,11864,买盘
09:40:23,29.66,+0.58%,--,6,19279,买盘
09:40:26,29.66,+0.58%,--,6,17796,买盘
09:40:29,29.68,+0.64%,+0.02,17,50990,买盘
09:40:32,29.67,+0.61%,-0.01,24,71950,中性盘
09:40:38,29.73,+0.81%,+0.06,2,5946,买盘
09:40:47,29.77,+0.95%,+0.04,5,17535,买盘
09:40:53,29.77,+0.95%,--,4,13158,买盘
09:40:56,29.77,+0.95%,--,5,14885,买盘
09:40:59,29.77,+0.95%,--,5,15957,买盘
09:41:02,29.77,+0.95%,--,11,32747,买盘
09:41:14,29.75,+0.88%,-0.02,2,6813,卖盘
09:41:20,29.77,+0.95%,+0.02,5,14885,买盘
09:41:23,29.75,+0.88%,-0.02,8,25317,卖盘
09:41:26,29.74,+0.85%,-0.01,12,36699,卖盘
09:41:29,29.74,+0.85%,--,42,124908,中性盘
09:41:32,29.74,+0.85%,--,0,0,买盘
09:41:50,29.73,+0.81%,-0.01,9,27025,中性盘
09:41:56,29.66,+0.58%,-0.07,25,76671,卖盘
09:42:08,29.71,+0.75%,+0.05,8,25283,中性盘
09:42:11,29.71,+0.75%,--,11,34998,买盘
09:42:14,29.7,+0.71%,-0.01,2,5940,中性盘
09:42:17,29.68,+0.64%,-0.02,10,29917,卖盘
09:42:29,29.7,+0.71%,+0.02,2,6267,买盘
09:42:32,29.68,+0.64%,-0.02,7,21577,卖盘
09:42:35,29.7,+0.71%,+0.02,26,78586,买盘
09:42:38,29.74,+0.85%,+0.04,64,191228,买盘
09:42:41,29.75,+0.88%,+0.01,15,44625,买盘
09:42:50,29.75,+0.88%,--,2,5950,中性盘
09:42:50,29.75,+0.88%,--,2,5950,买盘
09:42:53,29.7,+0.71%,-0.05,20,61123,卖盘
09:42:56,29.69,+0.68%,-0.01,50,148955,卖盘
09:42:59,29.68,+0.64%,-0.01,9,27721,卖盘
09:43:02,29.67,+0.61%,-0.01,12,35604,买盘
09:43:05,29.66,+0.58%,-0.01,2,5932,卖盘
09:43:08,29.67,+0.61%,+0.01,21,64295,买盘
09:43:11,29.66,+0.58%,-0.01,12,37965,卖盘
09:43:14,29.68,+0.64%,+0.02,4,11872,买盘
09:43:17,29.65,+0.54%,-0.03,77,229521,卖盘
09:43:20,29.67,+0.61%,+0.02,16,48570,卖盘
09:43:23,29.65,+0.54%,-0.02,100,297449,卖盘
09:43:26,29.62,+0.44%,-0.03,12,35544,卖盘
09:43:29,29.62,+0.44%,--,17,52812,卖盘
09:43:32,29.65,+0.54%,+0.03,2,6671,买盘
09:43:35,29.62,+0.44%,-0.03,22,66527,卖盘
09:43:38,29.65,+0.54%,+0.03,3,9755,卖盘
09:43:41,29.63,+0.47%,-0.02,18,54371,中性盘
09:43:44,29.63,+0.47%,--,2,6785,卖盘
09:43:47,29.63,+0.47%,--,8,23704,卖盘
09:43:59,29.63,+0.47%,--,6,17778,卖盘
09:44:02,29.63,+0.47%,--,3,11496,卖盘
09:44:05,29.61,+0.41%,-0.02,63,189208,卖盘
09:44:08,29.61,+0.41%,--,52,155512,买盘
09:44:11,29.63,+0.47%,+0.02,23,69571,买盘
09:44:14,29.66,+0.58%,+0.03,2,5932,买盘
09:44:23,29.65,+0.54%,-0.01,8,24105,买盘
09:44:26,29.63,+0.47%,-0.02,2,5926,卖盘
09:44:29,29.63,+0.47%,--,2,5926,卖盘
09:44:35,29.64,+0.51%,+0.01,4,11856,中性盘
09:44:38,29.66,+0.58%,+0.02,16,48049,买盘
09:44:41,29.68,+0.64%,+0.02,68,202507,买盘
09:44:44,29.68,+0.64%,--,0,0,卖盘
09:44:47,29.69,+0.68%,+0.01,2,5938,卖盘
09:44:50,29.69,+0.68%,--,2,5938,卖盘
09:45:02,29.69,+0.68%,--,9,27374,卖盘
09:45:08,29.7,+0.71%,+0.01,2,5940,卖盘
09:45:11,29.7,+0.71%,--,4,11880,买盘
09:45:14,29.69,+0.68%,-0.01,18,53442,卖盘
09:45:17,29.68,+0.64%,-0.01,11,34458,卖盘
09:45:20,29.67,+0.61%,-0.01,7,22460,卖盘
09:45:26,29.67,+0.61%,--,12,37948,卖盘
09:45:32,29.67,+0.61%,--,0,0,卖盘
09:45:35,29.67,+0.61%,--,10,31955,卖盘
09:45:38,29.7,+0.71%,+0.03,3,9088,买盘
09:45:41,29.69,+0.68%,-0.01,2,5938,中性盘
09:45:44,29.66,+0.58%,-0.03,5,17173,卖盘
09:45:50,29.66,+0.58%,--,9,26961,卖盘
09:45:53,29.66,+0.58%,--,17,53062,买盘
09:45:56,29.66,+0.58%,--,15,44876,买盘
09:45:59,29.66,+0.58%,--,3,10440,买盘
09:46:02,29.66,+0.58%,--,0,0,卖盘
09:46:05,29.66,+0.58%,--,11,35266,卖盘
09:46:11,29.7,+0.71%,+0.04,20,60232,买盘
09:46:14,29.7,+0.71%,--,39,116483,买盘
09:46:17,29.67,+0.61%,-0.03,39,117197,卖盘
09:46:23,29.7,+0.71%,+0.03,2,5940,买盘
09:46:26,29.72,+0.78%,+0.02,36,108359,买盘
09:46:29,29.73,+0.81%,+0.01,14,44506,买盘
09:46:32,29.73,+0.81%,--,0,0,买盘
09:46:35,29.73,+0.81%,--,1,4014,买盘
09:46:38,29.74,+0.85%,+0.01,45,135228,买盘
09:46:41,29.77,+0.95%,+0.03,5,14885,买盘
